Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
ACYP1	0.00031511083943769336	0.0004808827943634242	0.0001210714690387249	4.79001973872073e-05	9.503754699835554e-05	7.938396447570994e-05	0.0003977393207605928	8.553339284844697e-05	4.876554157817736e-05	0.00022343418095260859	0.0002582936140242964	0.00023954201606102288	0.00018198516045231372	7.468079274985939e-05	6.106384535087273e-05	0.0002351789444219321
TMEM9	0.00012615846935659647	0.0001104475959436968	0.00018227282271254808	0.0001009693878586404	0.0001056814071489498	8.267965313280001e-05	0.00017942498379852623	0.00014589181228075176	0.0002350837312405929	0.0007596282521262765	0.00017695409769658	0.0005595822003670037	0.00011330332927173004	0.00036760655348189175	0.0002913632779382169	0.00012751527538057417
TXNIP	0.00046887341886758804	0.00022830083617009223	0.0008735872688703239	0.00039273424772545695	0.0001730735384626314	0.0004927320405840874	0.001008329214528203	0.0006538803572766483	0.0003554463619366288	0.00015242298832163215	0.000220721703954041	0.0008644937188364565	0.00034512439742684364	0.0005457084625959396	0.00013570899318438023	0.0004105404659640044
ERGIC3	0.00042239707545377314	0.00023528106976300478	0.00047687761252745986	0.00038145820144563913	0.00027840700931847095	0.0003366229066159576	0.0003541201294865459	0.00031357849366031587	0.0018707370618358254	0.0010005503427237272	0.0004605956783052534	0.0006810047198086977	0.0001732800592435524	0.0015524569898843765	0.0004395321593619883	0.000410139502491802
CPNE7	0.0001314828550675884	2.8686892619589344e-05	4.0680752135813236e-05	5.925872414991318e-07	6.787265738239512e-05	5.268294103188964e-07	0.000494779204018414	2.2257106593315257e-06	5.547646651393734e-06	3.804451262112707e-05	1.7631663240536e-06	2.063043211819604e-06	9.879735443973914e-05	3.308364102849737e-05	2.389861037954688e-06	0.0007590572349727154
PTGER2	0.00011429446749389172	3.140415856250911e-06	0.0005678306915797293	7.395191641990095e-05	6.284865230554715e-05	5.241841427050531e-05	0.0006217588670551777	1.3854372582500218e-06	2.3253949166246457e-06	2.0785325887118233e-06	1.2572208106576e-05	3.190684219589457e-05	3.986358569818549e-05	8.235349923779722e-06	4.8385463742306456e-05	0.00029525652644224465
LPL	3.2031912269303575e-06	7.4476229201536626e-06	1.3823429867443338e-07	0.00018817161617334932	0.00014398117491509765	5.575610089181282e-07	2.967699117562006e-07	0.0001222922874148935	8.854580642037035e-07	3.4340655474807136e-06	0.0011450976599007845	0.00021890572679694742	4.372581679490395e-05	2.2355337932822295e-05	1.1519423424033448e-05	1.4663636420664261e-06
IGLV6-57	3.587219765677219e-08	5.057329872215632e-06	2.384463648752444e-08	3.191523489931569e-07	3.871343324135523e-06	4.0969336367879805e-08	2.239338300569216e-06	6.166050781075683e-08	0.0012581978226080537	5.1771554154811383e-08	1.2525615034064685e-07	1.121681734161939e-07	1.9384442850878258e-07	1.4181275673763594e-06	1.2829002571379533e-06	3.543885611634323e-07
PLEKHH2	5.98121869188617e-06	3.499804961393238e-07	3.058827860513702e-05	2.2727908799424767e-07	2.4352304535568692e-05	3.3874803762046213e-07	9.843984116741922e-06	6.956407219149696e-07	1.232203089784889e-06	3.2069740427687066e-06	0.00036517297849059105	0.0012734578922390938	0.00019110896391794086	1.1961169548158068e-05	0.0003096172004006803	1.172972247331927e-06
SLC31A2	0.00015521454042755067	7.321807515836554e-06	4.658156103687361e-05	0.0008625314803794026	7.907711551524699e-05	4.871537385042757e-05	3.96075593016576e-05	3.9619426388526335e-05	0.0001059244605130516	0.0003312263870611787	5.604545003734529e-05	0.00010425598884467036	0.0002733255096245557	8.323314978042617e-05	0.0001902118674479425	3.18020538543351e-05
MFAP2	1.4724065522386809e-06	4.295694452594034e-06	1.6038388821471017e-06	9.699155043563223e-07	0.00020190770737826824	1.2129680726502556e-06	2.655652906469186e-06	5.9920974308624864e-05	1.2260041330591775e-05	0.00037990391138009727	1.0931439646810759e-05	0.00022654171334579587	0.00016556563787162304	2.9965889552840963e-05	0.0018579565221443772	2.419218390059541e-06
IGHV3-11	1.2050373925376334e-06	1.818367650230357e-06	8.180179378314278e-08	1.0196222177683012e-07	6.1264249779924285e-06	1.004076352728589e-06	1.0617233101584134e-06	4.26350794668906e-08	0.0001254428061656654	7.506456789485583e-09	1.3364449102937215e-07	1.5525255037118768e-07	5.638133515617483e-08	0.010428769513964653	5.253401695881621e-07	3.60724925485556e-08
JAKMIP1	0.00028496651793830097	4.3892679968848825e-05	3.63524304702878e-06	2.219548491666501e-07	4.4190393964527175e-05	3.8122112755445414e-07	0.000289114483166486	2.780449221972958e-07	9.792041055334266e-06	2.3495119876315584e-06	5.639003006763232e-07	3.9929469153321406e-07	1.3575296179624274e-05	1.860309566836804e-05	2.5122849365288857e-06	0.000779714435338974
CDC20	3.44342311109358e-07	0.0021965564228594303	9.015131041678615e-08	4.782248652190901e-06	7.867305248510092e-05	2.366865743397284e-07	1.684658673184458e-05	2.0254428534371982e-07	5.350405899662292e-06	4.694554809248075e-05	4.504281889694539e-07	2.477149791957345e-06	8.963918673998705e-08	1.4809338608756661e-05	2.5094579996221e-06	2.7441769816505257e-06
EMC9	0.00042587233474478126	0.0006489416118711233	0.0001127235300373286	0.00011032234760932624	0.00012077908468199894	0.00010849007230717689	0.00017450787709094584	0.00013028555258642882	0.00031538924667984247	0.0003318999079056084	0.00012784701539203525	0.0001569089654367417	0.0001128553194575943	0.00014728006499353796	0.00010729418863775209	0.000388346757972613
GAL3ST4	1.3389772902883124e-05	4.029705451102927e-06	4.321267988416366e-05	0.0015432847430929542	4.840566180064343e-05	4.7782109504623804e-06	4.372692728793481e-06	3.994641701865476e-06	2.275987526445533e-06	9.84405801318644e-07	0.00013647228479385376	0.0001975597842829302	1.6568979845033027e-05	8.805825927993283e-06	0.0002606369380373508	1.7576943491803831e-06
SHANK3	1.4982050799972058e-07	2.181269564971444e-06	7.943527862153132e-07	1.0308179554385788e-07	0.00011850141891045496	3.069781371323188e-07	7.82489593120772e-08	0.0014116025995463133	3.701366608765966e-07	7.3029268605750985e-06	5.939292009315977e-07	1.008033814287046e-05	1.1448499208199792e-05	8.092613825283479e-06	1.4301352166512515e-05	5.988556495140074e-08
MND1	1.4349319599205046e-07	0.0017285571666434407	4.837885114739038e-08	4.7260940050364297e-07	3.4821823646780103e-05	7.573453331133351e-07	6.056306119717192e-06	6.487177017788781e-08	7.417020810862596e-07	1.595706635271199e-05	2.457212031004019e-05	1.3281413657750818e-06	6.752070902393825e-08	3.850860593956895e-06	4.784270640811883e-05	1.0769840486091198e-07
YWHAZ	0.0010590001475065947	0.0009616324095986784	0.0009559399331919849	0.0003478293656371534	0.0009238775237463415	0.0005320885684341192	0.000921359402127564	0.0002449804451316595	0.00023661262821406126	0.0011683314805850387	0.00048797481576912105	0.00030938387499190867	0.0002949166519101709	0.0002801462251227349	0.0003021353331860155	0.001064343610778451
HSPA8	0.001223115948960185	0.0009340555989183486	0.0014718183083459735	0.0006268228753469884	0.0013364549959078431	0.0006656384794041514	0.001197414007037878	0.00044150202302262187	0.00045637600123882294	0.0008811591542325914	0.00039996247505769134	0.00042473754729144275	0.0001784471096470952	0.00044069866999052465	0.0003142588830087334	0.0012459885329008102
TOB1	0.0003382462018635124	6.738449155818671e-05	0.0003271590394433588	0.00010255830420646816	4.6801473217783496e-05	5.501397026819177e-05	0.00028470452525652945	6.204776582308114e-05	6.63169048493728e-05	0.0009557502926327288	0.0001265225582756102	0.0001633841748116538	0.0006646774709224701	7.663262658752501e-05	0.00010560765804257244	0.0002266781375510618
PTPN1	0.0005686238873749971	0.0003797370591200888	0.00033796599018387496	0.00031793356174603105	0.0005120185669511557	0.0006152733694761992	0.0004026088281534612	0.0001358106528641656	0.0005615690024569631	0.00021985213970765471	0.0002168927458114922	0.00013728952035307884	0.0004866539966315031	0.0003492300456855446	0.0001850433909567073	0.0004407315864227712
CLEC2B	0.0001992110046558082	6.809900514781475e-05	0.00031238378142006695	0.0003443788446020335	0.0001409673277521506	8.794190944172442e-05	0.0008879320230334997	0.000354619522113353	0.00013586696877609938	1.1735385214706184e-06	5.429421435110271e-05	0.0003038891882169992	6.423401373467641e-06	0.00025779171846807003	0.0003138613828923553	0.0011434073094278574
GPR4	3.833336563729972e-07	4.452556368050864e-07	1.2318152187162923e-07	2.0946531265053636e-07	4.330557567300275e-05	9.67047185440606e-07	1.9866068612373056e-07	0.0012447942281141877	9.265452263207408e-07	1.9405554496643163e-08	0.0007937658810988069	7.997718967089895e-06	3.429013588629459e-07	2.6033483663923107e-05	9.790562671696534e-07	1.2514199454471964e-07
SMIM3	0.00013480038614943624	1.5105823877092917e-05	0.0001747759961290285	0.0002957889228127897	0.00029975519282743335	0.000572686898522079	0.00011989193444605917	3.8063670217525214e-05	2.290768679813482e-05	4.358805017545819e-05	0.00035960334935225546	0.00043985439697280526	6.490044324891642e-05	5.0965158152394e-05	0.0008060568943619728	9.22694307519123e-05
CNTD2	3.577766705120666e-08	6.031391563965371e-08	2.514704355860431e-08	3.1026708313675044e-08	3.927822945115622e-06	6.551932528964244e-06	4.119254981560516e-08	8.653849477013864e-07	1.827976063850656e-07	0.0016384130576625466	6.911459848879531e-08	1.2100923640900874e-07	2.711799140797666e-08	1.5898240235401317e-06	3.2409170671598986e-06	5.566565519643518e-08
PMP22	2.0766510715475306e-06	3.66416793440294e-06	6.176301667437656e-06	0.00038374317227862775	7.14188427082263e-05	0.00021383663988672197	1.6819781194499228e-06	0.0003390791534911841	7.045107395242667e-06	6.709072476951405e-05	0.0006062686443328857	0.0016219118842855096	3.901389573002234e-05	3.740222746273503e-05	0.0009969044476747513	1.1328919526931713e-06
SYNGR2	0.0008603974129073322	0.0005556016694754362	0.0002582543820608407	0.0009000337449833751	0.00027678810874931514	0.001443460350856185	0.0002912558557000011	0.0003321398689877242	0.0004938355414196849	0.0007635573274455965	0.0001554621703689918	3.3398097002645954e-05	0.00020200452127028257	0.0003561847552191466	2.2734944650437683e-05	0.0004712939844466746
PRSS8	1.1792523935127974e-07	7.243358140840428e-06	3.6619944410176686e-08	8.69467271513713e-08	7.497414571844274e-06	1.0529907967793406e-06	4.160919786500017e-07	6.101628855503805e-07	3.173848881488084e-06	0.0007675776141695678	7.486090680686175e-07	2.752482544110535e-07	6.0248457884881645e-06	5.876503564650193e-06	1.9329283418301202e-07	6.568187131961167e-07
S100A8	7.297999218280893e-07	4.445767899596831e-06	1.082899302673468e-06	0.0008057591039687395	8.843368414090946e-05	6.837001274107024e-05	2.7296823645883705e-06	6.63286527924356e-07	3.9693469489066047e-07	2.7660271371132694e-05	2.0383396304168855e-07	5.077012019683025e-07	1.8191393280631019e-07	6.750900865881704e-06	7.191757163127477e-07	2.7538076210475992e-06
CYBRD1	2.0531012978608487e-06	4.864436505158665e-06	7.387282494164538e-06	8.121441351249814e-05	0.00010344763722969219	5.839910954819061e-06	3.5288362596475054e-06	8.319755579577759e-05	2.5665290195320267e-06	0.00042352889431640506	0.00035336747532710433	0.0019809964578598738	0.0005949445185251534	3.4492335544200614e-05	0.0011830964358523488	5.701340796804288e-06
CYR61	1.79339303940651e-06	1.910046421471634e-06	3.877648396155564e-06	8.224317866734054e-07	3.19609789585229e-05	1.0122985258931294e-06	1.7580348412593594e-06	0.00013793820107821375	3.4674919788812986e-06	4.731561421067454e-05	0.000509789097122848	0.0008650525705888867	6.0131322243250906e-05	2.605588815640658e-05	0.0006134536233730614	1.0111832580150804e-06
SNX5	0.0005183015018701553	0.0005110808415338397	0.00028609021683223546	0.0004282526206225157	0.00032546327565796673	0.0006111101829446852	0.00041439032065682113	0.0002126245672116056	0.0002769741986412555	0.0003204870445188135	0.00015838966646697372	0.00037779955891892314	0.0002769453567452729	0.0003805322339758277	0.00019457435701042414	0.0004292222438380122
BIRC3	0.0013479621848091483	0.00013996486086398363	0.00024243643565569073	3.165951420669444e-05	9.041686280397698e-05	0.0003842312435153872	0.0002335502504138276	2.5073053620872088e-05	0.00017293935525231063	3.041622585442383e-05	1.2247205631865654e-05	2.328280606889166e-05	2.853099249477964e-05	0.00013757623673882335	7.321601515286602e-06	0.00024749196018092334
SRSF5	0.000994721776805818	0.00045063620200380683	0.0011292870622128248	0.00023459250223822892	0.0004063144151587039	0.0005807999987155199	0.000977185321971774	0.000365445448551327	0.0003034736728295684	0.0004908445407636464	0.00038141768891364336	0.0005823490209877491	0.0026083742268383503	0.000445778074208647	0.0001994645717786625	0.0006911830278113484
LYST	0.0005267214146442711	0.0001386689255014062	8.43752350192517e-05	0.0001481409271946177	9.329292515758425e-05	0.0002873612684197724	0.0004984712577424943	0.00024108101206365973	5.538213372346945e-05	5.283052087179385e-05	0.00010868754907278344	0.00015047939086798579	0.0005892737535759807	7.129793084459379e-05	9.507707000011578e-05	0.0010756730334833264
LDB3	2.450598515224556e-07	1.892549477133798e-07	3.86802327057012e-07	8.720913058368751e-08	1.6955376850091852e-05	3.1245974696503254e-07	4.303172431718849e-07	1.663726010292521e-07	1.0562629313426442e-06	1.686397581579513e-07	0.0008787791011855006	1.4282381926022936e-06	2.0494753698585555e-06	6.4254581957357004e-06	1.527465315120935e-06	2.408107206974819e-07
IFNG-AS1	6.110965478001162e-05	0.0001004113073577173	8.444757258985192e-05	5.267391429697454e-07	4.293403617339209e-05	1.690106000751257e-05	0.0008757625473663211	2.1755771228981757e-07	0.0008685679640620947	2.566435419737445e-08	1.441559447812324e-06	5.370451958697231e-07	2.360566213610582e-06	0.0005852667381986976	4.053960651617672e-07	4.675954187405296e-05
TMEM258	0.0008459413074888289	0.0006408547051250935	0.0007945126853883266	0.0006127061205916107	0.0009249537833966315	0.0005324922385625541	0.0007100761285983026	0.00054616091074422	0.002924717031419277	0.0010938135674223304	0.00047769476077519357	0.0007744390168227255	9.34171985136345e-05	0.001651828526519239	0.000990644097328186	0.0009282957762479782
RPL9	0.001143603934906423	0.0006539710448123515	0.004265693482011557	0.0004691468784585595	0.0009480689186602831	0.0012041718000546098	0.0011797600891441107	0.0005368797574192286	0.0006128138047643006	0.0012272113235667348	0.0006944140768609941	0.0011603721650317311	0.00011938666284549981	0.0008151321089826524	0.000582984765060246	0.0008179377182386816
TAP1	0.0008850139565765858	0.000347212131600827	0.00025946550886146724	0.00029990007169544697	0.00032376369927078485	0.0005010706372559071	0.0009085747296921909	0.00021029917115811259	0.0004695577663369477	6.043662142474204e-05	0.0001472339208703488	8.407695713685825e-05	0.0001075976833817549	0.0003982528578490019	0.00014487860607914627	0.0013009177055209875
PLCB1	5.324318044586107e-05	7.247424036904704e-06	5.99759841861669e-05	2.8368305720505305e-05	0.00017530695185996592	2.500170739949681e-05	0.00017143698642030358	0.0009638621122576296	3.3817825624282705e-06	2.053833486570511e-05	1.6670377590344287e-05	0.0001716042752377689	8.475567301502451e-05	4.017712490167469e-05	1.116785188060021e-05	8.79237413755618e-05
CTTN	1.7479298549005762e-05	6.442133326345356e-06	4.218427875457564e-06	7.617340997967403e-06	7.592518522869796e-05	1.4399267911358038e-06	1.1803173265434452e-06	0.00044941133819520473	2.0743516870425083e-05	0.00040482712211087346	0.0003380586567800492	0.00029688081122003496	0.000538297405000776	7.595604984089732e-05	0.0008494834182783961	4.764310233440483e-06
MFSD1	0.00021872608340345323	9.518900333205238e-05	0.0002059588732663542	0.001364343916065991	0.00013471825513988733	0.0003616466710809618	0.00020535688963718712	0.00018955135601572692	0.0002170983498217538	0.00023952149786055088	0.0001241947029484436	0.00027458681142888963	0.0001794559066183865	0.00021439624833874404	0.0002006886206800118	0.00022377536515705287
RCSD1	0.0008856322383508086	0.00043426340562291443	0.0008235923596657813	0.0002442152181174606	9.461671288590878e-05	0.0004977245116606355	0.0008006147691048682	1.7548070900375023e-05	0.00019697136303875595	6.196145250214613e-07	0.00014099567488301545	5.405394404078834e-06	2.8455735900934087e-06	0.0001961251546163112	8.69429300109914e-07	0.0005373615422286093
PLCB4	6.612096058233874e-06	4.48701314326172e-07	7.894588634371758e-06	1.1194541684744763e-06	4.170911051915027e-05	7.623719739058288e-06	1.301266479458718e-06	0.0006729852757416666	3.1706035770184826e-06	4.845570947509259e-05	0.00010599102097330615	0.00025511434068903327	7.102022209437564e-05	3.758236198336817e-05	1.5356958101619966e-05	4.1102015302385553e-07
STARD13	2.3148170384956757e-06	4.5509291339840274e-06	9.646647640693118e-07	0.00013930212298873812	4.394301868160255e-05	1.1989222002739552e-05	6.25607640358794e-07	0.00035563326673582196	4.957250348525122e-05	3.053649561479688e-05	0.0004879922198597342	0.0003776100929826498	0.0003697210340760648	0.00014070219185668975	0.0003427478077355772	8.4969633462606e-07
