Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
TMC6	4.520855509326793e-05	0.00016539639909751713	5.846446947543882e-05	2.18225227399671e-06	0.00012269653961993754	3.921793540939689e-05	0.0002572860394138843	0.0002463861892465502	0.0008032642654143274	0.0002509504265617579	3.2536372600588948e-06	0.0005013945046812296	0.0001963393879123032	0.00036563840694725513	0.0010057809995487332	0.00024007578031159937	0.00012789222819264978	0.0007627136656083167	0.0005559917190112174	0.0013568246504291892	3.0946168863010826e-06	5.517569661606103e-05
EBF2	0.0020872640889137983	1.4860383998893667e-06	6.516734885053665e-08	1.3983811186335515e-05	2.8801329321481717e-08	4.832722311221005e-07	1.8176853700424545e-05	1.0119806574948598e-05	1.910314324504725e-07	8.983116117633472e-08	0.0002432126784697175	2.62139622009272e-07	6.971991979298764e-07	5.769486233475618e-05	1.6791702819318743e-06	3.0994252142590994e-07	3.4057993616443127e-06	2.3835937668081897e-07	1.640543700887065e-07	1.5004318811406847e-05	7.851362170185894e-06	2.299815378137282e-07
CD70	1.0631486446754934e-07	6.844262401273227e-08	2.9170669790801185e-07	1.2324554518272635e-05	2.486057439909928e-07	8.211274575842253e-07	1.1635355804173741e-05	1.562110810482409e-05	7.659612310817465e-05	2.263932174173533e-06	5.393287096921995e-07	0.00020235056581441313	7.318345069506904e-06	1.9714019799721427e-05	1.3233119489086675e-06	0.00020259773009456694	4.8307842916983645e-06	0.0004706221807282418	0.00047668712795712054	6.839754860266112e-06	1.4046471733308863e-05	9.803053217183333e-06
ENPP2	7.01615590514848e-06	0.0005170184886083007	1.65795586326567e-06	9.73622445599176e-05	1.2913923796986637e-07	7.751317752990872e-06	9.57937754719751e-06	1.9680319383041933e-05	1.7225970623258036e-06	7.036071474431083e-05	0.000531400612089783	3.2304965316143353e-06	2.4048022169154137e-06	2.4354892957489938e-05	3.5528894386516185e-06	4.899471969110891e-05	2.071070412057452e-06	4.937679136673978e-07	2.2054595660847554e-07	4.690348760050256e-06	7.192493649199605e-05	3.667866621981375e-06
CD63	0.001009646337479353	0.0005045043071731925	0.0004885339294560254	0.0008812506566755474	0.0007132206810638309	0.000376749609131366	0.0004913513548672199	0.0010645025176927447	0.00011675507266772911	0.0010914306621998549	0.0017138903494924307	4.373135379864834e-05	0.0013409203384071589	0.0008947852184064686	0.0008103764266707003	0.0002924329019151628	0.0014513880014419556	0.0001130332238972187	0.0006072968244552612	0.0001493092131568119	0.0008692983537912369	0.00014424821711145341
CDK18	0.0007257559918798506	1.4540200936608016e-05	0.0006192059954628348	2.4326544007635675e-05	5.2938117732992396e-05	8.477342817059252e-06	1.4581705727323424e-05	1.5082327081472613e-05	1.2802348464902025e-05	0.0002005722199101001	4.6335913793882355e-05	2.1187634047237225e-05	1.0312846825399902e-05	0.00011787602852564305	2.5203404220519587e-05	5.046674777986482e-05	2.2742533474229276e-06	7.078810540406266e-06	1.6945340348684113e-06	6.901919732626993e-06	2.556621802796144e-05	0.00011002329847542569
ZFHX3	0.000935911200940609	0.0003862585290335119	5.6065935496008024e-05	0.000554317026399076	0.0004091674054507166	2.1606942027574405e-05	6.177043542265892e-05	2.216661596321501e-05	8.157429874700028e-06	0.0005627339705824852	0.00029437951161526144	5.520421836990863e-05	0.0001139269006671384	7.005351653788239e-05	4.4192420318722725e-05	1.0383764674770646e-05	4.101429658476263e-05	2.7398395104683004e-05	2.95687514153542e-05	4.872689169133082e-05	0.0007911943248473108	4.892239303444512e-05
CDA	6.168882464407943e-06	0.0011924664722755551	4.923076630802825e-05	1.4317407476482913e-05	4.196890301955136e-07	7.213951903395355e-05	1.5599433027091436e-05	2.9277756766532548e-05	1.9599903566813737e-07	0.00030810950556769967	1.3399474028119585e-06	3.0066809131312766e-07	3.3198359687958146e-06	3.343446223880164e-05	1.735725163598545e-05	5.687376187779591e-07	5.794874596176669e-06	2.1476894289662596e-06	3.195608542228001e-06	1.1449582189015928e-06	1.6917621223910828e-06	2.234212661278434e-05
IL33	1.684620110609103e-05	0.0008418011129833758	1.5463257341252756e-06	9.17970683076419e-05	9.551980895139423e-08	5.074643195257522e-05	4.624012581189163e-05	2.749931263679173e-05	1.2376708014016913e-07	3.7848084843972174e-07	0.000527994881849736	1.5011654568297672e-06	4.890860054729274e-07	3.299975651316345e-05	5.389370471675647e-06	4.9559207582206e-07	3.250436748203356e-06	1.78335056943979e-07	1.5094497030077036e-07	2.248973487439798e-06	1.526481128166779e-06	4.001165336831036e-07
CCDC3	0.0007269748602993786	0.00037323785363696516	4.347888591382798e-07	0.0002771825820673257	4.022712474238688e-08	7.099479716998758e-06	6.285585550358519e-05	1.2748590961564332e-05	3.3190294743690174e-06	3.4789584901773196e-07	5.987018812447786e-05	1.7512841168354498e-06	8.393688517571718e-07	4.907288894173689e-05	3.812902377831051e-06	3.9954718999979377e-07	1.374316525470931e-05	2.252432523164316e-06	7.825173270248342e-06	9.825725283008069e-05	0.00037640371010638773	4.768619419337483e-07
PRLR	2.5225670469808392e-05	7.827939612070622e-07	0.00013473760918714106	1.5724597687949426e-05	0.0018845609156414866	2.450068059545174e-08	6.035242222424131e-06	3.268263753852807e-06	1.3617838021673379e-06	1.5470646758330986e-05	1.718478961265646e-05	2.0701118046417832e-06	5.526132440536458e-07	1.2290977792872582e-05	5.632509783026762e-06	1.712669330800054e-07	1.291520902668708e-06	1.4313870906335069e-06	4.712166798981343e-07	2.189148517572903e-06	1.3227579984231852e-05	1.0371600183134433e-06
GALNT6	1.444960844310117e-06	2.603895336505957e-05	3.129289689240977e-05	2.104061422869563e-06	0.0006403857842087746	2.452959734000615e-06	4.2471569031476974e-05	5.408009383245371e-05	0.00018235990137327462	0.00021420553093776107	5.345879685592081e-07	0.00015728810103610158	0.0006294252816587687	2.8631002351175994e-05	0.0008199518197216094	6.921312888152897e-05	6.0881156969117e-05	4.566930147120729e-05	0.00016190700989682227	0.00019992365560028702	1.829196662583854e-06	3.6391214962350205e-05
IGHV3-66	5.411612491457163e-08	3.662819736405254e-08	1.953632988715981e-08	1.1595304982847665e-07	3.979391482999972e-09	1.3858272751576806e-08	3.3031303701136494e-06	2.7204880552744726e-06	3.00712983403173e-08	2.3100488633076566e-08	7.728704787268725e-08	4.881041348880899e-08	5.846124651043283e-08	8.73183125804644e-06	1.318689868412548e-07	0.0002918981481343508	7.464037139470747e-07	3.6912659595600417e-08	4.5570278217610394e-08	1.5786564233621903e-07	3.063286513338426e-08	4.5296339123979124e-08
RPL29	0.000827705895062536	0.0005245024804025888	0.0016343948664143682	0.0015007647452875972	0.0008356315665878356	0.007595532573759556	0.0013234919169917703	0.000987814157269895	0.0022250907495617867	0.0005024242564104497	0.0006658745696768165	0.0024390132166445255	0.001254249014891684	0.001091911457479	0.0011890085879713297	0.0011461232788860798	0.0010393296834081411	0.0009761485853232443	0.0007790603558532894	0.0006371855270117521	0.0004632705822587013	0.0006085477070882916
CTHRC1	4.411445843288675e-06	3.600067793740891e-05	6.43393796053715e-05	0.0018691571895033121	4.697010780319033e-08	2.319112536497414e-05	3.4258478990523145e-05	8.694933785591274e-05	6.650330988122732e-07	4.7212964204845775e-07	9.071725799003616e-05	1.4165934771881439e-06	1.98266070583486e-06	0.00014614741667173803	2.2119045297586126e-06	3.1131264677242143e-06	3.527226363075897e-05	5.142124336998677e-06	2.5765691589185735e-06	4.953413736075163e-06	0.0016865908401086926	8.254159183707088e-05
FOXA1	2.4696023501746822e-06	4.661664831928647e-07	1.84976033779094e-05	1.6176675217138836e-06	0.002461218275129795	3.592444386413263e-08	5.126043106429279e-06	3.39818006978021e-06	2.802120491196547e-07	4.9623299247514296e-08	3.4223813827338745e-07	4.034511107420258e-07	1.5161251099016226e-07	1.2992735719308257e-05	2.309638063024977e-07	1.6952699866124021e-07	9.018022524287517e-07	4.4164008272673527e-07	8.869784551279736e-08	3.501828177832067e-05	4.601350411803651e-08	1.1368239256626111e-06
KNSTRN	0.00010393704724265262	5.143774615135044e-05	7.238805847009644e-05	5.0038943300023675e-05	8.330658602062613e-05	3.486294735921547e-05	3.542194463079795e-05	0.000107676321931649	9.022478479892015e-05	8.113477088045329e-05	3.506865323288366e-05	4.208449172438122e-05	0.00010573607869446278	4.926274414174259e-05	0.00028065117658115923	0.00012778978270944208	6.75238625262864e-05	7.90857884567231e-05	7.46080550015904e-05	0.00017050579481292516	5.2437884733080864e-05	0.0018170798430219293
TNFRSF10A	1.955190555236186e-06	0.0001386964722769335	2.302112443430815e-05	7.49163609725656e-06	6.887454946991056e-05	0.00010412322444608435	0.0001381895417580381	0.00010636729712132365	0.0005002196412533522	5.1670729590114206e-05	1.807662329156301e-06	0.0003590514825191349	0.00011775988969020545	7.093960448401049e-05	4.529070429271087e-05	4.3054526031482965e-05	0.00014965755690354854	0.0002426522405585274	6.138235767139122e-05	0.0006810292252339423	2.1176178051973693e-05	2.87484799628146e-05
OCIAD2	4.7188641474349424e-06	0.00039595947600901127	0.0006675997283309698	1.1988973710685968e-05	0.00040512823034077883	0.0002538884582463652	0.0002705325314309448	0.00030328170396387577	0.0011470271274447441	1.1921092664124444e-05	3.944132913602516e-06	0.000445242301793769	0.00014702642511110753	0.0004122740647289902	0.00035137220402248204	0.0002535726234782487	0.0003382130526006222	0.0008132087532430887	0.000594293000176549	0.00018029671628028154	1.4020301932760049e-05	0.00024078636488411576
TRGC2	3.644973958216724e-07	7.755465247782922e-08	1.3237088580808631e-07	2.510145691303478e-07	1.972634890989866e-07	6.818256110818766e-07	6.877529813209549e-05	3.255714909755625e-05	0.00013467743701767176	3.328595141738333e-07	4.074233856954379e-07	6.935517831152538e-07	3.867926807288313e-06	4.731545050162822e-05	0.000314220815198496	2.0602244603651343e-06	9.931948625307996e-06	2.1248089979053475e-05	0.0010215634247288108	2.571436925791204e-05	1.5232483008276176e-07	2.447898623358924e-06
CH17-212P11.4	5.549575021746023e-08	1.1685025924634829e-07	3.052835850780866e-08	1.0277388184931624e-07	3.747472554493925e-09	1.390185921934517e-08	3.5896866847906495e-06	0.026149000972509384	1.280781702917011e-07	2.507000118612268e-08	3.336264171593939e-07	3.905419134753174e-07	1.0973830057992018e-06	7.866305168136023e-06	1.2428102991179912e-07	0.00013088941341266036	8.864617484505288e-07	1.9917493432330957e-07	8.216822067197427e-08	1.8713942040449183e-07	4.242034279400286e-08	5.023707103646302e-07
RGS19	2.2228474335861392e-05	7.631926564499736e-05	7.348275539698079e-05	3.586436287150718e-05	6.45568361505866e-05	0.00021112528338562697	0.0003355227527208626	0.00012084458285244182	0.0008211638778448105	0.0007875151932239532	5.122803486301564e-06	0.0014590078499168158	0.00040210969746112823	0.00021133986592758447	0.0004625694127753377	0.00036441010888665915	5.941997733316384e-05	0.00046212764573283494	0.0006156535819172859	0.00033985215122811496	5.0429447583155707e-05	0.00022386347700376064
NT5C	0.0003239084908273071	3.921557072317228e-05	0.0002462816482875496	0.00036645287764258683	0.0004917932092212141	0.00029710913076996803	0.00041251088259741664	9.170152043225244e-05	0.00050149648450315	0.00027763700927607715	0.00039293631562031806	0.001101832720451057	0.0004899076302535832	0.00020137400133535266	0.0012282459065318108	0.00027497924747876823	7.887089304858819e-05	0.0008200417505577207	0.0005793117452412844	0.001060420647263527	0.0002974671369884163	0.00016108580166473985
SDC4	7.247551366162952e-06	1.3898945326218382e-05	0.0005871900357306004	8.560315473005176e-05	0.0010727007174864411	3.4403933568682987e-06	1.1892957445525099e-05	1.749180955812335e-05	1.2261204574315343e-05	8.619236177764833e-05	0.0001523692480986938	2.1552017642534338e-05	1.6462963685626164e-05	2.6704510673880577e-05	3.398754643058055e-06	5.694873834727332e-06	1.7546008166391402e-06	0.0003588822146411985	0.00011984232696704566	8.553599764127284e-05	9.065611811820418e-05	5.882238474441692e-05
CAMK4	2.698695425351616e-05	1.5921555132081266e-06	6.647907753176696e-07	2.0228540961397812e-05	1.397331885755193e-07	1.783417974365875e-05	0.00013788684736937284	0.00011336948227835819	0.0010781181044876575	5.839037839905359e-07	9.212365512212273e-06	2.388154825894162e-05	1.9297542166896164e-05	0.00016045267693698406	0.00012093404802726582	2.853060323104728e-05	4.6436474804067984e-05	0.0004512900486588478	0.0003095012507401407	0.0019384687766432762	3.426892726565711e-05	1.1346576684445608e-05
RPL32	0.00060347153339535	0.0005024748970754445	0.0014338381588459015	0.0011281715705990791	0.0003478162980172783	0.005839918740093708	0.0013668654719367623	0.0006686604465357959	0.0026683611795306206	0.0004411893605720252	0.0006496274145320058	0.0025493521243333817	0.0013305670581758022	0.0005946250166743994	0.0008930868934839964	0.0009033887181431055	0.0005892401677556336	0.0008724698564037681	0.0006602730718441308	0.0006343589047901332	0.00037321585114113986	0.0004027261456940323
RB1	0.0002550802892073989	0.00037937582237645984	6.274627958191559e-05	0.0001110134762711823	0.00020966201554983854	0.00012692991003859788	0.00016739315469749272	7.389690290438011e-05	0.0002564718888606876	0.000796192791312933	0.0001904793462017551	0.0007193778292275965	0.00012331762991379946	0.00012518033327069134	0.0003914746339432895	0.00025248737074434757	2.485078584868461e-05	0.000251769000897184	0.00024472567019984126	0.0005972080980427563	0.0002298805193277076	0.0002233558479929343
SKA1	3.3604273994569667e-06	6.588027190446155e-07	9.972139878300368e-07	1.6054136153798026e-07	2.557769960276346e-07	3.420144878418796e-08	4.424164217198268e-06	3.007635086760274e-06	8.144714058744285e-08	3.398234866835992e-06	2.234320390925859e-07	1.9076404100815125e-07	8.646205884588198e-08	1.1881607861141674e-05	1.9157806718794745e-07	1.9098147276963573e-06	8.575691481382819e-07	1.0546009434619918e-06	1.2274595064809546e-05	2.1743898059867206e-07	4.6411867060669465e-07	0.0021857733372598886
MAML1	0.00010625414870446548	0.00017271570686716586	0.00012288318248465657	0.00018859417468775064	0.0002685809158720076	0.00016074425366241485	0.0002890066534746438	4.721213917946443e-05	0.0001564244885230437	0.00014749683032277972	9.949124796548858e-05	0.0001377099979436025	0.0004993878537788987	5.7639692386146635e-05	0.00010467709216754884	0.00011715125583577901	7.395604916382581e-05	0.00025513547006994486	0.00013388413935899734	0.0009277168428525329	0.0003002075245603919	7.343240577029064e-05
CYGB	0.001685204915702343	0.00014644066686742008	4.517450634011766e-06	0.00025002623442560434	2.566085015587305e-07	5.9190861065872014e-05	5.677960143657401e-05	1.6936544852796942e-05	1.7583209910299047e-07	2.8030990506522357e-06	0.0009634369635023177	3.1456474971491843e-05	6.02042655373225e-06	6.768668390577659e-05	5.382935341913253e-06	1.1973237405982218e-06	3.7117881674930686e-06	6.190610406520136e-07	2.128076346252783e-07	2.6824194719665684e-05	0.00014915667998138815	1.4498206155622029e-06
SLC45A3	5.117395267006941e-05	3.841486613964662e-05	2.0098659661016427e-05	2.0398938431753777e-05	1.5466569038835587e-06	1.0546428796942564e-07	7.499554612877546e-06	3.917087724403245e-06	4.89360161282093e-08	2.2239337340579368e-05	4.565033668768592e-05	3.7700468965340406e-05	0.004259827546775341	1.481227718613809e-05	2.497068862794549e-07	1.941460868692957e-05	1.0159560588363092e-06	6.918249795262454e-08	1.1975312474987732e-07	2.7024887572224543e-07	2.9786866434733383e-05	3.960594767704606e-06
CA2	3.728049705387093e-05	0.0002029094030149281	0.00030456564854830503	3.982945145253325e-06	0.0019144125981256366	5.38517560926266e-05	4.302021989133209e-05	7.687751349294558e-06	4.060378159920219e-06	9.535247954772785e-05	1.1764519740609103e-06	1.9549097487470135e-05	4.865723440161673e-06	2.2292322682915255e-05	4.589924174069893e-06	4.15317845181562e-06	1.2782654266629834e-05	3.61377442459343e-06	3.483625278022373e-06	1.829162829380948e-05	2.5295146315329475e-06	0.00019051368872169405
BCL6B	2.3540287656942382e-06	0.001540463650599122	8.604333601169856e-08	4.516790068009868e-05	1.6295661708909392e-08	1.3517093293557991e-06	1.5284933397197165e-05	1.229233112098882e-05	6.746893888021077e-08	1.412653773513739e-06	9.846031389315613e-06	4.282111149223056e-06	7.4668088245744e-07	2.407993633823935e-05	2.2591530068893917e-06	3.348939117131522e-07	2.8032256523147225e-05	1.8055719408494042e-07	1.0220634294455522e-07	1.0704061423894018e-06	8.142549631884322e-06	2.4705386181267386e-07
TEK	5.831221187690971e-06	0.00160073465667665	5.924325563455568e-08	3.0002009225427173e-05	1.3151228550611904e-08	4.257360615156358e-06	1.759315637173131e-05	1.626864650461357e-05	7.43542045711365e-08	4.884293502982473e-07	9.608749678591266e-06	2.328080057623083e-07	6.241624532776768e-07	2.74172198260203e-05	7.759913955851516e-07	4.62963015479545e-07	3.068576688747271e-06	2.4727782488298544e-07	4.886215378974157e-07	1.1770522405640804e-06	2.0661736925831065e-05	3.9256633499462623e-07
