Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10
RMI2	2.4255350581370294e-06	6.76068157190457e-05	5.188982868276071e-06	1.6842039258335717e-05	0.00021015627135057002	0.0002897457452490926	2.1294330508681014e-05	3.369625846971758e-05	9.778814273886383e-05	2.705121733015403e-05
AURKA	0.00012679360224865377	6.334490171866491e-05	2.484898141119629e-05	1.629961479920894e-05	3.6672015994554386e-05	8.192964014597237e-05	2.26694955927087e-05	6.623413810302736e-06	0.0001199265752802603	1.3624510756926611e-05
CNRIP1	1.4200782061379869e-05	0.00024209781258832663	1.1988044207100756e-05	0.0005766741232946515	1.9745834833884146e-06	1.045921521836135e-06	1.5870374454607372e-06	0.0002800720976665616	1.3195549399824813e-06	0.0017124107107520103
PARP8	0.0005157992709428072	6.358790415106341e-05	2.628899528644979e-05	5.702386715711327e-06	0.00018322488176636398	0.0004153506306465715	0.0006121037877164781	9.018668788485229e-05	4.634667220670963e-06	3.462784661678597e-05
SYK	0.00024865736486390233	0.001016745576635003	0.0004876646853517741	2.739730462053558e-06	0.0016838774317875504	2.763305019470863e-06	1.0201982831858913e-06	1.1080226158810547e-06	3.101908805547282e-05	3.715265847858973e-06
EEF1A1	0.0007542843814007938	0.0006015087128616869	0.0008795792236924171	0.0007132857572287321	0.0023999542463570833	0.0007248120382428169	0.002855396131053567	0.000574552163016051	0.0016641509719192982	0.0014156985562294722
FSIP1	0.001040808972902596	6.127708616077143e-07	3.1947638490237296e-07	3.4720274015853647e-06	4.365518179838546e-06	2.554176944613573e-06	6.43267048872076e-06	5.541282007470727e-06	0.0014555405359715223	2.113439404638484e-05
CAMLG	0.00034392272937111557	0.0001956807100214064	0.00016202733968384564	0.0002624814515002072	0.00040036876453086734	0.0003501949249766767	0.0004967560525983572	0.000335897522745654	0.0008179692667908967	0.0007510136929340661
NLRP3	0.00016065448289737105	0.0006209137500263751	7.975177709340642e-07	1.179377704829676e-06	1.4643143913417589e-05	4.67351965198759e-05	0.00011903655104106292	7.248546353366692e-06	9.134418377243492e-08	5.157152145329746e-07
MRPL13	7.90131016401574e-05	0.0001555994531372562	0.0001239422126673162	0.0001794064446585253	0.0001325643534073606	0.0002878036175388843	0.00023076555225998163	0.0001263625017600134	0.0005709778633899987	0.00023060152307152748
SGK223	0.0007344540790654719	0.00011777516920119524	2.745023493844201e-06	0.00021506969642359763	0.0005467204609885812	8.362765947822481e-05	0.00018607500533107668	4.056421312270686e-05	5.520341801457107e-05	3.018054849235341e-05
HBB	0.0021133979316800833	2.737044496825547e-06	8.217217327910475e-06	7.348150120378705e-06	6.0909660533070564e-05	1.2008388239337364e-07	1.7182977899210528e-05	1.4694603578391252e-07	1.0044460623248597e-06	2.6973541480401764e-06
RPS28	0.0006060581072233617	0.0007056855247355998	0.0010185081046074629	0.0008166053448803723	0.0023069099988788366	0.0009154792060144246	0.0029469486325979233	0.0006077740108594298	0.0015749027952551842	0.0010636558290570974
RNF125	0.00048800159129314125	5.3750914958072826e-05	3.0712685656908434e-06	0.00014374313468579203	4.691174399340525e-05	0.00018505264597479254	0.0005330910789780319	2.4130293240887113e-05	1.8621494746184908e-06	1.8145314243156463e-05
TMEM55B	0.00039225182263180614	0.00022686475131195039	0.0002309113770024851	0.00010889167606364936	0.0006574965664185584	0.00027953676180914044	0.00057372817536816	0.00016707787290215492	0.00022813351824879646	0.0001632742932997644
MGP	1.4814781934546772e-05	2.428938614684739e-06	7.856104275560938e-06	0.0001328520302195102	3.7451607113325736e-06	2.994370106534916e-06	3.91233470509178e-06	0.00014382113295141608	0.00014159889542497694	0.0005113100633025169
SPATS2	0.00028876354917883873	0.00010549501166678965	0.001943253562785685	0.0004283698508515954	0.00022812592214904726	9.481768938712776e-05	9.91022534435615e-05	0.000366358581231907	0.00045998196583241224	0.00017798809858504683
TTF2	0.00026576779782772064	0.00012024328316329047	5.335691457730718e-05	8.051109762163833e-05	0.0001471405994379893	0.00023293093545362353	0.0001446236710762605	8.512242493452504e-05	0.00010374817065894604	6.838660192443058e-05
CSF1R	2.6391262508695945e-07	0.0021198822651058435	8.293840778605954e-07	7.150779879339098e-07	2.2895439997228095e-06	3.313866159260215e-07	5.613172859852966e-08	5.314550435286947e-06	4.6095155425973644e-07	3.2823734841258556e-07
TESC	0.0012204550439491868	0.0001271052024094388	1.3397875591181219e-05	0.0001860089978436008	0.00017842365195974708	0.0005998553242534399	0.00014363577065523714	6.073003532947041e-06	4.11431437896681e-06	0.00041913302266038954
PLXNC1	0.00033855295623652637	0.0005275533767417073	0.00023922341642901301	8.970629096438643e-06	0.00017097593809012324	4.641199848265387e-05	9.19477897696197e-05	0.0006699780351482332	5.110068286739988e-06	3.452079545240849e-05
GFI1B	0.0018641473725438118	1.7170116279885406e-06	3.508600627810665e-07	6.17410194081458e-08	5.076574325357797e-06	1.4250877029553521e-06	1.9447358567958872e-07	4.485371363216473e-08	1.7023651821546082e-08	3.975788058596663e-05
SASH3	0.0005763415829278529	0.0002131209330400452	0.0001318705326411873	2.3859697648731526e-06	0.0008655040874145925	0.000919100537430495	0.0008384038810618222	8.408522944591823e-07	1.8922983713309804e-07	2.102410007864819e-06
ATP8B4	0.000962497724685818	0.0003756879596039653	2.580812861197046e-06	4.215765443404962e-07	2.0116045561735518e-05	0.00019868540402967483	3.94177004636731e-06	7.81568724050885e-06	1.0657089660526253e-05	5.674424028256908e-05
GNB5	0.0004542193782981485	2.2075753804529086e-05	6.887950439704582e-05	7.802226900821552e-05	0.0005304130027070642	0.0002565057948231697	0.0003824109735433012	0.00022184892441146076	9.730421152198687e-05	0.00021992693655192852
DDX24	0.0009479387663304806	0.00025974478921853006	0.00027111926465295255	0.00034054528805427253	0.0004940981161780655	0.000759185990318656	0.0008291988051496446	0.0003933398693334311	0.00027430543559603393	0.00047125923447310925
HOXD3	3.663944028176047e-07	1.115249474992197e-07	1.1117626854684204e-06	0.0005429867887869477	1.7323726808626816e-07	1.121931418879285e-07	6.874508784449063e-08	0.0001143988556577824	3.1235454116540495e-06	4.520786023931578e-05
C3AR1	5.9789264923892915e-05	0.0011928402818739414	1.4959508689571521e-06	3.130666641482094e-07	6.341600510495482e-06	0.00015704051475040615	7.506024121539667e-05	1.7024606222548755e-06	4.416227454839827e-07	2.4569162633270025e-06
AP2M1	0.00044944731052964926	0.0006888824864290655	0.00034093132126145065	0.0006322683766484261	0.0003502129693515599	0.00061081099556759	0.00045894357026554644	0.0007067297119647264	0.0006208238773979247	0.0008605196489952505
RFC3	4.996572170057334e-05	4.4379441533237696e-05	3.568253669072874e-05	0.00016456139564979821	7.877679308876395e-05	0.00018364257994107902	8.547211473342031e-05	4.136668212595396e-05	0.00017306800873484462	5.439980668597855e-05
RASIP1	2.2190226445673034e-05	3.6932892726326827e-06	7.456258117599646e-06	0.001207521534524858	1.5851155694690533e-05	9.981312359741423e-06	1.7633299648878165e-05	2.2804500986239873e-05	0.00017264480993617326	5.644419798045419e-05
F2R	0.00019646077998913825	1.2601695971170557e-06	1.6739690181566402e-05	0.0004445048398338258	7.528223704866832e-06	0.0003100050089415163	0.0002472219930496067	0.0006466784398071468	1.8564118136055185e-06	0.0005084307049401104
FCRLA	3.649612381195766e-07	3.130820914520882e-06	0.00021306185226421803	1.334013148834856e-07	0.0015699310461059213	8.512732563303871e-08	2.5450935936532915e-07	1.1509349207017294e-07	9.241729159725764e-09	3.8671291235914396e-07
CD27	7.773174002068117e-05	2.2725462258677e-06	0.0009685377590358257	9.921583341565565e-07	0.000252771278610453	0.001336586894467473	0.0009168044198304415	1.5262424994944013e-06	2.8717244049403234e-07	1.3858763168173027e-06
KANK3	7.711318176006898e-05	2.6457158242010337e-07	1.9752876596612623e-06	0.0013015088625252247	1.7620188828004757e-06	7.839336467441171e-05	5.3600659157382324e-05	1.3044941624684725e-06	4.478065136481746e-07	1.7764203221304342e-05
GNPTAB	0.0015535211423411965	0.0003547924861777574	0.0002064610307570547	0.00015976700524333864	0.00022811554663348943	0.0003340737603139132	0.00018055686086881906	0.0004475248570088297	5.8934587286785245e-05	8.696581789990887e-05
ARHGDIB	0.0006996690644882619	0.0006949595990590751	0.00011393625754863024	0.00032500980887562037	0.001195788150653243	0.0014792483998462558	0.0017139480914920568	1.6479321857332252e-05	5.867487925570458e-05	0.0002781289804261178
STXBP6	4.30260752182221e-06	2.5949645987566328e-06	3.1327181204687804e-05	3.567963358364068e-05	3.27285670209676e-05	1.3978166180095286e-07	2.005795067816507e-07	1.254564085684251e-05	3.174998028043774e-06	0.0011656200513243675
STARD8	5.089582941764093e-07	0.00023659273574594408	5.08135199197568e-05	0.0007897039176896214	5.452668574434938e-07	3.3259425435971934e-07	3.059527386994887e-07	0.0001449550036340952	8.801694093563128e-07	0.00015128232189454138
GTF2I	0.0006556641892530024	0.0003018880379386246	0.00025993463350459933	0.0005561030120588839	0.00037655048072338104	0.00033829393214546144	0.0002779773494694382	0.0006401091231964529	0.000985991326160729	0.0002721253549680114
LAMB2	8.026086106838193e-06	3.457838829490356e-05	6.214894710865337e-06	0.0005025161663070321	9.133915455095121e-07	1.1258572385486332e-06	1.2420778148225509e-06	0.0014919599052518606	0.000253356498433277	0.0006150961271487176
E2F2	6.805630050621403e-07	1.0561222552496474e-05	9.36102369450964e-05	6.33135755379044e-07	3.9972979720914736e-05	0.000289967458229512	4.253713086654898e-06	6.344209424469227e-08	6.839085835963488e-05	6.443935518518629e-08
MT-ND2	0.0025474424473941326	0.000889112357981503	0.0011510029435157776	0.0009686127887107432	0.001165136112831533	0.0004647685564123094	0.0011593290837481618	0.0009083918994292617	0.0011033840710297227	0.0006620219792239368
MUC1	8.533556683687493e-05	6.122458671597997e-06	4.109946530661546e-06	6.718493750668131e-06	7.377788051599055e-07	1.0370495147071779e-06	5.778176728199469e-06	6.829159974586219e-05	0.0017203757306560874	8.380747203773353e-06
KMT2E	0.001439795014448464	0.00024923885939642787	0.00030680399504490197	0.00038400673656724393	0.0007150467135943472	0.0008385481778532267	0.0008689751848578453	0.00039713719161227345	0.0004647667519748211	0.0003818322438746691
PECAM1	9.536449942970648e-05	0.000210020414669998	0.0004662257560994476	0.002030978910624981	4.085203545400873e-05	6.507021316792816e-05	7.924012606963515e-05	6.323488719317538e-07	3.82557004741102e-07	2.716176595640718e-06
FNDC1	2.2298395379038993e-06	4.2537033095868537e-07	4.147536401433172e-06	4.5554412508863606e-07	7.826459977877676e-07	1.7025715806084918e-06	8.402773801208241e-07	0.0016067817341536283	1.9488306861603633e-06	1.7351720089209266e-05
POLD2	0.00011324897786835209	9.317438525613397e-05	0.00026751693803817034	0.00012855215754825622	0.00025574449682608247	0.0002218873705714941	0.00022511159477289766	8.349684503627941e-05	0.000764486554544419	0.00031581782968714833
PTGS2	1.0019006367656402e-05	0.0005630613304674625	4.715901411600498e-07	1.1300952792225871e-05	6.66877042476699e-07	6.920546269384431e-08	1.2888426681456622e-07	1.8542810721555725e-05	5.107899596623611e-07	0.00010273409861838445
IGLV1-44	5.464096375362715e-07	5.961549476296568e-08	0.0019446767400950193	8.241216420401543e-08	1.576460272190161e-05	4.0925144162429206e-08	7.784806825839041e-07	4.405602638257733e-08	5.614813947119046e-09	4.6920800400584994e-07
TMEM74B	2.3378338482871186e-06	1.1745918300221092e-06	3.4271597542101517e-06	2.6446436095284298e-05	3.8754330944357207e-07	5.164451977179851e-06	9.397849112247059e-07	5.003359183319844e-05	5.620422962238081e-05	0.00024886493338271976
IGKV3-11	2.6815673663804773e-06	4.90471393277403e-06	0.002737449947744608	3.92784500036214e-07	1.7639618818066083e-05	1.609542010783116e-07	1.2433675919965026e-06	4.120345806768455e-07	7.60206191330326e-08	2.709297746150696e-07
CMC2	0.00026145047741010785	0.00029916560743004084	0.00034516389132477343	0.00016917574976105243	0.00025962572544813156	0.0008326450479216874	0.0004384163476061076	0.00011131377686979249	0.00015438132686540484	0.00018930586520582438
SH3BP5	0.0001681045541772619	0.00014333274157252163	0.0001905625540530309	0.0005771219730377197	0.0007409827667288482	0.0001059491332853213	0.00045032447087578475	0.0003211548610124737	4.2674040741985664e-05	0.00023711836547590792
BTN2A2	0.0007566538988612592	0.0002253820130135864	0.0003160027554258704	0.00015124732453841716	0.0006412861403077841	0.0002649114467203617	8.669195813126862e-05	8.899759268388152e-05	2.5336088583571836e-05	7.454033038811758e-05
STK10	0.0006234200554899871	0.00022610412270296365	6.857279367977753e-05	0.0001982498652068898	0.0002819242363329977	0.0004773031978402287	0.0005795893375761807	6.792449130443856e-05	2.011746255448088e-05	2.114994276780635e-05
EDN1	3.613111175582162e-06	5.045891612098785e-06	9.765043387233163e-07	0.0006779028917662799	1.3117939943185775e-06	3.8876535768395115e-07	1.5649558804398112e-07	6.575719453394413e-06	1.3392186701821629e-05	2.566945795479114e-06
MSC	3.609286795835942e-05	3.190966526744887e-05	6.103178020566702e-05	1.3855064935341943e-06	2.9779699616483413e-05	0.00040293499478138983	0.00015935309056658298	0.00042863297858275473	5.123002893014927e-07	0.000407020328566432
FER	0.000732234213501215	0.00011314731818856671	0.00010290875070495531	0.00021429170737974346	0.00013129005674272776	2.357338962610811e-05	4.812470433535054e-05	0.00036802038084715605	9.74727954599075e-05	0.0003497009165585041
CDK1	2.4728924472583458e-06	8.930103831517044e-06	5.9297599364072084e-06	4.303804598748684e-05	4.092481958650751e-06	5.517443787539378e-05	4.500771410675952e-06	6.882135608066164e-07	0.00013780106382910162	7.871205980336526e-07
USP18	9.064147889148444e-06	0.0001436102029401809	0.00024352854234166443	4.6092962293187156e-05	9.42152546485886e-05	0.0006136338342912495	5.4245258070295677e-05	0.00011757820175262168	5.069941107649356e-05	3.827855834970251e-05
NDC80	8.789545063336845e-06	9.221318578056525e-06	3.560237382771447e-05	1.2654879355977755e-05	2.769776801869739e-05	0.00040624410030432045	4.7264897148124874e-05	1.9473789507173933e-05	5.8163506764685735e-05	7.901746721472591e-05
PHF1	0.0007730359793640673	8.520053961547092e-05	0.00041299822623841465	0.00013555274927057326	0.0006061724852770567	0.00032928198925219476	0.0008539323462173343	0.00023091371986083686	0.00022513384465128183	0.00022600444208364934
CLEC5A	1.1656575082952259e-07	0.0009831790812313557	3.825928160949843e-07	2.018642817347427e-07	4.510092708187585e-07	3.0160146025082213e-07	3.552968053099903e-08	3.966499946272961e-07	1.5372485506759404e-07	9.829524572069204e-08
RABEP2	0.0007596256327815354	7.418249879265204e-05	0.0002973316004499793	0.000172641797689721	0.0007611023029312491	0.00015532071120105684	0.00017639959696680307	0.00021016017126385123	0.0004316617560107261	6.314336496870965e-05
GLT8D2	4.2130682231800165e-06	1.1470932577140047e-06	1.7411852240911685e-05	2.6022622478194535e-05	1.0649139312590705e-06	1.953590526682092e-06	1.1672857453959296e-06	0.0013061106437817216	5.997520133860235e-07	0.0003613022854551673
PLXDC1	0.00013644268619827926	4.5324599341256544e-05	4.113561772101093e-06	1.7220223526237532e-05	3.3529818210809026e-06	1.6505302482983097e-05	6.984535866649821e-05	0.0006434873794205487	1.2434692280294257e-06	0.0007617291994392872
ISG20	5.2399518608581275e-05	0.00016828229126986116	0.0015873350203037262	2.6929028535960242e-05	0.0006956113502383232	0.0013295842800289392	0.0005649669328704476	1.6774769392213784e-05	7.530688890255988e-05	1.261739271285478e-05
SDSL	6.074185876059346e-06	0.0010445162188261747	1.618030364625156e-05	3.371426646481268e-05	5.509384209290147e-06	1.7741804185789078e-06	6.938620913388149e-07	6.648017733823508e-05	0.00033457568497397006	0.00013449948164634407
ANTXR2	0.00027096341364085674	0.0001481971557950601	9.289706940762699e-05	5.633234468405135e-05	0.00030963605968281627	0.00013027772365603596	0.0003377892717253417	0.0005869883461855352	4.399194040161092e-06	0.00033887053723447025
CAMK1D	0.00013941327051725239	0.00028322619618847966	0.0001563392288517207	0.0001833008136600256	0.0007824875647202134	0.00010938359628198668	0.0003459602303337306	0.0002255361614516005	1.594767309143208e-05	4.842608905164525e-05
AC090498.1	4.612967313732952e-05	0.00014897543587721884	0.0003488710499368608	0.00010882585775107145	0.0005510566406883299	0.00038265055627562106	0.0006195128080435097	0.00012891230289824307	0.00042969099013134837	0.0002227223158115521
ARL15	0.00021939570433460176	6.842351285740733e-05	2.3935477656777948e-05	0.0009062878671102226	8.220406743930653e-05	0.00014159808051772416	0.00010202934208791703	6.640453648287803e-05	5.288448664941825e-05	3.806526365224272e-05
IGHD	2.5500656875010463e-07	1.4495483924292785e-07	1.0457445569045376e-05	1.3095284145947517e-07	0.0016600777162238955	2.9199333084761747e-07	1.9450808963483723e-07	7.909262933480932e-08	1.0987215581792498e-08	2.067958320139951e-07
