Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
ARPC5	0.00039535571704618633	0.0009178529144264758	0.0005559729179367423	0.0005654919659718871	0.0007008923566900194	0.00018340778478886932	0.0009700884693302214	0.0010128089925274253	0.0005224778433330357	0.0007558194920420647	0.0008815060718916357	0.0002969375636894256	0.00024337945797014982	0.0006193448789417744	0.00036375061608850956	0.0006099376478232443	0.00047016548342071474	0.0002676391741260886	0.00033463005092926323	0.0003958081651944667	0.0004183682904113084	0.0004964569234289229	0.0008191243978217244	0.0005088139441795647	0.0002550430072005838	0.0006844052113592625
MBP	0.0002856148930732161	7.242058927658945e-05	4.632097898138454e-06	0.0012694604229182005	4.428145621204749e-05	2.825707088049967e-05	2.754763727352838e-06	0.00021354395721573383	0.0005118816043250263	0.0002004587440751493	0.00020150342606939375	1.4141297697278787e-06	0.00014751701382920146	0.0013989309081807733	6.881485023768619e-05	0.0006156235467642546	0.0005056679365225136	0.0004254380182828754	7.637276576133445e-05	0.00030401890398934484	7.812532567186281e-05	0.0008824534015730023	0.00038339500315487385	0.00043565279338508844	0.0006129855173639953	0.001077809021808207
LEPROTL1	0.00015199685003608465	0.00011048362648580223	0.0001290467771468684	0.001754581811837852	8.104379230644554e-05	0.00012286347919143736	0.00010538423521211371	0.00018025825556833297	0.00011910180182894692	0.0005370763246901333	0.00048152226372621953	0.00017275930440519005	7.64573851483874e-05	0.0004456786555238068	0.00010737527918536216	0.0010625266004353762	0.0003699201624840498	0.00041131742182187736	5.966515527688898e-05	0.0004949141875840724	0.00013855916040483862	0.0008055914659053087	0.00011934124631807208	0.00036465635639615357	0.0002329461567569524	0.0008750398410484195
MPEG1	5.92783690080978e-05	2.8229317194927717e-07	7.591831376885239e-07	7.505686738795703e-08	2.1606193456591427e-07	2.7592627702688333e-06	1.13303073590032e-07	0.0011134176747873425	7.794122939230874e-05	2.6378296524853795e-07	5.8759276555520046e-08	6.863808721391251e-08	5.389384227783012e-07	2.373206626771207e-07	2.5410656689928146e-06	1.8075513708026847e-06	1.6869161356680706e-07	1.3225505426817108e-05	4.0504744447389385e-07	5.037143182562431e-06	2.100278706507197e-08	1.452475885344029e-06	0.0036194073036313057	6.820141152275028e-06	2.959201026442315e-07	9.423656877061148e-08
ELN	5.072511703474447e-05	4.3129366531502455e-06	0.00018616059969644994	2.931284939222678e-07	6.609937554458156e-05	4.1142689042317215e-06	0.00015068246284499764	1.97032591131574e-07	1.2605842130142264e-06	2.1193952761677792e-06	2.4593346097390167e-06	0.000251082907197997	0.0004552910104393959	3.064742486458272e-07	4.701691432273947e-05	8.137577651723404e-07	7.797011676302645e-07	3.645490505732596e-05	0.0012019624700769782	8.90774535946548e-05	1.3732758361584274e-06	2.454872856105794e-06	2.1611147076328052e-06	7.897815521573648e-05	6.228024722076952e-05	3.8013237713130366e-07
SELP	2.0040464733028784e-05	1.7786361183880217e-07	0.0008997086551971734	3.6891135096084327e-05	2.8545420605041727e-07	6.927306230863906e-07	3.921197446743463e-07	2.801508287575416e-07	1.2601964044733904e-05	6.571908306796104e-05	6.6750772020895965e-06	0.0007600534590892494	3.3714965752551507e-07	3.4348030908404326e-07	8.247490768553689e-05	8.158854143403005e-06	3.9851681776781334e-07	3.755688521778211e-05	3.135263284548273e-07	1.4960875887481961e-05	1.5105504758139432e-07	6.5303975134156644e-06	4.400246325531043e-06	9.752387995831668e-06	7.338384762078931e-07	2.895869329222478e-06
C1orf21	0.00010878216562559828	6.302471592789516e-05	0.000535670667886734	6.235249657038366e-06	0.000388911459594965	9.563527783029713e-06	0.0001329200604232028	7.461928180418909e-05	3.508031795718125e-06	1.1933522046092548e-06	2.875008613045793e-05	0.00026042608078569174	0.0007064564269967377	0.0008576385444030166	6.873596430523321e-05	9.261694503948092e-05	0.00015903655730653554	5.275380681268871e-05	0.00011133201041957363	0.00011115564848296344	0.0008332465076819062	0.00045548874186351895	9.866148502624128e-06	0.00011915172217413783	7.062424265313894e-05	9.114659042097628e-05
STX7	0.0001452515134587884	6.920336454641074e-05	0.0001752023963490501	0.00013545546971727163	0.00011966090823989362	0.0002167033962905407	0.00015820724365767092	0.0005674290005117655	0.00141545245423913	0.00018365871801506728	0.00010193048365181312	0.00018278462812304497	0.0001614055217942223	0.00017873398610390723	0.00017274933634325862	0.000396549905417487	0.00032324137282557786	0.00023570354096591473	0.00036895237280987203	0.00016753727686591446	0.00021909749193582684	0.0002219154266640544	0.0016902305651456118	0.00024267486878670752	0.000644637446384877	0.00014496732910629362
PFN1	0.0005573866656050086	0.0020242086611688137	0.0007691299542784691	0.0009940200252458453	0.0007504389504902065	0.00019739539129659534	0.00041256716940551996	0.0011295633157715201	0.0008294648723676801	0.0026882714591920376	0.0014461615355685353	0.0003157290630042553	0.00019326320034451783	0.0017893391195684671	0.0008354223100468516	0.0019332334632053971	0.00028268960886634886	0.0006846099277026951	0.000308827351545915	0.0006262179813347757	0.0004706929321400821	0.0013046934036538005	0.000837795261759311	0.0005464646383188665	4.9032842071028426e-05	0.001717473496682942
TIAM1	7.180921966210008e-05	4.6343720896402374e-05	0.00010723234299803153	0.0004985699197277427	1.5674919268349186e-05	6.264316652959678e-06	8.5303400965131e-07	0.0001581240358063951	6.309208856691839e-06	0.0009391957428306341	0.0001379644381813705	8.047887240536511e-05	1.2385865375108551e-05	4.794652704731561e-05	4.807907316717319e-05	0.00010779326112242416	0.0005079928087070584	5.3118648793315515e-05	2.9321032343432307e-05	2.901886728068348e-05	1.5595518561895005e-05	0.00012477221025619656	4.254716714058304e-06	2.7004387447959743e-05	0.0003555104194674641	9.993367712013423e-05
PPIF	8.368003909708932e-05	0.0005090503836981952	0.00014096569793764502	0.00013424712233245373	0.0001873063447419554	0.00021569315867964178	6.397098331945017e-05	0.0006636664620600641	0.00017721514450386167	0.00033332471502944827	0.00010653538629412651	1.926904405991081e-05	0.00013501732610166073	0.00025009841192513704	2.7723892344511114e-05	0.0002073341456707567	2.2702795831719413e-05	8.945131412474439e-05	8.182352758012712e-05	3.9627982914680615e-05	0.00018173297576140612	0.00038055615732446313	0.00011630872904788703	4.4501117372419685e-05	1.9654358766274527e-05	0.0004199230461381376
SGCB	0.00014744217332918197	0.0001224657316925004	0.00024143127666320652	0.00010475372982909903	0.0005368851125240326	3.0389193852897733e-05	0.0009026939515024424	2.8423862659110455e-06	0.00011721838382072747	0.00019608768343459815	6.059292354620993e-05	0.00027552153915166855	0.0007087962003424764	3.17631711368449e-05	8.578665438108146e-05	0.00019969827553723007	1.8089800732923322e-06	0.0001365134521620348	0.0006911091040819883	0.000274444289971143	0.0001075263717211783	8.63725072122179e-05	3.4001470339717343e-05	0.00011844332766486332	0.0002627552021294832	0.00016955658793449402
SGCD	4.052428266732022e-05	1.4297795303264138e-07	8.985118256532587e-06	3.058785296161659e-07	1.8359749446972273e-05	1.174959493255301e-06	6.053373908798676e-06	1.2169215324320248e-07	3.001240713729203e-07	2.079433158996835e-07	5.248896854936902e-07	6.068442530704488e-07	0.00010185772407567129	9.558215197102982e-07	5.663531192112714e-05	1.7040151760738809e-06	4.757256647280883e-06	2.3500635506934486e-05	0.0012262141099199653	4.283451198716648e-05	4.48960435051049e-07	7.908137376944069e-06	3.3267315302509815e-06	2.5621124223107472e-05	3.703467154991813e-05	3.333806546379492e-07
HOXD9	2.519014560675714e-05	5.259183808448142e-07	9.698195208329707e-05	5.527286361939332e-08	1.9032206637348281e-06	9.215050909006095e-07	3.215330798411742e-05	4.438559528807673e-07	6.673861889794352e-07	2.6555252929938433e-07	1.4410953497190349e-07	0.0014374731108546257	6.99838074069703e-06	4.4617439698413364e-07	5.058759052189998e-05	5.992631031404017e-07	1.6981748274247366e-07	1.9013003111467697e-05	3.785287117352709e-05	1.129457541537704e-05	3.327413651277311e-07	1.4075304761718144e-06	3.244007075409172e-06	7.68359223002335e-06	5.124595645611407e-07	6.539607966260519e-07
NRROS	0.00011358814663253725	5.31041223439388e-05	5.00895876029972e-05	0.0002592689706943929	1.2468371096474584e-05	0.00016834585403557867	2.9344965923883137e-07	0.0005429722950793803	0.00032918588840402663	0.00021811043552588671	4.6027667849557474e-05	0.000514770217705518	5.166683081370138e-07	0.0005099353147670627	3.0980769224697724e-05	0.0001606149598956108	0.0005466222064569592	5.371474253479391e-05	1.9307358911646588e-07	2.189196675317362e-05	2.642445338096877e-07	0.00033950386568903923	0.00042594203841872513	4.136946517974138e-05	4.91270657221321e-06	0.00014635581464972347
TCF4	0.00017742085037752986	1.2306137250561733e-05	0.00037386835901997983	1.7743038824846735e-06	8.111078386718873e-06	0.00023558175598736852	0.0006369616603478789	0.00012910872464999557	0.0003398770932108164	1.3329042303666938e-05	7.69399503042223e-06	0.0015494426479563117	0.001064248033799231	2.0146464521531016e-05	0.00023369933478534222	5.245942702458706e-06	5.553649771172786e-06	0.00012583547504618764	0.0012083511101081967	0.00015050105866976082	6.904319434397621e-06	1.1433386134740431e-05	0.0019488685065880418	8.519018592778593e-05	0.0001045865792548284	1.7277916413149796e-06
PRC1	2.8718997782561928e-05	0.0034342033322900534	8.960415470937733e-06	3.365357042639516e-05	3.201834624633193e-05	3.164630470564589e-05	1.1914688911929261e-05	1.0836478395503946e-05	4.6377394028240815e-05	2.041134393948596e-05	1.671948666626122e-05	1.5729669030406512e-05	3.02836542687146e-05	1.6018228052416816e-05	4.084518877789378e-06	8.3852035459131e-05	1.5092392402493715e-07	1.1141918548673857e-05	1.0663600733096246e-05	5.181097094464349e-06	3.086666401941329e-05	5.5833828810136765e-05	1.4444251064560376e-05	0.00019142644305247813	1.5732600786577677e-06	5.502226485987194e-05
GALNT18	3.894558176398277e-05	2.140286142093828e-06	0.0002589307841844857	1.0976509656757116e-06	0.0001516915945103392	1.351739570054633e-06	9.789889008970931e-05	1.0166955917156884e-06	1.3863124195268028e-06	1.7617161063299136e-07	2.6147988592128968e-06	0.001463323482312262	2.503797622921411e-05	3.821231757683563e-07	7.592231122544035e-05	6.687986910947075e-07	6.037968773853208e-07	4.210686529404484e-05	2.387182757956907e-05	9.52975096879527e-05	5.463913475978188e-05	2.9587795324914623e-06	4.962515049555805e-06	1.5650781278964132e-05	2.495590251783142e-06	2.0672494827067567e-07
PAQR4	1.5140142750169616e-05	0.0008049671887420118	2.0149558622506447e-05	2.1143664525880013e-06	0.00010954403114737943	3.4499702451284975e-05	3.6798908695345744e-05	0.00011287612142041326	4.5435149331751745e-06	0.00040247885044664145	3.0596022497775266e-06	0.00010670715710148215	6.450461000895302e-07	1.3061978279438335e-05	3.685463161673397e-05	7.91201091487892e-06	9.028049134940375e-07	9.062393473868724e-06	4.290053402655758e-05	2.4209180992329493e-05	0.00010400949395261705	1.0132172064913902e-05	3.1650979508413e-05	5.3391313485917635e-06	1.502195061675593e-07	6.84061087667942e-05
TACC3	4.835700019611977e-05	0.0012573557905852795	1.0256980203848798e-05	0.0007848961977288127	1.7610333088668995e-05	6.929107712494442e-06	2.4325061076524435e-06	0.0002102741418639198	0.00020285131176933646	0.0004145005368627608	0.00013111834414303303	4.36809059465304e-05	1.1655763501039473e-06	6.557293818332255e-05	2.567779301898554e-05	0.0003423239104449749	2.2471022020909004e-05	0.00019384037295822054	1.232451381838473e-06	5.303166835801676e-05	2.598765377115342e-06	0.0004784645570907742	5.949028127361089e-05	0.00019817404972855002	0.00015001409337855875	0.00031075606239028275
MICAL2	7.214578363345936e-05	9.999489702749997e-05	5.282461643218994e-05	0.000123087054817006	1.8929871657746844e-05	4.78690071759047e-06	0.0002553720842115581	8.67915223352611e-05	3.544869514371385e-06	0.0007613740162923932	8.719761535758153e-05	9.174718434223905e-05	1.2779278222296853e-05	0.0001331302773905918	8.070238254731521e-05	0.00018674411694519222	2.4109160221996717e-05	4.577277286443859e-05	0.0011214535916224122	0.0009241783991456032	0.0002988859196193516	0.0003550546243786812	1.2389237781462725e-05	0.0004898245679214597	0.0008406827691942453	0.0001967603457160294
HCST	0.00013095502799842507	4.101546437595971e-05	1.8403512740405858e-06	0.0010501928627490997	1.858516384345421e-06	2.859279811673332e-05	1.2596719898283482e-06	0.0004705953469965607	0.00013658143870998174	0.0004975370829924941	0.000200805880012922	8.038751388994569e-07	1.7208944882440846e-06	0.002604403765872121	4.707186235464178e-05	0.0019939327612519264	0.00019115129543934017	0.00022236566292122006	9.400977205586969e-07	0.00012130010145483539	2.0164944203315827e-07	0.0016445296350866556	0.00016160706582013518	0.00011805380927398801	7.78278354118811e-06	0.00210811709985137
C4orf48	0.00025574519531801343	0.00023612620134372264	0.00023314531426876783	0.00023973851057235152	0.0006329983589239419	0.0003112080448772758	6.477921851910651e-05	0.0006910061347298324	0.00018485888722352684	0.0012367888120934367	0.0003855169634334743	0.00016210264584515244	3.191098585375585e-05	0.0003114428254775703	0.0004846281372010708	0.0004759208532050252	0.0009856282267719507	0.00021805474534630775	0.0007433186401613057	0.00022776548576075584	0.00012767300358973444	0.00022715132217854261	0.00025309986085630953	0.00013220262189861387	1.3905779269407503e-05	0.0006004932802170515
SOCS2	3.3785414416342974e-05	8.733879440114833e-06	0.0006481052841991186	5.600781150860712e-05	1.718179373710882e-05	1.5899748177616857e-05	0.00012523707118816674	1.7817985280998982e-05	4.4820453695137985e-06	0.00021070489310659468	5.4071420890977606e-05	0.000567696406506002	0.0003357493842486292	0.00010850995022337884	4.101539889234118e-05	2.551831494201906e-05	0.0001687664771452546	7.02006509527564e-05	8.501696720486507e-05	5.68406394449994e-05	0.0001977941137738526	2.6351955966674723e-05	7.897846808191389e-05	7.593599002575502e-05	5.114130544825457e-05	3.393391307326965e-05
ABI3BP	5.568782944465056e-05	3.981852216838888e-07	0.00012849234917666763	7.127395633688138e-07	5.977244200039422e-06	1.1601975984376622e-06	4.8514531954424456e-05	7.297721822396852e-07	3.511649708798359e-07	5.312044777383562e-07	5.136789127391239e-07	1.8432598380968557e-06	0.00154052022844553	2.2717603087585303e-07	1.9529574274201877e-05	6.360688189488428e-07	1.4641659618064296e-06	3.8648566260235384e-05	0.0004384123894851655	8.723263454157859e-05	3.831901906892199e-08	1.0464709703228436e-05	1.0901919722527964e-06	8.296965097542852e-05	1.5376886949525215e-05	4.454895190519892e-07
EFCAB14	0.0003746203437913209	0.0001452442375011742	0.00010961121006403118	0.00036138357245363295	0.00012919004075229168	0.0001157061560661532	0.00024248121189884841	0.0002931951603386551	0.00033525098115205765	0.0004159793315920979	0.00023848582350183278	0.0008009860757738352	0.0004021740460302681	0.0004030773416161537	0.0005133483791723847	0.0003942227631341666	0.0009482930763624609	0.0002881850232370198	0.00024331490567419678	0.00026536895893514156	0.0004533161991275847	0.00035218652919866145	0.0003842338337562978	0.00022998776694294065	0.0009932880057021976	0.0004652953357435763
APOA1BP	0.0001989360898733139	0.0004228302277624607	0.0003793786745518446	0.00021382914565037936	0.0008777719922363758	0.000833619968034327	0.0002864109992515296	0.00019935813907068223	0.00022292380162980407	0.00040703077684156597	0.0005356321926228702	8.848531433613971e-05	0.0003336968075018376	0.0004467223188839853	0.00025359546998515725	0.0004948904388584197	0.0002340341015951708	0.0001798464363673702	0.0001626673329155892	0.00019265044829808176	0.001677138265222311	0.0003124358190689236	0.000236470703384839	0.00028243925771676004	9.8653239547275e-05	0.0002875870559364557
SFRP2	7.120759255485609e-05	6.439111643885553e-07	4.140528471907601e-05	8.687671311236045e-07	5.434836566564627e-06	1.7819993445300497e-06	1.1515353435243014e-06	6.561350005540589e-07	1.679161414358532e-06	1.3058886452199658e-06	3.7387887914519524e-06	4.532321327133104e-07	0.0006458355928771198	1.0837052286660764e-06	3.588593244785443e-05	2.0061168015672592e-06	1.6719699260647758e-06	3.979625034844503e-05	0.0013182825641706586	6.276976637309417e-05	2.671370680218388e-07	4.988356522517279e-06	4.415523108036723e-06	0.00010700211714720353	1.045708359015407e-05	8.36407593851618e-07
C19orf66	0.00028976285830140114	0.00022361325682140887	0.00025445205392315984	0.0006215375033207238	0.0003756172663997859	0.00032663819729350507	0.0002869328891392797	0.00018791072943713516	0.00045839871745556593	0.0007704046438448131	0.00016948570555541664	0.0002240894827991724	0.00027141047758050263	0.000684688682667911	0.000526436953805387	0.0004890073323622346	0.00018412679492030293	0.0003039600560441613	0.00039117602864280343	0.0002019579551415518	0.00011685727804433554	0.0008666809881106019	0.00019346439512446523	0.00031517623574472964	0.0011192961828783154	0.0013285581953823566
RAB10	0.0004253947699908167	0.000300577754387632	0.0003374125517439097	0.00027565538766793907	0.000512177124619484	0.00033880764385685325	0.0003383133152965456	0.000704162463080138	0.0002730358100961894	0.0006116884760558605	0.00036963645834475756	0.000334352400386706	0.00029520783573389053	0.00029872104641981423	0.00024942090385593474	0.00035575064248405397	0.00017593604570720345	0.00021517396089620888	0.0002953418006654829	0.00047702135634608567	0.0012391408672556281	0.00046079294406808913	0.0004366024804767221	0.00038418316398747265	0.0002840647066477686	0.0003838146512862295
SYNPO	8.395651821047068e-05	1.47219452628633e-06	0.0001443498331354931	4.909521749141277e-07	2.2752201402909122e-05	2.3440927179763094e-05	0.0004199610266368836	1.6216390577028506e-05	3.673788160085678e-05	1.7279535313718952e-06	1.3991742662256001e-06	0.0012864915188401937	0.00013889385445509106	8.297317435790319e-06	0.0002964064769912511	8.544575962332601e-07	2.7436121854407247e-06	9.595125447958708e-05	0.0005844429251737893	0.00016552035231143236	1.3110678082739469e-05	1.6880080693226773e-06	9.980476897908375e-05	4.260440982761793e-05	2.2610765881836414e-06	4.960327828484878e-07
SF3B6	0.0003622461808845401	0.0008120248676277697	0.001170898089185357	0.00037146962131373584	0.0016075511230155826	0.0003216230252292007	0.00046577429748140275	0.00034696332295425236	0.00041800818871706724	0.0006405541207641363	0.0008438032818958163	0.00032294224365614355	0.0004781702591571957	0.0005484960274770856	0.0005477599333971739	0.0003458067658357322	0.00031741277780383825	0.00040375650860369205	0.00039220807957462966	0.0003655589243862778	0.0009994427673518658	0.000354743649950251	0.0002779803180601448	0.0002147750201402232	1.7004536857712083e-05	0.0005269810790196061
LRP2	6.102548013586784e-06	4.674957310157879e-08	1.0656559368271701e-07	1.4774866663458397e-08	4.832868853554828e-06	1.0843852038533441e-07	4.6199964742754673e-08	2.318951253243995e-08	4.382166096661422e-08	3.3592776560453785e-08	1.5545275289241545e-08	1.0710092368526603e-07	6.89594159553053e-08	1.0404455252910338e-07	1.404990484843438e-06	6.933098717354369e-08	5.2636107028547485e-08	4.541128419077722e-06	1.547210715102665e-08	1.9007463833986549e-06	0.0017406534170731902	1.6089636289962073e-07	1.3212515170835104e-07	2.3079048787622014e-06	9.915917331682067e-08	2.3933099058126572e-08
EPB41L4A	0.00015560007886961102	4.250056917953771e-06	8.08971090009436e-05	1.1827373782580253e-06	6.081249466660665e-06	0.00011868742149090394	7.693404040765017e-05	5.891265004720481e-07	6.30057547823526e-05	1.3528559748010593e-06	2.3190716092358343e-05	0.0008929154137149453	8.447626896668226e-05	6.278146611293778e-05	7.612579065607861e-05	1.4134239791019354e-05	0.00014757442113477737	6.554679566761479e-05	7.580182864330709e-05	3.376984386704862e-05	0.00023179793788585812	5.7452292821835726e-05	4.434187212609686e-05	1.6823672922328115e-05	8.848952711559832e-05	2.520871930755675e-06
SYDE1	7.024889782769606e-05	5.335623882274376e-06	0.00022055351291783154	5.139800123288296e-07	0.00027072548982687294	7.343720085373207e-07	0.001251176348887384	1.450952140658046e-07	6.931108487151505e-07	1.3428027614281746e-06	4.699953478848329e-06	0.00026020160294137895	0.0003797541430685669	9.554352118357201e-07	2.7506855985848233e-05	3.87840555049479e-06	3.7280156561791955e-07	3.1688250601291656e-05	0.0007278124103322625	2.1573809135588817e-05	3.6969345273973886e-06	4.090877700946294e-05	7.247792837006273e-07	3.923780968762003e-05	3.312504486530088e-05	3.3680225897114724e-07
MIR497HG	9.691759623819962e-05	0.00011238025035709143	0.00027336040511727333	2.5649194867582992e-05	0.00033135409466922283	1.6711115904399776e-06	0.0007702664588578045	5.944151780568063e-05	7.2474335865990724e-06	9.251123265130445e-05	2.572363882791251e-05	3.655493856058456e-05	0.0010615817736834288	1.0167045729758684e-05	2.1636833480442874e-05	1.625153345230501e-05	6.740922344761202e-06	1.47501077663037e-05	0.00013480568304657936	3.13289747282397e-05	0.00015786806761752814	1.1786514733103104e-05	7.896599709056318e-05	9.627807230572216e-06	3.2059813293017214e-06	6.0833091993117705e-05
SLPI	2.1452628061524592e-05	1.9042970961891115e-05	2.0200688595650718e-05	8.54992208587646e-07	0.0002532975049689412	1.5441139566974016e-06	5.176471518097969e-07	2.9072948564135004e-06	2.111364210577449e-06	5.571970177697949e-06	3.282601937826257e-06	1.8749217360891635e-06	1.295228776143631e-05	5.228453119343612e-06	9.528162991045974e-06	4.370610895421123e-06	1.200095312015037e-06	2.0706178474938497e-05	5.740620963479159e-06	5.00556780025363e-06	7.281660509761423e-05	7.720213034190238e-06	2.5016288418555632e-06	5.448851879918948e-06	6.808537023061945e-07	5.515054908755701e-06
CEBPD	1.68966635101242e-05	5.1666424951690715e-06	0.00019996185437776148	2.027373375312891e-05	0.0015810424229130149	5.236025572230574e-06	0.00014988896145951003	0.00042417889926582575	1.9734641227842076e-06	4.086826265847776e-06	1.0125447261088993e-05	6.513873813673854e-05	0.0007599496748298407	0.0002748190308921039	3.951572580263019e-06	5.168553252588026e-05	7.020903467491735e-07	9.961428986571264e-06	0.00015951691602822393	5.4398010433942545e-06	0.00021047536574769765	1.7301725165452808e-05	1.7022416614054237e-06	6.3637999119237065e-06	7.612251806676795e-07	3.9320486393989995e-05
TRH	6.03746821070672e-06	3.6268342995526837e-08	1.0570525432740396e-07	1.4417337546035469e-08	9.597588501719656e-08	1.091425119170708e-07	4.6268116449255103e-08	1.8450633021416252e-08	4.302956213564357e-08	3.0506278392294917e-08	1.5026797584027918e-08	2.2653855680232482e-08	6.886716619192157e-08	5.2133074746052444e-08	1.2690646826740704e-06	6.902663329810821e-08	5.2193968258507084e-08	4.22997800342273e-06	1.5687554366650147e-08	1.8870715621233103e-06	2.34862862491525e-09	1.4807729087351618e-07	1.2792725101462565e-07	2.287034249093267e-06	9.727664007641579e-08	2.166505375100769e-08
SFI1	4.098378849448636e-05	6.548999226652086e-05	3.852795634884387e-05	0.0007572885369881988	3.757246304303408e-05	5.0290247600059956e-05	4.535101470537484e-05	3.156557067995891e-05	0.00019639059610199183	0.00015371214249171317	6.973453128011897e-05	7.008651300566271e-05	4.518285277299583e-05	0.0003155837766826153	7.624489808222279e-05	0.0003058637958019972	2.6604368031257764e-05	0.00010990138252964243	7.609168096678331e-05	6.677381315967068e-05	8.510532643413171e-05	0.000671755988150835	9.639102790970355e-05	0.0011486269067972898	0.0020954564679414034	0.0004439401382114738
