Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
MPEG1	0.0012034925166517496	8.88614337668514e-09	6.194337629494839e-07	5.883691756025655e-06	0.00040560608613304794	1.0840372510756424e-07	1.703564294075477e-07	4.383460350254609e-07	4.609162118640597e-08	2.3328384202159214e-07	4.929728447677917e-07	8.10854271549033e-06	1.4440826817008201e-05	4.682655116994283e-07	0.004705281462520361	3.4594648923302884e-08	5.515703946912254e-07	1.9273924408480525e-05	8.126206552105941e-08	0.00031913170823827386	1.412510073350859e-07	1.0742942180286263e-07	5.264230276225135e-05	2.531134850869421e-05	2.0096525986446068e-05	7.1231561378226615e-06	7.385867206721741e-07	1.0458341421326622e-05	1.6232626876444556e-05	1.5740106391604058e-06
ELN	2.0596091587776755e-07	1.139499659075227e-06	0.0004578463267534971	2.2580903532798402e-05	2.328868504264392e-06	0.000252309488132596	5.1504463044693694e-05	1.4554606195815722e-06	2.2821640754955297e-07	1.5837274531804724e-06	0.0009774958016350865	3.218969868612476e-05	0.0002119780401699245	1.9059584133174212e-07	5.768111350334948e-06	1.0506652188269072e-06	0.001243094215169549	2.1556457795668393e-05	8.527608770236839e-07	1.208245407724462e-06	3.9603372670171666e-07	0.00018701505905482918	5.78929393668659e-05	5.226271241554059e-05	5.651320316246711e-05	1.885314668470528e-05	2.617891823319951e-06	0.00010147911962121725	1.0862318049476016e-05	3.2960163025563816e-06
SELP	9.932875855156453e-08	7.256362266616634e-08	3.7458357837749645e-06	1.0044405826192815e-05	1.4295800383479218e-06	0.000866359390784055	3.896952591730951e-07	3.2965872378554195e-05	4.936732125315757e-07	1.8233716900795116e-06	8.100077479866741e-07	1.8140042811864987e-05	5.723693448089762e-06	2.8625268896576017e-05	3.880227268382441e-06	2.8261978513910435e-05	7.049165162698046e-08	7.125631964299828e-05	5.440592940431088e-05	1.5807059753569774e-05	1.0063373565571965e-06	2.4881680360522296e-07	9.309586857852992e-06	2.2747924958821386e-05	3.133601785521023e-05	9.08024321688572e-06	3.0248122584453085e-07	2.25934709305875e-05	2.424090780550614e-06	4.676368234868278e-07
C1orf21	7.160236418712884e-05	0.0007958977366797626	0.00013169919839128852	2.8796492188121192e-05	5.017112198402174e-05	0.0002914029755629599	0.0001802814076654613	9.489288459008094e-06	0.00046506646322086453	0.0002450202882755548	0.0006636972539126873	5.6371605751337484e-05	9.72409252426587e-05	1.8925034964922816e-05	2.9164781153667718e-05	1.6055548258009367e-05	9.09359659999609e-05	2.4038448827923276e-05	4.995349627279211e-06	2.373103598074522e-06	0.00015804961731191725	0.00015565774810966104	5.4554719099542126e-05	6.030139047652483e-05	0.0002316610625712201	2.824695548042655e-05	9.67244413914159e-05	0.000305217137793079	7.824236672604457e-05	1.0143373401660938e-05
STX7	0.0005887821898795664	0.00019449507817626	0.0003788424946833402	4.9430680519435555e-05	0.0004691562207881361	0.00017978687537834048	6.919963925611228e-05	0.0001440903579350561	0.00016378157306462526	0.000686610525008291	0.00019827786309178919	0.00011926548177143559	0.00013602989201899618	0.0002898035163525492	0.0009846261236816645	0.00010075615136884153	0.0003448805073276162	0.00021651045244652778	9.280131780542433e-05	0.0015395092777907848	0.00031542530632577837	0.00016621888789813966	0.00014365531387738883	0.00018235543393529952	0.000144295918289572	0.00016844978381413966	7.981994713190943e-05	8.621672895969823e-05	0.0004942591767758131	0.00021627984824590385
PFN1	0.0010710966307669878	0.0005304633523337543	0.0001258065167348832	0.0006634708843193948	0.0016513312002643943	0.0003220239595975727	0.0016143061220645905	0.0023606170434504747	0.001869376515969634	0.00010662457498256117	0.0001559583324706182	0.0007924021338112652	0.0008995031821541488	0.0011046775616705418	0.0009306728024967015	0.0011902677360922098	0.00040710033499635756	0.0008930026087909937	0.0013774075778201222	0.0008113427320495248	0.0002763964585028589	0.0004910564748570323	0.000576679187361151	0.0008640239248052239	0.0006173583096824586	0.0005232610856182873	0.0019638731610029936	0.0005956344539299607	0.003260066034272313	0.0001834767172113061
TIAM1	0.00014210259541869164	1.093894024961628e-05	1.884851008071564e-05	1.7360051060677506e-05	0.00019664604042191058	9.028120985021815e-05	2.728313484112732e-05	0.0005006695282645524	3.1338939152192324e-05	0.000393886148231104	2.4772803044470493e-06	5.436397259472869e-05	5.609702566289343e-05	0.0005569211789406836	2.6598032491165213e-05	0.0003050119266845286	4.7501052904408425e-05	0.0010567515855655074	0.0004737338749691844	1.4112708868196933e-06	0.0005096378736197948	3.5023456348426407e-06	3.643924355856143e-05	8.712983981240541e-05	3.820496203843504e-05	2.3190472347778268e-05	5.343592056306079e-05	3.0721381335752085e-05	0.0005786896799691021	5.764044090028619e-06
PPIF	0.0006652649608440697	0.0001765637716744095	8.050433825701475e-05	6.753363413736224e-05	0.0004263819137122482	2.2879126845509745e-05	0.00016531058645341545	0.00035478087374940515	0.00033808997250162065	0.00010455588926561177	0.00012287213758099824	0.0001648909383220598	0.00011240563617320731	0.00020163464068900794	0.00013292614312376827	7.78752873884514e-05	7.910928252385929e-05	4.511773295234889e-05	0.00025876867584884167	0.0001644199510337785	1.1215230188099667e-05	6.757765368092805e-05	0.00023787478858139366	0.00012597048771567643	4.959740545018576e-05	0.00023895493359304965	0.000523985072504729	3.652912346296944e-05	0.00024448661133646965	0.00020740351465065032
SGCB	3.05993989968556e-06	0.00011274787539150566	0.00048690641415305436	5.556670294026844e-05	7.019921667961171e-06	0.00026536823133938015	0.000437489798059687	0.00015778523811604828	0.00012019277346553281	0.00012713159958366305	0.0006929997471161187	4.379453821456991e-05	0.0005801673978567123	0.0002061089180642739	2.0215857148286887e-05	6.839726847829297e-05	0.0007382124895229936	4.644531145459041e-05	8.876680658431724e-05	0.00010727763583417982	9.086602972274704e-07	0.000908144167624414	0.0001681895082583651	0.00015066290507093072	0.00011151468061143532	4.7219586122082546e-05	0.00012609132681973279	9.697452333057299e-05	1.141291704698233e-05	2.7289075660519302e-05
SGCD	1.1362821794591582e-07	4.896001541965234e-07	0.0010434036375954747	3.5866585676558316e-05	3.374334710315452e-06	5.134380671734107e-07	2.6684063413995318e-05	9.48573841696998e-08	1.479986053709581e-06	3.0840786280350585e-07	0.0003610636340454221	1.2234646419528872e-05	0.0001005332451313734	4.011513112800458e-07	1.2507401834227494e-06	3.003383142186067e-07	0.0010831415420398116	1.7971000488614663e-05	2.445878806156543e-07	5.190669867261022e-07	2.5584504328435287e-06	5.880488970433362e-06	2.4529663278372027e-05	3.219450081815012e-05	4.495512621360831e-05	3.074534106417559e-05	2.9091765441080497e-07	3.862282756017521e-05	2.678853888937738e-06	6.735176043548563e-07
HOXD9	5.495211752304385e-08	1.4428141525968385e-07	6.94660484441556e-05	7.973222636792343e-06	7.365455871877202e-07	0.0013331742957234383	2.345297616557218e-06	5.599917471954541e-07	1.9431823261584213e-07	1.3341713156478363e-06	1.2136861187173054e-05	1.0088839189847931e-05	7.436389751092065e-06	1.9879269075318007e-07	9.385232146996714e-07	5.615368792177833e-08	2.9225959224277176e-05	7.688684490858577e-06	1.7047695166638732e-07	1.634163936614641e-06	2.506542102764797e-07	2.4409608158748597e-05	1.1534197255969048e-05	1.7657075659371912e-05	3.624090095399879e-05	1.0141750863112975e-05	1.1847059795400128e-06	1.586053076607641e-05	1.254074390999449e-06	6.364589353324845e-07
NRROS	0.00046823263983242214	2.61426578163082e-07	9.9566000244522e-07	1.2702190360869281e-05	0.0009289365261793137	0.0004785589990206063	2.525693162169773e-05	0.00020840826618950814	0.00025004701456055045	8.489886386087164e-05	6.130994734121487e-07	8.4481987869367e-05	1.9584256733651273e-05	0.00030042915022931993	0.0002792936284095049	0.000162819167599082	6.91423224452592e-07	0.00015614033327437937	0.00018587896192912012	0.00033098633866757154	0.0005230984534136951	4.1128501493403746e-07	0.0001572543114889413	7.959474169183522e-05	3.797367025981657e-05	0.0002636557328514755	4.5065047743264586e-05	3.638281123130582e-05	1.2060322660545353e-05	0.00015773306949995458
TCF4	0.0001453149161534384	3.749967618205119e-06	0.0014893105253577232	0.00024750898592174053	9.64213686529547e-05	0.0014479821547865868	0.00018390190962236375	7.70063888921868e-06	1.77472270479484e-06	5.7498666137689725e-05	0.001334118191152811	6.22046209173277e-05	0.0006857052212581038	3.3344454095640685e-06	0.002285886323079467	1.8041579323835322e-06	0.0009180402848869562	0.0001601742987986654	3.388526693015592e-06	0.0005196101847104728	4.755501777253812e-06	0.0004899174673482776	0.0002178690629079938	0.00028661778196692467	0.0007692651124671102	0.00010359210864407942	9.887304258882068e-06	0.00011638110299827531	7.77754103182815e-05	0.00022534848540090024
PRC1	9.603218131815083e-06	2.5499850380583666e-05	3.7670329220418353e-06	2.2973592422204092e-05	2.2401265596272424e-05	1.5023130799818318e-05	1.1441767128417268e-05	4.356857971288264e-05	2.1296116756275296e-05	6.824261072324589e-05	1.618023270566482e-05	1.363291266898159e-05	1.1718869245669339e-05	6.37466655462049e-05	6.403627594409045e-06	3.6448993341764435e-05	1.6440977560705505e-05	6.737611329299398e-06	2.4811710318317637e-05	3.4095875889761373e-05	1.3670118903519324e-07	1.564470585435629e-05	9.83579047897365e-06	2.118472730217036e-05	1.5308864021790214e-05	4.661859929910861e-05	0.0032947829458862543	1.0832365660462528e-05	6.930869403731776e-06	3.206959445378743e-05
GALNT18	1.4151366656278697e-07	5.5976393923629075e-05	3.445659240242094e-05	1.2668908311752602e-05	1.351410446659429e-05	0.0013725453754886985	2.5693308998597786e-05	1.2672050786477485e-07	1.806858875852413e-07	5.531330771191278e-07	1.2742327271553222e-05	3.5578952520154417e-05	1.0789089174068067e-05	5.101144324726192e-07	1.357335690954642e-06	6.25152722477651e-07	3.271911191404797e-05	1.0632480552885681e-05	3.485328761598794e-06	2.256977495562751e-06	6.062212491997343e-07	0.00012177127064205706	1.890966268547345e-05	2.6781652195495553e-05	8.97906138561666e-05	1.4731032024428714e-05	5.626085112453438e-06	3.3779997465899214e-05	1.7832412595453206e-06	1.386065719088947e-06
PAQR4	0.00011763783550122753	9.640971256885678e-05	0.00010727287735790014	1.6836733266245574e-05	2.322854743397329e-05	9.558378951624036e-05	6.91853642820206e-07	0.00027112013776786625	2.891963958973065e-05	1.9505205273162574e-06	1.8415217084566393e-07	2.2590518710785545e-05	6.9191082729958e-06	1.9423938283580355e-05	3.4077547752531245e-05	1.131693920797261e-06	3.2104740967042744e-05	2.4930206564022228e-05	8.2800197560573e-06	7.666570127184968e-06	1.1449182011347148e-06	2.3708631488261744e-05	8.993957635539118e-06	2.1457606635522097e-05	1.2394844816299155e-05	9.533560842100997e-06	0.0008806180558167398	8.099860679067206e-06	8.71771862875903e-06	3.539317549439147e-05
TACC3	0.00019390435772947967	1.890188059405773e-06	4.420498953550123e-06	4.583804548019543e-05	0.00029427025583572686	4.26702135882806e-05	1.6520982171641663e-05	0.00035417056642472744	0.00017908662266563624	0.0002091450587613508	5.0370499593555e-07	4.662570427171886e-05	7.160382665460929e-05	0.0008326864335685968	7.081853254931048e-05	0.0005325517267920077	3.0587666515202727e-06	5.641414099955e-05	0.0005128557677380741	0.00016973831225186586	1.989019256143365e-05	3.672680577437859e-06	3.763458880712278e-05	7.122963143046945e-05	8.510438055964187e-05	3.449446739978157e-05	0.001171111362054944	3.360800110385753e-05	1.4202201782609336e-05	8.368358066945802e-06
MICAL2	7.377138535957783e-05	0.00017120700795203447	0.0008284180657938123	0.00011779495980590582	0.00015149956743698567	7.472903962479904e-05	0.0001508758869022131	0.0005448347656056285	0.00012656915350817144	0.0023503978736698627	1.8051003280561417e-05	0.0002738386392593384	0.00021076260600239038	0.0001835522270994261	2.10022262763232e-05	7.829559035599232e-05	0.0011727020610123873	0.00047252848162315786	0.0001579994277562946	1.4309222251540632e-06	1.5253214769472834e-05	0.0002193316031480208	5.459419480757788e-05	6.862673035357147e-05	0.00022572919260710478	3.623659358709119e-05	9.156609303317964e-05	0.00012612366117537022	7.980602094903588e-05	4.174215519014979e-06
HCST	0.00046644298708997667	2.2950774791752337e-07	1.1370419770173612e-06	0.0002307885733898729	0.0004313649551477283	5.817996111545654e-07	8.646046808280516e-06	0.0009714639745652676	0.002675364725291729	5.9815945860464126e-05	1.861479631770635e-06	0.0003218703786842525	8.970194176072255e-05	0.0009833137737587094	0.0003378199180588126	0.0010008065728470683	9.198663519782713e-07	0.0004553985199891031	0.0007145328563638031	8.178795542335138e-05	0.000193501720787026	9.486019507676247e-07	0.00017028221918735653	0.0002347027329960838	0.00015977943257894367	0.00013163787662051618	2.3488706574426033e-05	0.00014418955834116787	6.285850395215675e-05	2.2121459551271982e-05
C4orf48	0.0007180271204560995	0.000140533345984295	0.0002860914100892842	8.182055898942053e-05	0.00043469879892654717	0.00016053680155891925	0.0004522868257481605	0.0010836534202098846	0.0004459342162590474	3.0444709409493953e-05	6.700459198327735e-05	0.0002727317332755774	0.0007667983882129192	0.00030088418861851096	0.00047378652379848063	0.000378038123017177	0.0009234591852873564	0.0007470539421774447	0.00025111561990343034	0.0001793505798559636	0.0009860219433903694	5.892941771890037e-05	0.0002798330970108509	0.00025618934887461364	0.00046111695701256394	0.00021839661349076778	0.0002421838726149872	0.00043294348870404065	0.0002446459839120507	0.0003329840546939522
SOCS2	1.6073490769485943e-05	0.0001841198100009933	0.00012447286280803382	2.0739229512400925e-05	2.7274856620351784e-05	0.0005991232465021312	4.0080434700939804e-05	0.00012307568977121264	4.759321382152848e-05	0.00015901941515039653	0.0003188525734003633	4.215535955154337e-05	2.1567077055806294e-05	3.8084119296399876e-05	9.893555397866294e-05	7.648398604942486e-05	9.072368266060948e-05	2.6733227059594356e-05	7.790150993969291e-05	4.239300324115902e-06	0.00016999327635858208	0.00013617765216622502	1.0810776075231843e-05	5.295782830216922e-05	0.00014677672879770398	1.2035879080940504e-05	1.4427217138290871e-05	0.0002615781268104911	0.0006955517455935478	1.8710603399085812e-05
ABI3BP	7.004464919191378e-07	1.1116182463410951e-07	0.0002430753957014531	2.4572631446062587e-05	2.3829877591197146e-06	2.1410753561212914e-06	0.00022881566837895662	1.0939136529941607e-07	1.4602100861793588e-07	8.618383617431391e-06	0.0018526904750615358	1.902499934658408e-05	7.45088909752667e-05	1.139407800110348e-06	3.191186578987981e-06	3.75392147589082e-07	0.0002859512169379741	2.0096664229640737e-05	4.437163170223357e-07	1.4719010721364612e-07	1.2851000974478666e-06	5.571089423028752e-05	7.1203954576049e-05	4.1541323298588395e-05	0.00010857799497898668	2.226759352197405e-05	3.845460128104605e-07	0.00020509290334302932	1.0994022886734456e-05	9.550741424391163e-07
EFCAB14	0.0003079870657529682	0.0004015045124106109	0.0003020659787580371	0.00020326036610640585	0.00016463476640637964	0.0007482624496333301	0.0002215887070633471	0.00040693601476959884	0.0003887101192958653	0.0012286425335332751	0.00037123379297554493	0.00016359877190552652	0.00026319778407923877	0.0004663185973186046	0.00043063805787824094	0.00031196276540867984	0.00022212894691620022	0.0005225240020081401	0.0002814799372572452	0.0003287927247583866	0.0009541517938487232	0.00023245849297381938	0.00010423683852422982	0.0001990417658817023	0.00019817630527541041	7.774240657454357e-05	0.0001529703731648624	0.00035381707129999995	0.00014696370635647327	0.00012474476534407586
APOA1BP	0.0002086152817355469	0.0016556972404941916	6.67708445689641e-05	0.00015168303798418492	0.0001849980471888557	0.00010612759069772437	0.000378553377231583	0.0004010996490251273	0.00038143908022902906	0.00018381858535576612	0.000310173025354743	0.0003883799654431641	0.00017384722013957798	0.00016540380602236837	0.00041527976281940937	0.0003559328324627131	0.0002171155356336385	0.00033597179572097957	0.0002597623679321259	0.0002251517289550975	0.00023437677009496838	0.000355283118551597	0.00020572678477037698	0.00037157718907110393	0.00013569253496825695	0.00029989168979227543	0.00048646164941601455	0.00019502690702211112	8.320189226651564e-05	0.0008647452341392636
SFRP2	6.738181923537923e-07	3.606349991969182e-07	0.0002816339838318527	3.5485310945659876e-05	3.5699597447091946e-06	6.223571062946576e-07	6.33836243650876e-05	6.675481927231885e-07	6.543706945194572e-07	4.488547801884124e-06	0.0012519091833382845	9.818793478189036e-05	0.0002629187365528196	1.0594815194053808e-06	4.952713879902149e-06	1.9911021809093654e-06	0.0014158154372125864	5.86955611652229e-05	1.5960338259901619e-06	2.0506158762145787e-06	8.113198077808192e-07	1.7459608443459729e-06	5.345563477021642e-05	5.823461106047034e-05	0.00018181090126745403	2.3230264559970237e-05	6.252565754039097e-07	7.685552554903552e-05	1.7177486370201223e-05	1.2729772151942598e-06
C19orf66	0.00020071357721462846	0.00012500915909186006	0.0005562216392718256	0.00032468847348354757	5.926050653215498e-05	0.00022074877051636577	0.00033894163789227605	0.0010007424280047417	0.000946207030210644	0.0004063991364091635	0.0002459411043673754	0.0002875836507882923	0.0005659353919327259	0.0009392400970682502	0.00018634114530868828	0.00047330267261713743	0.00034304134896956384	0.0007040267810225487	0.00029236439149826765	0.0004191361367702484	0.00019613889162428677	0.00026512230397202075	0.00035601758281700313	0.0005012162146158516	0.00037614948814734817	0.00027597887674346566	0.00019295196398161352	0.0003812866343650967	0.0002233848936157301	0.0003286693536210805
RAB10	0.0007244551088660955	0.0011741534108296037	0.00028638087678700686	0.00014847882266622037	0.00032370947883464396	0.0003295613860245794	0.0003934453707188368	0.0005265113431960344	0.0003217745979782194	0.0009227974805980921	0.00028311210917308927	0.00026692781830206513	0.00034177370253019035	0.00036273791920393705	0.0003559104516170919	0.0002785330289043486	0.0003091200196649879	0.0003595564339775592	0.00026533487834967673	0.0002786889672279358	0.00018102538888342679	0.0003345145669300109	0.00038263530586846173	0.00036454590735957026	0.0002608537033665925	0.0003061163006350398	0.0003446151677053422	0.0002713391149882227	0.002032444579526782	0.00031907978700473905
