Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
ARPC5	0.0005825487896800041	0.0007466722163371742	0.0005890753818675876	0.00021970868692733347	0.0003117444575764239	0.00017175167158711702	0.0010817128932103515	0.0010689145419746637	0.0006188899860717356	0.00044523627730086446	0.0009107206133194268	0.0006741073448210955	0.00101724942214787	0.00031181646045297384	0.00028774410020560026	0.00036816802457906306	0.000666152685880661	0.000471747771371156	0.00024871452478691936	0.0003095159481745213	0.000672796624712646	0.0007695844979025424	0.0002804028335958719	0.0007355419802479446	0.0006484932964667678	0.000501167553011328	0.00025295407976955175	0.00038876559119671583	0.0003034023684449494	0.000901559367775917	0.0009539726306684315	0.00020737735030706972
MBP	0.00045090759522281587	0.0002882724511437118	0.0005279818433336914	0.00010104563261847943	0.0014692437835037708	0.00012296652130316943	0.00023985667212400585	2.0000245513074333e-06	0.0006361235282383859	3.148102905470296e-06	0.001029287464916706	0.0015945152845233679	0.00019623198022600263	0.00017419824143871665	0.000137503317091614	8.575351239414886e-05	0.0009452745434828103	0.0004841006302740425	0.000111744950118009	1.3379850543060456e-06	0.0012402796419337392	5.428267832030542e-05	4.006949893664569e-05	0.000523293623700738	0.0008541102870367467	0.0003281061362940818	0.00015856856771279126	0.0002645303320605308	0.00023398966004606336	5.256566873867996e-05	0.0004116756026633084	3.375858432264067e-05
LEPROTL1	9.279749792767689e-05	0.0008316967287100852	0.0006846496253274381	0.00026409371639601886	0.0006285535637289286	0.0003004942846018821	0.0008218599832616746	0.00011619065480772406	0.000355327851139009	0.00016678641259204596	0.00046116014709696174	0.00034682764089666307	0.0001780661114025861	4.432565765455365e-05	6.672013114439324e-05	6.680156366201118e-05	0.000886401510797441	0.00036173409898765385	0.0001907671248773113	0.00017253428814001381	0.0015182716306298971	8.848058496369049e-05	7.871692650951445e-05	0.000507028482388705	0.0013293983647599816	0.0005577784031629562	0.0007902458310127258	9.053886606125161e-05	0.00026781551423482597	9.386135207023472e-05	0.0002203806216130033	0.00012060067092534155
MPEG1	0.0003761689586099237	8.611586110873759e-08	5.796982077299617e-05	2.0754725937877083e-08	2.453089962273225e-07	9.818386388360523e-06	6.645365374424728e-06	2.0109119702738099e-07	4.5378674258245155e-06	3.6292192362452624e-07	3.707715166001435e-07	2.5070499987123185e-07	0.0010392117546871305	1.3174242496916122e-07	3.6897804989166616e-07	5.236749416326347e-07	1.4579650553514512e-07	1.3252955000098154e-07	1.243262886418961e-05	8.398316708735365e-07	1.1492054596828893e-07	1.2891096190514872e-08	1.8012681266554864e-06	1.6569860008530668e-06	1.420563506826511e-07	5.353170763555681e-06	1.4403492059500422e-05	4.9724685595720075e-06	1.3810517884849105e-05	3.5340818271833996e-07	0.003379265544936061	3.3917006021511042e-06
ELN	1.1228718221900635e-06	5.903642659177422e-07	2.1882913642912172e-05	1.096828228241975e-07	9.104168725571071e-07	7.205164001788944e-05	0.0002880436659324914	0.00016805966151878238	5.94084631302394e-05	8.217540744226426e-05	8.936076483223587e-07	9.042867645803199e-07	4.813048803953279e-07	4.0433202229905874e-05	0.0005885051796212792	0.0014097040984779596	1.8168309168231644e-07	4.787548277818132e-07	1.3008412679482717e-05	0.0002784845419228077	5.058303713667556e-07	9.132758123087115e-07	0.0002242360933450982	4.209696726320544e-06	6.43048792881018e-07	7.042380457278341e-05	5.374468310037628e-05	1.2858506124757696e-05	1.6621745089651085e-05	2.570733613538323e-06	2.3050342861097306e-06	2.6006910047726706e-06
SELP	5.1279271247040015e-06	5.194017285248265e-05	9.288227374781854e-06	2.9482754015930368e-08	2.1162672965147067e-06	9.788192073756363e-06	1.1778059160860721e-05	2.7878735409103683e-07	7.150074907258386e-06	0.0027985216584056616	2.9822288070135983e-06	5.978274657536531e-07	8.318144750774081e-08	8.348106206312877e-08	4.94265634642943e-07	8.831968045797112e-08	1.368467337670154e-06	1.1236539876335883e-06	5.158824933459982e-06	0.0004578129737637937	9.97363622445846e-06	4.555529997674057e-08	3.107392103629536e-07	1.6747932249927544e-06	1.005875674309209e-05	7.3383139351790305e-06	2.2076703316997737e-05	5.674045041814679e-06	1.463353146391455e-05	3.981320162438351e-07	1.199540747620631e-06	3.383543685231416e-07
C1orf21	2.2186184196471004e-06	3.601709295253386e-06	2.1219178961473517e-05	0.0008886191644705832	2.5989791538449936e-05	2.8987849873374216e-05	0.00023359697661362588	0.0001377108128508553	5.778942795586772e-05	0.0004592102486640215	2.6747056836029515e-05	0.0010873716091737151	7.27675505913794e-05	0.0011557104298844934	0.0006642768275924027	9.667928679846227e-05	0.00015465058095287532	0.00014311620907392353	2.2732698198524304e-05	0.00025493212160654366	2.670582580321934e-05	0.00044748635264113545	8.071891352301463e-05	1.7269259842578322e-05	2.2668220481136814e-05	4.2090781789738685e-05	7.320909935515374e-05	5.145868271938525e-05	4.176203947281465e-05	0.00010427426605019718	6.154831498861313e-05	7.90750709711574e-06
STX7	0.001524318940937519	0.0001486564869992435	0.00020741329353768378	0.0002329815033590421	0.0005165337352082133	0.0004106484993826598	0.00034962306381203234	0.00016596438945271075	4.453357541933656e-05	0.00014818826457485557	0.0002526545722503215	0.00020864316320512444	0.0005755628808401525	0.00031977600883692503	0.00016686803428456187	0.00035150922485627234	0.00016812540707178414	0.0003168224648106843	7.279312558239326e-05	0.00018853814981412143	0.00019371799135114998	0.00015518795407842845	0.00037450180388987064	0.00012944974878337234	0.00011815887410193682	0.00019722324213944376	0.00013291911454871297	0.00023943115957081318	0.00012619540211744606	6.770127947675064e-05	0.0006403657607734203	0.00021875015227124095
PFN1	0.0008270264370366931	0.002633626339957118	0.001063220202922821	0.00027146321372129023	0.00030813002376817167	0.00023646037152502686	0.001971215708181262	0.0004862771020270884	0.0012270202860236168	0.0007115956395864487	0.0018111278768628836	0.0017665164778009057	0.0011253801640123129	9.446185868000612e-05	0.00022994674509391189	0.00039503254811279476	0.002197310794144869	0.0002698488824535161	0.00021125725470483303	0.0003188580449204892	0.0009222277440130711	0.0009905090555548668	0.00017475617642048746	0.0016893286956474185	0.00117406842764467	0.0010344050824642181	0.00048539508134126663	0.0006256149499677122	0.0005118543631397188	0.0019068592227995396	0.001510869711637497	0.00023361640342045575
TIAM1	2.1181986085139215e-06	0.0009073169785551727	0.0006464410689659417	1.0776719136629254e-05	0.0009382375283166766	2.2373724277713336e-05	0.00015856102982070297	5.91312584674597e-07	4.342004103818908e-05	0.00023073155898600817	0.0003474107652436942	3.272429603384808e-05	0.00015145045472308993	8.577480184612796e-05	5.187329406908248e-06	4.4515745685203e-05	5.835208503413014e-05	0.0005089954938739538	1.6674981452524662e-05	6.453684909502044e-05	0.00026601573335938156	1.0104051398229785e-05	2.341612162126694e-05	0.00023663336469326168	0.000374881288735196	0.0001347938523394987	5.817729834234342e-05	1.733048884489108e-05	4.508069105213508e-05	4.751271990244277e-05	0.00010234594810754061	6.994336217758246e-06
PPIF	0.0001597206573933363	0.00022586982231587172	3.0380555472220294e-05	0.0001532328751636669	0.0002435458591207862	0.00015747685392852873	9.702087845653296e-05	6.299145752564073e-05	4.177872688160278e-05	6.20829887338914e-05	0.0001615492656128481	0.00016638237866573036	0.0006534180720336735	0.00017139535339083523	0.0001369781675748527	6.853367813164368e-05	0.00039665031363256276	8.810750841803383e-06	0.00019090581918135285	2.2359754439094104e-05	0.0001503730018157512	0.00019350805087015033	0.00010198471863986924	0.0005454194615595043	0.00015360862016677856	0.0005751815624535084	6.458276038756594e-05	2.9112608899595216e-05	0.00014404290413949639	0.0005469138850457966	0.00019634090131148696	0.0002051513292826712
SGCB	0.00010366804781369865	0.00018994671700056642	9.615929593564942e-05	1.313154189119814e-05	0.0003168074763379991	3.3178701414726675e-05	7.238454418256879e-05	0.0008977519464679062	0.00031075807055458426	0.000153556204168126	0.00011919960525119677	3.10104587697424e-05	3.324804993098951e-06	0.0002180371666327119	0.0007394946296699345	0.0007102931849658489	0.00018018354603555053	7.793644272169331e-07	2.102634789480362e-05	0.0002907621383201331	0.00016536055773030967	0.0002091506466967985	0.0005111627979204059	0.0001222725841216743	5.809877984574996e-05	6.394972297130153e-05	8.018549851840362e-05	3.80119017791003e-05	5.405253614298999e-05	0.000126331317005679	6.213093001861125e-06	3.322052725707181e-05
SGCD	3.5251571262051584e-07	2.1342211198316363e-07	1.0007477612816729e-05	3.469469902483979e-07	1.4537705510520027e-06	2.8971622668905184e-05	2.769422462733928e-05	7.09249388819444e-06	2.4588567612227052e-05	5.929991857556161e-07	8.534270818927325e-07	4.6115189888951136e-07	1.3876129401069193e-07	4.942752639180981e-06	0.00021684844978153706	0.0011673157569020987	3.809302882018528e-07	3.509270072754589e-06	5.195874109631404e-06	1.247112322744215e-06	8.768391808189335e-07	5.96016718645842e-07	0.0011407557176426053	4.415094281284837e-07	1.9630047631835623e-07	2.1977586584398523e-05	3.600964191718958e-05	1.3523440429707989e-05	1.3917524483986199e-05	2.1521738347018982e-07	5.605510523309931e-06	7.111362947398447e-07
HOXD9	1.2660856327784131e-06	2.0707577164102986e-07	4.8352462727052625e-06	2.572510560128194e-08	1.0975836630677804e-06	9.080154995899647e-06	9.401189345226157e-06	3.5111319448333234e-05	7.613724847033154e-06	0.00013382942415773869	8.004102483027964e-07	1.062854266820068e-06	2.7540087899069476e-07	9.289532840739412e-07	6.83497273712419e-06	4.306770642870106e-05	3.35471639800744e-07	5.709514425689122e-07	3.856128842016915e-06	0.0014685335336253047	1.828247206958622e-07	3.039183411601698e-07	2.1057556296000257e-05	1.0351677701692097e-06	3.5064751102709124e-08	8.583969247411005e-06	1.5643949154764414e-05	5.388583758758614e-06	1.1229484698560555e-05	1.2727830380754313e-06	4.1926008975678997e-07	3.397609589228523e-07
NRROS	0.0003260200610384345	0.00024824918364174664	5.3879644838161767e-05	1.7215698733252793e-07	0.00030222476925700903	8.552496728952974e-05	3.814085357589647e-05	4.1568733877284103e-07	4.347001959104091e-05	0.00020397630578372627	0.00027583705377765	0.0006147380918264389	0.0005021711112931371	2.525386548768438e-07	5.523560275833006e-07	4.03935558779267e-07	0.00013527326518669724	0.0005455015343613923	4.741972588817589e-05	0.0005021304241381586	0.0002833603648468852	1.0714248901422252e-06	5.484082521434175e-07	0.00012818588584195822	0.00017472379840910435	3.3901935239555314e-05	5.548088302020915e-05	6.472744189522928e-06	0.00010913841106230393	4.504474418354221e-05	0.0006386326276697218	0.00017404952086508274
TCF4	0.0005420888774096966	8.126340617309324e-06	9.892381058307365e-05	1.7426755221094936e-05	1.4322600691230036e-05	0.0002651040267664939	0.00015191547572612762	0.0005573427770286798	0.00010153450421057642	0.0003340430266689509	1.1779253327404149e-05	2.415933704469353e-05	0.00012653069279622287	3.3198390156030655e-05	0.0011606962652876973	0.0010836422443389893	1.179750142910052e-06	5.221029823587742e-06	0.00016811054956633598	0.0015835356898605824	2.2129529497760814e-06	1.1105015573775745e-06	0.0013412076514214277	1.0650007425283547e-05	2.1249804831313668e-06	0.00010295729589415714	0.00018337860819883645	3.133824429824017e-05	0.0001002776189125143	8.970027010946069e-06	0.0012242598459124565	0.00023099666577763855
PRC1	2.451477848808281e-05	1.5215090570563916e-05	9.192363904730882e-06	5.61449223823729e-06	1.2951348253409378e-05	4.2409672460053116e-05	8.806186087895185e-06	1.2416950085025746e-05	5.224106189416489e-06	1.705975410004612e-05	0.0006420168792828918	6.024291451467434e-06	1.2130409231758676e-05	0.00010925065726041794	1.7498854504083283e-05	1.0470645065652207e-05	3.199274215148762e-05	1.0805438677152779e-07	6.8281806306913495e-06	1.1352778528816998e-05	5.967770266579464e-05	2.1262809241306968e-05	8.271789738500956e-06	4.5986387704033405e-05	1.8113554688170552e-05	2.9277718567755073e-05	1.9000495740328915e-05	5.057237558503402e-06	1.794651871023234e-05	0.0034068527165800333	9.831362149270717e-06	3.28718961100094e-05
GALNT18	1.0997285926350742e-06	1.471592412372047e-07	6.167506398924161e-06	2.343369260415784e-06	9.877506272459868e-06	1.7955806470126845e-05	1.6172069081221707e-05	0.00011372150765964761	1.5783294657012448e-05	0.0002882878470700234	8.946882985583215e-07	7.584130798932165e-07	5.177645334697445e-07	3.5774868592852727e-05	1.7479751477367245e-05	2.6931224056170322e-05	1.918782857046608e-07	1.080038146028528e-06	7.758157153148204e-06	0.0014787162654101849	1.5354535207734443e-06	0.00012278453505132347	8.560844435123727e-06	2.5086708888011344e-07	1.4578503169104806e-06	1.317060105066048e-05	2.3331220290856436e-05	8.79249182617059e-06	1.736692684062291e-05	5.5610139497730415e-06	2.9779659598716535e-05	6.897942057548789e-07
PAQR4	7.376173471129732e-06	0.0002970834029838443	5.794928802060895e-05	4.373309639049694e-05	6.141402991488576e-06	5.858050826645922e-06	1.2361390872683842e-05	2.6635916583472863e-05	3.3203468774445355e-06	1.3318634046299849e-05	5.590892396867275e-05	6.130184829089558e-06	0.0001147540970123373	0.00010095942707266659	2.9608597174046736e-07	2.3187711121863686e-05	6.078630030970089e-05	6.303224608927849e-07	3.565534825611394e-06	0.00010771650704555213	1.6285814581351588e-06	0.00014629490033257753	9.855070675257593e-05	0.00026683794567361474	1.9257640815339983e-06	4.58934300695546e-05	2.224498712166678e-05	5.227524070505751e-06	2.6973571948474273e-05	0.0008671117248013616	8.775685387263366e-07	3.400511559448205e-05
TACC3	0.0001702068984741345	0.0005526358727365732	0.00010365821071900427	4.214821274217684e-06	0.0007594460621476173	3.014126377820503e-05	0.000285062356851995	3.5757948353420943e-06	0.00010211203334620222	2.6466821509529836e-05	0.0005932808853685856	7.171145989559591e-05	0.00020443940593395382	1.5232922123686876e-05	5.080198661744362e-07	1.396577431478363e-06	0.00032499400549568236	1.91460239875596e-05	1.1798923878814094e-05	4.425276711117476e-05	0.00043415313120931387	3.980300334660569e-06	8.319787411892321e-06	0.00010702889267122373	0.0005910741165280342	0.00011467516014818102	8.880598761606961e-05	3.021323573193513e-05	7.870812260080129e-05	0.0012342740083113313	0.00012666863040067255	1.0896005733229686e-05
MICAL2	1.6131373286043527e-06	0.000603505177423358	0.00027330598095431924	0.0004007101524621248	0.0006522167823277414	3.72091235476546e-05	8.597345731686801e-05	0.00024196889717131853	0.000585890666116029	1.7002676031552255e-05	0.0001871936401585117	0.00010030579869635403	7.928373088361695e-05	0.0005998933920636773	5.433279511635192e-06	0.0011300841579213738	0.00017177165136672556	1.7112917703343555e-05	1.5028480447654147e-05	0.00010268526966683567	0.0001748275535646826	6.211730214999989e-05	0.000816374784335494	0.00044060099753551185	7.506684778491035e-05	9.109429811360314e-05	4.088057539775036e-05	9.168995165964589e-05	4.2129086068598554e-05	8.533989603165537e-05	0.00011475631617940962	5.8951536630047485e-06
HCST	9.07800713321194e-05	0.0006711814785376191	0.0004486242833081633	3.228803961974336e-06	0.0007550062728114426	8.051608892856166e-05	0.0003446134796831757	8.994364861791837e-07	0.0001675081584835425	2.5522640498820692e-06	0.0006669825525023043	0.0028278937097638845	0.00045205026981420815	1.9103744364201702e-07	1.9348753994563594e-06	1.060874865288497e-06	0.002224741503596306	0.00017712028056848794	7.254920637933537e-05	8.118592518258083e-07	0.0011162713635712862	4.892375500276103e-07	9.474400144426909e-07	0.0012710153823718429	0.0009507783106528223	0.0002576069673523307	0.0001858339091995731	0.00011020989768439904	0.00038645253516733646	2.0199024220346473e-05	0.0003698270011227578	3.179106715833768e-05
C4orf48	0.0001823468046495691	0.0011896452633664012	0.0004458807234186679	4.649272159440443e-05	0.00018447282491251826	0.0003814147203229368	0.000543260364793241	8.529829938197508e-05	0.0006506895297206938	6.691249291179702e-05	0.0005081052659079432	0.00016554264584556222	0.0006909157964400947	3.0566945497412235e-05	5.6908640544861555e-05	0.0008778361952863634	0.0007160590030252934	0.0010030415141955018	0.0005733977886848152	0.00018314187764190137	0.000281511340290308	0.00030163658084347844	0.0003080280148424208	0.00068980100331828	0.00028651035972870886	0.00022665491269435734	0.0001714395039016381	0.00017954566283151507	0.0003524500934872776	0.00022355372493620962	0.0005034665227867663	0.0003080624155700207
SOCS2	4.8746028369350825e-06	0.0002224502677563578	2.2499909391626716e-05	0.0003357820969540626	1.848084866651334e-05	2.161118754884228e-05	3.16668811137788e-05	0.00013301036960911006	1.306042668147711e-05	0.000800783047452569	7.202508277259767e-05	0.00011559408449102193	1.8026266843662597e-05	0.00017752419807948172	0.00030903276638127863	8.915470243664458e-05	3.075932545471005e-05	0.00017030736489687115	2.505204793123994e-05	0.0005145294708199799	3.449281575740315e-05	1.0753503374871798e-05	7.76280285208486e-05	4.2656676669139415e-05	5.5645006796112284e-05	3.835025927401148e-05	4.330766387283802e-05	1.3940290955360979e-05	2.0934518033755012e-05	5.412591690401314e-06	5.664414129569195e-05	1.4773270777368452e-05
ABI3BP	2.1655047532931349e-07	1.878471351801636e-07	8.559747584513389e-06	8.537899987004494e-08	7.791251846356317e-06	4.279099448467605e-05	4.2104555177502334e-05	4.5436816435540095e-05	5.181649612495676e-05	9.115774446399882e-06	1.6257164361377363e-06	8.922824008550378e-07	7.16417787316459e-07	6.935887086001458e-06	0.0018697993364185095	0.00034727706224657595	1.137254201921678e-07	1.4711218909724266e-06	1.0941481377813034e-05	1.0378857041359879e-05	1.283033952859114e-06	3.2788940984573856e-07	0.0003130781406071037	5.853590323567914e-07	1.9071831047767773e-07	1.9935880118282512e-05	4.637238089344464e-05	2.4582992409705184e-05	2.680038051039446e-05	3.4540479987299477e-07	9.435191259399289e-07	9.849493380897911e-07
EFCAB14	0.0003333084750920534	0.0003648049896582961	0.0006231828010641038	0.0007158578955568373	0.0006834813975729048	0.0002147441409761086	0.000203567004064098	0.00023837854678276926	0.00025933259166777134	0.00013268261682242155	0.00048696756130084395	0.00041281955782324076	0.00029483166872523725	0.00046148846740834415	0.0003510427486617118	0.00024127148208208382	0.00038851413410156965	0.0009356875088997185	0.000134617235744372	0.0008247040677815676	0.0004984529223293066	0.00011531934433151037	0.00023877604689914733	0.00043554510921239853	0.0002866718568839133	0.0005921524716541171	0.00011089078907389194	0.0001380549801979214	0.00010074564488604665	0.00014132844808045775	0.0002657008881215006	0.00012169224646640942
