Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
SF3B6	0.0004748407518491149	0.00040702841943129897	0.0006630233256146312	0.00037286034785211086	0.0003487523063085973	8.139355486491695e-05	0.000353555689798668	0.00046486101928167045	0.0002713424328248948	0.0003613172157201916	0.0005889155436307192	0.000953564653173089	0.000506408279761672	0.0017302249325439334	0.00033256204915232956	0.0005778801278211176	0.0003333811182528734	0.00037451775278896093
LRP2	6.106037631070649e-08	4.9937202817318393e-08	9.787719790210758e-08	3.499521739058764e-08	1.0086372981277236e-07	5.906082378714927e-07	2.8732523915664387e-08	1.3216753025346861e-08	0.002439793199300766	1.4329729083328857e-06	3.482816524069676e-08	2.1586813545582118e-06	3.3068408811232075e-07	0.0006292428006418049	1.144320208368299e-06	3.2126017401878926e-08	1.6071565767106222e-07	2.4329999348537967e-08
EPB41L4A	6.710283196298406e-05	1.543089274491649e-05	4.932848605676554e-05	0.0007949680439196527	0.00012600819172803313	3.728905767275137e-06	5.051165317127015e-07	7.042112883937079e-07	0.0003866394981741905	0.00727600185200572	1.2278404710741597e-06	3.5133646179019706e-06	1.709237949398812e-05	2.3573746148031205e-05	8.907384471967816e-05	4.784354246112343e-07	0.00010094675235450268	6.066973946872167e-05
SYDE1	0.001249347347766161	1.0666034313544515e-06	0.00042878222302533686	0.00025079637998715043	4.372665500795847e-07	1.1593235285545234e-05	2.97276756100473e-07	9.342097655462567e-07	1.3055919225735124e-05	0.0006913149845786393	2.117979676086179e-07	8.012189937289804e-06	0.00010140490485355258	5.349872481019702e-06	1.055276607075939e-05	6.112528581070364e-07	8.996324254439969e-07	0.0007277674158103764
MIR497HG	0.0007434471626766026	1.0640827895258553e-05	0.0006634998717345297	5.921280535403639e-05	3.916400146408705e-06	2.0280032913433388e-05	6.019278953317553e-05	2.174722612835467e-05	0.0001322026364505291	0.002897037658840418	6.819994723628042e-06	7.863931386964396e-05	7.739380635030102e-06	0.00018935180560220033	6.738995580235496e-06	9.427310578757897e-05	1.136522496381076e-05	0.00014052609913051128
SLPI	1.505130967416335e-06	2.7384216991777066e-06	2.10439320653677e-05	1.999085725401528e-06	3.631288336691796e-06	7.643516255484428e-06	3.7631036775565008e-06	1.8867696098823217e-06	2.7468797270557843e-05	9.693826541479211e-06	1.819091721699806e-06	5.056217923993245e-05	5.860121632395021e-07	0.00011200482549611479	3.7567895105894422e-06	6.440994184231386e-06	1.8564717265689978e-06	4.522121344052721e-06
CEBPD	0.00017967904568649828	2.4014095743041253e-06	0.000724945159163326	6.561627378687263e-05	1.5789273675181903e-06	6.868795026093721e-06	0.0004016570164822042	2.1814432329847477e-05	0.00010715931421145797	4.132978938287124e-05	0.00013994844630360603	3.057345384149812e-05	7.426097454299452e-06	0.0003505733620841056	9.747915100888349e-06	1.3771786143479403e-05	4.776275090989657e-06	0.00015402828285004944
TRH	6.096975369018764e-08	4.721680468833256e-08	9.528415745307939e-08	2.9377652310813573e-08	6.897207072142919e-08	2.9264307954690594e-07	2.576194546577426e-08	1.1857284931693357e-08	6.1413136798194046e-09	1.3260730611364124e-06	3.386524483062203e-08	4.404699183169214e-08	3.2916457826104306e-07	6.2684177848382205e-09	1.1418832173148985e-06	2.9454898964331733e-08	1.5141282005970425e-07	2.394743781053421e-08
SFI1	4.9374539230484515e-05	0.00017626877524890006	4.7116427595028654e-05	7.200172694865614e-05	6.117459270171821e-05	0.002515550237149	2.821690395649057e-05	0.0005182847962714732	0.0001901852956507355	0.0008542837458662689	0.0002824647235684097	5.26101648574695e-05	3.8409394619520754e-05	2.7422971470514312e-05	8.715524745639414e-05	0.00028490243130363524	5.0026221288135275e-05	8.024698036024347e-05
ACYP1	0.0002575811231508851	0.00016524027159903198	0.0002356680342927575	8.313148282468319e-05	9.623027290217578e-05	0.00037442936445586383	4.611023177858442e-05	0.0002533642400521785	0.00018627340614330024	0.00017228479555342346	0.00021592978737317026	0.000569855619687587	0.00016191079339478165	0.00022877445735502988	2.4263850718853064e-05	0.0002969146880786866	5.4597476264461875e-05	7.0485970354639e-05
TMEM9	0.00019070334383286536	0.00010786545317387208	0.0006466631311923265	0.0001362202747259289	9.775676153367385e-05	0.00011827511480078101	9.344326826976612e-05	0.00015728572907391936	0.00044944524415768683	0.0002511469356250018	0.0001629582984605804	0.00034362697624601424	7.399243622785434e-05	0.0009143200586549938	0.00022127681586425751	0.00010616678628139198	0.00024459484848193824	0.0002674580900929868
TXNIP	0.00023964773572515696	0.0007524270913563669	0.0009110269602388144	0.0006663360982201993	0.00036213750718161464	0.0007367487414740026	0.00039924439624883235	0.0008777844486758113	0.00023485426208935678	0.0005152906524017453	0.0005468162125907838	2.7061796572525054e-05	6.237080378923565e-05	0.00014156982069835067	0.0004549827135633677	0.00021977450523991138	0.00034893269184976816	0.00015799202083144337
ERGIC3	0.0004549164150375873	0.000288382638245821	0.0009003659361042082	0.0002953064686153084	0.0003608928236644715	0.0002128078049281612	0.00037294698995538056	0.00039977565756998956	0.000419234624132514	0.00036663643550127745	0.0004630687471944839	0.0005305374506860971	0.0002651569666340947	0.0014020622475072742	0.0013545717811211944	0.0004062340303789824	0.0017944761784747243	0.00037400799919851124
CPNE7	9.408295795765298e-07	1.0272980034642387e-05	5.756865448347526e-06	1.9117057945550187e-06	1.2044562936353032e-05	0.00025496253510937095	3.329828928144707e-07	0.00021331768948584795	5.7940720580518246e-05	0.00013240908447187394	0.000815106148365885	6.520126771647483e-05	1.0914769518421963e-05	2.8430946258595213e-05	4.264606104698032e-05	0.0004085917607881129	4.0000413719099015e-06	1.6014331549740746e-06
PTGER2	1.6041180060710758e-05	1.0315088729839772e-05	2.395293086010497e-05	1.0199288453804911e-06	0.00015336480282712728	8.916975639294833e-05	7.243427535286173e-05	0.0005371237639337778	1.39010580824106e-05	8.74982142704539e-05	0.0005346889956854284	5.890464763069758e-06	3.175799793098122e-05	3.470000535799045e-07	2.819669316522777e-05	4.054284727317281e-05	1.3061586514595547e-06	5.352776133804582e-05
LPL	0.0011096782982349396	9.687629471955006e-07	7.537360943388194e-05	0.00018694857135415077	2.072098595817806e-06	5.620528099825606e-05	0.0001763810432748869	3.735667633009143e-07	1.2570454828164657e-06	5.802461146231508e-06	3.044508218863484e-07	2.666151885932777e-05	0.0002678335877135396	4.664509560825536e-06	6.471188953582896e-06	5.249955847830279e-06	3.359610047937167e-07	3.0852024792693555e-05
IGLV6-57	6.71439863708656e-08	6.647346253885189e-06	5.068038717581658e-07	7.511686561656461e-08	7.075301766690245e-08	8.696397344465367e-06	1.2997809051285003e-07	1.2087663314730435e-08	2.2470944216479438e-08	1.3394135294220177e-06	1.3528755289371475e-06	3.722142537299078e-06	4.695858137893083e-07	6.201023694529795e-09	3.755008219741285e-05	2.980001667651777e-08	0.001165021792985499	2.7401807045634996e-08
PLEKHH2	0.000498614739626646	9.418628792445816e-07	0.0007238530670292675	7.618166364409262e-07	6.683048354716448e-07	4.150294262217358e-05	2.025773540026421e-07	2.3466114726033993e-05	1.099853943742346e-05	7.689331687288359e-05	3.8434254747699015e-06	2.974249582621269e-06	6.882086381665431e-06	5.143472662894055e-06	4.495537268667249e-06	9.193295227305498e-07	7.491585733987449e-07	0.0005736122257076204
SLC31A2	5.984226299915463e-05	1.5204029296000954e-05	9.58307646214962e-05	4.024691224913113e-05	1.325203811575193e-05	4.526757402345538e-05	0.0008175286930054426	5.9128276916453615e-05	0.0005526868626475334	0.0003285467973910272	5.695137588190846e-05	1.529295877844561e-05	7.98860055510886e-05	0.00010204417048953474	0.00010305587784387171	8.67800263222307e-05	9.797072561923414e-05	0.0001864087680587545
MFAP2	3.08491762552876e-05	8.940654083744448e-07	0.00023433154274243861	5.2040482842130587e-05	6.173596375447232e-06	1.0605798706819769e-05	7.203495897556422e-07	6.449490683735348e-07	0.0002024443820118904	8.544536831323057e-05	3.934227606805507e-06	0.00015966685896273702	9.504357149126008e-05	0.000512861181050539	1.9655790310935117e-05	1.8381126665190095e-06	4.483944849198451e-06	0.0017781775677576661
IGHV3-11	2.647563519531104e-07	4.133123184146825e-06	1.0647395498608603e-07	3.6687378468514e-08	2.061320287793933e-07	2.945278936294926e-07	3.916008495252754e-08	2.277233868142048e-08	1.9310787990889366e-07	4.935513061354868e-06	5.60693365514453e-07	6.541666408566016e-08	3.3327714277220366e-07	3.561510908411947e-08	0.009599234908819199	3.429459383141875e-08	0.00010457194002810866	4.3327432308615244e-08
JAKMIP1	3.590988058022049e-07	1.0523223863856401e-05	4.90084232751542e-07	1.0015000384555606e-07	3.4122208489861805e-06	8.2296748587396e-05	1.7930676676769508e-07	0.0001036066169035621	4.135514245717786e-06	2.5435392672079615e-05	0.0006788421305827796	3.453682438703254e-05	7.887516403570771e-06	1.9087133296125103e-06	2.5373370590386912e-05	0.0007692631916143	1.0574400221230462e-05	1.795312073227251e-06
CDC20	1.4253886604365107e-07	3.1168900704869884e-07	3.169973297190154e-07	7.536444854849833e-07	2.2590937476252293e-07	5.962157274552737e-07	1.3671774468093645e-06	2.0499342667790188e-07	1.1420568625908345e-05	1.917824420161196e-06	2.8601809844985837e-06	0.0025217873044312	1.7676121615295415e-06	1.6194150020965026e-06	2.078335910482565e-06	2.7079427127318922e-06	5.843591679877136e-06	1.0237295100523625e-06
EMC9	0.0001254296221304685	0.00014753379218745977	0.0002117162657668814	0.0001275721297133714	0.0001644623844185844	4.8074267397169024e-05	0.00010063685476779938	0.00019394194532651454	0.00031738277175463736	0.00011439895024523139	0.0002840390370693058	0.0007221587584353983	9.569327085046098e-05	0.00027446329477243125	0.00015492626698687673	0.0005179027793928981	0.0003001897130161524	9.348292223876342e-05
GAL3ST4	0.00014648209617007524	1.202220573759405e-06	0.00018654580344446003	9.09970640350366e-06	5.533159992410219e-07	2.513190565878176e-06	0.001446171896532178	2.7920548745896667e-05	4.967767381458543e-06	1.5786423318786547e-05	2.4816540644678753e-06	1.532093506284582e-06	8.252459520008415e-05	8.456498790110345e-07	4.799263024324318e-06	4.254844498063903e-06	2.651215027071885e-06	0.0002620606101118028
SHANK3	7.576989560220682e-07	6.875990266053122e-07	1.0250449804516393e-06	0.0014291959814727306	1.9892338798399578e-07	1.165663093161129e-06	1.3019273126246844e-07	4.904238792846627e-08	5.47081936019822e-06	3.345275445099105e-06	8.768297021788385e-08	2.5943436412489973e-05	3.92290212403168e-06	8.076183803495951e-06	2.230793597846059e-06	4.38630074484081e-08	3.3967492640840646e-07	1.6196743672480807e-05
MND1	1.3108169696351979e-05	3.623575537403667e-07	2.7216442504141014e-06	3.165447992614645e-07	1.268697644718486e-07	2.550144245105912e-06	1.3286148714541923e-07	8.18448100403657e-08	1.4941310837457422e-06	2.310839590791147e-06	1.0462496220497997e-06	0.001784970867447555	2.1790074242744595e-06	7.480258545911056e-08	1.7365186977258418e-06	7.775518611197185e-07	7.638844294888258e-07	3.8511017919518054e-05
YWHAZ	0.0004681868012994528	0.0009280000813305378	0.00038226088508963585	0.00023301794135477394	0.00043883343460038304	0.0005599451251327991	0.00034589433926157653	0.0009972916450351477	0.000543457455933094	0.000816693645901978	0.001113703241571784	0.001368303201161325	0.000713085348252207	0.0015457054832950234	0.00026857430930249393	0.0009230035939253867	0.00023102325212676078	0.0002722911012824625
HSPA8	0.00037404411705210805	0.0008593786624260247	0.0006079223821870983	0.0004380537720862776	0.0005797202466055751	0.0001576955837663263	0.000641256629023701	0.0013564174296334386	0.00047761370660737157	0.0008082870044745505	0.001414894126355648	0.001054170192219317	0.000783584953751415	0.0011271861148998141	0.00045877546654082835	0.0011016750941053033	0.0004711000365205109	0.00027900078566744924
TOB1	0.00013904897787142545	7.801874744473025e-05	0.00017296019359491765	7.015297160251066e-05	5.4323503718478605e-05	0.0002217879518866539	0.00010257375834044069	0.00037600964424200356	0.001440518070012331	8.762089419178665e-05	0.00015354991774074733	8.78258579177782e-05	1.9691437046276405e-05	0.0004086703120265156	0.00010168812150368467	0.00022811831149738282	6.258691428229213e-05	0.00010480912897037342
PTPN1	0.00022054904547985643	0.0007085567922331393	0.0001402133930241689	0.0001392410194966942	0.00036578159779310226	0.000273457495495677	0.00034951945417560637	0.00041724511538632214	0.0003664019168354571	0.0004311846860218793	0.000330984010361135	0.0001519353681942448	0.00022326497128233314	0.00014953958452679217	0.00018670964345801622	0.0005947694298811257	0.0006114463321864605	0.00019675814837682992
CLEC2B	5.446891736937687e-05	0.00015666584658902138	0.0003696742933243513	0.0003575301088858396	9.102693729801103e-05	0.00014369128621183336	0.0003251601301599294	0.000495905289426446	9.209816198563203e-07	0.0002245022333227098	0.0011572896037250757	3.667839337140322e-05	0.00031414214754477143	1.8907167032011785e-06	0.00032071786699816585	0.0006966229411773384	0.00012314696505200118	0.00029354231082834303
GPR4	0.0007848407258279622	5.487907515089319e-07	1.0226016229353263e-06	0.0012653942685574293	3.2067188726614404e-07	2.4898640731407795e-06	3.9868882595328614e-07	7.726201545210643e-08	7.080600283870808e-08	9.844601663644426e-06	2.688614131329814e-07	5.211478537603398e-07	6.859673885628581e-05	3.641806145537885e-08	5.060623607278103e-06	1.295602913842231e-07	6.488738222287793e-07	1.185463474939752e-06
SMIM3	0.0003709880984388292	8.233871994889341e-06	0.000544833776075393	3.88892694900278e-05	0.0011087394086644053	3.619676499511115e-05	0.00029211462242528796	0.00015289253497030586	5.9449532272992656e-05	0.00015568849630653858	0.0001280612195841968	2.748069709923584e-05	0.0002155583060812205	3.203242158633657e-05	9.085728379432112e-05	8.678263839101419e-05	5.634277476929128e-05	0.0007624822901561856
CNTD2	7.096882370660751e-08	7.415326308546355e-07	1.0345090828423054e-07	4.2315047465990574e-08	7.253982658994573e-08	3.042521541374299e-07	6.239862671009178e-08	1.686508355192018e-08	0.001616409863345325	1.3648642607222428e-06	5.353051335532655e-08	7.492999429814517e-05	3.317422283544147e-07	0.0012747154105454683	1.1969184470217442e-06	3.816828808567152e-08	2.1967147745272086e-07	1.892936438707693e-06
PMP22	0.0006954750861041248	3.438111207287875e-06	0.0015462000155821443	0.00033392064506188035	0.00047979794908314943	3.818602999672294e-05	0.00035871961154043674	1.198085669784632e-06	3.492926407488994e-05	8.3458777226042e-05	3.174534413119545e-06	4.175069625489414e-05	8.634286496089771e-05	8.477251685690135e-05	1.3589453374152072e-05	1.3031968819632311e-06	9.263245374313556e-06	0.0010105224791914225
SYNGR2	0.00015118755982257426	0.0015095262788236141	2.9205761165940203e-05	0.0003290715394541621	0.0006139894248917699	0.000175071632838808	0.0009837416000664234	0.0003387234464753419	0.0009122228948399425	0.00021337108046282083	0.0004776042769663036	0.0001485473767388612	4.236109452904202e-05	0.0005081073613837361	0.00039844392449595034	0.0008418392390012741	0.0005042011034674942	1.7666186977294274e-05
PRSS8	1.4206247556103335e-07	1.0491429520698148e-06	1.0677833870431641e-06	7.229733114400005e-07	1.3671001397597138e-06	8.678044878251967e-07	2.08954224945046e-06	8.343960899992453e-08	0.0007991718011908233	2.695254806894809e-06	2.5107769374699274e-07	3.6627410736400634e-05	4.3278160433146695e-07	0.0005544531741179526	1.5383665186163853e-06	9.982770734495716e-07	3.0752003112866078e-06	7.446317340509268e-07
S100A8	1.5153597132666619e-07	1.4488987289951183e-06	7.330153039220022e-06	8.263202175839979e-07	7.316113510569267e-07	1.4945393331800005e-06	0.0008045515860430896	1.062377236848988e-06	2.2375668322638376e-06	3.3098540370701812e-06	8.522901225660462e-06	0.00014978928084019572	5.473404485201172e-07	2.645692256919574e-05	1.6545263861189596e-06	7.505241228500381e-07	1.203671558869246e-06	6.748722967131471e-07
CYBRD1	0.0004035161982756108	2.8853082767454907e-06	0.0019024725770577788	8.007833093870431e-05	6.9557058850477915e-06	4.796090070158243e-05	7.566500426037237e-05	2.395149977019173e-06	0.0007182523258961737	0.00013792670506518334	4.2019933061965276e-06	9.215303180099e-06	7.352847751462832e-05	0.00017772843420971185	1.656213316891808e-05	7.421340797009179e-06	1.3710064195038285e-06	0.0012221214128658175
CYR61	0.0005335161695256829	1.8197608824266354e-06	0.0006404900341294706	0.0001395402941852808	5.678684260601585e-07	3.9646583900321275e-05	6.725987304889713e-07	1.5950902252370724e-06	5.445724309538491e-05	1.5465520846191794e-05	1.4561293255610508e-06	4.508506663114531e-06	1.3438676432997454e-05	4.463311051949859e-05	7.340606316574849e-06	1.2174872381365276e-06	1.955759444172145e-06	0.0006755418726243079
SNX5	0.00015843637811485678	0.0005593051901087165	0.0004337512073107064	0.0002111219655489549	0.0006295265629887581	0.0003099649620708078	0.00042691410635598004	0.0003598526236601174	0.00025785775505937636	0.0002349649294046685	0.0004426528175827116	0.0005052956403233111	0.00018346669094171375	0.0003620093048084527	0.0003642125229816884	0.0005081899580545723	0.0002741875359788537	0.0001989454758586362
BIRC3	1.201277245854726e-05	0.0005931396153755486	3.964313509641215e-05	2.528747972974088e-05	7.791478128638119e-05	0.0007765048649162054	5.0908067350974306e-05	0.0005234201089479029	1.7082733393181115e-05	0.00024232025316450745	0.00013491010759025812	2.9935574275441468e-05	2.4024548110901378e-05	4.737173730973154e-05	8.775862806942314e-05	0.0007357217837125063	0.00017254326667170972	5.530947419174481e-06
