Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
SOCS2	3.0925628379918635e-05	0.00020413922902662307	0.00027487805346027017	7.577287033200264e-05	1.3791618584946264e-05	0.00045172488898970187	0.00020718759333249182	4.6103170461719856e-05	5.464112837216817e-05	0.0002437898947391659	6.411111098714173e-05	0.0001072208397090435	1.635913213249296e-05	2.9730854294029996e-05	7.528236892540008e-05	2.191181920352392e-05	1.5127547158044763e-05	0.00014512476627714932	6.648984708590433e-05	0.0007331333472393453
ABI3BP	9.701352610136382e-07	8.948769192329564e-08	3.572415153030306e-06	5.977614137009368e-07	3.5644262652567704e-07	0.0015218137996271253	6.877999112475663e-05	1.0843714335351251e-06	5.386593329603784e-05	1.249514662049478e-05	0.00013599588419310749	0.0005645834025926888	7.966706903062004e-07	2.8591747991413285e-07	4.9121567826659884e-06	7.160333552747034e-07	7.011187221905857e-07	4.034615983528056e-07	8.063761924859136e-05	9.264017535315361e-06
EFCAB14	0.000200511742150411	0.000485744618345052	0.0012685597175732255	0.0003524781786836684	0.00035786809166893363	0.000417513947468251	0.000252569472650066	0.0002805178228300065	0.00013400410534814	0.0006006878102198243	0.00045345729449763894	0.0002511566272005439	0.00014353163714986295	0.0004027103423140943	0.0009360388503409922	0.00032432159059681	0.00011417133646318689	0.0004238515975885093	0.00024124873743858188	0.0006765680736862123
APOA1BP	0.0009473812533542514	0.0015922817401587963	0.00011328983237035573	0.00027258071349933743	0.00021208856196608394	0.0003423582238610834	0.00012029836216242984	0.0004837880260311067	0.0006635026657022536	0.0002934579970315099	0.000238078209804371	0.0001634277869015932	0.0005376003100536764	0.00033775955671444535	6.160348857520148e-05	0.00017863017274066806	0.0014018098590895534	0.0003614102315623313	0.00044095900375396013	0.00010633366764523089
SFRP2	9.207762445839762e-07	5.336889330465056e-07	7.552205715910532e-06	9.392849733558251e-07	2.5235081011487637e-06	0.00016275398957077414	1.4328339602798223e-05	4.888687271886738e-06	2.1079089492559433e-05	5.237010100245243e-06	0.00015614867152180523	0.0014570039929822087	1.4169717132972437e-06	8.830579645291436e-07	2.980963699883432e-06	9.778668754734099e-07	2.7215539830649504e-06	1.0889630175370257e-06	4.037347935081925e-06	1.0132733905265923e-06
C19orf66	0.0001818383316276595	0.00012344818969722837	0.0007229733164422214	0.0005265226936899126	0.0004016831808257848	0.00025824186741374433	0.00039881476550363004	0.0002905184810515493	0.0004290206416044384	0.00040960588376037776	0.00047318931319750845	0.00037736233207397163	0.00024068115453701466	0.0011646320344880223	0.0003554177819751203	0.0001804704952519387	0.00020052987383678555	0.0008692662231624126	0.00025131486472673714	0.0002114122617058456
RAB10	0.0005188725772313774	0.0012070870725437999	0.0003450077783782035	0.0003069977683480829	0.00027444353327155113	0.0002717754687182605	0.00031683940324001014	0.0002747520338743925	0.0004069492861162871	0.00035853200824931264	0.00019235142099205405	0.00028876945725642145	0.0002911340561695397	0.00035565855796448886	0.0003431570075917989	0.0006626668618991971	0.0008867896976880729	0.00052742037223652	0.000318803678965196	0.00030920575954951346
SYNPO	1.957582207978703e-05	9.82315032160841e-06	4.266476480552228e-06	1.4883620735872682e-07	4.5137014240026474e-05	0.00010128531721420586	0.0002281573397340253	1.2798251418644213e-06	4.4425149098969996e-05	8.348220944753848e-06	5.5197218898683786e-05	0.0005641862517222762	6.4364485297119245e-06	4.018058064048091e-07	0.002548556076362729	1.2842438081861474e-05	1.75664754351601e-05	1.6504577615705784e-06	0.0006169325788505375	0.0007402058690786362
SF3B6	0.0014677461003884673	0.0008715668809600174	7.207425369415432e-05	0.0004833485872950405	0.0003555457224138081	0.0005505146109499037	0.0001819957687985152	0.0005065969889983535	0.0012205159291625023	0.0003948659577872604	0.0003462134045548737	0.0003875714901369065	0.0003331445041112602	0.0004849629767704755	0.0002478704845998436	0.00031587289413437247	0.002123575657606125	0.0006084440974518657	0.0007371199899353087	0.000382180412998423
LRP2	2.2721921766333253e-07	0.0017802540678530931	1.9988843291685043e-07	1.7180122213744653e-08	4.685207954935322e-08	1.4937138814730133e-07	8.212508362248627e-08	3.469821052703992e-08	1.2861183051882108e-07	1.3884566385513608e-07	2.3784662062098505e-06	2.0395534150452477e-08	5.4574567087684045e-08	2.3704137319668916e-08	1.433977985243473e-07	4.1314510923484704e-08	4.087377902806111e-08	3.355485844735995e-08	1.1475791694692816e-07	4.599807468252948e-08
EPB41L4A	4.393213203002233e-06	0.00023646224872209132	4.286652256269008e-05	3.1042563932714984e-06	5.789741771877743e-05	8.537372923456132e-05	0.0001406171650160104	2.680051875358913e-05	1.0595082130748779e-05	0.0003518695302773267	8.529348997399211e-05	6.483745528385043e-05	7.108916179277003e-05	3.513966476020869e-06	0.0009571828413754702	6.745141263309051e-07	1.4735996956005692e-05	1.6251306078629568e-06	2.3906373826321214e-05	0.0007815721910446882
SYDE1	2.2025556972948834e-05	4.037342478113715e-06	1.412248252563586e-06	2.598084449800808e-07	2.8979223998248926e-07	0.0003778545360546559	0.0014549241168424487	1.552341564092785e-05	0.0002857358776964247	8.461272500426276e-07	2.9254655601107515e-05	0.0006809935439378023	3.432567382333218e-06	4.942166924593039e-07	0.0002507583412807435	1.8523377320889267e-07	3.25641781273589e-06	6.575480711035198e-07	0.0009012746741063893	0.00024316868802998215
MIR497HG	2.9366256057983264e-05	0.00016736556426621974	1.547607098473236e-05	1.1045384781027678e-05	1.3157380635675509e-05	0.0012169507099315524	0.00032241790904663503	0.0001277958508580923	0.0003197837504558265	5.959841018920997e-06	0.00014790636487305164	0.0001392797421431169	4.7041470679687336e-05	3.2281979656545445e-05	1.748963950376492e-05	5.681608308805153e-05	2.3997712560230866e-05	9.652847074903548e-05	0.0011478678788989782	6.959452002774924e-05
SLPI	9.625396342016757e-05	7.220304541988298e-05	5.435661933006486e-06	2.86212321043422e-06	1.6230206938416814e-06	1.317452552029863e-05	1.9940227957704337e-06	6.179951469675871e-06	0.00012335019710008055	1.3805951084577828e-06	1.2885665455542039e-05	6.026050868968014e-06	7.2711477514531e-06	3.6685717077489244e-06	7.293833732546773e-07	4.267089934728574e-06	7.859210199967492e-06	4.627196176443249e-06	1.8315339502805728e-06	3.7970748962834477e-06
CEBPD	5.160979344509542e-05	0.00021359333186410367	9.768658856046386e-06	2.2275635274127126e-05	5.871745543117868e-07	0.0006554038263857365	0.00015560754400212318	8.746677849558182e-06	0.001796698896214366	0.0004184410208836198	1.3341703379410319e-05	0.00020597310503944755	5.02185048389947e-06	5.6303706514881924e-05	1.6546588312849053e-06	0.00039101135917007923	6.701510301354574e-06	7.99473582446808e-06	0.00014705408830195665	9.205581591231748e-05
TRH	5.1753485053041004e-08	3.1175297898755616e-09	1.2447695496575761e-07	1.5716858925429733e-08	4.590156166273118e-08	1.402035820774472e-07	8.112974825280617e-08	3.347108901152751e-08	1.266968183699646e-07	1.3445686875002139e-07	2.342911557207117e-06	2.042641789046229e-08	5.073654918419379e-08	2.1638886238406485e-08	1.0022912277918294e-07	2.2316248404763428e-08	2.9269639156837002e-08	3.349218147263855e-08	1.144642851613753e-07	3.497136802366185e-08
SFI1	1.0864370779017918e-05	0.00011631183588178828	0.0012305059935897589	0.0005479091196320951	0.0001697437692200765	6.330828909995034e-05	0.00015666936815250665	0.00019215699285268784	1.3401347132457886e-05	0.0003625447570811957	0.00023180688731372356	7.601035031257197e-05	6.16060133324936e-05	0.00047393073327839375	0.00016449236136395484	3.0459683330263942e-05	2.5206061764038168e-05	0.0002033220516750589	1.402422185492469e-05	6.175051385071129e-05
ACYP1	0.00031010672682896256	0.00022107230324763805	0.0003495361306704581	0.00026033030007965863	0.00015924888430163264	0.00037268531741574407	0.00019819951558019966	9.257569763576612e-05	0.00011721894406946376	0.00020277519070077688	0.00013065522944089025	6.964700878597796e-05	0.00031933787977322936	0.000273947516689077	5.2521820180118084e-05	4.6738827222725376e-05	0.00017057241348084062	0.0003308634040877223	0.00030813406920060515	9.935206617228687e-05
TMEM9	0.0006308140582405031	0.0006943801417946815	7.186537550296634e-05	0.00016045385564211756	0.00010509051207918674	0.0005932271596975625	0.00012409259215928614	0.0001806677901186049	0.0018342029070481658	0.0001342854811809957	0.00010010362166212872	0.0002944085863418877	0.00020410443539731205	0.00017267429211642593	3.8094203773653135e-05	8.924381108954549e-05	0.00017462015966884792	8.4577506640926e-05	0.0002273002901347354	0.00017442360694985837
TXNIP	1.6998767023324035e-05	0.00019911507843062282	0.0006066957139410079	0.0009415135718882084	0.0007930750725790858	0.0013325244653970003	0.00020261491590645164	0.00034076825249940157	6.314756319625303e-05	0.001019342802464962	0.0005638740840367973	0.00018756775534711778	0.00017626892076805234	0.0006923648179508746	0.00010952559387078509	0.00041937376954592764	5.2492883696686476e-05	0.00014748118701390922	0.00020799633057322353	0.0008431145688518882
ERGIC3	0.0007559782243333757	0.0008434755727648735	0.00016043573850765824	0.0004054786986671388	0.0002802202361635864	0.0007670361665077507	0.00025512700085528195	0.0006053259712643921	0.0022867142688483	0.00037697365041822195	0.0004434870497789234	0.0003894797700922936	0.0010555528569966555	0.00036352299503050745	0.0001963734976015985	0.0003440227301325649	0.0011048184242099524	0.0004087584966327995	0.0005800442886538804	0.0003187143593095243
CPNE7	4.838772292714566e-05	4.6762095735175535e-05	9.826180030358955e-05	0.00015832406643312424	1.5801393828951404e-06	4.362784238765016e-06	1.0751801937658456e-06	0.0001153140256064944	1.6692343706381507e-05	8.393808093387634e-05	9.098764712689444e-05	1.69185307186126e-06	2.274563303217292e-05	0.0008780122152529657	1.4374515558301937e-05	3.6713902318297187e-07	1.158464056061348e-05	0.00030603024060837924	1.6090442613858613e-06	2.3242932911671232e-06
PTGER2	2.9376460588537157e-06	6.31010698270984e-06	0.00013446279626805335	0.0005225337226875126	4.963853825756814e-07	3.5568922612583265e-05	1.7572625665707164e-06	0.0003067698562517762	1.9280696506029926e-06	0.001309974235482514	6.0810813010903075e-05	4.977149728802033e-05	4.325524514570134e-06	0.00040459560113959014	4.191738753434038e-06	7.43195487302728e-05	1.7730792023940012e-05	1.4304173419077415e-05	5.3210202167974785e-05	1.2054583748977166e-06
LPL	2.3713557311566547e-05	2.8781093988072826e-06	6.128933591753594e-07	1.2890141931620747e-07	3.5856433555636613e-07	0.00025772032677195966	0.0020907102152705193	1.6019659199173475e-07	1.3575787306763232e-05	5.757633516623173e-07	7.406120403175009e-06	7.118849225662416e-06	4.417471245687921e-06	1.1786048617068445e-06	1.0805139027070254e-05	0.00016590255836490542	2.1981772988510784e-06	1.1555028322618455e-05	8.994508789328393e-06	9.775617945706472e-05
IGLV6-57	5.920736043663055e-07	3.1052684867916014e-09	1.2346396260909387e-07	3.3803038945734443e-07	8.586852345615625e-06	1.430082647857489e-07	8.833086440063198e-08	3.3783521757868584e-08	1.2625163492430147e-07	0.0009170088451355696	2.3159382180892862e-06	2.062651560663653e-08	9.049014624906704e-05	2.3391402592665145e-08	1.0509067749353562e-07	1.8152954339711869e-07	1.0177124067922705e-06	2.390590054801578e-07	2.4661130737513304e-06	4.415420278292004e-07
PLEKHH2	6.572640359081561e-06	6.992670023464598e-06	1.23970221466152e-05	2.0910349121550098e-05	6.1465772205338e-07	0.0007476055179722607	0.0009217436891049147	3.557837044354528e-05	6.938022852409631e-05	1.6384337868657894e-05	0.0003939240123145282	0.0005495123332366347	2.5908041152433725e-06	2.1788812318845885e-06	4.895636038781959e-07	1.212440139397586e-07	2.8852667810497223e-07	2.448683460443135e-07	6.262499664444476e-05	9.255294344256981e-07
SLC31A2	4.514363808993949e-06	0.00036680485936813056	0.00010844132339116186	6.862916779937223e-05	1.0660594853106886e-05	7.713487866567448e-05	5.978903573122807e-05	0.00011958467803196982	9.391979256179184e-05	4.970716327079572e-05	0.00011177961278008297	0.00018722953973338008	5.428395525086671e-05	2.1097692297189496e-05	2.6312258341931738e-05	0.0007897330215200782	5.118370972923003e-05	0.0001125014023273252	5.7048029702855274e-05	4.35601978097111e-05
MFAP2	0.0004804777563549578	0.00034579861676320434	1.7609163478482515e-05	8.257477475126507e-07	7.223268312372966e-07	1.5288256690837443e-05	3.154169462504797e-05	5.539303856494371e-06	0.001987629570066929	7.175461178121623e-06	9.067281644092873e-05	0.0016241342527791858	8.847580829751678e-06	2.9135990189388394e-06	0.00012712966417893767	6.164405590425304e-07	0.00011093318607890978	7.176410008469247e-07	1.3647391824633814e-05	4.728371277451515e-05
IGHV3-11	1.3359942840907024e-07	6.6277117127810925e-09	1.258759567690504e-07	3.806453463539583e-08	1.0488161024113651e-05	1.6417135384472203e-07	2.2947622824176506e-07	8.755282721040203e-08	1.7167499777315243e-07	1.4372186285527278e-07	2.3065624645823846e-06	3.1039149916978204e-08	0.00034852756652981043	4.6414737653321936e-07	1.2564684084281907e-06	3.286194214524585e-07	9.275614138459787e-05	5.356021048896764e-08	7.871908564993646e-07	3.595882702711606e-08
JAKMIP1	5.504755790752824e-06	2.5582037324056728e-06	2.7807509468402714e-05	8.316654566442594e-05	5.023287599215109e-07	5.521244474948617e-07	7.371140782197472e-07	1.741205051075667e-05	1.6915633977987454e-06	3.8753139961045235e-05	8.029479067772627e-05	7.25673771739821e-07	2.873664016078692e-05	0.0006832266808487475	4.937761332257651e-06	3.0304087772492494e-07	1.5048966815811582e-05	0.0008073004428297281	1.2997683143112226e-06	3.190303630162816e-07
CDC20	0.0010228835744783282	5.812441941088764e-06	4.560038746603823e-07	4.266746884695749e-07	9.067560569064881e-08	2.8352698677736043e-07	7.100116476976837e-07	5.042203952143609e-07	1.9010751202586107e-05	3.0711629506186e-07	4.08865980716655e-06	5.90354545693117e-07	0.002202811185270548	2.2465633264801e-06	3.6325784549262607e-06	2.486301582393935e-06	2.5438106604269706e-05	3.7944168980175164e-06	3.046264396289189e-07	4.2832542135329277e-07
EMC9	0.00035505148116499186	0.00030786095885559916	5.473516648635268e-05	0.00017619917343836278	0.00013048936671111733	0.0002288657851750031	6.580816261703148e-05	0.0002751299471128732	0.00019706915190909058	0.00019974833412561566	5.391332524595782e-05	9.786644659470767e-05	0.0006655496545135975	0.0002715976152103394	9.963133197743446e-05	9.290611342294142e-05	0.0002601600717753172	0.0005924207507632673	0.0001834046997828409	0.0001355821586912498
GAL3ST4	8.19849788058491e-07	2.2748913579562213e-06	2.03146396415832e-06	3.4651187888812274e-05	2.38982750033756e-07	0.00016234004579018801	0.00017683541227597743	2.2404539777198806e-05	2.6447014533914626e-05	6.925308753125137e-07	1.1030826499336399e-05	0.0002681243640836328	5.091404204904393e-07	1.1397249863875913e-06	3.123543137917295e-06	0.001394264167174697	3.7858812902413774e-06	3.570064109226223e-06	9.909439540933818e-05	7.53515314499964e-06
SHANK3	2.5534722226439044e-05	6.534241492772708e-06	4.359102376838564e-07	7.137470703355575e-08	1.1384986464690883e-06	6.976209760978236e-07	6.559690973517718e-06	1.3980793482915033e-06	8.601985427958425e-06	3.3375511065969476e-07	4.617897047864972e-06	1.1263803571637254e-05	2.3507924140631076e-07	4.515758789125357e-08	0.0018506795167922974	1.311912427581774e-07	4.6353676452781656e-07	7.289447268021831e-08	4.32720526077901e-07	0.0012624594382941723
MND1	0.00043895660201087594	5.670807823321411e-08	2.502261509107484e-07	5.415181192347518e-08	1.8804003332206776e-07	7.927075671432249e-07	1.4347266187542118e-05	6.43025188651336e-08	1.4019397895026486e-05	2.1959958473871666e-07	4.333328433858696e-06	3.310571992187761e-05	0.001711315126158297	6.648158290545325e-08	1.697193511063233e-05	2.7795249479822814e-07	8.390658331336454e-05	4.7711209845147096e-06	2.581542321422603e-05	2.147629629689618e-07
YWHAZ	0.002176628913730383	0.0010123971151188016	0.0003629299462772906	0.0010177555959671736	0.0008909499156288803	0.0003775691438931972	0.00032442345400340855	0.0009078929433599114	0.0010195064824074507	0.0005465747090056539	0.00047019441262818873	0.00028026557993143797	0.0003343373828101903	0.0011441410752013326	0.0003071041719522327	0.00033312500454485416	0.0009785954607650638	0.0009287829743698239	0.0006424515740945935	0.0002251049445476383
HSPA8	0.0007709699566476047	0.0007131159654818475	0.0002930997870862484	0.001402441062964499	0.0007577855722047389	0.00048581426381133497	0.00024510404909960926	0.0014678987208753824	0.00047112067113630474	0.0008166476618498564	0.0005338674527592957	0.00028620060766115785	0.0006010946817696095	0.0012053688988089561	0.0002230697573395446	0.0005968580953776836	0.0019756429828703403	0.0011790693970397115	0.0004149872111156583	0.00046541448682546616
TOB1	8.445621642749757e-05	0.0010548944119364023	0.00016757995763327926	0.0004708909254986793	6.823684088885784e-05	0.0003109425015281886	0.00011814031313406304	0.00013088741980027407	0.0001594248169567436	0.00010654016659827903	8.640558371553198e-05	0.00011258019367232919	7.491953147109598e-05	0.00019985240942332894	0.00010995371121680364	0.00010518918134039268	3.906079655280337e-05	0.00021897992701269686	0.00016622827388346195	6.50615111226216e-05
PTPN1	9.199111082125455e-05	0.0002586561895441264	0.0006799031398259103	0.0004535289481282234	0.0007382979383692145	0.00016392098041251302	0.00024317787028849125	0.0002058999234577641	0.0001278399140574038	0.00034827960189431906	0.0005023673293180764	0.00017969237524084747	0.0003529521927703172	0.0004273289814591408	0.00024104076146613806	0.00035360598121769726	0.00034955289447680116	0.0005541399004869163	0.0001934869505930692	0.00011193630780326203
CLEC2B	1.429836356692249e-05	2.2273309241427341e-07	0.00014190447109285742	0.00035257410490885377	0.00013302134175319225	0.0002732932916842401	7.75949883973226e-05	0.00028046354418620467	0.00013183183909859508	0.0008225591154769063	0.0003872574889101088	0.0003130826517008245	7.640261173946783e-05	0.0013369873631745577	0.0001077901033568196	0.00032188897603191435	2.84668494714424e-05	0.00047057284973561764	3.19130667776335e-05	0.0004356069548521191
