Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
C1orf21	2.2805514163337648e-05	0.00034802372101694345	0.00018157498561777174	8.52346420288086e-05	5.408027845987817e-06	5.0511982408352196e-05	5.542517465073615e-05	3.164705776725896e-05	0.0001493474410381168	6.535642023663968e-05	0.00046782655408605933	0.0008171316003426909	2.415591552562546e-05	5.38740714546293e-05	0.0029895056504756212	5.518276884686202e-05	0.00013581493112724274	7.381180330412462e-05	7.707987606409006e-06	1.2352016710792668e-05	1.8831358374882257e-06	0.00033143674954771996	0.0006409433553926647	7.205513838925981e-07	0.00022246671142056584	2.2173144316184334e-05	0.00076984369661659	0.00015824146976228803
STX7	0.0001764547050697729	0.0001895696623250842	0.0001794391864677891	0.00038016497273929417	0.00022130801517050713	0.00010759377619251609	0.0005594222457148135	0.0009156734449788928	0.00024392797786276788	0.0001801969192456454	0.00018929463112726808	0.0002205603086622432	0.00033958209678530693	9.448420314583927e-05	0.0002067349705612287	0.0002788654819596559	0.00015425863966811448	0.0005736455786973238	0.00010419490718049929	0.00011703067866619676	0.0015628471737727523	7.963568350533023e-05	0.00019712848006747663	0.0002225923672085628	0.00017035799100995064	0.00023698023869656026	0.0002121691359207034	0.000318744481774047
PFN1	0.00014899123925715685	0.0013286788016557693	0.00032792845740914345	0.0003366741875652224	0.00026525065186433494	0.002170615131035447	0.002075741533190012	0.0009092444670386612	0.0011599629651755095	0.0005280270706862211	0.0002951883361674845	0.0004677372344303876	0.0010051532881334424	0.0020805413369089365	0.002875970210880041	0.0006362355779856443	0.00037518679164350033	0.0010192390764132142	0.0012513539986684918	0.0027196111623197794	0.0007870355620980263	0.0015437389956787229	0.0001879034098237753	0.002081827959045768	0.0009803163120523095	0.0005451843608170748	0.0005107835168018937	0.00025646103313192725
TIAM1	1.0320703950128518e-05	7.844658830435947e-05	2.5060555344680324e-05	4.2884741560555995e-05	6.857394055259647e-06	7.15333444532007e-05	0.00020446420239750296	6.177926843520254e-05	0.000196586741367355	4.737172639579512e-05	0.00026918185176327825	2.071903509204276e-05	0.0004347020876593888	8.35700411698781e-05	6.500933068309678e-06	2.5242579795303755e-05	4.585457133998716e-07	0.00014747391105629504	0.00038942816900089383	0.00010987129644490778	1.604795215826016e-06	8.574015373596922e-05	4.249679477652535e-06	0.0012308115838095546	1.4939092579879798e-05	2.8892145564896055e-05	9.031011359184049e-06	0.0005105480668134987
PPIF	0.00020149856572970748	0.00036184111377224326	1.116676412493689e-05	7.825111970305443e-05	0.00020784029038622975	6.830308848293498e-05	0.0007098238565959036	0.00020335393492132425	0.00023274571867659688	0.0001166585207101889	5.359214264899492e-05	0.0001776238641468808	0.00014209152141120285	0.0005127103067934513	2.7903612135560252e-05	0.00024498667335137725	6.242697418201715e-05	0.0006243169773370028	0.00014197846758179367	0.00040768636972643435	0.00015972743858583272	0.00011296918819425628	0.00013580112135969102	0.000262043991824612	0.00012985630019102246	0.0001613114873180166	6.264062540140003e-05	1.1974761036981363e-05
SGCB	4.904593151877634e-05	0.0001547892316011712	0.0003321618714835495	0.0006721155368722975	2.030339055636432e-05	0.00018727857968769968	4.129137323616305e-06	1.741082814987749e-05	2.368718196521513e-05	8.814075408736244e-05	0.00013558899809140712	0.00011018921941285953	0.00026321609038859606	0.00012075617996742949	5.81452786718728e-06	0.00014958877000026405	0.0008910633623600006	3.950874543079408e-06	7.048003317322582e-05	0.00015262397937476635	0.00010541371739236638	0.0006683616084046662	0.0007324591861106455	0.00016459087783005089	0.0001664264127612114	2.934605254267808e-05	0.00020627690537367016	1.0494715070308303e-06
SGCD	3.0052597139729187e-06	1.7289629568040255e-06	1.008203071251046e-06	0.0012704406399279833	1.348583623439481e-06	7.269092020578682e-05	1.1467163858469576e-06	9.465681500842038e-07	1.0326131132387673e-06	3.982058842666447e-05	5.366431423681206e-07	4.6196197445169673e-07	6.661678639829915e-07	1.9434733644629887e-07	4.0613708733872045e-06	8.611745579401031e-05	6.359875897032907e-06	1.2527182491339772e-07	1.9945892404393817e-07	3.125542207271792e-07	5.176867716727429e-07	2.176951056753751e-06	0.00031100446358323097	1.7758554804458981e-07	3.50188611264457e-06	9.340318683825899e-06	2.098611957990215e-06	2.504496251276578e-06
HOXD9	1.7316011735601933e-06	3.0096131808932114e-07	0.0015750231686979532	3.993116843048483e-05	5.245140073384391e-07	6.819628197263228e-06	2.0415724577560468e-07	3.7373357031356136e-07	5.280004984342668e-07	1.4785604435019195e-05	0.0008017427753657103	2.2298802093700942e-07	2.705637598410249e-07	7.956898571137572e-07	8.351262295036577e-07	1.2578191672218964e-05	3.07366244669538e-05	3.548010738541052e-07	4.901999162143511e-08	7.616420134581858e-07	5.04139507029322e-07	1.1172057384101208e-05	1.0191961337113753e-05	1.3577286495092267e-07	5.771265136900183e-07	9.276168384531047e-06	0.00015206429816316813	1.2992917390874936e-06
NRROS	0.00022088500554673374	0.00013611828035209328	0.0005255798459984362	4.388811589706165e-07	0.00013501943612936884	1.1663853001664393e-05	0.0008544966694898903	0.0003316019428893924	0.00029177413671277463	5.79682455281727e-05	0.00030761610832996666	1.9589364796956943e-07	0.0005375284818001091	6.64776234771125e-05	0.0013244426809251308	6.174202280817553e-05	3.501527885418909e-07	0.00045931103522889316	0.00015933952818159014	0.00016846985090523958	0.0003334710781928152	8.450003406323958e-06	2.7341638997313567e-07	0.00020347886311355978	7.793137228873093e-06	3.0064493330428377e-05	0.00048710766714066267	0.0005342972581274807
TCF4	0.0002885455614887178	2.672925347724231e-06	0.0017270240932703018	0.0011593864765018225	0.0001808769884519279	0.0007651072810404003	5.874449198017828e-05	0.001801463426090777	3.0142186005832627e-05	0.00026013111346401274	0.0008422679966315627	6.9047023316670675e-06	3.759860646823654e-06	9.687241799838375e-06	3.6541609006235376e-05	0.00024408595345448703	0.0006594317383132875	0.00013024236250203103	1.8335194909013808e-06	4.013831130578183e-06	0.0005362930824048817	0.00010823227785294876	0.0012824091827496886	1.6110787328216247e-05	3.164951704093255e-05	0.00022655371867585927	0.0008809713763184845	1.0183576705458108e-05
PRC1	5.81584608880803e-05	4.671260103350505e-05	2.769667116808705e-05	1.3335657968127634e-05	2.1350060706026852e-05	1.0200630640611053e-05	2.2420395907829516e-05	1.1564091437321622e-05	1.8861854186980054e-05	1.3404985111264978e-05	4.650357823265949e-06	3.419336644583382e-05	6.553540879394859e-05	0.0031328063923865557	7.680576459279109e-07	8.151832844305318e-06	1.2304272786423098e-05	1.179888113256311e-05	3.442773231654428e-05	3.234832547605038e-05	2.8947924874955788e-05	6.710645266139181e-06	2.3196766051114537e-05	7.180579814303201e-06	6.774848316126736e-06	6.921941803739173e-06	4.8736774260760285e-06	1.3875998661205813e-07
GALNT18	3.114802666459582e-06	2.498247226867534e-07	0.0015895467950031161	2.5948309485102072e-05	1.0058982979899156e-06	5.14351086167153e-05	9.887129635899328e-06	1.9266710751253413e-06	4.7210494358296273e-07	2.3537812012364157e-05	0.0007968825520947576	5.050135587225668e-05	1.8149446532333968e-06	6.135614967206493e-07	1.0069805966850254e-06	2.8634711270569824e-05	9.200721979141235e-05	4.1949482465497567e-07	1.7332072275166865e-06	1.8428242753998347e-07	1.0690251883715973e-06	0.00016744415916036814	1.643389987293631e-05	1.5707034606293746e-07	8.227903890656307e-05	1.9851273464155383e-05	0.0003039324947167188	5.6227077038784046e-06
PAQR4	9.441448128200136e-06	2.3186052203527652e-05	0.00012707615678664297	4.614164208760485e-05	4.207561869407073e-05	4.153434474574169e-06	3.0249475457821973e-05	4.109807559871115e-05	1.780753518687561e-05	3.210140857845545e-05	3.0344119295477867e-05	0.00010345607006456703	1.567727122164797e-05	0.0008100421400740743	7.512750244131894e-07	1.0053962796519045e-05	4.2967738409060985e-05	0.00012177853204775602	2.5950480448955204e-06	0.00012438581325113773	6.577635303983698e-06	1.1390972076696926e-06	2.1911476721925283e-07	0.0003803377039730549	1.1771278877859004e-05	9.177873835142236e-06	0.00011750299745472148	1.4906237311151926e-06
TACC3	1.3904777915740851e-05	0.0002965610765386373	4.9012491217581555e-05	2.0296140519349137e-06	1.096995583793614e-05	4.811428516404703e-05	0.0002574486134108156	0.00013141630915924907	0.00013575764023698866	4.678071491071023e-05	2.7822852644021623e-05	5.607919320027577e-06	0.000806574011221528	0.0011996987741440535	1.4480369827651884e-05	7.857343007344753e-05	5.168248208065052e-06	0.00019918392354156822	0.0005708403186872602	0.00024125019263010472	0.00017204844334628433	1.5041121514514089e-05	3.602090714593942e-07	0.0004874389851465821	7.81773360358784e-06	2.6239416911266744e-05	8.77991842571646e-05	2.5656132493168116e-05
MICAL2	9.165662959276233e-06	0.00019463556236587465	0.0001019921328406781	0.0011867786524817348	4.790129878529115e-06	0.00036283009103499353	0.00014921306865289807	4.606633956427686e-05	0.0001900632050819695	4.2660529288696125e-05	9.515066631138325e-05	0.0003171941207256168	0.00026446054107509553	0.0001469595736125484	2.3545855583506636e-05	4.768650615005754e-05	0.00025219592498615384	7.458098116330802e-05	8.548884943593293e-05	0.00027154647978022695	6.488767780865601e-07	7.856693991925567e-05	1.8072836610372178e-05	0.0008577655535191298	5.463208435685374e-05	2.3496273570344783e-05	2.9328079108381644e-05	1.4607443517888896e-05
HCST	1.6233576388913207e-05	0.002339333761483431	5.6163958106481e-07	1.162973831014824e-06	6.054954064893536e-05	5.739090920542367e-05	0.000415532587794587	0.00037873320979997516	0.0017111401539295912	0.000171357169165276	1.935515911100083e-06	6.309275022431393e-07	0.0009304357226938009	0.00010185966675635427	0.0019882849883288145	0.00019762276497203857	7.859944730626012e-07	0.0004663730214815587	0.0009764747228473425	0.0017223021714016795	8.502045966451988e-05	4.902654382021865e-06	1.489265287091257e-06	0.0004183473065495491	3.1201154797599884e-06	9.022380254464224e-05	1.2250648069311865e-05	0.00019129888096358627
C4orf48	0.00023343863722402602	0.0004647535679396242	0.00018936867127195	0.0007941006333567202	0.0003655774053186178	0.0008224903140217066	0.0004906050744466484	0.00045106958714313805	0.0003337340895086527	0.00019954779418185353	0.00012809329200536013	0.00013212169869802892	0.00030347108258865774	0.0002988462510984391	0.00011741855269065127	0.00014497253869194537	7.41552357794717e-05	0.0007143959519453347	0.00029799967887811363	0.0007860322366468608	0.00016907244571484625	6.734078488079831e-05	7.904114318080246e-05	0.0012945816852152348	0.00026055279886350036	0.00030527080525644124	4.05182181566488e-05	0.0009752493351697922
SOCS2	2.8111575375078246e-05	2.401606434432324e-05	0.0003741886466741562	8.753507427172735e-05	1.7427884813514538e-05	1.653166691539809e-05	4.471202191780321e-05	5.637967478833161e-05	6.0179798310855404e-05	6.485769699793309e-05	0.0009475175756961107	0.00019238246022723615	6.20139398961328e-05	2.248162309115287e-05	0.0004967578570358455	7.990625454112887e-05	0.00014227436622604728	1.7319558537565172e-05	5.7886445574695244e-05	2.5686260414659046e-05	7.245926099130884e-06	3.8634392694802955e-05	0.00030649310792796314	0.0002905111468862742	6.839408888481557e-05	1.155184509116225e-05	0.0018550017848610878	0.00017042201943695545
ABI3BP	2.769409547909163e-06	2.947404595943226e-07	4.14125634051743e-06	0.000307099602650851	1.869138827714778e-06	4.036820610053837e-05	1.6355967318304465e-06	2.887396703954437e-06	8.850179824548832e-07	4.874141814070754e-05	1.6609028534730896e-05	8.809322338265702e-08	4.104859954168205e-07	3.075018923937023e-07	3.310204192530364e-06	0.002134001813828945	3.600138006731868e-05	7.576983307444607e-07	1.3091691641875514e-07	3.1194943517220963e-07	2.3490954959015653e-07	2.7292564482195303e-05	0.001875084824860096	2.6709858502727e-07	2.2223880478122737e-06	1.4211630514182616e-05	4.17850469602854e-06	1.07731261778099e-06
EFCAB14	0.0001360256428597495	0.0004950884613208473	0.0009381278068758547	0.00023989386681932956	0.0001069721402018331	0.00018574314890429378	0.00015430380881298333	0.00041813141433522105	0.00043369983904995024	0.0002856545615941286	0.00027373444754630327	0.00046227683196775615	0.0005206001806072891	0.00021831123740412295	0.00038309363299049437	0.0006473875255323946	0.00023978548415470868	0.00030991763924248517	0.0003091911494266242	0.0003035995760001242	0.00033734182943589985	0.00026099110255017877	0.00035549563472159207	0.00043607046245597303	0.00020130172197241336	0.0003758268430829048	0.0006758378003723919	0.0009706568671390414
APOA1BP	0.0007286434411071241	0.00029218013514764607	8.606119808973745e-05	0.00015154630818869919	0.000868721108417958	0.00031240619136951864	0.00015194372099358588	0.00037808992783538997	0.00045736879110336304	0.000314209028147161	0.0001244990125996992	0.0016482652863487601	0.00024730133009143174	0.0004009723197668791	0.0004427944077178836	0.0002874470083042979	0.00027902587316930294	0.00020650711667258292	0.0002948931942228228	0.0004062035877723247	0.00021936661505606025	0.000309620110783726	0.00031169303110800683	0.0003718844964168966	0.0007895970484241843	0.00039948997437022626	0.00015050765068735927	0.00022909793187864125
SFRP2	3.862480753014097e-06	9.725619065648061e-07	1.0359469797549536e-06	0.0012197387404739857	1.892977252282435e-06	0.0002223046321887523	2.8862818908237386e-06	3.1470335670746863e-06	1.8657952978173853e-06	8.040296233957633e-05	1.0338084166505723e-06	5.558640623348765e-07	3.935174390790053e-06	7.567674629171961e-07	6.9673856160079595e-06	0.00014981103595346212	1.225716346198169e-06	8.088466643130232e-07	1.0682537094908184e-06	1.0926283948720084e-06	2.141191089322092e-06	9.762316039996222e-06	0.0012455439427867532	1.4800741610088153e-06	2.3156096631282708e-06	3.408877819310874e-05	9.131735168921296e-06	7.851703003325383e-07
C19orf66	0.0004773999098688364	0.0011991813080385327	0.0002094144292641431	0.00041405571391806006	0.000263009627815336	0.00025307730538770556	5.816626799060032e-05	0.00019079270714428276	0.0005541779682971537	0.0003718871739692986	0.0002561153087299317	0.00012910497025586665	0.000627368688583374	0.00026116505614481866	0.0004794443375431001	0.00026474701007828116	0.00030073351808823645	0.00020743568893522024	0.00047690782230347395	0.0009711487218737602	0.00042308602132834494	0.0007167389849200845	0.00025646056747063994	0.0008969331393018365	0.00017108402971643955	0.000293753546429798	0.0004118702781852335	0.00019388317014090717
RAB10	0.00029244815232232213	0.00037902011536061764	0.00034363093436695635	0.0002977275871671736	0.00034482867340557277	0.00018763776461128145	0.0006893446552567184	0.00032237335108220577	0.0003383131406735629	0.0002958356053568423	0.0002827814605552703	0.00121991743799299	0.0003575440205167979	0.00030998318106867373	0.00041123127448372543	0.00016436437726952136	0.00033192423870787024	0.0007074603345245123	0.00026549433823674917	0.0003621916112024337	0.0002808408753480762	0.0004197584930807352	0.0002829093427862972	0.0007184946443885565	0.0005102863069623709	0.000527604075614363	0.00029306631768122315	0.00017012428725138307
SYNPO	3.126408773823641e-05	5.141631049809803e-07	0.0016172485193237662	0.0005861594108864665	2.0508958186837845e-05	0.002512331586331129	2.971744106616825e-05	5.529509053303627e-06	8.592101607973746e-07	2.1910856958129443e-05	0.00023034025798551738	1.0757592463050969e-05	4.594161850945966e-07	1.761194653226994e-06	8.855291184772796e-07	2.0701856556115672e-05	0.0003851917281281203	1.6071855498012155e-05	1.2875921129307244e-07	1.3116210766384029e-06	5.112349390401505e-05	0.00012938110739924014	0.00019128418352920562	2.7856506790158164e-07	3.32490963046439e-05	1.9838022126350552e-05	0.00013632942864205688	1.2609629266080447e-05
SF3B6	0.00025797568378038704	0.0004308529896661639	0.0002999852003995329	0.0003634815220721066	0.0003651979495771229	0.00042045992449857295	0.00033946422627195716	0.0003800304257310927	0.0004432126006577164	0.00024237934849224985	0.00042290842975489795	0.0009223845554515719	0.00032265353365801275	0.0007606479339301586	0.00056637724628672	0.00024342499091289937	0.0004108487628400326	0.0003465151530690491	0.0004715460818260908	0.0006784846191294491	0.00038091998430900276	0.0009145577205345035	0.00043459434527903795	0.0005522709689103067	0.0017608075868338346	0.00033815825008787215	0.00034062337363138795	0.00029622268630191684
LRP2	3.2883178846532246e-07	3.078989152527356e-08	4.3471104049785936e-08	1.612281508300839e-08	1.754669085585192e-07	1.9144354155287147e-06	9.021967173339362e-08	1.7141297803391353e-07	9.764860209315884e-08	6.035294973116834e-06	8.305734411351295e-08	0.0017232248792424798	4.2397950039685384e-08	5.925170754039755e-08	2.915613777076942e-07	4.946371518599335e-06	4.3911587255252016e-08	2.0215658480537968e-08	1.3160951439772361e-08	3.0983823506858243e-08	4.448608947882349e-08	1.8489087949546956e-07	5.2575803266563526e-08	3.959746663895203e-08	2.3876009436207823e-05	2.7400114959164057e-06	3.535548955824197e-07	5.142290504522862e-08
EPB41L4A	0.00023105031868908554	9.24509276956087e-06	0.0008157039992511272	7.230888877529651e-05	7.56822555558756e-05	9.532247349852696e-05	2.5103412554017268e-05	9.790014701138716e-06	0.00014368505799211562	5.7170778745785356e-05	0.000977383810095489	0.00022784261091146618	8.09489210951142e-06	5.1101792450936045e-06	2.965199382742867e-05	9.0218243713025e-05	8.31199940876104e-05	4.3733612642427033e-07	5.285750830807956e-06	7.972317348503566e-07	6.391982606146485e-05	3.490936433081515e-05	8.511059422744438e-05	6.350891226247768e-07	1.6905290976865217e-05	0.0003164963563904166	0.000499891524668783	0.0001517007185611874
