Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14
ANXA2	0.00041819081525318325	0.00036556844133883715	1.752889875206165e-05	0.0004068051930516958	0.00010952080629067495	0.00027323554968461394	0.0001334371481789276	0.0005511981435120106	0.0001751028175931424	6.672654853900895e-05	0.000590613461099565	0.001084794639609754	0.0002811248996295035	0.0007701930589973927
TSC22D3	0.00010319775174139068	0.00023400000645779073	0.0002915443037636578	6.894127000123262e-05	0.0005082963034510612	0.0005728904507122934	0.0013663226272910833	0.00024293706519529223	0.0007572593749500811	0.001045585609972477	9.176303137792274e-05	8.752573921810836e-05	0.0009999076137319207	0.00013757857959717512
ABHD2	0.001670267665758729	0.00010747450141934678	0.00032427991391159594	0.0001626666053198278	4.508861820795573e-05	0.00012749992311000824	7.557228673249483e-05	9.725430572871119e-05	0.0007500534411519766	3.5245539038442075e-05	0.00018746774003375322	0.0001663283765083179	0.00011142583389300853	9.637541370466352e-05
HLA-DPA1	1.6513745322299656e-06	0.0018095154082402587	0.0003944918280467391	4.771633030031808e-05	4.734202957479283e-05	0.00021502863091882318	1.9241811969550326e-05	0.005638605915009975	1.4165398170007393e-05	0.0014472007751464844	3.0987771424406674e-06	0.0015419439878314734	0.0001859303447417915	0.0001113610778702423
KCNMA1	0.0004421765625011176	5.799063728773035e-05	6.633903831243515e-05	6.25812072030385e-06	5.522897117771208e-05	2.984323828059132e-07	5.176233344172942e-07	2.6635023459675722e-05	3.664577889139764e-05	1.5651814464945346e-05	0.00015961556346155703	0.000922523729968816	6.253870878936141e-07	1.4755672964383848e-05
VASN	6.0919617681065574e-05	4.710621851700125e-06	1.934673491632566e-06	4.018817435280653e-06	1.7701612478049356e-06	1.0748678960226243e-06	3.980637302447576e-06	1.5180600712483283e-05	1.03144366221386e-05	9.254692486138083e-06	0.0006893441313877702	4.818341039936058e-06	1.6699461866664933e-06	4.020000687887659e-06
MCM7	0.0001922716328408569	0.0001851886772783473	0.00010281284630764276	0.001769234542734921	5.048395905760117e-05	0.0001563931436976418	0.00020389753626659513	9.679022332420573e-05	0.0004932977026328444	0.0002189214719692245	0.00014469752204604447	7.813974661985412e-05	0.00025496643502265215	0.00016922756913118064
RPL15	0.001845364342443645	0.0014063080307096243	0.0009956707945093513	0.0007996534695848823	0.0010464861989021301	0.0013316790573298931	0.0029066915158182383	0.002697324613109231	0.0004801216709893197	0.0024093480315059423	0.0009466915507800877	0.0007869221735745668	0.0015420063864439726	0.0008827460696920753
UBB	0.0010028004180639982	0.0006688922876492143	0.0013909735716879368	0.0011097415117546916	0.0006902699824422598	0.0011722285998985171	0.0008711314294487238	0.000829927681479603	0.0005897609516978264	0.0008399902726523578	0.0005358521593734622	0.0005802746745757759	0.0010230542393401265	0.0005731616402044892
ICAM2	1.4146388593871961e-06	0.00013990073057357222	4.9770264013204724e-05	4.020367850898765e-05	0.0009405193850398064	0.00015738284855615348	0.0007261006976477802	0.00013857815065421164	0.00028398624272085726	0.0002393563772784546	1.08475869637914e-05	6.616755126742646e-05	0.0003687114513013512	0.0010213705245405436
CPLX1	0.0002658951561897993	2.7050300559494644e-06	1.898338496175711e-06	9.395605502504623e-07	1.2917720596306026e-05	2.460388895997312e-05	5.5900265579111874e-05	2.030167706834618e-06	0.000608482921961695	4.4412913666747045e-06	1.7828152749643777e-06	1.9042860799345362e-07	1.0287330951541662e-05	0.0008185840561054647
IRX3	0.0008677352452650666	5.801627594337333e-06	3.985178864240879e-06	1.3632027730636764e-05	5.3836624829273205e-06	1.3115690080667264e-06	3.135251517960569e-06	1.1435885198807227e-06	2.019876092163031e-06	5.483323093358194e-07	0.00013468459655996412	2.3565928586322116e-06	1.0474037708263495e-06	1.6032599887694232e-05
PNISR	0.0004294555983506143	0.0005228271475061774	0.0004668646724894643	0.000205402888241224	0.0004206830635666847	0.0006605171947740018	0.0007008787943050265	0.00035423232475295663	0.0023002452217042446	0.0008604407776147127	0.0004929762217216194	0.00022683617135044187	0.0008298022439703345	0.00040877750143408775
FCGR1B	5.430385030535945e-09	7.318585994653404e-05	2.736489079779858e-07	1.0302087360969381e-07	3.4054818343065563e-07	1.8181773953074298e-07	6.000870911293532e-08	1.534320108476095e-05	3.393451493138855e-07	3.034188864603493e-07	3.9223724712655894e-08	0.001155399833805859	1.0160866992237061e-07	4.69346019826844e-08
AFF3	0.0015121063916012645	0.000261545239482075	1.4028978512214962e-06	5.78907986437116e-07	1.2851448900619289e-06	1.1778322459576884e-06	2.9328735763556324e-05	9.630930435378104e-05	0.0007052644505165517	0.000778321351390332	9.323537597083487e-06	7.0627456807415e-06	1.4210433619155083e-05	1.389599492540583e-05
SNHG12	0.0003587961837183684	0.0002115661045536399	0.00017618012498132885	0.00012174691801192239	0.00021391776681412011	0.0003457589482422918	0.0007195802754722536	0.00022367502970155329	0.000786361051723361	0.0006388530600816011	0.00014823061064817011	0.0003222430241294205	0.0007788588991388679	9.64748760452494e-05
EGR1	0.0005711435223929584	8.762272045714781e-05	0.000339408841682598	9.204672096529976e-06	0.0001914412569021806	6.588660471607e-05	8.057916420511901e-05	0.0001245845342054963	0.0004958315985277295	0.00019068729307036847	0.00030758907087147236	0.00022044044453650713	7.259070116560906e-05	5.0804388592951e-05
DOCK2	5.709709327561541e-08	0.000619998958427459	0.0002918457321356982	8.316454477608204e-05	0.00017947725427802652	0.0004823103954549879	0.000308443617541343	0.0004452176217455417	0.0006425672909244895	0.0004302215529605746	1.6309701322825276e-06	0.0003863926976919174	0.0004830699763260782	1.2779767075699056e-06
CCDC34	0.0003495932323858142	3.789730908465572e-05	6.757386290701106e-05	0.0010216620285063982	3.051766907447018e-05	0.00012152292765676975	0.0001716156693873927	5.521756611415185e-05	9.925515769282356e-05	2.159256109734997e-05	0.00020224748004693538	3.1625655537936836e-05	6.292325269896537e-05	9.356220107292756e-05
CCNE2	9.840245184022933e-05	1.6538633644813672e-05	3.2262789773085387e-06	0.0017513849306851625	5.263427010504529e-05	7.303597158170305e-06	2.9190766781539423e-06	1.379637706122594e-05	4.042326054332079e-06	5.371244355956151e-07	2.882536875858932e-07	1.8189559796155663e-06	3.806191443800344e-06	8.718620665604249e-05
TMEM219	0.0013422000920400023	0.0005395605694502592	0.0009678844944573939	0.00027000001864507794	0.0006989610265009105	0.0006321254768408835	0.0007658994873054326	0.0007219138205982745	0.00018496617849450558	0.0004234988009557128	0.0005223160260356963	0.0007791724056005478	0.0004198885872028768	0.0006013737875036895
MYO7A	1.9483390133245848e-05	2.9695920602534898e-05	5.897935579923796e-07	8.156881085596979e-05	2.4642304197186604e-06	0.0008648574003018439	3.0510079795931233e-06	3.4584165859996574e-06	5.3247815230861306e-05	3.909763108822517e-07	3.7031693977951363e-07	0.00016866235819179565	3.4611621231306344e-06	7.890171218605246e-06
MMP13	5.161834693012679e-08	9.82985511654988e-07	5.997931111778598e-07	3.897915519246453e-07	6.995306307544524e-07	3.8609474017903267e-07	6.017331202201603e-07	6.536607202178857e-07	1.4866828905724105e-06	1.9076685475738486e-07	0.00032594872754998505	2.3585492670008534e-07	2.4408407739429094e-07	1.0602389011182822e-07
GALC	0.00011147713667014614	0.0001538162905490026	0.001154941855929792	2.606303314678371e-05	8.318280015373603e-05	8.824792166706175e-05	0.00014398001076187938	5.561299258260988e-05	0.0009370364132337272	5.964666706859134e-05	0.00016797742864582688	0.0002671097463462502	0.0001813859271351248	0.00011755390005419031
TPM4	0.000410972599638626	0.00032629765337333083	0.00019059788610320538	0.0006173381698317826	0.00027662800857797265	0.0005648969090543687	0.00024952690000645816	0.00030454210354946554	0.00030289977439679205	0.00020364162628538907	0.0013493396108970046	0.0004962316597811878	0.0001367093063890934	0.0006515901768580079
MT-ATP8	0.0017961704870685935	0.0007008695392869413	0.0005495959194377065	0.0006153386784717441	0.0013575637713074684	0.0009175893501378596	0.0015340482350438833	0.0008616878767497838	0.0038168334867805243	0.001667208969593048	0.0008990529458969831	0.0006630709394812584	0.0015827284660190344	0.0008812141604721546
MAD2L2	0.00022397478460334241	0.0005068720201961696	7.615079084644094e-05	0.0008017016807571054	0.0003122084599453956	0.0006556980079039931	0.0002292648277943954	0.00035460980143398046	0.0001779907033778727	0.00017020388622768223	0.0001314093969995156	0.00015784114657435566	0.00031186043634079397	0.00015905441250652075
ITGA11	6.559868666045077e-07	7.617222195221984e-07	1.343340045423247e-06	3.8852840589242987e-07	8.289869697364338e-07	3.5739967074732704e-07	4.443467105375021e-07	1.21689083698584e-06	1.702645818113524e-06	2.9011724222982593e-07	0.00099045573733747	3.3319968224532204e-06	3.218152073714009e-07	2.7420358605922956e-07
IGHV3-15	4.477320736384627e-09	3.3161759915856237e-07	1.7083042394006043e-06	6.823193388072468e-08	0.0006768842577002943	8.975872134442398e-08	4.7257552182600193e-07	0.0008462609839625657	2.8110500238653913e-07	9.536150173516944e-06	6.016768594463429e-08	1.116013663704507e-07	7.700869559812418e-07	6.237847571810562e-08
NFIA	0.00021064956672489643	1.4866580386296846e-05	0.0002989456115756184	1.1057284609705675e-05	1.1527910828590393e-05	8.845896445563994e-06	8.065075235208496e-05	1.663717375777196e-05	0.000187066470971331	1.0927908988378476e-05	0.00045283191138878465	8.487729064654559e-05	4.9888523790286854e-05	0.0007222691201604903
SRSF2	0.0006895046681165695	0.0007091902079991996	0.0001950670703081414	0.0011216189013794065	0.000543678121175617	0.0007323597674258053	0.0006362979765981436	0.0005239399033598602	0.0011489982716739178	0.0005958695546723902	0.00029941153479740024	0.00029320732573978603	0.0008834369946271181	0.0003160862543154508
THSD1	9.018147466122173e-06	3.908763756044209e-05	8.009799898900383e-07	1.6530817447346635e-05	6.8989143073849846e-06	1.4665155504189897e-05	7.15178521204507e-06	1.205524313263595e-06	6.835642852820456e-05	3.906567144440487e-06	0.00010793384717544541	8.952662028605118e-06	9.234229764842894e-06	0.001319468137808144
WDR76	5.6701330322539434e-05	5.3550560551229864e-05	3.3770214940886945e-05	0.0009617468458600342	4.130970046389848e-05	0.0001690435310592875	0.00018485875625628978	6.545492942677811e-05	0.00020286397193558514	9.890976798487827e-05	2.057586061710026e-05	2.043403401330579e-05	0.00018146319780498743	2.5310531782452017e-05
BTN3A2	3.3330423320876434e-05	0.00015017187979537994	0.0003270148008596152	6.784452853025869e-05	0.00019803988107014447	0.0004963429528288543	0.0004003888461738825	0.00012046636402374133	0.0007476274040527642	0.0002871833567041904	0.0001566133723827079	7.874740549596027e-05	0.0007081492221914232	0.00022765382891520858
CERS4	0.0008656328427605331	9.66190273175016e-05	0.00038588407915085554	4.290358992875554e-05	0.00011768170224968344	0.00021312624448910356	0.0001290340442210436	5.412669634097256e-05	0.000723490898963064	0.0005062533891759813	0.00010305851901648566	3.6307239497546107e-05	0.00014930366887710989	3.0284238164313138e-05
POSTN	6.865375894449244e-07	1.9370731934031937e-06	3.812592012764071e-06	1.431371515536739e-06	3.107582870143233e-06	1.220704689330887e-06	1.9000407291969168e-06	5.918674105487298e-06	8.82685162650887e-06	1.7144429875770584e-06	0.0009558137389831245	2.3956513359735254e-06	1.280033529837965e-06	2.6399271519039758e-05
DSE	4.567057840176858e-05	0.0007368552032858133	3.400310015422292e-05	2.936750024673529e-05	1.5670691936975345e-05	3.649623613455333e-05	6.328659947030246e-05	0.0005037996452301741	0.0005387930432334542	0.00016048781981226057	0.0004776165878865868	0.001049004145897925	4.746670674649067e-05	4.399089448270388e-05
RAMP3	3.318898507131962e-06	2.9041611924185418e-06	3.5726466194319073e-06	9.458235012971272e-07	4.294792233849876e-06	3.4149402949879004e-07	2.116850737365894e-06	2.156816663045902e-06	2.3056575173541205e-06	9.102814715333807e-07	7.674177140870597e-06	2.4191533043449454e-07	4.154195778482972e-07	0.002198698464781046
BMP1	6.264837338676443e-06	1.4105888112680987e-05	4.0251219616038725e-05	1.996608443732839e-05	8.425649866694584e-06	3.360366099514067e-05	8.388748938159551e-06	4.6680084778927267e-05	3.794701842707582e-05	2.0352711089799413e-06	0.0009811557829380035	2.710071566980332e-05	1.8426604583510198e-05	0.0002477558155078441
CEP128	3.691273377626203e-05	6.730210589012131e-05	4.927500776830129e-05	0.00023322257038671523	0.0010628614109009504	0.00014176120748743415	0.00011180196452187374	0.00012379781401250511	0.0003836546966340393	5.847330976394005e-05	3.478605503914878e-05	1.952835918928031e-05	0.00023390444403048605	3.189515700796619e-05
TRAF5	0.00010048642434412614	0.00011037712101824582	0.00018369867757428437	0.00010125865810550749	4.662479113903828e-06	0.0005868863663636148	0.00029394676676020026	2.5296356398030184e-05	0.0016866149380803108	0.0007322416640818119	0.0001767281792126596	2.3720625904388726e-05	0.00040049440576694906	5.763117587775923e-05
MRPL15	0.00041093415347859263	0.00015799832181073725	8.038154192036018e-05	0.000533035141415894	0.0001958669163286686	0.00012185351079097018	0.00012468484055716544	0.00021706480765715241	4.698475822806358e-05	0.00015540173626504838	0.00011533202632563189	0.00016580658848397434	0.00013532523007597774	0.00012742597027681768
TM4SF1	0.0009721202659420669	2.237055696241441e-06	1.05641731806827e-06	9.0796693257289e-06	4.773265118274139e-06	2.4859787117748056e-06	4.847709988098359e-06	7.169210221036337e-06	7.952903615660034e-06	4.308452844270505e-06	4.220129630994052e-05	2.850439386747894e-06	4.138441454415442e-06	0.0009347551385872066
EIF3L	0.0006087869987823069	0.0007144034607335925	0.0005321034113876522	0.0002901928673963994	0.0003519878373481333	0.00036460914998315275	0.0014846703270450234	0.001516512711532414	0.0002203478361479938	0.0010488051921129227	0.00040293752681463957	0.0002584112517070025	0.0005270397523418069	0.00042316969484090805
IL1R1	3.763612767215818e-05	3.548662789398804e-05	9.143456736637745e-06	1.5182114111667033e-05	7.806069334037602e-06	6.659507198492065e-05	9.818254511628766e-06	0.00015701762458775192	7.597595686092973e-05	4.7867738430795725e-06	0.0006133207934908569	1.6858457456692122e-05	2.2011388409737265e-06	0.0003033285029232502
SPON2	5.436324863694608e-05	4.452390567166731e-05	1.7148970528069185e-06	2.2599340809392743e-05	2.552204387029633e-05	4.888522016699426e-05	4.185160287306644e-05	6.046021098882193e-06	0.0008670382085256279	1.113384587370092e-05	0.0009573118295520544	9.062669960258063e-06	7.164533599279821e-05	1.8063150264424621e-06
COL16A1	6.13981974311173e-05	1.8477669527783291e-06	2.7842020244861487e-06	6.778129318263382e-06	6.428873348340858e-06	4.6936384023865685e-07	1.9811604943242855e-06	3.853715952573111e-06	7.028492746030679e-06	1.6280509953503497e-06	0.0010642727138474584	3.0857543151796563e-06	9.457583018956939e-07	4.465201527636964e-06
GLIS2	2.5166946215904318e-05	1.2848423693867517e-06	1.6776440361354616e-06	1.0486462997505441e-05	1.615997462067753e-06	2.137866630391727e-07	2.3386478460452054e-06	3.0111898468021536e-06	7.580877081636572e-06	7.730041033937596e-07	0.0009208618430420756	2.433378540445119e-06	3.6601292663362983e-07	6.386714812833816e-05
SEPT8	0.00012007921031909063	3.727916191564873e-05	0.00010248608305118978	0.00012982450425624847	1.1718211680999957e-05	0.00010280989954480901	4.5849050366086885e-05	3.8517722714459524e-05	8.693675044924021e-05	1.0107395610248204e-05	0.0007211145129986107	7.672411447856575e-05	3.691780148074031e-05	0.0002825831179507077
BGN	3.9169139199657366e-05	2.6842208171729e-06	3.352753310537082e-06	2.3941436666063964e-05	1.2825872545363382e-05	1.0234369938189047e-06	2.1540986381296534e-06	5.166154096514219e-06	6.336447313515237e-06	2.0770353330590297e-06	0.0013779876753687859	3.20977665069222e-06	1.4271835198087501e-06	7.855686999391764e-05
NFIX	0.0010033141588792205	2.2809117581346072e-05	6.264234980335459e-05	8.761970821069553e-05	6.959075108170509e-06	3.195725412297179e-06	1.901261020975653e-05	2.22968592424877e-05	6.050507727195509e-05	2.5862291295197792e-05	0.0006613356526941061	2.3001550289336592e-05	1.7482318071415648e-05	4.592347613652237e-05
KIAA0101	3.940550595871173e-05	7.0678547672287095e-06	2.6071430170304666e-07	0.0023024645633995533	5.658247573592234e-06	9.555201359034982e-06	8.9254575641462e-07	1.831895247050852e-06	5.098397650726838e-07	8.845763090903347e-07	4.7539239744764927e-07	5.867847448826069e-06	1.3431357501758612e-06	2.0928800950059667e-06
FGR	9.33080457343749e-08	0.0009581398917362094	1.1772267498599831e-05	8.14901250123512e-06	1.910516857606126e-06	1.8569953681435436e-05	1.995149887079606e-06	0.002583822002634406	0.0008602907764725387	0.00022476208687294275	4.762106584621506e-07	0.0008890971075743437	0.00021282282250467688	0.00010391671094112098
E2F8	7.545758684557313e-09	1.7647690810917993e-06	1.5031216094030242e-07	0.001361849601380527	2.290667225679499e-06	1.588852995837442e-07	6.464140511752703e-08	8.468203418487974e-07	2.917665540280723e-07	3.07725798620595e-07	1.0283658014031971e-07	5.605283348586454e-08	8.887545277502795e-08	2.2319280105875805e-05
SUSD2	9.427299664821476e-05	1.8923509514934267e-06	1.562651050335262e-06	6.365413810272003e-06	1.346335920970887e-06	7.618688186994405e-07	2.2862966488901293e-06	1.4337273341880064e-06	3.4105054510291666e-05	3.1864246352597547e-07	0.0003667433629743755	1.7523657334095333e-06	6.111619768489618e-06	5.597778454102809e-06
PIM3	0.00016531939036212862	0.0005623266915790737	2.774610766209662e-05	0.00020558676624204963	0.00019110963330604136	0.0006961511680856347	0.0005025071441195905	0.00044279181747697294	0.0001637457899050787	0.0002713717403821647	6.712447793688625e-05	0.00021443289006128907	0.0003156435559503734	0.0005999614950269461
GMPPB	0.000378334749257192	0.0002118106494890526	0.00022134622849989682	0.0004151387547608465	0.0022134596947580576	0.0001552897010697052	0.0002504666044842452	0.00016764644533395767	0.00038658795529045165	0.00015516600979026407	0.00017542124260216951	0.00014971230120863765	0.00022645817080046982	8.871740283211693e-05
RBPJ	0.00020622498414013535	0.0003996842133346945	6.895721890032291e-05	0.00028757579275406897	0.00014527184248436242	0.001018847688101232	0.00023719467571936548	0.0003227067645639181	0.00026506089488975704	9.361960837850347e-05	0.0002470407052896917	0.00037396803963929415	0.00023351934214588255	0.00016705173766240478
CKAP2	0.00010801011376315728	0.00024340322124771774	0.00012275308836251497	0.001636043074540794	0.00013523652160074562	0.00039868016028776765	0.00014296652807388455	0.0002045168075710535	0.00020394340390339494	0.00017239149019587785	5.2281557145761326e-05	8.468225132673979e-05	0.0002669086097739637	5.142428199178539e-05
HRC	2.184894765377976e-05	1.3828421288053505e-06	3.8499436527672515e-07	2.771047604710475e-07	8.184436524061312e-07	8.218218994215931e-08	1.4899153200076398e-07	1.7445241610403173e-05	1.7574878938830807e-06	2.723462841913715e-07	0.0002710930129978806	9.555531050864374e-07	1.353811285298434e-07	4.2378206899229554e-07
SUMO2	0.0014564917655661702	0.0008150327485054731	0.0010502607328817248	0.0015247669070959091	0.00045203487388789654	0.0014432263560593128	0.0010197499068453908	0.0009188683470711112	0.000359091762220487	0.0007361177704297006	0.0007062189397402108	0.0005403730319812894	0.0008286130032502115	0.0005809931899420917
FPR3	4.499759143072879e-08	0.00015029388305265456	7.396546379823121e-07	1.679043464264396e-07	2.9691404961340595e-06	4.094664802778425e-07	4.080053273014528e-08	4.274580714991316e-05	2.442488664655684e-07	5.417766146820213e-07	7.784502145113947e-07	0.0012537774164229631	9.63507318374468e-08	2.3274627380942547e-07
NELL2	2.9287306460901164e-05	1.4200046280166134e-05	1.4568659025826491e-06	2.736974238359835e-05	2.168561650250922e-06	0.000362667313311249	0.0006193898152559996	4.257790351402946e-06	0.0004753359535243362	1.4916403188180993e-06	1.260793510482472e-06	4.741164332244807e-07	0.0007234285585582256	1.0408640491732513e-06
VPREB3	4.840292149310699e-07	3.536180156515911e-05	3.845993887807708e-07	3.2172428632293304e-07	1.2379327927192207e-05	1.6415582138051832e-07	1.482352871562398e-07	1.6263685438389075e-06	6.365214062498126e-07	0.0025586714036762714	6.228528377505427e-07	1.4460036368291185e-07	5.765431865256687e-07	1.1536977240211854e-07
CPA3	2.3138910876241425e-07	3.9152033082245907e-07	0.0047322227619588375	1.1987010850589286e-07	1.316816906182794e-06	1.237702349499159e-07	1.3217383809660532e-07	4.446075649866543e-07	2.1261760139168473e-06	6.43498822228139e-07	4.768897383655712e-07	8.21052526589483e-06	9.807853729171256e-08	3.352597275352309e-07
EPB41L1	0.0007159343222156167	1.7214346371474676e-05	0.0009798555402085185	4.838722452404909e-05	4.216770321363583e-05	2.5825065677054226e-06	7.056782465042488e-07	1.396865741298825e-06	4.4401740524335764e-06	3.1902648061077343e-06	0.00042445154394954443	5.3548170399153605e-05	6.554629976562865e-07	6.266818672884256e-05
FLT3LG	2.599951039883308e-05	5.812647577840835e-05	4.6359742555068806e-05	6.695627962471917e-05	3.978197128162719e-05	0.0003627237747423351	0.0014447642024606466	4.845185685553588e-05	0.00016413712000939995	6.177293107612059e-05	8.009729208424687e-05	2.7521924494067207e-05	0.0005405494011938572	3.44327709171921e-05
HCLS1	1.268003074983426e-06	0.0007893836009316146	0.00018275933689437807	0.00011733482824638486	0.00025392655516043305	0.0009997407905757427	0.0008171841036528349	0.0008282593917101622	0.0006214036839082837	0.00075316964648664	5.062994659965625e-06	0.000697265553753823	0.0010627001756802201	0.000130669359350577
HEYL	1.6550907275814097e-06	2.024543846346205e-06	5.546384045373998e-07	4.880972142018436e-07	5.683753897756105e-06	9.977429726859555e-08	3.6972352290831623e-07	1.0932831173704471e-05	1.1365780210326193e-06	2.805290648666414e-07	0.0007364381453953683	4.47627007815754e-06	1.5820641863228957e-07	6.279266244746395e-07
SPC25	5.57204025142255e-08	1.7103882328228792e-06	1.5103719874787203e-07	0.001812595291994512	8.446193646705069e-07	4.435005394043401e-07	8.757768910072627e-08	6.644274321843113e-07	2.1050506404662883e-07	6.459245582846052e-07	4.643050317554298e-07	1.1356323881273056e-07	1.489765963924583e-07	1.6341775790351676e-06
ASPH	0.00027137226425111294	7.497383921872824e-05	1.0186048712057527e-05	4.793759944732301e-05	8.497375529259443e-05	1.789844100130722e-05	2.3416139811160974e-05	3.093837221967988e-05	7.806700887158513e-05	3.0206025257939473e-05	0.0003598764888010919	0.00023656769189983606	1.9907103705918416e-05	0.0002674267743714154
BCL2A1	5.509313041329733e-07	0.0008095017401501536	6.165837112348527e-05	1.632885141589213e-05	6.497735739685595e-06	4.124082261114381e-05	0.00015596425510011613	0.0007438347674906254	2.8532251235446893e-05	0.0003684836265165359	2.0752518992139812e-07	0.0010658551473170519	0.00021049172210041434	1.0323448123017442e-06
PRCP	4.2680880142142996e-05	0.0001508810237282887	3.879611540469341e-05	3.020150870725047e-05	0.00019928350229747593	5.7565051974961534e-05	9.952455729944631e-05	0.000823628855869174	8.028493903111666e-05	0.00014222202298697084	0.00016948556003626436	0.00022177187202032655	8.903424895834178e-05	0.0017935442738234997
WIPI1	0.00026696777786128223	7.938962517073378e-05	0.00017859878425952047	5.80241103307344e-05	0.0013292261864989996	0.00020637187117245048	6.691225280519575e-05	0.00011185535549884662	0.000347001914633438	5.3179930546320975e-05	0.00032144534634426236	0.0002036234800470993	0.0001914627937367186	0.00015348114538937807
MFGE8	0.00010450336412759498	7.196133992692921e-06	2.978580823764787e-06	3.1892297556623816e-05	2.5627512513892725e-05	1.8947786884382367e-05	2.3981101548997685e-05	9.230961950379424e-06	0.00010230553016299382	5.39054144610418e-06	0.0006724621634930372	5.411021902546054e-06	1.3428405509330332e-05	4.164311758358963e-05
RGS17	3.5685509374161484e-06	5.881493962078821e-06	0.0016251655761152506	6.77367052048794e-06	2.173007260353188e-06	2.5131741949735442e-06	2.9193747650424484e-06	4.172457920503803e-06	0.0010375326965004206	3.459467961874907e-06	0.00033243958023376763	2.2404179617296904e-05	5.743824203818804e-06	8.408618668909185e-06
MTPN	0.00034347109613008797	0.00076406414154917	0.0004851439443882555	0.00029722429462708533	0.00011800837819464505	0.0003695995546877384	0.0004068146809004247	0.0004065370885655284	0.0003847894840873778	0.0007814315613359213	0.0003530226822476834	0.0005462683620862663	0.00045028788736090064	0.0003703185066115111
TUBB	0.0006474262336269021	0.0004336233832873404	0.0005562477745115757	0.0036744065582752228	9.77785384748131e-05	0.0003519711026456207	0.000461255811387673	0.0005986109608784318	0.0001544375845696777	0.00042575743282213807	0.0005236917058937252	0.00036496331449598074	0.0003371959610376507	0.00035914970794692636
ITGAE	0.00018931052181869745	0.0003642147348728031	0.0001347441429970786	0.0004811869002878666	0.00020052597392350435	0.0010137592907994986	0.00013009659596718848	0.00012382023851387203	0.00021229012054391205	0.00019576663908082992	0.00012987157970201224	0.00012035204417770728	0.0003599529736675322	0.0001069141726475209
RPL37	0.001328903716057539	0.0013067900435999036	0.0009690815932117403	0.0005749062984250486	0.0006920482264831662	0.0009592759306542575	0.0034412024542689323	0.0017194179818034172	0.0005810688016936183	0.002293175319209695	0.0008864211849868298	0.0005129259079694748	0.0016380873275920749	0.0006445352337323129
CDC14A	1.9774632164626382e-05	0.0001676405663602054	0.00022353486565407366	2.8214997655595653e-05	1.0017372005677316e-05	0.00016265033627860248	0.0004230150952935219	2.3416238036588766e-05	0.0010501741198822856	9.910592780215666e-05	2.7238049369771034e-05	2.8674321583821438e-05	0.0005378178902901709	0.00015027678455226123
OLFM1	7.476533210137859e-05	2.3084394342731684e-06	5.187768692849204e-06	2.379217039560899e-05	3.307808583485894e-06	6.685355629088008e-07	2.518034079912468e-06	5.6141438108170405e-05	2.759229346338543e-06	4.679732683143811e-06	0.0001393336133332923	1.0713438314269297e-05	1.0925654123639106e-06	0.0006678717327304184
COL14A1	2.6426121166878147e-06	3.444881713221548e-06	2.4510384264431195e-06	1.9993130990769714e-06	3.046060555789154e-06	9.539378424960887e-07	1.974547330974019e-06	7.997113243618514e-06	1.232715840160381e-05	3.042620392079698e-06	0.000918666017241776	2.4173371002689237e-06	1.5312381265175645e-06	1.8796880567606422e-06
TMEM255B	1.1467499234640854e-06	4.075335891684517e-05	0.001211828668601811	1.9862252884195186e-05	1.1114439985249192e-05	4.3503700908331666e-07	1.7973297872231342e-06	1.900855750136543e-05	2.510913873265963e-06	3.0026196782273473e-06	4.825267751584761e-05	0.00019015186990145594	4.0999094608196174e-07	0.0012087976792827249
MYO9B	8.87263158801943e-05	0.0003251713060308248	0.0003270101733505726	0.0001597547670826316	8.044256537687033e-05	0.0003526458458509296	0.00019711667846422642	0.00025902807828970253	0.0012637139298021793	0.0002994035603478551	0.0002895691723097116	0.0007535723270848393	0.00043557563913054764	0.00024625263176858425
CDH11	8.464580605505034e-05	1.7650511381361866e-06	4.620254003384616e-06	9.533293450658675e-06	1.5895747083050082e-06	1.6108032241390902e-06	1.85312046596664e-06	4.563459697237704e-06	9.323363337898627e-05	1.3689530078409007e-06	0.0013748080236837268	2.890310042857891e-06	1.307385332438571e-06	2.3693412003922276e-05
SCARB1	0.00022907486709300429	0.00010962731903418899	4.023937890451634e-06	7.993238978087902e-05	7.022679346846417e-05	1.0287276381859556e-05	6.704305633320473e-06	3.529872992658056e-05	2.7159952878719196e-05	4.7977846406865865e-05	5.927664096816443e-05	0.0002532188664190471	1.0304475836164784e-05	0.0007152417674660683
GNAI1	1.2432853509380948e-05	0.00015660881763324142	0.0005147166084498167	7.060712050588336e-06	1.103269710256427e-06	1.0877344038817682e-06	1.5243894267769065e-05	0.00021923985332250595	3.399029446882196e-05	1.1339745924487943e-06	0.0002693116257432848	4.163995254202746e-05	2.9393556815193733e-06	0.0007298157433979213
LRMP	2.228475892707138e-08	0.0005823853425681591	9.85183723969385e-05	3.587727405829355e-05	0.00020849179418291897	0.000239580956986174	0.00020324492652434856	0.00021172789274714887	0.00013734986714553088	0.0010167391737923026	3.5923142149840714e-06	7.934452878544107e-05	0.00032168798497878015	0.00012656355102080852
