Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
CNTD2	6.092928828138611e-08	1.6619873122181161e-06	0.0014269074890762568	2.0106917872908525e-06	7.697945534346218e-07	4.9271725401922595e-06	5.0991129683097824e-06	3.5987347928312374e-06	1.030852274652716e-07	7.186651629353946e-08	2.2896065487998385e-08	3.064650400119717e-08
PMP22	2.660376139829168e-06	0.001077632186934352	7.173701305873692e-05	2.351336888750666e-06	8.985736712929793e-06	0.00018261699005961418	1.6171554307220504e-05	0.00038022708031348884	0.0005495882360264659	0.0006605973467230797	9.886417728921515e-07	6.490350642707199e-06
SYNGR2	0.0011648701038211584	1.7796435713535175e-05	0.0007001816411502659	0.00021089817164465785	0.001458201790228486	0.00020142026187386364	0.0004731584631372243	0.0009848199551925063	0.0005120409769006073	0.00014183286111801863	0.0002804554533213377	0.0004007540410384536
PRSS8	6.059888733034313e-07	2.058074670685528e-07	0.0006677597993984818	3.6754304346686695e-06	3.90974548736267e-07	1.8706310584093444e-05	8.65485708345659e-06	3.848160304187331e-06	3.1368099939754757e-07	1.2992555866730982e-06	2.457677226175292e-07	1.221260106376576e-07
S100A8	1.0645455859048525e-06	5.216371050664748e-07	2.2761863874620758e-05	9.832247087615542e-06	6.565007311110094e-07	3.994147846242413e-06	1.3684351642950787e-06	0.0007129776640795171	1.7719470406518667e-06	2.570068318163976e-07	1.6011692878237227e-06	3.7919674014119664e-06
CYBRD1	3.4963948110089405e-06	0.0014137286925688386	0.000432920700404793	1.0482983270776458e-05	9.795111509447452e-06	4.977876233169809e-05	9.414024134457577e-06	7.418988388963044e-05	0.00015929254004731774	0.0004437552415765822	3.866821316478308e-06	3.886244485329371e-06
CYR61	1.7973383137359633e-06	0.0006579740438610315	4.2448351450730115e-05	2.448388613629504e-06	5.261317710392177e-06	0.00016688366304151714	6.885731181682786e-06	2.0915545064781327e-06	0.00011711037950590253	0.0005320211639627814	1.0801448979691486e-06	3.509495400066953e-06
SNX5	0.0005728008691221476	0.00023478461662307382	0.0003212426381651312	0.0004685558960773051	0.0005534039228223264	0.0001653818180784583	0.0002922355488408357	0.0004418190219439566	0.0002962956205010414	0.00017484676209278405	0.00040253816405311227	0.0003230637521483004
BIRC3	0.0011118431575596333	8.076062840700615e-06	2.981576108140871e-05	0.00014686536451335996	0.00041640960262157023	2.5522907890263014e-05	0.00015775937936268747	5.1104074373142794e-05	2.879171006497927e-05	1.3502824913302902e-05	0.0002352427545702085	0.0005384854157455266
SRSF5	0.0008264688076451421	0.00031063100323081017	0.0007446474628522992	0.0003989347897004336	0.000795864500105381	0.00048289605183526874	0.00033214123686775565	0.00027088538627140224	0.0003607686667237431	0.00047171805636025965	0.0008905587601475418	0.0011478690430521965
LYST	0.0011655738344416022	0.00013042079808656126	0.00010654998914105818	0.00023784980294294655	0.00014549623301718384	0.0003126726660411805	6.31727380095981e-05	0.0001721941662253812	0.00020675454288721085	0.00013494165614247322	0.0006777226226404309	9.51316105783917e-05
LDB3	2.2238323538203986e-07	5.604385933111189e-07	4.291303241643618e-07	5.702260068574105e-07	2.5413598336854193e-07	4.4183002501085866e-07	9.280512927034579e-07	1.8440894677951292e-07	5.757422627539199e-07	0.0006712268223054707	6.239800427465525e-07	4.3156254037057806e-07
IFNG-AS1	2.1798385205329396e-05	4.456197473245993e-07	7.967523885099581e-08	3.8415721064666286e-05	0.00019638911180663854	5.066517019258754e-07	0.0008261966868303716	8.557456112612272e-07	6.72721398586873e-07	7.17694774721167e-07	0.0004279781423974782	7.65414661145769e-05
TMEM258	0.0008329086704179645	0.0009218821651302278	0.0009672892047092319	0.000831258948892355	0.0004636692756321281	0.00044553790939971805	0.0026976042427122593	0.0005921294214203954	0.0006697279750369489	0.0005003349506296217	0.0008151389192789793	0.0008297342574223876
RPL9	0.0006998791941441596	0.0006697452045045793	0.0011119897244498134	0.0007321216980926692	0.0021771474275738	0.0002150748041458428	0.0006352865602821112	0.0005362936062738299	0.0011045974679291248	0.0007563326507806778	0.001217547687701881	0.003442569635808468
TAP1	0.0014169183559715748	0.0001254107046406716	6.313919584499672e-05	0.00046488107182085514	0.0003919211449101567	0.0002553618105594069	0.0004683777515310794	0.0003229458525311202	0.00016601303650531918	0.0001318205613642931	0.0010155467316508293	0.0003083684132434428
PLCB1	6.885009042889578e-06	2.2763482775189914e-05	1.6813059119158424e-05	2.6129690013476647e-05	1.8745797206065618e-05	0.0013226984301581979	5.753981440648204e-06	1.9741575670195743e-05	0.00042336274054832757	3.219069913029671e-05	0.00013862046762369573	8.639483712613583e-05
CTTN	2.095452873618342e-05	0.000764869328122586	0.0004056059697177261	9.125532415055204e-06	4.806926426681457e-06	0.0006603451911360025	3.079395173699595e-05	1.086802421923494e-05	0.00019360722217243165	0.0003410866775084287	2.1309792828105856e-06	6.75176079312223e-06
MFSD1	0.00021341763203963637	0.00021227935212664306	0.00023181436699815094	8.234562119469047e-05	0.0002469445753376931	0.00019240652909502387	0.0002139332500519231	0.001240655779838562	0.00020380946807563305	0.00013526515976991504	0.00023911928292363882	0.0001920657668961212
RCSD1	0.0006230819271877408	1.4758346651433385e-06	8.497839871779433e-07	0.00024553213734179735	0.001129285665228963	2.197106550738681e-05	0.00019275759404990822	0.0002513171930331737	1.689886448730249e-05	0.00010830480459844694	0.0007891859277151525	0.0007584116538055241
PLCB4	1.5473368648599717e-06	3.311225009383634e-05	4.1190334741258994e-05	1.1388356142560951e-06	1.38891055030399e-05	0.0005873289192095399	6.418827069865074e-06	1.7606309938855702e-06	0.0008571209036745131	0.00013980449875816703	3.821084817445808e-07	4.047036782139912e-06
STARD13	5.581408458965598e-06	0.0003787851601373404	4.879975676885806e-05	6.187131930346368e-06	1.732738610371598e-06	0.000587495684158057	6.20845821686089e-05	0.0001279760617762804	0.0001900227798614651	0.0004995801136828959	4.2858442839133204e-07	3.546749667293625e-06
SYPL1	0.00025144274695776403	0.00014583101437892765	0.0005019590607844293	0.00017536339873913676	0.0011886985739693046	0.0003624545061029494	5.5726239224895835e-05	0.0002155830297851935	0.0007698485278524458	0.00047972018364816904	0.0002421164681436494	0.0005639111041091383
DMKN	3.969173121731728e-06	0.00018251806613989174	0.000734973989892751	1.1467841432022396e-05	2.5383205866091885e-05	1.3215105354902335e-05	2.5787920094444416e-05	2.7520154617377557e-06	1.3835238860337995e-05	1.5714689652668312e-05	3.651106817414984e-05	1.2765701285388786e-05
HLA-DQA2	0.00022079021437093616	3.527720764395781e-07	1.5566204183414811e-06	5.258224700810388e-05	0.0022577927447855473	1.5056300981086679e-05	0.0001992643519770354	0.0006453942623920739	0.0001067032280843705	1.0733186854849919e-06	0.0002651599352248013	8.592581434641033e-05
ZNF703	1.1530536312420736e-06	0.000538171618245542	0.0011166189797222614	3.341927140354528e-06	1.421155593561707e-05	3.4319407859584317e-05	3.6917313082085457e-06	5.314933878253214e-05	1.1572973562579136e-05	0.0005808507557958364	5.187756869418081e-06	1.8274558897246607e-05
FKBP10	1.5956054539856268e-06	0.0013266392052173615	8.919486572267488e-05	6.036962986399885e-06	5.026037342759082e-06	0.0002664547646418214	2.4583194317528978e-05	5.18264187121531e-06	0.00017434741312172264	0.0005989749915897846	1.0274693522660527e-06	4.652416009776061e-06
HSPB6	5.084561962576117e-07	0.00040119836921803653	6.877336545585422e-06	5.092727860755986e-06	6.305848273768788e-06	1.8611939367474406e-06	1.3254836630949285e-05	1.8857197119359626e-06	2.023538763751276e-05	0.0012145460350438952	7.575686140626203e-07	3.0914418402971933e-06
C16orf54	0.00015931684174574912	5.255266728454444e-07	2.2227190754620096e-07	0.00010893674334511161	0.00020266107458155602	1.9233809780416777e-06	8.489862375427037e-05	3.153482612106018e-05	1.9260314729763195e-06	6.986612106629764e-07	0.0005278158350847661	0.00045773829333484173
NOS3	1.5544419511570595e-05	1.1560213124539587e-06	7.220495717774611e-06	1.7007771020871587e-05	2.485028380760923e-05	0.0014545723097398877	3.5451657822704874e-06	1.676741817391303e-06	0.00047471639118157327	3.93123855246813e-06	2.412019603070803e-05	0.00010568482684902847
ATP6V0A2	0.0005585718317888677	0.00020114499784540385	0.00013235722144600004	0.00013952959852758795	0.0002169768704334274	0.00016674330981913954	0.00012903597962576896	0.00023581796267535537	0.0001403585192747414	7.173779158620164e-05	0.0002642889739945531	0.0002236894506495446
PRF1	0.00031950368429534137	4.455245630197169e-07	1.702005931747408e-07	0.00015977671137079597	9.078256084649183e-07	3.520770803788764e-07	3.671667855087435e-06	8.478617132823274e-07	1.7446324136471958e-06	1.3917343721914222e-06	0.0010812925174832344	1.3515775208361447e-05
LINC00493	0.000496645225211978	0.0003637118497863412	0.0009273228934034705	0.00037099391920492053	0.0005202742759138346	0.00015510911180172116	0.0004101184313185513	0.0003829660126939416	0.00035347844823263586	0.0003477339050732553	0.0005104090087115765	0.0007558289798907936
ZNF367	1.8380711480858736e-05	2.7815024168376112e-06	4.277199423086131e-06	0.0017079176614060998	3.09071438095998e-05	4.7437606554012746e-06	7.808844202372711e-06	4.370743681647582e-06	8.884150020094239e-07	1.094081540031766e-06	4.151940629526507e-06	1.4051851167096174e-06
HN1L	0.0001372544065816328	0.00011451468162704259	0.000903453619685024	0.0003908426151610911	0.00015427518519572914	0.00010577462671790272	0.00010132184252142906	8.187159983208403e-05	0.0001266640902031213	0.00012037790293106809	0.00016967018018476665	0.00017849108553491533
PLAC8	3.0126348065095954e-05	6.990828751440858e-07	2.974064159388945e-07	3.704707705765031e-05	0.0009298705263063312	1.7999335568674724e-06	4.074492971994914e-05	0.00022926466772332788	1.100349777516385e-06	6.752525791853259e-07	0.00017877564823720604	0.00046379261766560376
TMEM156	0.00032156254746951163	4.0220257346845756e-07	3.185688183293678e-05	0.0001413745922036469	0.0006615179590880871	2.837151896528667e-06	0.0004213606589473784	4.249300036462955e-05	9.882002132144407e-07	4.892661991107161e-07	0.00025346732581965625	0.00028886835207231343
TRIOBP	0.00021246162941679358	0.0003238600038457662	0.00014814602036494762	0.0002928979229182005	4.8298490582965314e-05	0.0011642230674624443	6.151809066068381e-05	0.0002556544786784798	0.0006480652373284101	0.00023279334709513932	0.00010759466385934502	6.715901690768078e-05
CACYBP	0.0006429459317587316	0.00017020589439198375	0.0006098281592130661	0.0008882476249709725	0.0002842691319528967	0.00014174029638525099	0.00015371927293017507	0.00032172579085454345	0.0002719872572924942	0.00017978444520849735	0.0003994687576778233	0.00047140035894699395
KNTC1	9.87330568023026e-05	7.135827763704583e-05	8.811602310743183e-05	0.0004562708199955523	0.00013416536967270076	0.0001407917297910899	0.0008037862717173994	3.5620392736746e-05	1.949258876265958e-05	5.3279938583727926e-05	0.00010695185483200476	7.367575017269701e-05
STC1	7.306089599978804e-08	1.3437429515761323e-06	0.0009822581196203828	1.634878827871944e-07	1.5801137465132342e-07	0.0011719788890331984	1.983703214136767e-06	4.1520735294398037e-07	5.651988976751454e-05	2.215993163190433e-06	2.8053328549049183e-08	2.8998621814935177e-07
GRB2	0.000704262696672231	0.00015539763262495399	0.00036780134541913867	0.00041593657806515694	0.0009351056651212275	0.0002615464909467846	0.0008546252502128482	0.0010832628468051553	0.00017728527018334717	0.0001358105946565047	0.0004969700239598751	0.0005003967089578509
JUN	0.0002603309112600982	0.0001558399380883202	0.0008742529898881912	0.00019711244385689497	0.000284453941276297	8.491185872117057e-05	0.0018215100280940533	0.000359691446647048	0.00031616431078873575	0.0004184288263786584	0.0004757462884299457	0.0005126212490722537
RNF213	0.0011593805393204093	0.0003167531103827059	0.00013105152174830437	0.00046911308891139925	0.0002077194076264277	0.0005154261598363519	0.0002183222968596965	0.00045972387306392193	9.722659160615876e-05	0.00014935176295693964	0.0010773052927106619	0.00019565668480936438
CENPK	0.0001547650172142312	9.77165655058343e-06	2.6892132154898718e-05	0.001318570924922824	4.414330760482699e-05	3.468490103841759e-05	7.792859832989052e-06	1.855978371168021e-05	1.0707650289987214e-05	1.3047308129898738e-05	0.00020871545711997896	0.00020199190475977957
SDS	5.726116825144345e-08	1.026933134085084e-07	7.438042359808605e-08	1.8080504560202826e-07	1.0661803884204346e-07	1.5605647831762326e-06	1.842517235672858e-06	0.0008802496595308185	3.250825955092296e-07	6.781930323995766e-07	4.213619320125872e-08	3.8304173699543753e-07
RPL21	0.0006223722011782229	0.000506251584738493	0.0008368899580091238	0.0008186792256310582	0.002305111149325967	0.00015159431495703757	0.0006852161604911089	0.0004638110694941133	0.0007145066629163921	0.0005837694625370204	0.0013044166844338179	0.003136975225061178
EVI2A	0.00045020910329185426	5.8012810768559575e-05	4.4989181446908333e-07	0.00012995580618735403	0.00015120931493584067	2.4020926048251567e-06	0.00010507138358661905	0.00022036841255612671	1.6879056374818902e-06	8.963712048171146e-07	0.00037429199437610805	0.00032412540167570114
PRDX3	0.0005245566135272384	0.00020559944096021354	0.0009868376655504107	0.0007575109484605491	0.00025845839991234243	0.00022213620832189918	0.0003787669993471354	0.00047635281225666404	0.0004579532833304256	0.00040824167081154883	0.00027231607236899436	0.0003035706467926502
TDO2	1.0028219321611687e-06	0.00011336415627738461	3.773656942485104e-07	8.630850061308593e-07	7.565094506389869e-07	5.387292276282096e-06	6.7800247052218765e-06	8.640582564112265e-06	7.77981711053144e-07	0.000588354654610157	8.385162573176785e-07	4.4518921527014754e-07
GEM	0.0005362104275263846	0.0003779148973990232	2.6408522899146192e-05	8.850316953612491e-05	6.33454055787297e-06	5.522727860807208e-06	2.7057421903009526e-05	4.7071342123672366e-05	7.1046320044843014e-06	0.0009013312519527972	1.4837642083875835e-05	3.2718595321057364e-05
FAM96A	0.0005637647118419409	0.00014130579074844718	0.0005957174580544233	0.0007247673347592354	0.0008680220926180482	0.0001501209771959111	0.0006415315438061953	0.000762473267968744	0.00024742644745856524	0.0001464110246160999	0.00035929883597418666	0.00032260201987810433
EDEM2	0.0002438173833070323	7.850468682590872e-05	0.00022347443155013025	0.00014226665371097624	0.00023650380899198353	0.00019492559658829123	0.0009457076084800065	0.00038438933552242815	0.00017037447832990438	0.00023216397676151246	0.0002244146162411198	0.00023786597012076527
ROBO4	3.773425873987435e-07	1.5982938350589393e-07	3.306978868522492e-08	1.9985291999091714e-07	7.602634468639735e-07	0.0019762448500841856	2.324480874449364e-06	2.828229071383248e-06	0.0011214104015380144	2.269977812829893e-06	7.043561822683841e-08	4.140702856147982e-07
SF1	0.0007541590603068471	0.0003945479402318597	0.0004911063588224351	0.0005249466630630195	0.0010377628495916724	0.00045728537952527404	0.000244780327193439	0.00025765216560103	0.0003131890844088048	0.000359894911525771	0.0009340281249023974	0.0011750786798074841
RP11-536O18.1	3.1054088367454824e-07	1.8702568240769324e-06	6.727227059855068e-07	3.6208172105034464e-07	4.518703917710809e-06	0.00019824737682938576	1.8879699155149865e-06	5.077114337836974e-07	0.0012071934761479497	3.4130796393583296e-06	1.9226477832035016e-07	8.162231210917525e-07
EEF1G	0.00012266513658687472	2.8648486477322876e-05	0.00010833391570486128	0.00015331365284509957	0.00024838256649672985	1.5096608876774553e-05	0.0001711960503598675	6.276622298173606e-05	4.492217340157367e-05	4.0843107854016125e-05	0.00013181290705688298	0.00012111355317756534
RBL1	0.00025097891921177506	5.9982980019412935e-05	5.866635910933837e-05	0.0003973661223426461	0.00013769612996838987	5.924999641138129e-05	2.8890759494970553e-05	4.5081771531840786e-05	3.074459164054133e-05	2.0160536223556846e-05	0.00026135038933716714	0.00021609265240840614
JSRP1	6.1618720792466775e-06	1.5521046634603408e-06	2.6386876470496645e-06	1.1688021913869306e-05	2.3204115677799564e-06	7.641225238330662e-06	0.006138183176517487	7.1381359703082126e-06	3.985252874372236e-07	1.2106321491955896e-06	9.156226042250637e-06	1.8411832343190326e-06
HPRT1	0.0005104450392536819	8.713193528819829e-05	0.0001619545801077038	0.0006907756323926151	0.00018481019651517272	9.82703422778286e-05	5.807891284348443e-05	0.00027900515124201775	0.00021464814199134707	0.00020879598741885275	0.0003272265603300184	0.00037616200279444456
CYP1B1	1.51481242482987e-06	0.0009262091480195522	1.3642186786455568e-05	5.210497874941211e-06	6.30164277026779e-06	0.00017288810340687633	9.740624591358937e-06	0.00012247113045305014	0.00020554609363898635	1.6305060853483155e-05	1.3729139709539595e-06	4.648681624530582e-06
SNRPD1	0.0006297310465015471	0.00024110438243951648	0.0006628183764405549	0.0011820837389677763	0.00042598662548698485	0.0002541513240430504	0.0002731820859480649	0.00034455230343155563	0.00037247902946546674	0.0003271239693276584	0.000476157758384943	0.0004634697688743472
