Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
HDAC9	0.0011520925909280777	1.576410977577325e-05	7.776961865602061e-06	1.4578838090528734e-05	0.0004311113152652979	7.091756287991302e-06	0.0005445901770144701	0.00011505624570418149	0.00035949709126725793	1.0536823538132012e-05	1.99288970179623e-05	1.5354366951214615e-06	4.2398103687446564e-05	1.1019656085409224e-05	0.00016056420281529427	7.798140359227546e-06	1.3363509424380027e-05	0.0009656990296207368	0.00010962624219246209	0.00015650808927603066	7.984705007402226e-05	7.907093095127493e-05	2.9759172321064398e-05	6.026133996783756e-05
ELF1	0.0004731102962978184	0.0008871142053976655	0.00019659538520500064	0.0002224689960712567	0.00022226787405088544	0.0007452801801264286	0.0006661877268925309	0.0005700713372789323	0.0001701985311228782	0.0001053642263286747	0.0001881231291918084	0.0006265010451897979	0.0001191021001432091	0.0007775004487484694	0.00025557560729794204	0.000574674631934613	0.0002195061679231003	0.0005798094207420945	0.000943752471357584	7.321613520616665e-05	0.0003137372259516269	0.00012662661902140826	0.000898076978046447	0.0005050351610407233
UACA	1.1770256605814211e-05	5.294795755617088e-06	9.884864994091913e-06	0.0006711457972414792	0.00037543769576586783	3.595267799028079e-06	1.4716521945956629e-05	5.80018968321383e-06	8.815165529085789e-06	4.448307299753651e-05	0.0011610620422288775	8.91726631380152e-06	0.0008885817369446158	3.952248880523257e-05	4.412508133100346e-05	1.4402506849364727e-06	0.0005171892698854208	3.7683171285607386e-06	1.3476360436470713e-06	0.001527202664874494	8.229780178226065e-06	0.0025487623643130064	1.328517782894778e-06	9.128551027970389e-06
HIP1	9.231223521055654e-05	0.00010631940676830709	0.00015904846077319235	0.0001042490330291912	0.0006630910211242735	0.0002880992251448333	0.00021324331464711577	7.371948595391586e-05	9.418881381861866e-05	3.652819577837363e-05	0.000610252027399838	4.290670403861441e-05	0.00032515876227989793	0.0004066461406182498	0.0001199974722112529	1.8142207409255207e-05	5.97125144849997e-05	0.00011805599206127226	6.474178371718153e-05	0.0007959603681229055	0.0001578155206516385	0.00028375539113767445	0.00011972722131758928	0.00046528925304301083
CERS2	0.00015537752187810838	0.00033396430080756545	0.00020599584968294948	0.00017054032650776207	0.0003430231299716979	0.00043711214675568044	0.0003457888087723404	0.00031989632407203317	0.00018095632549375296	0.0005055217770859599	0.00019941791833844036	0.0002952054492197931	0.00026286474894732237	0.0017064055427908897	0.00020452555327210575	0.0002733184664975852	0.0003451214579399675	0.0002925177395809442	0.00026462753885425627	0.00013477601169142872	0.00032194078085012734	0.00010623162961564958	0.00027482619043439627	0.00032826102687977254
PHACTR2	2.1799201931571588e-05	0.0002181039599236101	7.978692883625627e-05	0.0008667985093779862	0.0007504501845687628	8.404354593949392e-05	0.00023038030485622585	0.0007311062654480338	1.9568467905628495e-05	1.3688803846889641e-05	0.0007092643063515425	0.00029577783425338566	0.0005005598068237305	1.584258279763162e-05	0.00025791008374653757	0.00014183532039169222	0.0005569279310293496	0.0008280994952656329	0.0006404516170732677	0.00028137137996964157	0.0001709344651317224	0.0008906350121833384	0.00022316188551485538	6.012889207340777e-05
MEF2C	0.0017782043432816863	3.4258798677910818e-06	1.63605761827057e-06	6.700814265059307e-05	0.000598298734985292	1.152919139713049e-06	3.8724083424312994e-05	3.3340456866426393e-06	0.0007579689263366163	6.456008577515604e-06	0.001158731640316546	4.592284767568344e-06	7.242556603159755e-05	4.772536499331181e-07	0.000556676764972508	2.4119146928569535e-06	2.930484333774075e-05	1.4773801012779586e-05	1.2979679695490631e-06	0.0013148593716323376	4.15570229961304e-06	0.00011329522385494784	8.993153528535913e-07	1.6243913705693558e-05
FLNA	0.00017441072850488126	0.0007392429979518056	0.00025253641069866717	0.000779031659476459	0.00030531681841239333	0.0006672219606116414	0.0004433774738572538	0.0005678804009221494	2.7521497031557374e-05	6.436117109842598e-05	0.0005480890977196395	6.20626742602326e-05	0.0019433221314102411	1.3456155102176126e-05	0.000375692528905347	0.0003363496216479689	0.00034108018735423684	0.0006040880107320845	0.000411966786487028	0.001213274896144867	0.00033644348150119185	0.0012071195524185896	0.0003863723832182586	0.000731667794752866
S100A9	4.904429715679726e-07	8.998861630971078e-06	4.080808503204025e-05	2.907896998749493e-07	1.2734034271488781e-06	1.6269818843284156e-06	3.5170149203622714e-05	2.9152030833756726e-07	9.39653273235308e-06	5.664787022396922e-05	8.66709513047681e-07	8.226539307543135e-07	1.0768412721517961e-06	1.1955347645198344e-07	0.0007914017769508064	1.6270712421828648e-06	1.3715834938921034e-06	2.640490492922254e-06	6.246668249332288e-07	6.515866175504925e-07	2.3158004296419676e-06	1.4794574099141755e-06	2.449761268508155e-06	7.067024512252829e-07
ENY2	0.000274086109129712	0.0003232948074582964	0.0007699365960434079	0.0002844993432518095	0.0004212823405396193	0.00031717034289613366	0.0003971022670157254	0.00033336927299387753	0.00037451155367307365	0.0014307779492810369	0.00024167125229723752	0.0002888930030167103	0.0003958209417760372	5.76153070142027e-05	0.00046213477617129683	0.0002712207497097552	0.0002722727076616138	0.00015892734518274665	0.00026140137924812734	0.00025494740111753345	0.0004142606630921364	0.00011599640129134059	0.0003301577235106379	0.0003428173658903688
TPM3	0.0008143570157699287	0.0007281799335032701	0.0010202822741121054	0.00023595409584231675	0.000766862474847585	0.0009842074941843748	0.0009683341486379504	0.0010032107820734382	0.00018896626716013998	0.0008233921835198998	0.0004620419640559703	0.0005370324943214655	0.0002120811550412327	0.00034719047835096717	0.0009498605504631996	0.0007754352991469204	0.0001441220083506778	0.0006502526812255383	0.0011371998116374016	7.255002128658816e-05	0.0015301353996619582	0.00018163464847020805	0.0012994746211916208	0.0012019112473353744
GBE1	0.00015103735495358706	8.616703416919336e-05	0.0001274613750865683	6.264633702812716e-05	0.00015131397231016308	7.958117930684239e-05	7.251484203152359e-05	0.00013810560631100088	9.150476398644969e-05	0.00016670100740157068	0.0001667394972173497	0.000519953144248575	0.0003732913173735142	1.418608553649392e-05	0.00024339216179214418	7.174313941504806e-05	0.00019693294598255306	0.00032193463994190097	4.2923507862724364e-05	0.00016065017553046346	8.654010889586061e-05	0.00011437582725193352	9.022137965075672e-05	0.00011850288865389302
STRA13	0.00021705601830035448	0.00031051505357027054	0.0013740675058215857	0.00025117472978308797	0.00018324583652429283	0.0002931539493147284	0.0004600335378199816	0.00029198164702393115	0.0002601555024739355	0.0011898607481271029	0.00012659451749641448	0.00015405840531457216	0.00013847005902789533	0.0013152009341865778	0.0002650136884767562	0.0002854347403626889	0.00016153758042491972	0.00029011847800575197	0.00029555492801591754	0.000196581007912755	0.0005900330143049359	0.00012142217019572854	0.00041725471965037286	0.0003776029625441879
CYTH4	0.00044401761260814965	0.0006158797186799347	2.2293548681773245e-05	5.874937869521091e-07	1.8194888298239675e-06	0.0008758081821724772	0.0002780651266220957	0.00020437390776351094	0.0003141859488096088	6.542365582618004e-08	1.5633122529834509e-06	0.00019487015379127115	2.3619359978965804e-07	1.6178468058569706e-06	0.0006425612955354154	0.0003132949350401759	1.2402973652569926e-06	0.0003589924890547991	0.0003722760593518615	1.875160023701028e-06	8.30989665701054e-05	6.022707566444296e-06	0.00048279555630870163	0.0005172563251107931
SEC11C	0.00021788124286103994	0.0002935366064775735	0.00023526247241534293	3.404211747692898e-05	0.00016435672296211123	0.00031970907002687454	0.0005846843123435974	0.0012003198498860002	0.006842207163572311	0.0006790632614865899	0.00012075821723556146	0.00015525084745604545	8.385605906369165e-05	0.00011641065066214651	0.00019667674496304244	0.0003506338980514556	2.5885243303491734e-05	0.001015641144476831	0.000559659325517714	7.910696149338037e-05	0.0004521936643868685	2.165761725336779e-05	0.0003486424102447927	0.0003720898530445993
HIST1H2AH	2.5964996893890202e-05	1.058459247360588e-06	0.0009793872013688087	5.924857759964652e-06	1.0617204679874703e-05	8.64705907588359e-06	7.545324024249567e-06	9.081437610802823e-07	1.9550179786165245e-05	1.0264227057632525e-05	4.920283345200005e-07	2.171490507407725e-07	1.2660471838898957e-05	8.898862142814323e-05	6.99008569426951e-06	7.746602932456881e-07	5.034990681451745e-05	2.367847628192976e-06	3.459232686964242e-07	6.370480036821391e-07	3.717255481205939e-07	3.5936923836743517e-07	1.0068422852782533e-05	2.5679951249912847e-06
PEAR1	3.293018266958825e-07	2.3258206738319132e-07	1.9188806277270487e-07	8.049783355090767e-05	0.0006018982385285199	1.0916463111243502e-07	9.930875421559904e-06	2.3486898044211557e-06	2.8226336326042656e-06	2.274466339713399e-07	0.0004771309031639248	6.41509188881173e-07	8.820155017019715e-06	1.0232904656959363e-07	1.4832111219220678e-06	1.013092969515128e-07	0.0007698438712395728	1.3033151162744616e-06	2.2112827480214037e-07	0.0008214522385969758	3.6865898778160044e-07	0.0009472958045080304	4.0484104602001025e-07	2.71875023827306e-07
BST2	0.00034191529266536236	0.0002799200883600861	0.0006591021665371954	8.443775004707277e-05	0.0009119210881181061	0.0004642735584639013	0.0005693632992915809	0.0007752852397970855	0.0006385626038536429	0.0007609588210470974	0.0008611936937086284	0.0006590571138076484	0.00040471175452694297	0.00022865372011438012	0.0006177866598591208	0.00017712084809318185	0.0002444877754896879	0.0006835720269009471	0.0005320520722307265	0.0007293375092558563	0.00035213251248933375	8.210346277337521e-05	0.001537120551802218	0.0005488549941219389
HSP90AB1	0.0006524379132315516	0.0005549840861931443	0.0005904423305764794	0.00040477965376339853	0.0009415728272870183	0.0004142988473176956	0.0006230950239114463	0.001021051430143416	0.0002585502516012639	0.0018207116518169641	0.0004030491691082716	0.00099343026522547	0.00031539739575237036	0.0005570144858211279	0.0005519698606804013	0.000657223048619926	0.0010736335534602404	0.0004329797229729593	0.00035403063520789146	0.0006274013430811465	0.0009580213227309287	0.00019830468227155507	0.0004737784038297832	0.0004210003826301545
RARRES3	0.00010570239828666672	0.0009262937819585204	0.00022551057918462902	0.00015662646910641342	7.021045894362032e-05	0.002403385005891323	0.0006890125223435462	0.00011617011477937922	0.0001297635753871873	0.0003987126983702183	2.671931724762544e-05	0.00028752980870194733	3.8850059354444966e-05	0.000562458299100399	0.00011515051301103085	0.0010331207886338234	0.0003554554423317313	0.0001275586982956156	0.0008618436986580491	0.00012744173000101	0.000756776484195143	3.6434106732485816e-05	0.0014506801962852478	0.0011466789292171597
MRPL14	0.000244481343543157	0.00019291357602924109	0.0008077280363067985	0.00046689799637533724	0.000253859325312078	0.0002690355759114027	0.00042425739229656756	0.0006518822629004717	0.00041395737207494676	0.00175496656447649	0.0001646485470701009	0.00015907036140561104	0.00036299938801676035	0.000313215161440894	0.0004287913616281003	0.000300394807709381	0.00023226092162076384	0.00013330862566363066	0.0003260854573454708	0.0002468228922225535	0.0006313553894869983	4.857699968852103e-05	0.00034559547202661633	0.0004234013904351741
HAVCR2	9.731295904202852e-06	1.1075574548158329e-05	5.9468984545674175e-05	2.1562907477346016e-06	1.161002614935569e-06	0.00011154687672387809	7.807213842170313e-05	0.0001251281937584281	1.7496514601589297e-06	1.3637550644318708e-08	4.73491945740534e-06	0.0003184267261531204	3.140703120152466e-05	1.8765683762467233e-07	0.00063970877090469	9.54901861405233e-06	3.645629078619095e-07	0.0008050088072195649	9.376066009281203e-05	1.3737370352373546e-07	9.983185009332374e-06	1.2448343795767869e-06	0.001827988657169044	0.00024902253062464297
KCNMB1	2.2367477470197628e-07	4.458265436824149e-07	3.054505896216142e-06	6.105095735620125e-07	1.4955907317926176e-05	2.6872544367506634e-07	0.0007177990628406405	2.583498371677706e-06	2.2532535695063416e-06	4.1690080252010375e-05	4.595216523739509e-05	7.178051600931212e-05	1.4153432630337193e-06	2.5511874923722644e-07	0.0004891343414783478	1.3780923779904697e-07	6.604027294088155e-05	2.1830667265021475e-06	6.772437700419687e-06	0.0012315388303250074	1.4322641845865292e-06	3.0501612400257727e-06	5.245267402642639e-07	2.1373627987486543e-06
RAB37	0.00029486112180165946	0.0007789015653543174	1.3650120308739133e-05	4.4052652015125204e-07	2.7942010092374403e-06	0.0005335346213541925	8.246992365457118e-05	6.833214865764603e-05	3.115724757662974e-05	9.341515578853432e-07	2.2118240394775057e-06	0.0006712186732329428	6.512965455840458e-07	2.879315070458688e-05	1.5699484947617748e-06	0.00028332110377959907	2.2114782041171566e-06	0.0001202191851916723	0.00042994803516194224	7.0341143327823374e-06	0.00027970856172032654	2.5671146431704983e-05	0.00017815278260968626	0.001425161026418209
IRF1	0.0007332286913879216	0.0009801579872146249	0.00013284318265505135	7.171408651629463e-05	0.00012587112723849714	0.0013069121632725	0.0005878478987142444	0.0004565862473100424	0.0005701413028873503	4.8621786845615134e-05	0.000130948843434453	0.0005434839986264706	9.54042116063647e-05	0.0002429690648568794	0.0002864094276446849	0.0008302553906105459	0.00017952383495867252	0.0008332976722158492	0.0009236581972800195	0.00015331617032643408	0.00035209732595831156	0.00023827711993362755	0.0006997329764999449	0.0012225660029798746
IGLV1-47	9.63886395766167e-06	8.01137684902642e-06	5.97321800910322e-08	5.4098450164019596e-08	5.052207896483196e-08	4.799928319698665e-06	2.3493284970754758e-06	1.3192776293635688e-07	0.002631982322782278	4.675593689995594e-09	3.845108409450404e-08	5.557559745739127e-08	2.6974744216090585e-08	4.659096219938874e-09	2.150075850693156e-08	2.266811094386867e-08	9.40886053513168e-08	8.745168088353239e-06	5.195045105210738e-08	4.770035033629938e-08	2.5485297427962905e-08	1.5986242374310677e-07	4.9920878097964305e-08	1.2768880708335928e-07
C4orf32	1.6212467016885057e-05	0.00018130775424651802	1.6373502148780972e-05	2.1794101485284045e-05	0.001033943728543818	2.6435791369294748e-05	3.355137232574634e-05	0.00022480555344372988	4.745877959067002e-05	2.8962098440388218e-05	0.0003248215070925653	4.1383424104424194e-05	1.427058577974094e-05	0.00045821088133379817	6.022622619639151e-05	0.0001061838775058277	6.598213803954422e-05	4.320462539908476e-05	7.409618410747498e-05	0.0004249128687661141	0.0001574719208292663	8.792077278485522e-05	2.539840352255851e-05	0.00013308474444784224
IL18BP	0.0003746201400645077	0.00017739704344421625	1.1740664376702625e-05	9.211701399181038e-05	0.0004171952896285802	0.00017290585674345493	3.90026907552965e-05	1.1305534826533403e-05	8.663922926643863e-06	2.0781704733963124e-05	0.00034761102870106697	7.633517816429958e-05	0.0001430813135812059	1.7375426750732004e-06	0.00048729925765655935	0.00019396122661419213	0.00024770249729044735	2.7830199542222545e-05	0.00012425835302565247	0.00020941939146723598	0.00013713115185964853	0.00018028165504802018	2.762841177172959e-05	4.994929622625932e-05
GZMA	3.43973215422011e-06	0.0005534027586691082	4.436997915036045e-05	2.947622306237463e-07	3.7879019032516226e-07	0.0030044757295399904	0.00033484381856396794	4.153333975409623e-06	1.3354061820791685e-06	5.4291508178039294e-08	4.0418171920464374e-07	1.079527692127158e-06	1.5116098950329615e-07	2.3173967633738357e-07	3.525300940054876e-07	7.120279042283073e-05	7.967097985783766e-07	2.539966044423636e-05	6.133384158601984e-05	7.128216452656488e-07	3.2279742299579084e-05	2.452194848956424e-06	0.000854278972838074	0.0010096706682816148
STARD10	3.761930202017538e-05	7.236952660605311e-05	1.766419518389739e-05	0.00014541647396981716	4.430800618138164e-05	1.623903699510265e-05	1.761574822012335e-05	2.0187017071293667e-05	3.088787343585864e-05	0.0004726275510620326	3.137585736112669e-05	3.1652325560571626e-05	0.0001457879989175126	0.002673329086974263	2.8926864615641534e-05	8.373743912670761e-05	5.5054166296031326e-05	6.0232545365579426e-05	6.048756404197775e-05	2.0727891751448624e-05	5.70280863030348e-05	6.523602496599779e-05	2.6845811589737423e-05	0.0001008793042274192
DRAM2	0.0010589445009827614	0.0002636229037307203	0.00013256259262561798	0.00011208422802155837	0.0002746586687862873	0.00037604893441312015	0.00021821103291586041	0.00028961198404431343	0.00030567232170142233	0.00035483177634887397	0.0001230229390785098	0.0001346767385257408	0.00011922877456527203	0.00029052066383883357	0.0004968090797774494	0.0003852153313346207	0.00019587606948334724	0.0002316272002644837	0.00033038490801118314	0.00014175070100463927	0.00017729705723468214	0.0001255927636520937	0.00028409509104676545	0.00030785577837377787
DPT	9.018153832585085e-07	1.2705454537353944e-06	8.980179586615122e-07	0.0014988515758886933	1.326292931480566e-06	1.4027880297362572e-06	8.542677278455812e-06	2.3526843051513424e-06	1.6388963786084787e-06	7.070416927490442e-07	4.328852298840502e-07	7.092767759786511e-07	0.00031650785240344703	3.372279309132864e-07	7.592722681692976e-07	9.174759156849177e-07	0.0015949079534038901	1.9567651179386303e-06	5.449302875604189e-07	3.173888899254962e-06	1.188149326480925e-06	0.00012384040746837854	8.292855113722908e-07	2.818149823724525e-06
