Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
FGR	2.2302863726508804e-05	0.006537252571433783	3.746893344214186e-05	3.482074362182175e-06	3.921246047866589e-07	5.18980323249707e-06	0.0011707302182912827	0.0007351850508712232	0.001558386837132275	4.337176505941898e-06	0.0003212519222870469	0.00020096934167668223	1.067775156116113e-05	8.24650633148849e-05	1.0663825378287584e-06	2.0226740105044883e-07	9.364342986373231e-05	4.574449576466577e-06	6.606100555472949e-07	4.8736754251876846e-05	3.647704215836711e-05	1.9151188723753876e-07	1.059579062712146e-06	8.727907697902992e-06	3.673233095469186e-06	1.641052404011134e-05
FHL1	9.57800293690525e-05	0.00018900689610745758	0.0001892725849756971	8.117185643641278e-05	0.00018476515833754092	0.0003812488866969943	9.113308806263376e-06	7.619589723617537e-06	6.779468094464391e-05	3.212956289644353e-05	6.51660593575798e-05	0.0001662556460360065	3.5814413422485813e-05	0.00023155998496804386	0.0009392874198965728	1.4201389149093302e-06	0.00021052034571766853	0.0010717366822063923	0.0007616222719661891	0.00014660479791928083	3.402609218028374e-05	0.0006854945095255971	1.9871844415320083e-05	0.0002792430459521711	1.982776120712515e-05	4.365560380392708e-05
FHL2	9.66239986155415e-06	3.234420364606194e-05	2.779769829430734e-06	0.0037430874072015285	0.00039476671372540295	4.629517570720054e-05	2.7390260584070347e-06	1.280158721783664e-05	3.333241693326272e-05	4.069255373906344e-05	5.021430752094602e-06	4.8177578719332814e-05	2.20493420783896e-05	0.00010819227463798597	0.0005219648010097444	0.0006235619657672942	9.728821169119328e-06	0.0008317229221574962	0.0005801685620099306	7.762793393339962e-05	0.00011420645023463294	0.0005647571524605155	1.5936462659738027e-05	6.041272172296885e-06	5.092736955703003e-06	8.345356764039025e-05
FHL3	0.00019594065088313073	0.00017678925360087305	0.0014983386499807239	0.0005346902180463076	0.0003865055041387677	9.700976079329848e-05	0.0003664627147372812	0.0003027497441507876	0.0006073352415114641	8.740580960875377e-05	2.8211750304762973e-06	0.0001545174018247053	3.753108103410341e-05	3.464180917944759e-05	0.0002912819036282599	1.3006135304749478e-05	0.00031125315581448376	0.000602817046456039	0.0005855797789990902	9.422530274605379e-05	0.0004066326655447483	0.0007590673048980534	0.0005880342796444893	3.648765050456859e-05	5.673539999406785e-05	0.00021834395010955632
FHL5	8.699227294073353e-08	1.929549398482777e-06	1.4741029019660346e-07	5.943041401224036e-07	6.833502652625612e-08	6.2448580138152465e-06	7.906632504273148e-08	8.949400154278919e-08	3.8125060086713347e-07	1.0945321804456398e-07	8.412374654653831e-07	2.7351975973033404e-07	2.212370162624211e-07	2.8752879188687075e-06	1.6582562523126398e-07	6.876253344501038e-09	1.2121527959152445e-07	7.23162229405716e-05	0.0012966805370524526	8.769786290940829e-06	2.9368419518505107e-07	1.6043280481881084e-07	7.765251552882546e-08	3.7862548651901307e-08	5.255280370874971e-07	3.815212494373554e-06
FIBIN	4.0946335388980515e-07	7.144047685869737e-06	2.276134182466194e-06	0.0001919415226439014	0.0013571347808465362	8.691495168022811e-06	2.5389584834556445e-07	3.031467485925532e-07	1.004734258458484e-06	7.890987490100088e-07	9.220947845278715e-07	9.946251111614401e-07	3.5637140172184445e-07	6.74727198202163e-06	0.0004566012357827276	2.327141828573076e-06	2.155630625111371e-07	2.713431058509741e-05	1.168754170066677e-05	8.910540600481909e-06	1.942920425790362e-05	0.001225035171955824	2.825907472470135e-07	3.811330202552199e-07	5.72530723275122e-07	5.723443791794125e-06
FILIP1	8.062090728344629e-07	4.943080966768321e-06	9.640853022574447e-06	1.0035126933871652e-06	7.340592128457502e-05	8.727191016077995e-06	8.795215933332656e-08	3.932532877115591e-07	6.446426823458751e-07	4.880805590801174e-06	3.0013123364369676e-07	7.15147762093693e-05	1.542750169392093e-06	6.749568910890957e-06	0.00013900332851335406	2.875598852369876e-07	0.0012050684308633208	3.5294349800096825e-05	0.001079682493582368	1.2535516361822374e-05	0.00016204931307584047	4.377352888695896e-05	2.789764437238773e-07	8.171891181518731e-07	1.1723267334673437e-06	7.836877557565458e-06
FILIP1L	4.9225145630771294e-06	1.4417312740988564e-05	1.4270159454099485e-06	6.329709322017152e-06	0.0012466006446629763	4.946067201672122e-05	5.228273948887363e-05	2.5699007437651744e-06	0.0005161879817023873	1.3784325574306422e-06	1.7499696696177125e-05	0.00019450973195489496	3.902304160874337e-05	1.1681635442073457e-05	0.00023592183424625546	8.851772577145312e-07	0.00013080594362691045	0.00014809690765105188	0.0019507575780153275	2.1767260477645323e-05	0.00022174969490151852	0.0006702162208966911	3.238503632019274e-05	2.42926739701943e-06	4.309175437811064e-06	5.390066871768795e-05
FKBP10	2.3865688945079455e-06	7.469647243851796e-05	1.060170052369358e-05	0.0001704731839708984	0.0014063847484067082	3.134833968942985e-05	9.86279928838485e-07	2.654584477568278e-06	1.1499722859298345e-05	2.021038562816102e-05	9.708086281534634e-07	0.00026683168835006654	1.9262495243310696e-06	2.6377631002105772e-05	0.0005114430678077042	8.044088463066146e-05	0.00016231414338108152	0.0004799245507456362	0.0006297429790720344	4.362998151918873e-05	0.0006069591618143022	0.0018187606474384665	1.169229904007807e-06	3.5493451377988094e-06	1.645890370127745e-05	2.756391404545866e-05
FKBP11	0.00045702687930315733	0.00043034437112510204	2.1859039406990632e-05	8.336835162481293e-05	0.00026070879539474845	0.007426897995173931	1.964016155397985e-05	0.000854834564961493	2.7266021788818762e-05	7.204214489320293e-05	7.281442958628759e-05	0.000363936647772789	0.0003433122474234551	0.0005192568642087281	0.00019105611136183143	7.778168946970254e-05	6.878265412524343e-05	0.00012208080443087965	7.287462358362973e-05	0.0005489086033776402	0.00011736042506527156	0.0004735141119454056	0.00017846502305474132	0.0006027375347912312	0.008206209167838097	0.0006465895567089319
FKBP15	0.00017683679470792413	0.00029006286058574915	0.0001168776725535281	8.302322385134175e-05	0.0002506794116925448	0.00014004090917296708	0.0006284244009293616	0.00026285546482540667	0.00019169028382748365	8.771788270678371e-05	0.0001495815085945651	4.622711276169866e-05	0.001052730600349605	0.00015559679013676941	0.00012214118032716215	0.00013632519403472543	0.00019059171609114856	2.3380349375656806e-05	0.00014761713100597262	0.00011296098091406748	0.0004930186551064253	8.717519813217223e-05	0.00026010762667283416	0.00026821516803465784	7.083797390805557e-05	0.00016664662689436227
FKBP1A	0.0006636110483668745	0.0002629086666274816	0.00032553120399825275	0.00032159261172637343	0.00013340020086616278	0.00021629636466968805	0.0005314338486641645	0.0005772619042545557	0.0006883920286782086	0.0006429780623875558	0.0003289514861535281	0.003971791826188564	9.912192035699263e-05	0.00048510479973629117	0.00034676806535571814	0.0005651320097967982	0.0014952312922105193	0.0009278919314965606	0.00028892498812638223	0.0003723711706697941	0.0005541019490920007	0.000671545451041311	0.001625582342967391	0.0003980402834713459	0.00020595443493220955	0.00030665521626360714
FKBP1C	0.0002426409046165645	8.668094233144075e-05	9.710849553812295e-05	7.389124220935628e-05	2.286077506141737e-05	0.0001488213165430352	0.00013521310756914318	0.00016739343118388206	0.0001323270844295621	0.0002075722732115537	0.00011200018343515694	0.001552726374939084	2.6015775802079588e-05	7.752129749860615e-05	8.99413789738901e-05	0.00015815673395991325	0.00039999812725000083	0.00036322654341347516	9.329639578936622e-05	0.0002507626486476511	0.00017230385856237262	0.0001702247973298654	0.0007573655457235873	0.000138360308483243	6.459708674810827e-05	0.0003476866986602545
FKBP2	0.0007189707248471677	0.0006058465805836022	0.0004072014708071947	0.0005750349373556674	0.0005146710318513215	0.002611513016745448	0.0006532056722790003	0.0007522001978941262	0.0005627743666991591	0.00030245393281802535	0.00026689216610975564	0.0006787836900912225	0.00044457148760557175	0.0005864700651727617	0.0006509794620797038	0.0010057389736175537	0.00042053472134284675	0.00029288462246768177	0.0005462191766127944	0.0012387172318995	0.0005473163910210133	0.00073526258347556	0.00028912691050209105	0.0004584419075399637	0.005090773105621338	0.0006332016782835126
FKBP4	0.00021198944887146354	0.00019170055747963488	0.00011534438817761838	0.00013872711861040443	9.227316331816837e-05	4.3845033360412344e-05	0.00023254832194652408	0.00017442656098864973	5.921813863096759e-05	0.0004514398460742086	0.0001320679293712601	0.00029037834610790014	7.220987026812509e-05	0.00016777348355390131	0.00012733059702441096	0.0013125853147357702	9.017341653816402e-05	0.0004545969713944942	0.0003125806979369372	0.0003151851997245103	0.00010157098586205393	8.633739344077185e-05	0.0001846143277361989	0.00016063325165305287	0.00012603866343852133	0.00016102944209706038
FKBP5	0.0005646438803523779	4.9775117076933384e-05	8.478250674670562e-05	3.7483099731616676e-05	2.914662763942033e-05	2.9903701943112537e-05	0.00016478396719321609	0.00027763668913394213	7.767971692373976e-05	0.0001645757001824677	4.7513374738628045e-05	5.0960868975380436e-05	0.0008775425376370549	4.0494556742487475e-05	7.924294186523184e-05	5.930195402470417e-05	4.4682372390525416e-05	2.7574304112931713e-05	9.497559949522838e-05	4.7047815314726904e-05	1.6020028851926327e-05	1.3828360351908486e-05	0.0009817354148253798	0.0007659067632630467	6.610018317587674e-05	0.0001236703246831894
FKBP9	4.677994184021372e-06	2.3361737476079725e-05	3.374978041392751e-05	0.00013390650565270334	0.0018336368957534432	1.684891503828112e-05	4.400944453664124e-05	2.4614860194560606e-06	2.1956155251245946e-05	9.233792297891341e-06	1.962081569217844e-06	0.0002452532062307	6.25081065663835e-06	6.255048356251791e-05	0.0006468374049291015	0.000129623367683962	0.0008798440103419125	6.454411777667701e-05	0.00028816962731070817	3.939444650313817e-05	0.0009108763188123703	0.0009192104917019606	2.953693183371797e-06	4.342085503594717e-06	1.367262848361861e-05	5.648353180731647e-05
FLI1	0.0006744040292687714	0.0004878003092017025	0.0005813479656353593	1.0006101547332946e-05	3.20804538205266e-05	0.00018286664271727204	0.00022566616826225072	0.0008294483995996416	0.0005038079107180238	9.07950452528894e-05	0.0007304372848011553	0.0006123300991021097	0.00037932652048766613	0.00027956627309322357	1.6103671441669576e-05	2.3826122230730107e-07	0.0005072368076071143	1.477277692174539e-05	4.099024954484776e-05	0.00015186701784841716	6.480639422079548e-05	2.1681862563127652e-05	0.00041119588422589004	0.0009375312365591526	0.00024029824999161065	0.00023819472698960453
FLJ21408	2.218827467004303e-05	0.00036548974458128214	0.002701355377212167	2.8839600417995825e-05	1.4598848792957142e-05	6.649616352660814e-06	1.6381736713810824e-05	9.258869795303326e-06	5.063820935902186e-05	1.3946403669251595e-05	6.488880171673372e-05	1.7569303963682614e-05	4.674473530030809e-06	3.0755013540328946e-06	1.6598280581092695e-06	7.148257282096893e-05	5.9740987126133405e-06	4.902808996121166e-06	1.947276814462384e-06	2.027304253715556e-05	2.626152490847744e-05	7.280881163751474e-06	2.9179266221035505e-06	0.00017884941189549863	3.8960602978477255e-05	2.0898502043564804e-05
FLNA	0.0007255103555507958	0.0028164959512650967	4.577416621032171e-05	0.001796478289179504	0.0021720679942518473	7.937048940220848e-05	0.00041284298640675843	0.0007690681959502399	0.00027700699865818024	0.0002359141071792692	0.00018071563681587577	0.00028002960607409477	0.0006679357611574233	0.0007398403249680996	0.0002893372729886323	2.1052921511000022e-05	0.000333866075379774	0.0007979886722750962	0.0010669572511687875	0.00015625005471520126	0.0011655031703412533	0.0007002485799603164	0.000541742832865566	0.000505388539750129	2.314793164259754e-05	0.00075512909097597
FLNB	4.7216548409778625e-05	0.00022164023539517075	0.00011737520253518596	0.00024013884831219912	0.0006468454957939684	2.6018897187896073e-05	0.00010329400538466871	4.0037626604316756e-05	1.6605848941253498e-05	5.094156585983001e-05	0.00013182932161726058	0.00023313285782933235	0.0006522072944790125	0.00014321676280815154	7.318617281271145e-05	0.0012819799594581127	0.0007751154480502009	1.5410802006954327e-05	1.1705428732966539e-05	4.114562034374103e-05	0.0027559371665120125	0.00021892544464208186	3.0286202672868967e-05	8.343032823177055e-05	4.208103291603038e-06	0.0002614172117318958
FLOT1	0.00044830222032032907	0.0011997608235105872	0.0011725850636139512	0.0011616389965638518	0.00043228312279097736	0.00026898091891780496	0.0008835414773784578	0.0007274769013747573	0.0005804668762721121	0.00033280992647632957	0.00030106527265161276	0.0012304025003686547	0.00046197217307053506	0.000464774901047349	0.00043551716953516006	0.0009750640019774437	0.0008239038870669901	0.00034094866714440286	0.0005579855060204864	0.0005255217547528446	0.0006209642742760479	0.0005280787008814514	0.0002052361669484526	0.0004842464404646307	0.00038615227094851434	0.0004808410012628883
FLT1	6.304330327111529e-06	2.040538220171584e-06	5.905908892600564e-06	8.914599902709597e-07	1.431922441952338e-06	7.341628133872291e-06	5.694515130016953e-05	7.506264978474064e-07	2.8375201509334147e-05	9.479747859586496e-06	5.127487384015694e-06	6.645457324339077e-05	5.754979156336049e-06	3.4328870697208913e-06	3.597036084102001e-06	2.315175379408174e-06	0.0026215389370918274	8.324303053086624e-06	2.0957477318006568e-06	1.0355951417295728e-05	0.0012101337779313326	9.664702247391688e-07	4.3220381485298276e-05	8.067670023592655e-06	2.344596850889502e-06	3.437951090745628e-05
FLT4	9.398452675668523e-06	2.797144952637609e-05	9.023734719448839e-07	4.530945147962484e-07	8.609344348542436e-08	7.243998879857827e-06	8.782448901456519e-08	5.111037808092078e-06	4.642461135517806e-07	5.225862764746125e-07	1.6083095033536665e-07	2.989987115142867e-05	2.199169284722302e-05	7.181688488344662e-06	8.513271723131766e-07	3.416001348455211e-08	0.0020880727097392082	5.352084144760738e-07	3.1334045047515247e-07	1.0225237929262221e-05	0.0007848860695958138	1.303797461105205e-07	1.4699988923894125e-06	0.0001284710451727733	9.377759511153272e-07	9.595984920451883e-06
FMNL2	1.9609983610280324e-06	9.598313226888422e-06	0.00016683655849192291	1.2326909200055525e-05	0.000305595196550712	2.1334286429919302e-05	0.0008581444271840155	8.261418429356127e-07	2.808479439408984e-05	1.7722648408380337e-05	8.686812179803383e-06	0.00014789363194722682	4.009656606740464e-07	1.460569092159858e-05	0.0003901876916643232	1.2711580893665086e-05	0.00014394958270713687	2.9586513846879825e-05	7.604766869917512e-05	2.1762953110737726e-05	0.0003728930896613747	6.924127228558064e-05	2.2954150153964292e-06	1.8829724695024197e-06	2.2224448912311345e-05	3.2049061701400205e-05
FMO1	2.770557046005706e-07	5.255058567854576e-06	2.807814496463834e-07	4.383939449326135e-05	0.0004428410029504448	1.0254864719172474e-05	2.718516611821542e-07	4.85376801862003e-07	1.0568932111709728e-06	8.54140353112598e-07	1.4196165238899994e-06	1.7743458329277928e-06	3.952753502289852e-07	4.448734216566663e-06	0.00194653554353863	1.459105476442346e-07	7.915912760836363e-07	5.724650236516027e-06	1.8740891391644254e-05	6.392639079422224e-06	5.443811915029073e-06	0.0006154309958219528	5.055716201241012e-07	1.916899066145561e-07	1.6139538274728693e-06	5.900439191464102e-06
FMO2	5.796359801024664e-07	3.0522551242029294e-06	2.3324662379309302e-07	0.0033106585033237934	9.445592877455056e-05	1.0557995665294584e-05	1.0787512110255193e-06	5.081346330371161e-07	1.4618733530369354e-06	4.1175763954015565e-07	1.6043671280385752e-07	4.204308788757771e-05	3.262713050844468e-07	1.5967552826623432e-05	0.0016071206191554666	1.0648188435880002e-05	0.0001741384476190433	0.00021652347641065717	0.000415110174799338	1.2195014278404415e-05	1.5933050235616975e-05	0.0001118230284191668	1.3194064649724169e-06	9.78191906142456e-07	3.4946126561408164e-06	8.023213922569994e-06
FMOD	8.854515272105346e-07	1.5696927221142687e-05	3.950319182877138e-07	0.00017628657224122435	0.0005744931986555457	1.1904780876648147e-05	1.8703860860114219e-07	1.673290171311237e-06	4.533772880677134e-06	1.0518880117160734e-05	4.06600861424522e-07	3.614176193877938e-06	3.878715688188095e-06	0.0001645957090659067	0.0006358740502037108	0.00011850219743791968	2.62982598542294e-06	0.00038147723535075784	0.000238663429627195	4.57267597084865e-05	0.00015441061987075955	0.0023457815404981375	1.1273416475887643e-06	1.9601293388404883e-06	1.1924249747607973e-06	9.731776117405389e-06
FN1	2.5943006676243385e-06	1.4357364307215903e-05	1.5350495914390194e-06	1.594665263837669e-05	0.002767575206235051	1.9972560039605014e-05	0.00011727382661774755	2.159788436983945e-06	4.15366048400756e-06	3.7022284686827334e-06	9.653489314587205e-07	7.412051218125271e-06	2.1821870177518576e-06	2.4911490982049145e-05	2.1289750293362886e-05	1.2939531188749243e-06	3.166671740473248e-05	1.3016944649280049e-05	7.940549403429031e-05	1.8942415408673696e-05	0.0002769379934761673	0.0005508808535523713	2.338828835490858e-06	1.1636127510428196e-06	2.0484690139710438e-06	3.457257480476983e-05
FN3K	8.312398858834058e-05	0.0006706140702590346	0.00041671155486255884	0.00021310217562131584	0.0001343553449260071	0.0007123033865354955	8.187356434063986e-05	7.377074507530779e-05	6.597869651159272e-05	7.887370884418488e-06	2.7807823244074825e-06	0.0003512366092763841	7.840373291401193e-05	0.00038358019082807004	0.0004153824702370912	0.0012206026585772634	0.00018077340791933239	0.00031437721918337047	0.000148559280205518	0.00012212501314934343	0.00010707715409807861	0.00017463053518440574	1.4542052667820826e-05	0.00015676835027989	0.0005261769983917475	6.397936522262171e-05
