Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
ADCY4	4.0720118704484776e-05	1.6148589566000737e-05	5.662187959387666e-06	1.530974986962974e-05	3.0109122235444374e-06	2.494189402568736e-06	0.0019884940702468157	1.303865474255872e-06	0.0006825475138612092	4.0796861867420375e-05	8.505035111738835e-06	1.4534940419252962e-05	0.0001311900996370241	2.7551030143513344e-05	4.1488347051199526e-06	0.00024209423281718045	7.277029453689465e-06	5.276696538203396e-05
ADCY7	3.8360553844540846e-06	0.0004914332530461252	0.0003764619759749621	0.0008220922318287194	2.6584168608678738e-06	0.00018757471116259694	3.2537154766032472e-06	5.4416421335190535e-05	2.4573753307777224e-06	0.0007819831371307373	0.00027506102924235165	0.0003059074515476823	6.322152330540121e-07	0.001992714824154973	0.00031645424314774573	1.0215343309027958e-06	0.0002327424444956705	7.298430773516884e-06
ADCYAP1	2.037523749720549e-08	2.779981045364366e-08	8.404968099284815e-08	4.053374524914943e-08	2.4888008098855607e-08	2.7461586782351333e-08	3.4172142449051535e-08	5.0679339835824067e-08	2.8188998157929746e-07	1.9338290258019697e-07	5.5637684681641986e-08	1.4902591161103373e-08	4.593270208630429e-09	1.6427364357696206e-07	4.269767472919739e-08	6.332939506137336e-08	9.601098582834311e-08	1.134851714823526e-07
ADGRA2	1.4899841289661708e-06	9.277952131014899e-07	4.652951247408055e-06	5.868445782652998e-07	2.394331204413902e-06	0.0007515341858379543	0.0002945052401628345	5.857556857336021e-07	0.00031735742231830955	6.035860224073986e-06	1.7593142729310784e-06	5.470618020808615e-07	3.78622246444138e-07	9.950390449375845e-06	4.20756180119497e-07	0.001141906250268221	0.00011012115282937884	0.0016680015251040459
ADGRE2	1.7217502318089828e-05	0.0011839816579595208	0.001411661971360445	7.750462827971205e-05	2.0931695132730965e-07	1.894749038910959e-05	8.539601594748092e-07	5.669885467796121e-06	1.141091161116492e-06	0.0007481527864001691	1.2747413165925536e-05	1.8336711946176365e-05	7.835636779418564e-07	9.366995800519362e-05	5.579904609476216e-06	0.0001460828207200393	7.495300906157354e-06	7.083320724632358e-06
ADGRF5	1.4763787703486742e-06	2.82990953337503e-07	2.485998493284569e-06	4.424088047016994e-07	4.4765249640477123e-07	3.7285244616214186e-06	0.0015859926352277398	4.703174738551752e-07	0.0013723596930503845	7.125175898181624e-07	1.018178181766416e-06	3.985150272001192e-07	1.0278425861542928e-06	1.1539819979589083e-06	3.3178630474139936e-06	0.0010179433738812804	1.4534844922309276e-05	1.2243001492606709e-06
ADGRG1	0.00046000105794519186	8.199313015211374e-06	7.409505542455008e-07	0.0009425301104784012	8.064279245445505e-05	3.2376900094277516e-07	0.0006826017634011805	6.612749712076038e-05	0.00014509529864881188	0.0013040327467024326	1.3282487998367287e-06	3.81501013180241e-06	6.375819066306576e-05	2.2592879759031348e-05	0.00026871004956774414	1.638669527892489e-05	1.1624645139818313e-06	3.071423861911171e-06
ADGRL2	5.8421206631464884e-05	5.55430176518712e-07	1.900334973470308e-05	3.8582689398936054e-07	1.6670297782184207e-06	0.0002841543755494058	0.0011236805003136396	1.6147969290614128e-06	0.0002207834622822702	3.050600525966729e-06	1.425636241947359e-06	3.053553996323899e-07	4.617854756361339e-06	7.571187597932294e-05	9.19162403079099e-07	0.0006612653960473835	2.942351420642808e-05	0.00039492343785241246
ADGRL4	1.5066610785652301e-06	5.1907807119278e-07	1.1920712950086454e-06	2.3575434227041114e-07	2.3644152236101945e-07	1.904360487969825e-06	0.00273258239030838	2.1415233675270429e-07	0.0010347572388127446	2.538273065511021e-06	3.073341304116184e-06	1.2166810847702436e-06	5.738899062635028e-07	1.2773842854585382e-06	4.023611666070792e-07	4.879710218119726e-07	5.309034804668045e-06	2.2827396151114954e-06
ADH1B	7.395831858048041e-08	6.754302006584112e-08	4.104387585357472e-07	1.76666915763235e-07	1.6987674200663605e-07	1.3043417311564554e-05	7.972881377327212e-08	1.5760413418774988e-07	2.831835263350513e-05	2.111189360221033e-06	1.7837217001215322e-06	1.3855550378139014e-06	2.295759848891521e-08	1.3116983836880536e-06	6.604520876862807e-07	3.0385317586478777e-05	6.905290774739115e-07	0.001766772591508925
ADI1	0.000922412087675184	0.0003104728530161083	0.0003660458605736494	7.920770440250635e-05	0.0014291303232312202	0.00019643869018182158	0.00012946841889061034	0.0005990174831822515	0.0002630983362905681	0.0003519090241752565	0.00027360260719433427	0.0004584596317727119	0.000656600168440491	4.231390266795643e-05	0.0007544085383415222	0.00041633014916442335	0.0002470765321049839	0.0006295637576840818
ADIPOR1	0.0010591091122478247	0.0005163262831047177	0.0005121486610732973	0.0006127458764240146	0.0018838761607185006	0.0001742046297295019	0.0002083683793898672	0.0006883952883072197	0.00025146835832856596	0.0006155592855066061	0.00039846260915510356	0.0006351330666802824	0.0010926317190751433	0.00041960450471378863	0.0006478026043623686	0.00020181572472210974	0.0004779582959599793	0.0002693221322260797
ADIRF	0.00014927251322660595	3.04468107970024e-06	6.845265033916803e-06	2.009748186537763e-06	8.2306187323411e-06	6.734351336490363e-05	0.0003481327439658344	3.233969437133055e-06	0.002861881162971258	1.175646139017772e-05	3.2985190046019852e-06	6.496622518170625e-06	0.0008077716338448226	2.4718689019209705e-05	3.702390813487e-06	0.0018731777090579271	0.00028808609931729734	0.000536775856744498
ADK	0.0002580010623205453	9.686189878266305e-05	0.00012131679250160232	0.0002370127767790109	0.00010787534120026976	0.00014743558131158352	4.1870185668813065e-05	0.0001957767381099984	7.355665002251044e-05	0.0003070842649322003	0.0009025827166624367	0.0005404339754022658	0.0004502714436966926	0.0017757327295839787	0.0005140500143170357	0.00017260880849789828	0.00014382097288034856	0.00010973574535455555
ADM5	1.0800577001646161e-05	1.5553522416666965e-06	2.4145108454831643e-06	1.2844180901083746e-06	3.7480549508472905e-06	1.5169170808349008e-07	0.0005663848714902997	3.16592377203051e-06	0.0006419742130674422	1.997651224883157e-06	2.2411617464968003e-05	1.2791348126484081e-05	4.979478762834333e-05	5.3680741984862834e-05	6.245423378459236e-07	1.5325856566050788e-06	3.6866299524263013e-06	6.954373020562343e-06
ADORA3	5.737507891012683e-08	0.0010299189016222954	3.365009251865558e-05	3.779542510073952e-07	3.8173929794993455e-08	3.6312616202849313e-07	1.6691885321051814e-05	8.998141538540949e-07	5.553839628191781e-07	3.841514910618571e-07	2.2120100595657277e-07	3.2716435782731423e-08	1.0091441460247097e-08	7.942861657284084e-07	1.0774159875381883e-07	2.745213691923709e-07	2.140956070206812e-07	3.1289479807128373e-07
ADRA2A	6.15657029356953e-07	9.884931841952493e-07	9.286477143177763e-05	2.1470610533924628e-07	4.110561803827295e-06	0.0007149073644541204	5.073496254226484e-07	3.492762061796384e-07	1.9918315956601873e-05	1.4726754216098925e-06	3.856814885239146e-07	2.130523739651835e-07	0.00016120834334287792	8.11180052551208e-06	4.862704372499138e-07	0.00054335524328053	0.00025201262906193733	5.869756932952441e-05
ADRB2	1.017470822262112e-06	8.181978046195582e-05	0.002631535055115819	0.0004433071590028703	2.5759914024092723e-07	1.8835429216323973e-07	0.00010752056550700217	3.2186737371375784e-05	0.0003207637055311352	0.001713647972792387	0.00014824284880887717	0.00017076890799216926	8.41417204355821e-06	0.0004914120654575527	1.4477195691142697e-05	2.7916885301237926e-06	1.4572835880244384e-06	4.635862296709092e-06
AEBP1	9.618503327146755e-07	1.6697910041330033e-06	9.082696124096401e-06	1.9512895050866064e-06	3.4489130484871566e-06	0.002564228605479002	7.424201612593606e-06	2.924007958426955e-06	1.8596063455333933e-05	1.4004110198584385e-05	9.133704224950634e-06	2.0531324480543844e-06	3.764994289667811e-07	2.3212789528770372e-05	2.538002263463568e-06	0.00016828237858135253	0.00023655481345485896	5.84632798563689e-05
AES	0.0003611346473917365	0.00020068578305654228	0.00013996049528941512	0.0007892366265878081	9.959143790183589e-05	0.0003609748964663595	0.00042262105853296816	0.0003098629240412265	0.0004416129959281534	0.0013420693576335907	0.00044167941086925566	0.001631945720873773	0.0003382139257155359	0.0008677159203216434	0.0009384544100612402	0.00026253494434058666	0.0007408970268443227	0.0004370221577119082
AFAP1L1	7.223083230201155e-06	3.7818938380951295e-06	6.146141231511137e-07	1.1446037717632862e-07	1.3875072909286246e-05	4.4606331357499585e-06	0.0017873249016702175	4.4747164906766557e-07	0.00038625835441052914	1.7105780898418743e-06	2.3119636693991197e-07	1.941645280112425e-07	1.9342259349741653e-07	7.746220944682136e-07	3.151294265535398e-07	3.2915650081122294e-05	5.8915135014103726e-05	5.733015768782934e-06
AFAP1L2	1.0378134902566671e-05	1.632040721233352e-06	1.3639346434501931e-06	0.0008422154351137578	1.0083299457619432e-06	0.00019553927995730191	0.00024203101929742843	2.34302096941974e-05	0.0013277513207867742	8.37222469272092e-05	5.563582089962438e-05	3.264017141191289e-05	4.858531610807404e-05	0.00021317567734513432	0.00010588643635855988	0.0008185973856598139	0.0001331523817498237	9.498221334069967e-05
AFF3	1.1559794984350447e-05	1.9939794583478943e-05	1.3882735174775007e-06	1.7196158523802296e-06	3.8468081697828893e-07	1.4778986951569095e-05	1.333831824013032e-05	4.7013486437208485e-06	1.1335298040648922e-05	6.152423156891018e-05	0.0008977734250947833	4.104510662727989e-05	0.0023298796731978655	0.00010612094774842262	3.163459268762381e-06	1.3931017747381702e-05	1.6240042896242812e-05	1.534507828182541e-05
AGR2	9.334520655102096e-06	4.1258645069319755e-06	1.241046561517578e-06	1.5381631328637013e-06	3.6117234003540943e-07	1.4336930007630144e-06	4.516497824624821e-07	1.097731183108408e-05	1.8523586504670675e-06	1.005617605187581e-06	3.421921746848966e-06	6.081481842556968e-06	0.0006965638604015112	2.3033310299069853e-06	9.671485713624861e-06	8.48901709105121e-06	3.874253593494359e-07	3.9640988802602806e-07
AGTRAP	0.0002911277115345001	0.0005868007428944111	0.0011596960248425603	0.001039957976900041	0.0003884843608830124	0.00022497781901620328	0.00020427079289220273	0.0001147136208601296	0.0002557337284088135	0.0015646020183339715	0.00012474702089093626	0.0003396874526515603	0.0002993259113281965	0.0002734414301812649	0.0005633433465845883	0.00011459496454335749	0.00011969634215347469	0.00029190193163231015
AHCY	0.0007333452813327312	0.00029696928686462343	8.949979383032769e-05	9.346728620585054e-05	0.0024897262919694185	0.00014947810268495232	0.00010223352001048625	0.0003361177514307201	0.0002214143896708265	7.567628927063197e-05	0.0003187451511621475	0.0002589662035461515	0.0002623662003315985	5.515061639016494e-05	0.00020707228395622224	0.00022479875769931823	0.00020056363428011537	0.00035625905729830265
AHNAK	0.00021966046188026667	0.0003314260102342814	0.0009466089541092515	0.0008354891324415803	1.9385577616048977e-05	0.0011104635195806623	0.000691103283315897	8.01867718109861e-05	0.0012147970264777541	0.0008251548861153424	0.00022006267681717873	0.000976055976934731	0.0010527805425226688	0.0026533908676356077	0.00047983397962525487	0.00047268226626329124	0.0007946586702018976	0.0012164248619228601
AHNAK2	0.00017792168364394456	1.5593126590829343e-05	0.00022887079103384167	7.489995255127724e-07	0.0001033351436490193	0.00112442160025239	0.00017145081073977053	8.197972647394636e-07	0.0001255468960152939	3.7334341413952643e-06	1.2012870911348728e-06	1.0601702342682984e-06	1.7148891856777482e-05	4.4626984163187444e-05	2.779833494059858e-06	1.1207368515897542e-05	0.0001954427279997617	0.0004520679940469563
AHR	7.903711957624182e-05	0.0005670118844136596	0.0010836407309398055	0.00023726813378743827	5.331782631401438e-06	0.0002968641056213528	0.0005192641401663423	1.5224532944557723e-05	0.0005896777147427201	0.00029900160734541714	8.712260751053691e-05	0.00014097611710894853	3.4053682611556724e-05	0.000733893655706197	0.0004670485795941204	0.0003843807789962739	0.00021320907399058342	0.0002100420097121969
AIF1	3.059327582377591e-07	0.002808779012411833	1.1880008059961256e-05	4.89789126731921e-05	9.970490282285027e-07	2.6887380499829305e-06	7.331929623433098e-07	1.1295250260445755e-05	1.6162636029548594e-06	6.6018878897011746e-06	2.559362656029407e-05	5.664508353220299e-05	6.772602887394896e-07	3.5954574286733987e-06	1.9221655747969635e-05	1.613256472410285e-06	3.2795251172501594e-06	9.757936823007185e-07
AIF1L	0.0005823619430884719	1.427434767720115e-06	2.672839229944657e-07	3.843615559162572e-07	0.0007879987824708223	2.8201989152876195e-06	0.0006551453261636198	5.89551345910877e-05	0.0016280623385682702	7.5323049486542e-07	1.3907618949815514e-06	5.179677486921719e-07	4.494405948207714e-05	5.274253567222331e-07	5.558250109061191e-07	8.086572051979601e-05	4.2792868271135376e-07	8.225653800764121e-06
AIM2	3.107261363766156e-07	0.00013130663137417287	8.983824955066666e-07	0.00018862182332668453	4.4385899400367634e-07	6.015991857566405e-06	3.119391476502642e-05	7.159923552535474e-05	1.224217612616485e-05	8.049068128457293e-06	0.0012767957523465157	0.00010387559450464323	3.869046594218162e-08	3.471692616585642e-05	0.0002807114797178656	3.4568063256301684e-07	3.662974631879479e-05	4.130220077058766e-06
AK2	0.0015290230512619019	0.0003314050263725221	0.0002036465739365667	0.0005096640670672059	0.0013608590234071016	0.00021098337310831994	0.000304984423564747	0.0005503780557774007	0.0005067093297839165	0.0003669491270557046	0.000360648991772905	0.0003462324384599924	0.0005424440023489296	0.00015640148194506764	0.0006406194297596812	0.0002354080934310332	0.00039099756395444274	0.00018541663303039968
AKAP12	1.5518432974204188e-06	3.9215128708747216e-06	0.0002315023448318243	6.472135396506928e-07	2.2763153992855223e-06	0.0006860406720079482	2.1380970792961307e-05	1.981666628125822e-06	0.0006811397615820169	4.22354014517623e-06	2.8308654691500124e-06	2.741192020039307e-06	4.2302946212657844e-07	6.66172563796863e-05	1.6600281469436595e-06	0.0004512374580372125	0.0005400123773142695	0.0018598755123093724
AKAP13	8.190202061086893e-05	0.0003890921361744404	0.001043682568706572	0.001284873578697443	0.00010021487105404958	0.0005700897891074419	0.00048458034871146083	0.0001477206969866529	0.00013679602125193924	0.0006990869296714664	0.0006027083727531135	0.0007718551205471158	0.0002500195987522602	0.002471670275554061	0.0008284719078801572	0.0002926977467723191	0.0004973367904312909	0.00020408658019732684
AKAP2	3.781669875024818e-05	4.839493703912012e-05	0.00075718347216025	0.0002120137942256406	2.13349012483377e-05	3.02442567772232e-05	0.0003016186528839171	0.00016246446466539055	0.00045110529754310846	8.199749572668225e-06	0.0008020182722248137	3.5173601645510644e-05	1.8595823348732665e-05	9.26358643482672e-06	0.000202983632334508	3.624787859735079e-05	4.892334982287139e-05	1.834854992921464e-05
AKAP5	4.009712483821204e-06	1.0807785884026089e-06	0.0006375741213560104	0.0012367223389446735	7.920763209767756e-07	1.4044747331354301e-05	8.962696483649779e-06	3.749139796127565e-05	2.084290144921397e-06	1.7308986571151763e-05	2.6840027203434147e-05	2.10929738386767e-06	0.00023120269179344177	1.3541150110540912e-05	0.0004384629428386688	9.982437632061192e-07	3.69276967830956e-05	4.789743002220348e-07
AKR1A1	0.0005698525928892195	0.0011044283164665103	0.000664997729472816	0.00040743238059803843	0.0003870314103551209	0.000431705208029598	0.0002293448633281514	0.0007507147383876145	0.00035647410550154746	0.00043067679507657886	0.0005701672635041177	0.0004526701522991061	0.00069808290572837	0.0006046104826964438	0.0005464298883453012	0.00024139609013218433	0.0005507803289219737	0.0004676863318309188
AKR7A3	4.170972897554748e-05	1.0298772394889966e-06	8.900482839635515e-08	6.857438279439521e-07	1.1474205621198053e-06	8.05882336862851e-06	3.8657950085507764e-07	4.756892337809404e-07	3.7231984606478363e-07	2.0598159267137817e-07	7.009802516222408e-07	4.7570514993822144e-07	0.0025359541177749634	1.794529964627145e-07	3.742791022887104e-06	3.039231160073541e-07	1.0197226174568641e-07	3.609845862229122e-07
ALCAM	5.138263804838061e-05	0.0003719908418133855	3.323603095850558e-06	3.784333966905251e-05	1.3489510592989973e-06	5.004455306334421e-05	1.5112317669263575e-05	9.997058805311099e-05	4.138541407883167e-05	1.8707294657360762e-05	0.00014909399033058435	4.240121052134782e-05	0.002319005783647299	0.00015346021973527968	3.179867781000212e-05	4.866113522439264e-05	0.00010377144644735381	0.00013588978617917746
ALDH1A1	6.451754757108574e-07	0.00020351953571662307	0.0009940023301169276	4.954737846674107e-07	1.2507651945270482e-06	0.00023915393103379756	7.380639090115437e-06	8.772857995609229e-07	7.751187513349578e-05	1.663282318986603e-06	2.190281065850286e-06	1.3933885156802717e-06	2.1743628053627617e-07	9.337909432360902e-06	6.186280643305508e-07	1.1389672181394417e-05	7.50148547012941e-06	0.0018786282744258642
ALDH2	0.0001126700735767372	0.0013557017082348466	6.326588481897488e-05	2.6636303118721116e-06	0.0001244799786945805	0.00015182896459009498	0.00021151310647837818	7.490688585676253e-05	0.0007627366576343775	9.58136843109969e-06	0.00014605345495510846	7.865922270866577e-06	0.0002593267126940191	1.6989128198474646e-05	3.4488284654798917e-06	0.00020884128753095865	2.578661406005267e-05	0.0004862828063778579
ALDOA	0.0011719653848558664	0.001139617757871747	0.0004831319965887815	0.0008883348200470209	0.0027396727818995714	0.00025112071307376027	0.00018204811203759164	0.00042619078885763884	0.00031382954330183566	0.0005761741194874048	0.00039538010605610907	0.0008881178218871355	0.0007573553011752665	0.00018869452469516546	0.001241750200279057	0.0005157166160643101	0.0011706067016348243	0.0003356555534992367
