Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
ADAM15	0.0005174783291295171	4.965467087458819e-05	5.629498991766013e-05	0.00012247684935573488	0.0001805583742680028	0.0005014989874325693	9.884943574434146e-05	0.00019367181812413037	9.500503801973537e-05	7.832603296265006e-05	5.82681386731565e-05	9.352478809887543e-05	2.811050035234075e-05	0.00010656105587258935	6.0580223362194374e-05	0.00015912698290776461	2.1441019271151163e-05	5.066215817350894e-05	0.00031347444746643305	0.00035895456676371396	4.5128381316317245e-05	0.00016194721683859825	0.001771371578797698	9.154838335234672e-05
ADAM19	9.562593561440735e-08	6.478329305537045e-05	2.9309940146049485e-05	0.0006775436922907829	0.0008816434419713914	6.903792382217944e-07	2.1067691704956815e-05	4.6002947783563286e-05	3.283361729700118e-05	0.00021697567717637867	2.486076482455246e-05	3.675129482871853e-05	2.578201701908256e-06	0.0005790076102130115	0.0002537317341193557	4.826533768209629e-05	0.0008774261805228889	0.0007660936680622399	0.0005076563684269786	6.831025984865846e-06	0.0001903976226458326	6.300978566287085e-05	3.373024446773343e-05	6.536416913149878e-05
ADAM28	8.864009942044504e-06	6.531088729389012e-05	3.664417818072252e-07	9.824478183872998e-06	1.732052805891726e-05	3.5935016740040737e-07	1.7281979580729967e-06	0.0003216797485947609	2.125540277120308e-06	9.997866072808392e-07	8.42340966755728e-07	1.2112678632547613e-05	5.469585084938444e-05	8.98517610039562e-05	2.9966558940941468e-05	3.2247953640762717e-05	0.002739572199061513	0.00046528279199264944	6.320910301838012e-07	3.3106687169492943e-06	1.5811349385330686e-06	0.000400269782403484	7.260133543240954e-07	0.0001226409076480195
ADAM33	5.681559045456197e-08	1.8231430658488534e-06	8.302192145492882e-05	1.8785715383273782e-07	2.3179845811682753e-06	1.1002547495309045e-07	2.0652980765589746e-06	1.4844531506241765e-05	0.0019030836410820484	0.0002159035939257592	1.6884212527656928e-05	0.00021285431284923106	5.820527348987525e-07	3.305161044409033e-06	1.569445515769985e-07	5.646870704367757e-05	2.1104419545281417e-07	4.373829142423347e-06	0.0004596977960318327	1.00442309758364e-06	0.00017745701188687235	2.900232516367396e-07	1.7214823344602337e-07	2.4243574443971738e-05
ADAM8	5.862377292942256e-05	5.311497807269916e-05	1.9979377157142153e-06	0.0003708942385856062	0.000922638806514442	8.990697097033262e-06	0.00015521058230660856	0.001534191658720374	3.891580035997322e-06	6.305885563051561e-06	2.376125621594838e-06	0.00014354971062857658	3.0015353331691585e-05	0.0005268696695566177	0.0009732854668982327	3.3641234040260315e-05	0.00037950027035549283	8.653101394884288e-05	1.1606804946495686e-05	6.62449292576639e-06	1.390804482070962e-05	0.0006059492006897926	2.420394139335258e-06	7.278293196577579e-05
ADAMDEC1	3.563331318900964e-08	9.294897722611495e-07	1.5120250509426114e-06	1.1437424518589978e-06	1.5291112731574685e-07	9.088764585385434e-08	5.577255990374397e-08	1.8486892940927646e-06	5.858255917701172e-06	3.0089242955000373e-06	3.91027242585551e-05	1.2501398487074766e-05	2.3275140392797766e-07	4.032290689792717e-06	1.310572912416319e-07	1.7052698240149766e-05	1.6679901818861254e-05	1.2954448038726696e-06	6.663581189059187e-07	1.2997737712794333e-06	8.58363273437135e-06	0.000576721562538296	2.5736116526786645e-07	1.0365973139414564e-05
ADAMTS1	8.478212293994147e-06	8.170950991370773e-07	0.0005843813996762037	3.02355175563207e-07	9.210174539475702e-06	6.291732574936759e-07	2.873185849239235e-06	0.0004665832675527781	0.00026474136393517256	5.373545718612149e-06	4.6975510485935956e-05	2.0688183212769218e-05	2.8457751000132703e-07	4.937052153763943e-07	1.2038040040351916e-06	2.8200600354466587e-05	1.912758023081551e-07	2.850303246759722e-07	0.0006418356206268072	4.153508541548945e-07	1.0747336091299076e-05	7.311036824830808e-07	0.0007506803958676755	9.43318627832923e-06
ADAMTS10	1.6018817404983565e-05	1.2927403986395802e-05	0.00039660726906731725	3.429881326155737e-05	0.00017287074297200888	1.3818963452649768e-05	9.190458513330668e-05	0.0022506702225655317	0.00017020960513036698	0.0002983962476719171	5.0985589041374624e-05	0.0005867853760719299	9.633502486394718e-05	2.195112574554514e-05	3.5447308619040996e-05	4.608409290085547e-05	1.2595902489920263e-06	3.162671873724321e-06	0.0013537004124373198	1.2691055417235475e-05	0.00017989470507018268	1.8509923393139616e-05	0.00018734887999016792	4.1750910895643756e-05
ADAMTS12	3.0414475986617617e-06	2.0137429146416252e-06	0.00010371433018008247	1.3733995274378685e-06	1.3298390513227787e-06	6.78158585287747e-07	9.313723126069817e-07	2.627341018524021e-05	0.0007657324895262718	0.0013825965579599142	0.00015130989777389914	8.705109939910471e-05	7.825769330338517e-07	2.698900061659515e-06	3.010656826063496e-07	6.368868343997747e-05	6.514379720101715e-07	5.303759280650411e-07	0.0015076465206220746	9.640938515076414e-06	0.0008070433395914733	1.1516360132191039e-07	4.265770883193909e-07	2.5384508262504824e-05
ADAMTS2	1.445949067147012e-07	2.3756185782985995e-06	0.00012836101814173162	4.811608505406184e-06	1.9299927771498915e-06	5.1088295549561735e-06	6.050206593499752e-07	1.1897204785782378e-05	0.0004783460171893239	0.0019209695747122169	0.0004763161123264581	0.00023962301202118397	5.248817274150497e-07	1.4181917322275694e-05	8.739233408050495e-07	7.41639087209478e-05	1.2738574923787382e-06	6.805126986364485e-07	0.0007585835410282016	1.7993444998865016e-05	0.0005169471260160208	2.5707122404128313e-06	1.1680547373771333e-07	2.3685788619332016e-05
ADAMTS4	9.36336255108472e-06	1.487047825321497e-06	0.0004276032268535346	3.951592589146458e-06	2.003927193072741e-06	3.999810360255651e-06	7.836460099497344e-06	0.00033476355019956827	4.5972363295732066e-05	0.00035454874159768224	6.298467633314431e-05	5.23332528246101e-05	4.806958600056532e-07	5.851561127201421e-06	3.6974331578676356e-06	4.414007707964629e-05	3.1123463486437686e-06	2.3167513063526712e-05	0.0020085214637219906	0.00021886001923121512	0.0005261774640530348	3.2884054235182703e-06	0.00038774259155616164	1.7869726434582844e-05
ADAMTS9	5.909885203436716e-07	1.0629569260345306e-06	0.00016142631648108363	2.8093452897337556e-07	2.605901840979641e-07	2.2159360923978966e-07	4.2109715536753356e-07	8.807738595351111e-06	2.947405846498441e-05	1.1037482181563973e-05	3.3344218536512926e-05	2.7566195058170706e-05	2.5578950157978397e-07	7.336010980907304e-07	6.065970836743872e-08	2.285361370013561e-05	1.5234553529808181e-07	2.9490016117961204e-07	0.0008364922250621021	5.126595169713255e-06	7.65347940614447e-05	4.182922452855564e-07	0.000874429359100759	1.1536782039911486e-05
ADAMTS9-AS2	5.537320362236642e-07	1.0508820196264423e-06	0.0009662784286774695	1.629699966088083e-07	5.563912850448105e-07	1.0227831381826036e-07	2.05020864996186e-06	3.092852421104908e-05	0.0010502372169867158	1.7035634300555103e-05	6.274323823163286e-05	1.879336741694715e-05	2.020785530021385e-07	5.803773888146679e-07	5.637910405198454e-08	3.218104029656388e-05	4.4613207705879177e-07	2.513107801860315e-07	0.0006073446129448712	7.055977562231419e-07	1.773216536093969e-05	1.7411244357390387e-07	0.00017366601969115436	1.4846896192466374e-05
ADAMTSL1	6.860335588498856e-08	1.5057154314490617e-06	4.1694804053804546e-07	2.3145668137658504e-07	4.2486718143663893e-07	1.673969478588333e-07	7.431069093399856e-07	3.171231128362706e-06	0.0002649789385031909	0.00028898008167743683	6.467205821536481e-05	2.68341045739362e-05	4.026607598461851e-07	1.1916339417439303e-06	9.172907056154145e-08	4.016571256215684e-05	1.2591985409926565e-07	3.716382366292237e-07	0.000635569216683507	2.8958385200894554e-07	0.00012584353680722415	1.8664023571091093e-07	0.0008964497246779501	1.893555781862233e-05
ADAP2	9.81041284831008e-06	8.816514309728518e-06	0.0007600793614983559	4.345679371908773e-06	1.899788685477688e-06	6.352174182211456e-07	3.2497646316187456e-05	3.0729711397725623e-06	1.0733593853728962e-06	3.170977151967236e-06	8.609924861957552e-07	2.757096808636561e-05	1.003657757792098e-06	4.42437049059663e-05	2.5113097308349097e-06	7.096477929735556e-05	6.386570748873055e-05	3.8329533708747476e-05	0.0003107682568952441	1.95982238437864e-06	4.17461615143111e-06	0.0019825189374387264	1.397647793055512e-06	0.00012232507287990302
ADCY3	3.974365881731501e-06	3.555274088284932e-05	0.000911857932806015	0.0004109055153094232	0.0003074099950026721	2.073454379569739e-05	1.429092571925139e-05	0.00010598757216939703	0.0006919270963408053	8.084982982836664e-05	0.00016083424270618707	0.0008545599994249642	0.0002388569846516475	0.0002287834940943867	0.00011399982031434774	7.3054718086496e-05	0.00016834645066410303	3.4460885217413306e-05	0.0009175331215374172	6.614185258513317e-05	0.00015322963008657098	0.00013683836732525378	1.1896140676981304e-05	5.4030904721003026e-05
ADCY4	0.00011109672050224617	9.199666237691417e-06	9.501724707661197e-05	1.1272762094449718e-05	4.369984526420012e-05	2.4123605726344977e-06	9.555007272865623e-05	4.509592145041097e-06	6.606696842936799e-06	1.0634499858497293e-06	1.096420965041034e-05	2.3362385036307387e-05	5.894371952308575e-06	2.0505772226897534e-06	5.787106601928826e-06	0.0001085875483113341	5.133567810844397e-06	2.785337983368663e-06	0.0006845808820798993	7.744391723463195e-07	4.394046754896408e-06	1.8009946870733984e-05	0.001902999822050333	1.5726016499684192e-05
ADCY7	8.072105970313714e-07	7.632492634002119e-05	7.588111543554987e-07	0.0003002083394676447	0.0015176900196820498	3.907116479240358e-06	6.39231366221793e-05	0.0004995345952920616	1.8709870346356183e-05	0.00028690777253359556	1.5170936421782244e-05	8.644932677270845e-05	0.0004093429888598621	0.00023597688414156437	0.0006434284732677042	0.00010183061385760084	0.0002669144596438855	0.00022164479014463723	3.651372389867902e-05	2.522396607673727e-05	0.00015030553913675249	0.000510602374561131	1.1835240911750589e-06	0.00014267515507526696
ADCYAP1	3.209775112367197e-09	4.2812749256881943e-07	6.26743172915667e-08	3.621435951117746e-08	7.761695997032803e-08	1.3508121732286327e-08	1.4778808399285026e-08	5.883998142053315e-07	6.250882478298081e-08	2.5616532894900956e-08	1.301880274695577e-07	4.5214455894893035e-06	5.7710735745786224e-08	2.4080310367935454e-07	1.2897453771643086e-08	3.700793968164362e-06	5.0688704789081385e-08	1.235775641816872e-07	8.732277478884498e-08	5.3320199810968916e-08	1.1389528253857861e-07	2.131659648796358e-08	2.446641111930603e-08	4.880384494754253e-06
ADGRA2	4.468572285531991e-07	3.301632659713505e-06	0.0006767319864593446	3.7836130672985746e-07	2.2415947569243144e-06	9.286030717703397e-07	3.312120270493324e-06	1.2551268810057081e-05	0.0017496426589787006	0.0004171414766460657	9.398290421813726e-05	0.00011474773054942489	1.701807377685327e-06	1.7239142380276462e-06	2.6166142674810544e-07	7.868941611377522e-05	2.1491564439202193e-06	2.3433690330421086e-06	0.0022929685655981302	1.735897853905044e-06	0.0003852116933558136	8.813972272037063e-07	0.00022479731705971062	2.4435476007056423e-05
ADGRE2	3.7383906601462513e-06	1.3819185369357e-06	8.420518861385062e-05	3.2223964808508754e-05	0.00014282535994425416	9.502572879682702e-07	1.90170576388482e-05	1.192888248624513e-06	7.165652277763002e-06	7.288462256838102e-06	1.59919036377687e-05	9.758958185557276e-06	0.001528580323792994	1.4316047781903762e-05	4.258836997905746e-05	1.1462325346656144e-05	4.062590051034931e-06	5.9095138567499816e-05	0.00024540055892430246	6.074710654502269e-06	1.994226113311015e-05	0.0011760103516280651	8.286762920306501e-08	1.9348430214449763e-05
ADGRF5	1.0735661817307118e-06	1.4623230981669622e-06	0.0006397394463419914	1.329264364358096e-06	4.215748958813492e-07	1.795461059828085e-07	6.026963887961756e-07	2.447897713864222e-06	8.128489525915938e-07	1.5524375385211897e-06	9.931667364071473e-07	2.7979647711617872e-05	6.7819191826856695e-06	8.436037433057209e-07	6.206368539096729e-07	3.593328074202873e-05	1.3976807622384513e-06	7.003534960858815e-07	0.0014888049336150289	1.0010904816226684e-06	8.590988727519289e-06	7.163346253946656e-07	0.0015350091271102428	2.2397145585273392e-05
ADGRG1	0.00011379949137335643	5.045179477747297e-06	1.2472542039176915e-06	0.0006657207268290222	1.0248847502225544e-05	0.00022433596313931048	2.970886498587788e-06	0.0073320502415299416	3.684098146550241e-07	9.550026334181894e-07	9.200455679092556e-06	2.621555540827103e-05	3.1190043046080973e-06	0.0019467031816020608	0.00015047730994410813	2.50388948188629e-05	3.286288574599894e-07	1.6858283515830408e-06	8.986278407974169e-05	4.626805457519367e-05	6.943317316654429e-07	3.156858610964264e-06	0.0006482354365289211	1.5896026525297202e-05
ADGRL2	1.3026057786191814e-05	2.172635277020163e-06	0.00038192395004443824	1.0878397915803362e-06	1.679529418652237e-06	6.92094499754603e-06	6.171522954900865e-07	1.3936076356912963e-05	0.0004440771590452641	0.00011782601359300315	3.0646802770206705e-05	7.014368748059496e-05	1.5368803360615857e-05	2.021829459408764e-06	1.693919102763175e-07	5.2453357056947425e-05	1.1339712955305004e-06	1.0339113032387104e-06	0.001883138669654727	3.119166194665013e-06	0.0003857305273413658	8.489209335493797e-07	0.0008783004013821483	1.650880221859552e-05
ADGRL4	2.3664981085858017e-07	4.332935986894881e-06	7.750505801595864e-07	1.2870833643319202e-06	8.892489518075308e-07	3.0087338132034347e-07	2.649478574312525e-06	1.8607876199894235e-06	1.4018685305927647e-06	2.217376732005505e-06	2.5300189463450806e-06	2.6221590815111995e-05	4.2527599930508586e-07	6.448480007748003e-07	3.148215625969897e-07	5.025144128012471e-05	2.528067625462427e-06	2.6769762371259276e-06	3.6027500755153596e-05	3.1465401661989745e-07	3.379909458089969e-06	2.621780822664732e-06	0.002718097995966673	1.5803409041836858e-05
ADH1B	3.116498348276764e-08	9.957639122148976e-07	8.510103361913934e-05	6.503307190541818e-07	6.452399929912644e-07	3.17697192997457e-08	8.85860117705306e-06	2.7977293939329684e-06	0.0012579928152263165	2.347347134445954e-07	1.5035851902212016e-05	2.0208914065733552e-05	2.5749287146936695e-07	1.5288467238860903e-06	1.2832251172767428e-07	2.0860743461526e-05	4.533424998953706e-06	3.5659155628309236e-07	2.0779120859515388e-06	1.8101349041899084e-07	4.028410671708116e-07	2.564828491813387e-07	7.792668554884585e-08	1.938623063324485e-05
ADI1	0.0006437671836465597	0.0008378128986805677	0.0005230063106864691	0.0005135959363542497	0.00021039863349869847	0.0014490833273157477	0.0007063960656523705	0.00013970269355922937	0.0004586901923175901	0.0001853206631494686	0.0004842638154514134	0.0003612264699768275	0.00035667818156071007	0.0002577291743364185	0.00030153337866067886	0.00021784678392577916	0.00024137274886015803	0.0005976263782940805	7.041711796773598e-05	0.0006110587273724377	0.00019576115300878882	0.00030489402706734836	0.00014470321184489876	0.00035615748493000865
ADIPOR1	0.0010411615949124098	0.0010650029871612787	0.00022801145678386092	0.0005551712238229811	0.00046290745376609266	0.001925246906466782	0.0007671377970837057	0.0003542270860634744	0.00019005856302101165	0.00023813989537302405	0.0005537088145501912	0.00012773359776474535	0.0005095702363178134	0.0005861655226908624	0.0006468993960879743	0.0004910583957098424	0.00037343858275562525	0.0008389781578443944	9.572709677740932e-05	0.00048258225433528423	0.0002046094450633973	0.0005180758889764547	0.00022588431602343917	0.0006174528389237821
ADIRF	0.0007694392115809023	8.18186981632607e-06	0.0025531305000185966	2.754236902546836e-06	1.6811221939860843e-05	4.550119410851039e-05	6.007907722960226e-05	3.0920062272343785e-05	0.0004333048709668219	4.366850771475583e-05	7.45232027838938e-05	6.37542616459541e-05	6.024082722433377e-06	2.268500793434214e-06	1.1793065368692623e-06	5.502115163835697e-05	3.598004695959389e-06	9.720261004986241e-07	4.003694994025864e-05	1.7082734302675817e-06	0.00024522209423594177	3.1623803806724027e-06	0.0006293834303505719	3.748611197806895e-05
ADK	0.0004329139192122966	6.062864122213796e-05	0.00017020749510265887	0.0003846888430416584	0.002048374619334936	0.00017254542035516351	0.0004178890376351774	0.00011108973558293656	0.00013039248005952686	0.00013932645379099995	7.504181121475995e-05	0.00010946499241981655	0.00013549573486670852	0.00019309054187033325	0.00039215333526954055	0.0001074897445505485	0.0009996206499636173	0.00018944629118777812	0.00019283128494862467	0.0001570797903696075	0.00017868206487037241	9.324874554295093e-05	3.616293543018401e-05	0.00010324864706490189
ADM5	4.506781988311559e-05	2.3296736344491364e-06	8.6586578618153e-07	9.363880053570028e-07	3.483255341052427e-06	6.579784894711338e-06	2.669895184226334e-05	1.9501742372085573e-06	1.2765518704327405e-06	3.672401192034158e-07	5.037820756115252e-06	1.9784782125498168e-05	1.2074527830918669e-06	8.626453222859709e-07	1.6698693343641935e-06	0.0001336164423264563	2.2658576199319214e-05	2.4328764993697405e-06	1.6308553313137963e-05	6.162085355754243e-06	3.889769232046092e-06	2.8598062726814533e-06	0.0006219582865014672	1.1355507922417019e-05
ADORA3	6.010965503122634e-09	7.718026040492987e-07	2.0857487470493652e-07	2.8042222766089253e-07	1.3424359224245563e-07	3.831007333587877e-08	9.09760018430461e-08	1.3849072502125637e-06	1.5671467679112538e-07	2.2811178723713965e-07	2.0915364018492255e-07	6.598380878131138e-06	0.0001281494041904807	2.468653747200733e-06	1.3304686774517904e-07	6.571350240847096e-06	8.613027802084616e-08	4.399499857754563e-07	1.2066564636370458e-07	7.257418133121973e-07	2.0601978576451074e-06	0.0010287768673151731	2.398146307314164e-06	1.3837300684826914e-05
