Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21
TNFRSF10A	0.00034412703826092184	0.0003369901096448302	1.448656234970258e-06	8.750356937525794e-05	0.0008548471378162503	1.7540018234285526e-05	0.0002064753498416394	6.104131671236246e-07	0.00030868552858009934	9.807739843381569e-05	6.34389798506163e-05	5.041492113377899e-05	5.2129074902040884e-05	1.6231913832598366e-05	0.00021717532945331186	2.3705981220700778e-05	1.4164425010676496e-05	8.528903708793223e-05	3.396887768758461e-05	0.0001285043836105615	6.683274932584027e-06
TNFRSF10D	0.00012787923333235085	1.930117105075624e-05	0.00021917352569289505	8.713489660294726e-05	0.0004352244141045958	6.67193962726742e-05	1.4151144569041207e-05	8.736560266697779e-05	4.5888005843153223e-05	0.0006375304656103253	0.00023201180738396943	2.692363159439992e-05	0.00032181842834688723	7.664969598408788e-05	0.0010262206196784973	2.176617726945551e-06	2.8339596269688627e-07	2.6535313736530952e-05	4.796735811396502e-05	4.375420030555688e-05	1.438374056306202e-05
TNFRSF12A	6.053380275261588e-06	4.125862324144691e-05	2.1431376808322966e-05	0.0002813983883243054	1.7417190974811092e-05	0.0006304014241322875	7.642336277058348e-05	0.00021057206322439015	8.6808911873959e-05	1.8946104319184087e-05	8.032685582293198e-05	2.5579367502359673e-05	0.0001064621756086126	0.0011588204652071	1.2656136277655605e-05	0.0001354974665446207	0.00027493617380969226	0.00021739884687121958	0.00018712073506321758	7.7276119554881e-05	0.0013362845638766885
TNFRSF13B	0.0016232423949986696	3.153058969473932e-07	3.2722627452130837e-07	2.0245016685294104e-07	1.3044447086940636e-06	7.654334694962017e-07	0.00010953780292766169	3.2247561421172577e-07	0.00029325211653485894	5.805414957649191e-07	3.448508505243808e-05	0.00026498318766243756	1.1768484853291739e-07	8.115059557667337e-08	2.3151359584971942e-07	2.3543876181975065e-08	1.76713470523282e-07	5.525911319637089e-07	1.8051216102321632e-05	1.8357704689719867e-08	5.129784312885022e-07
TNFRSF13C	0.002590089337900281	1.4356988913277746e-06	1.8693408776471188e-07	2.3665840842568286e-07	3.5305831261212006e-05	8.71585996264912e-07	5.950940931143123e-07	3.2758464385551633e-07	4.207038728054613e-05	2.021467935264809e-06	2.2466831069323234e-05	0.0003381872666068375	7.503817300857918e-08	1.1386011067315849e-07	5.210236508901289e-07	1.3605009598904871e-06	5.349227649276145e-06	1.4002488342157449e-06	5.477042941492982e-05	1.9988816291061084e-07	7.81478411226999e-06
TNFRSF14	0.0008756308816373348	0.001240765443071723	0.0002988574851769954	0.0005758068291470408	0.0013194797793403268	0.00013117423804942518	0.0011836944613605738	0.00015212375728879124	0.0005995433311909437	0.0002755125751718879	0.0007665222510695457	0.0004941176739521325	0.0004472380969673395	9.37544900807552e-05	0.00027790412423200905	0.0001104591938201338	4.67041099909693e-05	0.0005242383340373635	0.00026066595455631614	0.000541413901373744	0.00010043994552688673
TNFRSF17	0.00044983133557252586	3.9373315985358204e-07	5.679438572769868e-07	1.1663971122288785e-07	9.992900373845259e-08	2.5180059992635506e-07	1.6787990375632944e-07	1.0689176122014032e-07	0.0010900790803134441	6.326607399387285e-05	9.435488755116239e-05	0.006788629572838545	4.155841111241898e-07	1.4411592985652533e-07	1.4233228284865618e-07	1.7036356325661473e-08	2.1499813840364368e-07	3.8679047520417953e-07	0.0009091607062146068	1.5878272918712355e-08	4.98721078656672e-07
TNFRSF18	2.856229548342526e-05	0.00013001746265217662	3.793643656990753e-07	4.9931682042370085e-06	2.1459683921420947e-05	1.2906654774269555e-05	0.0029033436439931393	3.830408559224452e-07	0.00022384035401046276	1.0198460586252622e-05	5.3486313845496625e-05	5.704737122869119e-05	1.1134475244034547e-06	9.871985184872756e-07	9.354964277008548e-06	6.5678827922965866e-06	4.60798510175664e-05	0.0003657108754850924	1.9707296814885922e-05	2.441877086312161e-06	0.0006076960125938058
TNFRSF1A	3.418953929212876e-05	0.0005218842998147011	0.0011186529882252216	6.759344614692964e-06	0.0003067173238378018	0.000554940546862781	0.0003855828254017979	0.000925709493458271	0.00013551338633988053	0.0003888581704813987	0.00020403812231961638	2.8651440516114235e-05	0.0006876740953885019	0.0007366360514424741	0.0011153924278914928	0.00031729828333482146	0.00017413873865734786	0.0007835605065338314	0.00012222863733768463	0.0001939679350471124	0.0013003929052501917
TNFRSF21	0.00013057456817477942	2.569608454905392e-07	0.001338314381428063	0.00019125320250168443	8.195210909889283e-08	0.00019938952755182981	4.863875346927671e-07	0.0008971671340987086	3.350808037794195e-05	3.488286165520549e-05	0.00011640875163720921	6.233852673176443e-06	0.0004346442292444408	0.00011080732656409964	1.7114904039772227e-05	7.092289160937071e-05	0.0001049284910550341	6.803067662985995e-06	3.501089304336347e-05	4.103208539163461e-06	0.0007738518179394305
TNFRSF9	8.89157581696054e-06	0.000200467518880032	2.9071486551401904e-07	7.745370567135978e-06	6.312038181022217e-07	3.3245103736589954e-07	0.0016557627823203802	1.1031807645167646e-07	1.5513869584538043e-05	8.988630639805706e-08	1.066241293301573e-05	4.01934897809042e-07	1.722029446682427e-05	1.2191088899271563e-05	2.2845178193620086e-07	2.4976090529094108e-08	1.44416731018282e-06	6.744995516783092e-06	8.943093234847765e-06	4.9295842075025575e-08	5.704448994947597e-06
TNFSF10	0.0001288897474296391	0.00031076226150617003	0.00027201924240216613	0.0005467620794661343	0.0001607468002475798	0.00025425213971175253	0.0008004282717593014	2.9998567697475664e-05	0.0001803652849048376	0.0003765527799259871	0.00017962921992875636	8.157210686476901e-05	0.0004389506939332932	0.00022530001297127455	0.0008139180717989802	0.00019561995577532798	6.836854299763218e-05	9.167379175778478e-05	0.0002394136827206239	0.00043243219261057675	2.658606354088988e-05
TNFSF13	0.0002819085493683815	5.536179514820105e-07	4.982081736670807e-05	0.00010593843035167083	1.7008298982545966e-06	0.00017485427088104188	4.437266625245684e-07	2.7462077923701145e-05	2.4231008865172043e-05	8.473873094771989e-06	2.54338974627899e-05	4.518058631219901e-05	0.001738315331749618	3.4862371194321895e-06	7.608807663928019e-06	0.0005159997381269932	5.822256571264006e-05	6.102156362430833e-07	3.84027480322402e-05	0.0001936213520821184	2.42207011069695e-06
TNFSF13B	9.596165909897536e-05	0.00023622522712685168	0.00026726751821115613	2.7793680601462256e-06	0.0003321930707897991	2.7908839911106043e-05	0.000565212918445468	6.142615166027099e-05	6.703039980493486e-05	1.2989884453418199e-05	5.116998727316968e-05	5.913887798669748e-05	0.0012089504161849618	0.0001348235091427341	1.3258234503155109e-05	1.277929186471738e-05	6.869084609206766e-05	1.1775515304179862e-05	0.0001985786366276443	4.713706402981188e-06	6.519277667393908e-05
TNFSF14	2.561278779467102e-05	0.0010744937462732196	1.837465060816612e-05	2.6920395612251014e-05	0.00011788588017225266	7.317419772334688e-07	0.0004009308177046478	2.891723056563933e-07	4.696747419075109e-05	1.786909393786118e-07	1.958949360414408e-05	7.7344867577267e-07	7.595245551783592e-05	3.2439097594760824e-06	2.1013970581407193e-06	7.10300938067121e-08	2.3104944375518244e-06	0.0004793960542883724	1.8503818864701316e-05	3.096681382430688e-07	2.327463516849093e-05
TNFSF8	6.637793558184057e-05	0.0002921361301559955	3.567692203887418e-07	4.540256668406073e-07	0.0009579808101989329	6.577637918780965e-07	0.0003120174224022776	1.7482405212376761e-07	0.00022619427181780338	3.726713089236e-07	3.0051462090341374e-05	3.587911487556994e-05	0.00013543199747800827	1.230883839298258e-07	1.5575492398056667e-06	7.917069666518728e-08	1.2703624179266626e-06	4.016285311081447e-05	3.605019082897343e-05	7.365931651293067e-07	1.937463821377605e-06
TNIK	7.755058322800323e-05	0.0004961686790920794	2.6153271392104216e-05	0.000884405744727701	0.0010443574283272028	6.002906593494117e-05	0.0008011882309801877	3.624224700615741e-05	8.913414785638452e-05	2.892348618388496e-07	4.9691007006913424e-05	1.0144824955204967e-05	3.079933230765164e-05	8.245895151048899e-05	1.4286629266280215e-06	2.015180598391453e-06	1.6579244402237236e-05	0.0006569349206984043	3.4290766052436084e-05	3.060528979403898e-05	1.1424895092204679e-05
TNIP3	7.5707384894485585e-06	0.0004875607555732131	2.894049089263717e-07	2.3462074238977948e-07	1.683812456576561e-06	4.7345275788757135e-07	0.0007090966682881117	1.0425782193124178e-07	1.2396123565849848e-05	1.0808233241732523e-07	1.4391222975973506e-05	3.320943278595223e-06	2.1031470168964006e-05	1.7640007854424766e-07	4.657507872707356e-07	4.448649804089655e-08	2.8348001706035575e-06	1.712680750642903e-05	5.929015060246456e-06	6.760636495073413e-08	6.36771574136219e-07
TNS1	1.4626884876633994e-06	1.402226985192101e-06	0.0006090759416110814	0.00024733258760534227	2.4613834739284357e-06	0.0005916956579312682	2.3383688585454365e-06	0.0019011221593245864	0.0001031926367431879	0.00043505351641215384	0.00010150504385819659	1.132759643951431e-05	0.0002290329139214009	0.0006543598137795925	0.00030828171293251216	2.7085487090516835e-05	2.2374348191078752e-05	2.478082933521364e-06	9.035282710101455e-05	6.332169141387567e-05	0.00026268447982147336
TNS2	1.8431312582833925e-06	8.929331443141564e-07	0.000773024105001241	7.705463758611586e-06	6.577289695997024e-06	0.00010935586760751903	5.522621904674452e-06	0.001087897107936442	2.191158455389086e-05	0.0013706976315006614	0.00015702811651863158	2.890368023145129e-06	2.4622725049994187e-06	0.00033978247665800154	0.0008457833318971097	1.8465749235474505e-05	8.004755727597512e-06	4.9174918785865884e-06	8.399838407058269e-05	0.00034939165925607085	0.00010075406316900626
TNXB	2.7009959921997506e-06	1.4406596164917573e-06	0.0020146542228758335	3.4725239856925327e-06	1.1402132258808706e-05	1.9821334717562422e-05	3.99854798160959e-06	3.263109101681039e-05	2.0397552361828275e-05	0.0005860211094841361	0.00011033555347239599	2.6830130082089454e-06	2.251439212841433e-07	6.273875897022663e-06	0.0005927514866925776	2.074087888104259e-06	1.9058659006532253e-07	2.548061956986203e-06	3.5002725780941546e-05	1.3442629096971359e-05	1.8694383470574394e-05
TOB1	8.868038275977597e-05	0.0004220023984089494	0.00013873093121219426	4.751225060317665e-05	0.0004933323943987489	0.0002900112303905189	0.00027154365670867264	0.0001232726644957438	7.903215009719133e-05	5.503274223883636e-05	0.00010415681754238904	6.775487418053672e-05	0.00010067153925774619	0.00010264271986670792	6.179339834488928e-05	0.0002749241830315441	0.000196234934264794	8.620802691439167e-05	4.101282320334576e-05	0.001926416764035821	4.935815013595857e-05
TOMM20	0.0006819355767220259	0.0008441715617664158	0.0002730824053287506	0.000530205259565264	0.0012761270627379417	0.0005398289067670703	0.00039299463969655335	0.0003235848562326282	0.0004137933428864926	0.00020662463793996722	0.0005016667419113219	0.00045801096712239087	0.0002806253614835441	0.00028716912493109703	0.00045731497812084854	0.0021924106404185295	0.0006864162278361619	0.0003184972156304866	0.000564824731554836	0.0002969304332509637	0.0012775177601724863
TOMM7	0.0015587308444082737	0.002148430095985532	0.0008893518825061619	0.0008896287181414664	0.0029637941624969244	0.0009922608733177185	0.0006877692067064345	0.0005303273210301995	0.0009289875742979348	0.0002372463495703414	0.0007586648571304977	0.00046585159725509584	0.00043598675983957946	0.0006260024383664131	0.0006904230103828013	0.0020023908000439405	0.0005730734555982053	0.0008644264889881015	0.0005212299874983728	0.00018783619452733546	0.00095280323876068
TOP2A	2.1651849237969145e-05	1.8266842744196765e-05	3.682745500555029e-06	8.988467925519217e-06	1.7448972357669845e-05	1.462292971154966e-06	4.911231735604815e-05	1.9007042055818602e-06	1.269175027118763e-05	2.2322954009723617e-06	2.6128458557650447e-05	1.4403874956769869e-05	4.892605375061976e-06	3.234922587580513e-06	1.0845861879715812e-06	1.3109188401472238e-08	0.002936319913715124	1.4399784959095996e-05	9.870667781797238e-06	1.6079059861340284e-08	2.037608055616147e-06
TOPBP1	0.0003024197358172387	0.00035359131288714707	0.00012063470057910308	0.0001113024409278296	0.00027848928584717214	0.00013443100033327937	0.00041912985034286976	0.00019605358829721808	9.970596147468314e-05	0.00017929491878021508	0.00019146973500028253	0.00010891681449720636	0.00014662333705928177	0.00012654344027396291	0.00014997509424574673	0.00011606251791818067	0.0003380018169991672	0.0002534615050535649	8.614913531346247e-05	0.0003818357363343239	8.787340630078688e-05
TOR3A	0.0005889589665457606	0.00046408019261434674	0.00016482610953971744	7.772874232614413e-05	0.00036404732964001596	0.00016672120545990765	0.0006560638430528343	9.278742072638124e-05	0.0008363437373191118	0.00014640245353803039	0.0006500190938822925	0.0020091768819838762	0.0003123294154647738	0.00010069819836644456	0.00012416750541888177	0.00032504324917681515	0.0003892228996846825	0.00024052428489085287	0.0008408041903749108	0.00035390464472584426	0.0004575891944114119
TOX	0.0001880390482256189	0.0005357629852369428	5.270543169899611e-06	8.747104584472254e-05	9.061694436240941e-05	1.4431576346396469e-05	0.0015693214954808354	6.973609174565354e-07	0.0001996565260924399	2.7482803943712497e-07	0.00012536077701952308	1.0700080565584358e-05	4.842699468099454e-07	4.656104010791751e-06	2.857796289390535e-06	1.966823674592888e-06	2.138521995220799e-05	0.00026348058599978685	4.332605021772906e-05	1.3079941254545702e-06	0.00019077768956776708
TOX2	5.362180309020914e-05	0.0001305797923123464	3.9253103523151367e-07	1.8263285994635226e-07	2.3930997485877015e-05	1.0741420055637718e-06	0.0029095152858644724	1.0165803359996062e-05	8.383646490983665e-05	8.244958007708192e-05	1.1699834431055933e-05	2.370595575484913e-05	2.409023238669761e-07	3.40580697866244e-07	7.245277083711699e-05	5.786288852505095e-07	1.4297354027803522e-05	6.0958496760576963e-05	1.0249581464449875e-05	8.52733478495793e-07	7.340418233070523e-05
TP53INP1	0.000390526867704466	0.0002214893902419135	0.00013473830767907202	0.00010617527732392773	0.0001478854101151228	7.092111627571285e-05	0.0006019441061653197	0.0001184784050565213	0.00025466273655183613	0.00024957311688922346	0.0002528942422941327	0.0014582762960344553	0.00013843421766068786	0.00015241389337461442	7.541903323726729e-05	9.628522821003571e-05	4.718721174867824e-05	2.372395283600781e-05	0.00036841240944340825	0.0011756732128560543	4.968923167325556e-05
TP53TG1	0.00035307666985318065	0.0005516133387573063	0.00021747384744230658	0.0007335631526075304	0.0005143319140188396	0.0002335647732252255	0.00035854169982485473	0.00011580315185710788	0.00012869105557911098	0.00015867387992329895	0.00015883489686530083	0.00015509968216065317	0.00014782717335037887	0.0002789527934510261	0.00034332473296672106	0.0005741743370890617	0.0002534867380745709	0.00024997146101668477	0.0002551601792220026	0.0007506621186621487	9.244454122381285e-05
TPBG	2.338108060939703e-06	6.848814791737823e-06	0.0006816120585426688	1.2701264495262876e-05	3.789733455050737e-05	0.00020242691971361637	2.9245195491967024e-06	0.00015461415750905871	2.3899125153548084e-05	9.424630115972832e-05	0.00012487536878325045	3.55643760485691e-06	1.3003450476389844e-06	0.0005659546004608274	0.00016820394375827163	0.0002414827176835388	5.818165300297551e-05	6.870836386951851e-06	8.716985757928342e-05	0.0031742413993924856	3.748057861230336e-05
TPD52	0.0006535131833516061	0.0002100508863804862	2.4971300263132434e-06	1.479624643252464e-06	0.00025331342476420105	3.30523653246928e-05	8.617959247203544e-05	2.2116983018349856e-06	0.0003180319326929748	7.091558654792607e-05	0.00021441160060930997	0.001070559024810791	4.439397525857203e-05	1.1254549008299364e-06	4.1917308408301324e-05	0.0011165149044245481	0.0008287811069749296	0.00028102900250814855	0.0002236211730632931	0.0010508238337934017	7.755982369417325e-05
TPD52L1	2.3311972654482815e-06	3.9245010157173965e-06	3.52038978235214e-06	5.571329211306875e-07	2.6273453386238543e-06	0.0003534583665896207	5.899713869439438e-06	1.9390679881325923e-05	1.3940147255198099e-05	0.00010243213910143822	2.093881630571559e-05	6.298557764239376e-06	8.863099196787516e-07	5.172300461708801e-06	0.0006853634840808809	0.0004722843586932868	0.000496761582326144	2.3600770873599686e-05	2.3908394723548554e-05	5.0523980462457985e-05	0.00010685062443371862
TPI1	0.00034577836049720645	0.0008142213337123394	0.000215162945096381	0.0006430225912481546	0.00033140680170618	0.0005158341955393553	0.0015195676824077964	0.00039855026989243925	0.00039902832941152155	0.00021077848214190453	0.0004224774020258337	0.0003139466280117631	0.0009954118868336082	0.0003380918060429394	0.0003661846276372671	0.0009789873147383332	0.001646396005526185	0.00045748212141916156	0.00029972445918247104	5.2996347221778706e-05	0.0027337425854057074
