Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31
IL13RA1	0.0001324095210293308	4.550380617729388e-05	0.0002584219619166106	0.0004278742999304086	0.00010314998507965356	9.609077824279666e-05	9.629443411540706e-06	0.00010474849113961682	8.284598152386025e-05	4.737616836791858e-05	0.0003247784625273198	0.00026884317048825324	0.0002907627495005727	9.284496627515182e-05	9.37240656639915e-06	0.0003921249008271843	0.00047091898159123957	0.00013096441398374736	7.5140033004572615e-06	5.4376459956984036e-06	0.0007075744797475636	0.00011400963558116928	0.0004725546750705689	6.743286940036342e-05	3.090910104219802e-05	4.388594334159279e-06	7.710525096626952e-05	0.00026605487801134586	0.00023907814465928823	4.370572696643649e-06	1.087619602913037e-05
IL17RA	0.00017049949383363128	2.1339339582482353e-05	0.00029192620422691107	0.00015793999773450196	0.00012389017501845956	2.2124979295767844e-05	0.00215372652746737	7.096015178831294e-05	4.622538108378649e-05	8.04598385002464e-05	0.00015971992979757488	0.000144513018312864	4.1117818909697235e-05	4.3681175156962126e-05	0.0004477705806493759	0.00017416996706742793	0.00010914591985056177	0.00012197522300994024	0.00038257884443737566	0.000410481879953295	0.000685290084220469	0.00020065114949829876	0.00010021928028436378	7.700728747295216e-05	0.0001270331849809736	3.353143620188348e-05	5.117520413477905e-05	0.00025790705694817007	6.89279695507139e-05	0.0007740913424640894	0.00018359956447966397
IL18	2.1037829355918802e-05	3.177667622367153e-07	0.00015301858366001397	1.0292011438650661e-06	6.0339410993037745e-05	5.777445039711893e-06	1.0109009735970176e-06	2.7398666588851484e-06	1.964335609727641e-07	6.201242285897024e-06	1.190151692753716e-06	1.772836913005449e-05	3.458452920312993e-05	6.482972821686417e-06	0.0003008025814779103	1.7725898260323447e-07	5.867321419827931e-07	6.947941074031405e-06	3.937908331863582e-06	1.261701800103765e-05	0.0013405212666839361	4.9786372983362526e-05	6.062381544325035e-06	1.1457524124125484e-05	2.264275826746598e-05	0.0015996049623936415	6.751785690539691e-07	1.0967079333568108e-06	5.795517381557147e-07	1.8226422753286897e-06	7.906336577434558e-06
IL18BP	4.535313928499818e-05	4.505083052208647e-05	0.00012988357048016042	0.000253038015216589	4.31454973295331e-05	1.8608217942528427e-05	2.596768899820745e-05	7.009936234680936e-05	1.5932531823636964e-05	5.188760951568838e-06	0.0004148778098169714	0.00017523740825708956	0.00010346736235078424	1.3635710274684243e-05	0.00017402973026037216	0.00020577749819494784	0.00014209136134013534	1.9357394194230437e-05	4.6070334065007046e-05	0.00017044632113538682	0.0005271624540910125	0.0004607470764312893	0.0020531993359327316	5.643081749440171e-05	0.00015237249317578971	8.024587441468611e-05	1.0656753147486597e-05	2.8725655283778906e-05	7.028932941466337e-06	0.0002568820782471448	0.0001731422235025093
IL18R1	7.960332004586235e-05	5.0427056521584745e-06	0.0003297421208117157	0.00012946721108164638	0.0006944960332475603	1.394286215372631e-07	0.00024384402786381543	5.482452252181247e-05	4.280516441212967e-05	4.770069153892109e-06	1.1392948181310203e-05	3.732408003997989e-05	3.363503992659389e-06	2.380161822657101e-05	0.0009290078887715936	4.0648596950632054e-06	3.819135599769652e-05	2.2295616872725077e-05	0.0003132918500341475	0.00019172357860952616	1.7923972563949064e-06	4.607782466337085e-05	1.8839898984879255e-05	7.808739610482007e-05	1.632983003219124e-05	0.0011494382051751018	2.1831647245562635e-05	6.070486961107235e-06	2.6891063953371486e-07	0.0002380357909714803	0.0007109601865522563
IL1B	1.1811728654720355e-05	2.1026762908604724e-07	4.759921648656018e-05	1.3694618701265426e-06	7.164853741414845e-07	2.9392417388862668e-08	2.1992748600041523e-07	2.612788648548303e-06	3.768056444641843e-08	1.4989326473369147e-06	3.692825956136403e-08	1.6217671827689628e-07	1.3750390337463614e-07	5.053022505308036e-06	1.5034688658488449e-06	8.034920284671898e-08	1.460831953181696e-07	2.5744955109985312e-06	4.6511621576428297e-07	3.3251114928134484e-07	0.0012030253419652581	7.692068720643874e-06	9.125550946009753e-07	4.986762633052422e-06	4.883364454144612e-06	7.32107068301957e-08	1.194695755657449e-07	2.756506773948786e-07	1.1191407800481556e-08	1.3543084378397907e-06	3.8791992551523435e-07
IL1R1	6.580995977856219e-05	0.00014008769358042628	0.00045285586384125054	0.0013552255695685744	4.21166942032869e-06	9.576184311299585e-06	4.4523760152515024e-05	9.182862413581461e-05	0.00024150765966624022	5.402949682320468e-06	0.00022194406483322382	0.0003976711304858327	9.632697037886828e-05	5.96870195295196e-05	8.405641892750282e-06	2.834042788890656e-05	0.0008863708935678005	0.0015070337103679776	1.6337995475623757e-05	1.6668807347741676e-06	2.3896594939287752e-05	9.2690133897122e-06	0.0010190673638135195	6.116826261859387e-05	5.740229971706867e-05	6.682596449536504e-06	1.4066272342461161e-05	0.00024228445545304567	5.21384718012996e-05	4.3032441681134515e-06	0.0003094981366302818
IL1RL1	1.103068825614173e-05	2.0271211553790636e-07	4.277349580661394e-05	2.201232121024077e-07	3.8756724052291247e-07	1.928031068132441e-08	1.5127092467537295e-07	1.3717896081288927e-06	5.567390459759736e-08	1.7516408945539297e-07	2.99364764089205e-08	2.388943869391369e-07	1.1730041649116174e-07	4.202054242341546e-06	1.1058259730134523e-07	6.754811465725652e-08	9.54980947653894e-08	1.8368382370681502e-06	6.64223165358635e-08	4.1099209369122036e-08	3.6308218653857693e-08	6.858857659608475e-08	6.27627514404594e-07	9.718522051116452e-06	3.3764572435757145e-06	0.005636406131088734	7.280688691935211e-07	1.454864650440868e-05	4.352604054957965e-09	1.5146728316040026e-08	1.4487716271105455e-07
IL1RN	7.91288312029792e-06	1.681687109567065e-07	3.2508469303138554e-05	1.9466732226192107e-07	4.802739681508683e-07	0.00010399401799077168	1.3680184451914101e-07	1.1398673223084188e-06	3.0585514565473204e-08	2.618377038743347e-06	2.1512594372552485e-08	5.786792556250475e-08	1.0270768768805283e-07	3.0442806746577844e-06	2.9125152423148393e-07	4.820619281531435e-08	1.6184884543690714e-08	1.4514530448650476e-06	8.247110599768348e-06	3.5536800169211347e-07	0.000977473333477974	6.919183874742885e-07	5.605801334240823e-07	2.9503573841793695e-06	3.016720484083635e-06	4.984362789173247e-08	1.4262268166476133e-07	2.500935067928367e-07	3.1356646168489988e-09	1.5321824093916803e-06	0.00013266746827866882
IL21R	0.0005130051868036389	6.422180831577862e-06	0.00025752154760994017	5.301463261275785e-06	0.00017194879183080047	8.478025392832933e-08	0.00028740218840539455	6.461976590799168e-05	1.764971784723457e-05	0.0003223911626264453	7.708566158726171e-07	1.0861966757147457e-06	8.535191113878682e-07	3.302653567516245e-05	0.0006077710422687232	2.4348044007638237e-06	5.58412866666913e-05	2.904645589296706e-05	0.0008167212945409119	0.0005046912701800466	0.00010258040856570005	0.0001929844729602337	4.366586381365778e-06	8.406630513491109e-05	6.777668750146404e-05	1.8478706351743313e-06	1.4807679690420628e-05	1.916014980452019e-06	6.187826073755787e-08	0.0003043105825781822	0.0013453277060762048
IL2RA	4.030082345707342e-05	1.6266964166788966e-06	6.111602851888165e-05	5.386374368754332e-07	6.424471393984277e-06	4.1033551667624124e-08	5.271324698696844e-05	5.2247314670239575e-06	5.742143471820782e-08	3.813123839790933e-06	5.578233341907435e-08	7.9905234429134e-08	2.1306067310433718e-07	5.9805388445965946e-06	2.0439452782738954e-05	2.6003013431363797e-07	4.7336587982726996e-08	1.1594328498176765e-05	9.693577158031985e-05	5.625338872050634e-06	0.00010717679106164724	4.58233043900691e-05	1.7800207388063427e-06	1.0075194040837232e-05	7.185994036262855e-06	8.563917219817085e-08	1.7400272554368712e-05	1.881906428025104e-06	6.389863749234337e-09	6.121987826190889e-05	0.0033259904012084007
IL33	3.303242556285113e-05	1.4576085050066467e-05	9.762027184478939e-05	0.004300362430512905	1.715821440484433e-06	3.2379151093664404e-07	3.065990767936455e-06	5.787737245555036e-05	2.672079972398933e-06	7.515587867601425e-07	0.0005652346881106496	0.0007460018969140947	9.186637180391699e-05	2.3072019757819362e-05	5.144545411894796e-07	7.974783784447936e-07	3.9897558963275515e-06	7.1844015110400505e-06	1.4377889101524488e-07	2.985359515150776e-07	1.320679103855582e-07	4.1987050281022675e-07	0.00046207147534005344	9.883605343929958e-06	4.069175338372588e-05	1.5502389487664914e-06	7.361411462625256e-07	9.053187386598438e-05	2.1080498413539317e-07	2.5198164621542674e-07	3.242514026169374e-07
IL3RA	0.0001011195927276276	1.4307739775176742e-06	9.677578782429919e-05	0.0004246709868311882	0.002815128769725561	6.233925375909166e-08	1.1183523156432784e-06	1.579250965733081e-05	4.3348879330551426e-07	4.120083758607507e-06	0.001317303511314094	2.7272881197859533e-06	2.994096121256007e-06	8.289330253319349e-06	4.5163952222537773e-07	5.602239525615005e-07	6.560870247085404e-07	3.4475172014936106e-06	1.1536142352497336e-07	2.2071856164984638e-07	3.977596861659549e-05	9.692826279206201e-05	0.0002722045173868537	9.541643521515653e-06	1.4720978469995316e-05	1.2419494851201307e-05	8.212246029870585e-07	2.724724981817417e-05	1.4191395791840478e-07	1.0596938437856807e-07	1.451021603315894e-06
IL4I1	2.4401999326073565e-05	8.60963154991623e-07	8.012923353817314e-05	5.897894425288541e-06	9.95479422272183e-06	2.5572905997250928e-06	0.0005599586293101311	4.309169526095502e-05	2.342866594062798e-07	8.186762897821609e-06	1.2920548215333838e-05	5.0498033488111105e-06	3.2118799708769075e-07	5.0399180508975405e-06	2.5280987756559625e-05	2.237533635707223e-06	2.5616996936150827e-05	1.1411843843234237e-05	4.5295491872821e-05	1.4684987945656758e-05	0.0010934495367109776	3.82150974473916e-05	7.624306817888282e-06	4.1307379433419555e-05	6.793581633246504e-06	1.676701799624425e-07	1.4792823321840842e-06	9.437762855668552e-06	3.938906445455359e-07	0.00015931868983898312	0.0001517986529506743
IL4R	7.358221046160907e-05	2.489010148565285e-05	0.0001224121224367991	0.00011786802497226745	9.483781468588859e-05	3.949684924009489e-06	0.0016221844125539064	8.493202767567709e-05	6.364759610733017e-05	2.2319252821034752e-05	0.0002298540057381615	7.906298560556024e-05	0.00011318495671730489	4.980305675417185e-05	0.0004882364009972662	0.00018747067952062935	0.0002526809985283762	7.930855645099655e-05	0.0003884351172018796	0.0002498808898963034	0.00021146070503164083	0.0007389069651253521	0.00011685644130920991	7.484441448468715e-05	0.00048156731645576656	0.0004896394093520939	3.606755853979848e-05	2.2688715034746565e-05	4.914103919873014e-05	0.00042798015056177974	0.0005690869875252247
IL5RA	3.344731157994829e-05	2.4123116304508585e-07	7.316720439121127e-05	2.518512246751925e-06	8.571775651944336e-06	9.774049125610418e-09	7.162199722188234e-07	3.130356162728276e-06	1.2396172621720325e-07	0.0001823512138798833	2.3340213317624148e-08	7.839776117180008e-08	1.5543039921794843e-07	1.1638452633633278e-05	2.365159730288724e-07	2.0295695435379457e-07	3.812960969185042e-08	2.416669758531498e-06	1.2511029012785002e-07	4.1201826661563246e-07	5.077719578139295e-08	0.00015385233564302325	9.244785701412184e-07	7.361554708040785e-06	1.3005595974391326e-05	0.0015812964411452413	5.694339577644314e-08	5.057038379163714e-07	5.890892662563374e-09	5.073658485343913e-06	0.0001856906892498955
IL6R	0.00011678988812491298	2.3268259610631503e-05	0.0002005587739404291	9.364320430904627e-05	0.00027213001158088446	1.9626209905254655e-05	0.0019930116832256317	0.00011473400081740692	1.516332417850208e-06	0.0003315270587336272	2.6793559300131164e-05	4.9833219236461446e-05	8.525541488779709e-05	2.781518742267508e-05	1.114610131480731e-05	9.882845188258216e-05	2.878375880754902e-06	2.0811667127418332e-05	0.00016515296010766178	1.1571742106752936e-05	0.00043799704872071743	6.824563024565578e-05	6.464213220169768e-05	0.00011281861952738836	7.04120539012365e-05	0.00018717696366366	9.501424756308552e-06	0.00023470341693609953	4.154838279646356e-06	0.000745578610803932	0.0005640404997393489
IL7R	0.00012439624697435647	3.964683855883777e-06	0.00022899312898516655	7.243309937621234e-06	6.028872576280264e-06	2.724977150592167e-07	0.0006052087410353124	5.753718869527802e-05	5.859659268026007e-06	5.494274319062242e-06	5.899620987293019e-07	7.861220296945248e-07	2.3930526822368847e-06	3.775819641305134e-05	0.00028348734485916793	6.601893005608872e-07	6.031621524016373e-06	3.337621092214249e-05	0.00010799198935274035	0.00012743694242089987	2.341069011890795e-05	1.4694955098093487e-05	2.4729937649681233e-05	6.920225132489577e-05	5.981120193609968e-05	5.446828481581178e-07	7.260604206749122e-07	2.685577328520594e-06	8.167034337702717e-08	0.0018826297018676996	0.00014981403364799917
ILK	0.00034041216713376343	0.0009546832297928631	0.0003136807354167104	0.0003423374146223068	0.00025161722442135215	0.00016530434368178248	0.0007071397849358618	0.00032002246007323265	0.00042627405491657555	0.00011153963714605197	0.00038229383062571287	0.0004682600556407124	0.0005439670640043914	0.000525682233273983	0.0006112611736170948	0.0012928900541737676	0.0007546758861280978	0.0005103895673528314	0.0006518895970657468	0.000779080088250339	0.0005388089339248836	0.0002987865882460028	0.0006463911267928779	0.000410634558647871	0.0005900870892219245	0.0004924778477288783	0.00021023530280217528	0.0003778664395213127	0.0002829629520419985	0.0003947193908970803	0.0007848863606341183
IMPDH2	0.00028454462881200016	0.0017673659604042768	0.0002995433169417083	0.0008920537075027823	0.00019715848611667752	0.0017762819770723581	5.851212335983291e-05	0.00025739436387084424	0.0022290083579719067	0.00023065689310897142	0.00013674535148311406	0.0008283221977762878	0.0009506787173449993	0.00024340763047803193	0.0001664196897763759	0.0003561236662790179	0.0002445960999466479	0.00023183520534075797	0.00015804881695657969	0.00025073756114579737	0.0001604080171091482	0.0005404619150795043	0.0009061935706995428	0.00027683048392646015	0.00010870902769966051	0.00016263088036794215	0.0005702757625840604	0.0009279933292418718	0.0010495188180357218	0.0005902815610170364	0.00019030901603400707
INAFM1	0.00010915705206571147	0.001804291969165206	0.0003383774892427027	6.374229269567877e-05	7.915015885373577e-05	0.0001529229193693027	4.135792187298648e-05	0.00025143203674815595	0.001183227519504726	8.952216012403369e-05	2.269867036375217e-05	0.0005612060776911676	0.00020844621758442372	4.371008253656328e-05	7.486314279958606e-05	0.0007226455491036177	0.0007186020375229418	0.00025048680254258215	7.935069152154028e-05	0.00010004258365370333	7.853128772694618e-05	9.843463340075687e-05	0.0008256984292529523	4.52865133411251e-05	0.00017583626322448254	0.00011092667409684509	0.00027712684823200107	0.0004266849718987942	0.00013459818728733808	5.8504778280621395e-05	7.446166273439303e-05
INCENP	0.00011720518523361534	3.8595477235503495e-05	9.923943434841931e-05	3.654552347143181e-05	2.827769458235707e-05	9.139005669567268e-06	3.1006355129648e-05	4.797474502993282e-06	6.788260361645371e-05	3.0338460419443436e-05	5.251215770840645e-05	3.9879327232483774e-05	4.539817018667236e-05	6.779925752198324e-05	0.00011547241592779756	2.805036274367012e-05	3.947186633013189e-05	0.05822183936834335	0.00010386481881141663	6.836300599388778e-05	4.488023841986433e-05	4.983645339962095e-05	2.505208431102801e-05	4.102123057236895e-06	9.605884406482801e-05	3.948551238863729e-06	0.0011122581781819463	3.3315398468403146e-05	1.540029734314885e-05	3.768114765989594e-05	1.1080861440859735e-05
ING2	4.173430352238938e-05	0.00014815705071669072	0.0002047175948973745	6.222745287232101e-05	0.0001472204166930169	0.0001880954805528745	0.00013070672866888344	0.0005716950399801135	0.0003089285164605826	0.00011441738024586812	4.236548556946218e-05	0.00016848626546561718	0.00017276412108913064	4.2674349970184267e-05	0.0003165663802064955	8.508941391482949e-05	0.00013191104517318308	0.00011143368465127423	0.00018343997362535447	0.0001897881884360686	0.00014477188233286142	0.00012729935406241566	7.99012414063327e-05	0.00018457690021023154	2.42906480707461e-05	0.0005425838753581047	0.0002895536308642477	0.0002007814618991688	0.00016628828598186374	0.0003014026442542672	0.00024255402968265116
INHBA	3.456469494267367e-05	0.0001474828168284148	7.008700049482286e-05	1.4370613143910305e-06	1.2905406947538722e-06	3.701000196087989e-06	4.653502401197329e-06	1.4194005416356958e-05	2.357056837354321e-05	1.6557288518015412e-06	1.0487835311323579e-07	2.352714363951236e-05	6.103854684624821e-05	1.0280837159371004e-05	2.6802722459251527e-06	4.589167656376958e-05	0.002056621480733156	6.163669240777381e-06	2.1601197204290656e-06	5.2613122534239665e-06	7.074535824358463e-05	1.1662697261272115e-06	1.7354036572214682e-06	1.4514297618006822e-05	2.9463606551871635e-05	2.654695947512664e-07	4.50022662334959e-06	2.4511629817425273e-05	5.377334673539735e-06	1.74608373981755e-06	4.818769866687944e-06
INPP1	4.4691052607959136e-05	8.628972864244133e-05	0.00028339435812085867	0.0011388093698769808	1.4626499250880443e-05	1.228010114573408e-05	0.000605834589805454	2.9233540772111155e-05	0.0001108892829506658	0.00012317586515564471	0.00040102555067278445	0.0004640872939489782	0.00044327788054943085	3.238210774725303e-05	0.00044885577517561615	0.00011943859863094985	0.00025723667931742966	7.401799666695297e-05	0.0004276940890122205	0.00019497223547659814	0.0001247046166099608	6.222705269465223e-05	3.8702943129464984e-05	5.619948933599517e-05	6.585325172636658e-05	0.00021694338647648692	6.607794784940779e-05	0.00014297272718977183	2.1601426851702854e-05	5.588331987382844e-05	0.0004527131386566907
INPP4B	0.00015458688721992075	5.590172077063471e-05	0.00018617481691762805	5.110017445986159e-05	1.4449981790676247e-05	1.4299100712378277e-06	0.002524780109524727	0.0002795719774439931	7.523516251239926e-05	1.0865313015528955e-05	7.533213192800758e-06	3.499986996757798e-05	1.3975951333122794e-05	6.733774353051558e-05	0.0006827550241723657	0.0009506295318715274	6.23149098828435e-05	0.00017971728811971843	0.0006828185287304223	0.0005633189575746655	1.308015043832711e-06	1.0488780390005559e-05	4.9683636461850256e-05	0.00010855243453988805	0.00010415050928713754	6.97527048032498e-06	1.8011851352639496e-05	3.3390285807399778e-06	0.0004409519606269896	0.0010078237392008305	0.00023434765171259642
INPP5D	0.0001522104284958914	3.6084118164581014e-06	0.0003136575105600059	9.13972980924882e-05	0.00021572026889771223	1.518706511660639e-07	0.000826319504994899	4.6729423047509044e-05	1.0488977295608493e-06	8.011486352188513e-05	0.00018722708045970649	7.587050845359045e-07	3.4529480217315722e-06	2.072742245218251e-05	0.0013494703453034163	6.03700414103514e-07	3.2687469797565427e-07	3.0336288546095602e-05	0.00042784615652635694	0.0007226108573377132	0.00036031194031238556	0.0010316286934539676	6.215689154487336e-06	9.67063897405751e-05	0.00018549033848103136	0.00013747085176873952	2.89179206447443e-05	1.2935547601955477e-06	1.5124574304081762e-07	0.00046459928853437304	0.0007664916920475662
