Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
ACSL1	0.0001470739662181586	0.00023010045697446913	7.480585918528959e-05	5.7206918427255005e-05	1.55186189658707e-05	0.00018108899530488998	1.2907458994959597e-06	1.9131894077872857e-05	1.8465401808498427e-05	0.0005824278341606259	0.0002260834735352546	0.0002120380086125806	0.00033076407271437347	0.00014340522466227412	4.268570046406239e-05	0.0002644438645802438	5.9004800277762115e-05	6.215069879544899e-05	5.4286891099764034e-05	0.00010972536983899772	0.00022736949904356152	0.00014917356020305306	8.272908416984137e-06	0.0003181402862537652	0.000121637451229617	0.00011539214756339788	9.24689356907038e-06	6.39922873233445e-05	0.00010833468695636839	0.00011117120448034257
ACSL3	0.0028771967627108097	0.00018259885837323964	0.000246069161221385	0.00010289278725394979	4.5249307731864974e-05	0.00041833927389234304	0.0002104875020449981	0.00033980130683630705	0.00011075577640440315	0.0002432666369713843	0.0002123827871400863	8.102486754069105e-05	0.001118041342124343	0.00021134784037712961	0.0001028821716317907	0.00020645851327572018	0.0008948578615672886	0.00012916731066070497	0.0002099283883580938	6.72343376209028e-05	0.00015819596592336893	0.00027863873401656747	0.00022468043607659638	0.00018667647964321077	0.00034801356378011405	0.00013689017214346677	0.00016941218927968293	0.00015954826085362583	0.0002868924639187753	0.00010046677925856784
ACSL4	1.57753572693764e-06	0.0005012217443436384	9.904188482323661e-05	6.690404552500695e-05	0.00016462353232782334	0.0003062344330828637	0.002110859379172325	2.915918594226241e-05	0.00014969187031965703	0.0004135375202167779	0.00020158826373517513	0.0001735883706714958	2.960675374197308e-06	0.00013808885705657303	4.096598058822565e-05	3.661043956526555e-05	1.1397612979635596e-05	5.786267502116971e-05	0.00021191718406043947	0.00037700391840189695	0.0004735240072477609	0.00036486738827079535	0.00015202938811853528	0.00013881789345759898	8.652234828332439e-05	0.00012720238009933382	0.00042120288708247244	0.00017144999583251774	0.00016017313464544713	8.851318852975965e-05
ACTA2	3.8231064536375925e-06	4.394870120449923e-05	8.226013051171321e-06	0.00014724065840709955	0.0040313987992703915	0.00021002220455557108	2.7644455258268863e-06	2.356710501771886e-05	4.534480922302464e-06	3.39999337484187e-06	0.0004657323006540537	7.446695690305205e-06	3.4909331247945374e-07	3.2026334793044953e-06	9.154039435088634e-05	3.369812839082442e-05	6.101349299569847e-06	1.5468136552954093e-05	5.679106038769532e-07	5.155409962753765e-05	3.494592965580523e-05	2.9187491236370988e-05	3.6569274470821256e-06	9.25824570003897e-05	1.8818194803316146e-05	0.0022607578430324793	0.0029759451281279325	0.00013265584129840136	1.3018642675888259e-05	4.8600431910017505e-06
ACTB	9.553816198604181e-05	0.003323167562484741	0.00153210514690727	0.0011268712114542723	0.0018152385018765926	0.00019063502259086818	0.00047517448547296226	0.0015974855050444603	0.0001259725831914693	0.001339046866632998	0.0006653984310105443	0.005814859643578529	0.00023185757163446397	0.001244396436959505	0.00028763743466697633	0.001217596116475761	0.00018098449800163507	0.0006196250906214118	0.0003372131031937897	0.0011020252713933587	0.0023120406549423933	0.0013163265539333224	0.0005938212270848453	0.0006722370162606239	0.0004014697624370456	0.0007952798623591661	0.0012619794579222798	0.0005723477224819362	0.0002545765892136842	0.0010186760919168591
ACTG2	2.3852734898355266e-08	5.240146492724307e-05	2.3323402729147347e-06	9.713630788610317e-06	0.006411110982298851	1.639927904761862e-05	8.01752975121417e-08	1.1150128784720437e-06	3.0852029908601253e-07	2.375592877967847e-08	2.3588715976075036e-06	6.277166448853677e-07	5.845597002007707e-07	1.1643360267044045e-06	2.4897402909118682e-05	4.798368991032476e-06	1.5905914096947527e-07	1.7615419665162335e-06	2.3507618962526067e-08	2.9707076464546844e-05	6.112528353696689e-06	4.613495093508391e-06	4.377721722903516e-07	2.9177633678045822e-06	8.60708678374067e-05	0.00013475131709128618	0.01820235699415207	7.837327575543895e-05	2.0113760967888084e-07	8.101836101559456e-06
ACTN1	0.0005655198474414647	2.954390765808057e-05	0.00017331288836430758	0.00025987630942836404	0.0013892414281144738	0.0010540602961555123	5.2689983931486495e-06	1.774317934177816e-05	5.34338232682785e-06	0.00033996161073446274	0.0014364545932039618	0.0002335851895622909	0.000268935487838462	4.886811439064331e-06	0.00017477336223237216	0.00017072059563361108	0.000391881592804566	0.00029677944257855415	0.0004610898613464087	0.0003387453325558454	1.4989557712397072e-05	1.4933282727724873e-05	8.764827725826763e-06	0.0001604314602445811	0.0014219379518181086	0.0008165903273038566	0.004180267918854952	0.0005603774916380644	0.0001407204254064709	0.00012545596109703183
ACTR3	0.00022368649661075324	0.0017374088056385517	0.001086571835912764	0.0002849795564543456	0.0005201274179853499	0.0002469888422638178	0.000830572156701237	0.0008074475917965174	0.0002005406131502241	0.0006763840210624039	0.00030564836924895644	0.0016417455626651645	0.00024301510711666197	0.0010108064161613584	0.0003213382151443511	0.00047289926442317665	0.00025032192934304476	0.0003092832921538502	0.00027418939862400293	0.000696734176017344	0.0012612207792699337	0.0011027767322957516	0.0003694896004162729	0.00038928628782741725	0.00022969229030422866	0.0003247222048230469	0.0005089242476969957	0.00030728301499038935	0.00010564474359853193	0.000481950119137764
ACVRL1	5.444737212201289e-07	4.424346684572811e-07	2.157444072281578e-07	5.797179619548842e-05	1.739579784043599e-05	0.0007306660409085453	2.8069864583812887e-06	1.3428525562630966e-06	2.5308415843028342e-06	0.00011555161472642794	0.00017391616711393	2.5709920009830967e-05	9.885937402032141e-08	3.0887218827047036e-07	3.1041250622365624e-05	8.573802188038826e-05	2.5420322344871238e-06	6.422260776162148e-05	0.0016178603982552886	1.5188054021564312e-05	1.6316581650244188e-06	3.4491932865421404e-07	1.5880194723649765e-06	1.2969171621080022e-05	3.4312820389459375e-06	0.0001290857617277652	1.7335473785351496e-06	9.63042548391968e-05	0.0008730258559808135	1.8808300410455558e-06
ACYP1	5.8522040490061045e-05	0.0004254959640093148	0.000276031787507236	0.00025319846463389695	0.0003535502473823726	0.00018355651991441846	0.00010215923248324543	0.0002953680232167244	4.896856626146473e-05	4.3801624997286126e-05	5.028018495067954e-05	7.911583816166967e-05	0.00022782731684856117	0.0001969035220099613	0.00012217108451295644	2.230510835943278e-05	0.000596180441789329	9.318022785009816e-05	8.281676127808169e-05	7.527655543526635e-05	0.00031893476261757314	0.0006163904326967895	8.69892246555537e-05	2.9396138415904716e-05	0.00034681131364777684	0.00028878217563033104	0.00031508581014350057	8.485453145112842e-05	0.0002525420277379453	0.0006396964308805764
ADAM12	1.4672807083115913e-05	3.812434442806989e-05	1.006224556476809e-05	0.00026891499874182045	1.1003327017533593e-05	0.0010458725737407804	0.000351005612174049	3.311310365461395e-06	1.7230238427146105e-06	5.784951099485625e-06	0.0017351973801851273	8.132205402944237e-05	4.199603722554457e-07	3.2124223707796773e-06	7.739424472674727e-05	0.0001306262711295858	5.77479149797e-05	3.924723932868801e-05	1.0852262022353898e-07	0.00013090428547002375	4.893214281764813e-06	2.3558901375508867e-05	6.315218342933804e-06	0.00027022146969102323	5.277434411254944e-06	2.12059348996263e-05	5.4349266065401025e-06	4.290107244742103e-05	0.0005952269420959055	6.480956017185235e-06
ADAM15	0.0006086310604587197	0.00014648842625319958	7.016644667601213e-05	9.457954729441553e-05	0.00010075189493363723	0.0001989887241506949	2.2924115910427645e-05	0.00010550791921559721	5.652466643368825e-05	0.00015540735330432653	6.875886901980266e-05	0.00025041750632226467	0.0005042055854573846	2.3167647668742575e-05	6.0029124142602086e-05	5.836014315718785e-05	0.0001594488712726161	0.00011622360034380108	0.0017538644606247544	0.00028119588387198746	7.646247831871733e-05	6.0110120102763176e-05	5.6391716498183087e-05	0.00010286116594215855	0.0005545810563489795	6.5398242441006e-05	0.0001811539550544694	0.00012519097072072327	9.666608821135014e-05	0.00031268459861166775
ADAM19	1.7180874465339002e-06	0.0002728824911173433	0.00012710841838270426	7.352125976467505e-05	1.5247858755174093e-05	0.0004839727480430156	1.0651184538801317e-06	8.107857865979895e-06	0.00036898363032378256	5.9317550039850175e-05	0.00019974962924607098	0.0005835739430040121	8.396090578344229e-08	0.0008651002426631749	0.00010071075666928664	0.0002652198891155422	2.0057291294506285e-06	3.5853128792950884e-05	5.5016404076013714e-05	2.473620043019764e-05	0.000628545181825757	0.0008638847502879798	0.0009277451317757368	8.852052269503474e-05	8.282159797090571e-06	3.78882214135956e-05	3.543753336998634e-06	7.716277650615666e-06	2.170544394175522e-05	2.1276171537465416e-05
ADAM28	3.054033004445955e-05	4.62201023765374e-06	8.093880410342535e-07	2.3436419724021107e-05	1.1970980722253444e-06	7.604393772453477e-07	5.096949826111086e-05	0.00024517555721104145	0.00027355802012607455	0.0004137511132284999	1.3146905075700488e-06	0.00035605140146799386	3.3328674362564925e-06	0.002619957784190774	0.0003037859278265387	2.0951330952811986e-05	1.7530157492728904e-05	9.681928531790618e-06	1.6001401945686666e-06	1.254303424502723e-05	4.583495683618821e-05	2.4851857233443297e-05	6.684627805952914e-06	7.701847607677337e-06	1.5918671124381945e-05	2.6522752705204766e-07	1.2880909707746468e-06	9.56092776505102e-07	1.013912992675614e-06	1.4123176697466988e-05
ADAM33	7.942576871755591e-07	1.4171801865359157e-07	1.8255150280310772e-07	8.584882016293705e-05	5.025341670261696e-05	0.0009687611018307507	7.40855341518909e-07	9.249247341358569e-07	6.017622808940359e-07	9.949341261972222e-08	0.0003187992551829666	7.710243153269403e-06	1.696026963315944e-08	1.5051581669922598e-07	5.374069951358251e-05	2.1076972188893706e-05	3.4177870134044497e-07	1.3352867426874582e-05	1.3160931189304392e-07	1.3600934835267253e-05	1.29031576534544e-07	2.941402215128619e-07	0.00012222227815072984	1.9259554392192513e-05	1.1065642411267618e-06	5.8951151004293934e-05	1.797576942408341e-06	1.471026916988194e-05	0.001525237923488021	2.3290537853881688e-07
ADAM8	0.0002501274866517633	0.00048792074085213244	0.0004478260816540569	8.928115130402148e-05	3.164784857290215e-06	1.3638086784339976e-05	1.4895931599312462e-05	0.002534043276682496	4.7633060603402555e-05	0.0005944292061030865	5.368017355067423e-06	0.0006632927106693387	7.611545697727706e-06	0.00037657326902262866	6.743855919921771e-05	4.0297953091794625e-05	0.0003219472710043192	4.2674000724218786e-05	2.610517640277976e-06	0.00011869333684444427	0.0007392861298285425	0.0008084726287052035	4.872155841439962e-06	8.418595825787634e-05	7.402734354400309e-06	1.6908951465666178e-06	4.326281214162009e-06	1.504667807239457e-06	3.933124844479607e-06	2.2233338313526474e-05
ADAMDEC1	3.0012728302608593e-08	4.2394015054014744e-07	7.821003578101227e-08	1.2154816431575455e-05	3.26595881006142e-07	3.3045257623598445e-06	9.707787995694162e-08	1.2893795542368025e-07	1.7896394410854555e-07	0.0006063640466891229	6.616871360165533e-06	1.4138746337266639e-05	1.9000150075498823e-07	8.20168133941479e-06	1.7352827853756025e-05	1.3688836588698905e-05	1.1125338517103955e-07	1.0339835171180312e-05	2.4427339440080686e-07	5.3712342378275935e-06	4.0132900380740466e-07	1.4767211098387634e-07	7.608439318573801e-07	3.0133016934996704e-06	7.72521218550537e-07	8.901170645003731e-07	4.396794395233883e-07	1.627186793484725e-05	2.58049681178818e-06	1.1180585715919733e-05
ADAMTS1	7.430827281496022e-06	1.7517669448352535e-07	3.9782733551874117e-07	1.5513020116486587e-05	0.00022553846065420657	0.00033276245812885463	2.2462052129412768e-07	7.963547977851704e-05	3.5122403119203227e-07	1.6105119016174285e-07	6.267983735597227e-06	6.504702128040663e-07	6.82700601828401e-07	4.1117058913187066e-07	1.085012627299875e-05	1.7778973415261135e-05	1.9712459106813185e-05	4.9457597924629226e-05	0.0007908741827122867	4.334151981311152e-06	8.95065852546395e-07	9.081431358026748e-07	1.2627282330868184e-06	3.002659013873199e-06	0.00023925602727103978	0.0006431001238524914	0.00012982253974769264	4.140091550652869e-05	0.0003422937588766217	1.3391895947734156e-07
ADAMTS10	7.386927609331906e-05	2.7128940928378142e-05	5.7399058277951553e-05	8.063623681664467e-05	0.0001205823864438571	0.0011297565652057528	9.509709343547001e-05	0.00048769195564091206	4.804945092473645e-06	2.0581643184414133e-05	0.00025682299747131765	6.456163828261197e-05	1.0199883945460897e-05	1.5110196045498014e-06	4.705337778432295e-05	3.958981324103661e-05	0.0001398734748363495	0.00017225771443918347	0.0002641156315803528	3.231637310818769e-05	4.6402674342971295e-05	3.551170811988413e-05	6.5023282331821974e-06	7.333089888561517e-05	0.00010336218838347122	0.0004382277838885784	7.355034176725894e-05	6.04912856942974e-05	0.00011394426110200584	6.598902473342605e-06
ADAMTS12	2.1769954400951974e-05	1.8620230548549443e-06	2.351666950062281e-07	0.00010257730900775641	3.1614492854714626e-06	0.0022022174671292305	3.5332658399056527e-07	2.271552602906013e-06	6.807704835409822e-07	7.279886915512179e-08	0.0012479405850172043	1.3465826214087429e-06	8.331157346219698e-07	3.035717952570849e-07	2.5189625375787728e-05	8.508963946951553e-05	1.3492242487700423e-06	1.2075533049937803e-05	4.802900548384059e-07	2.6028419597423635e-05	5.845631676493213e-07	4.564729749745311e-07	1.7255166540053324e-06	1.5885243556112982e-05	1.8477966250429745e-06	0.00013168469013180584	1.2378144447211525e-06	4.0522063500247896e-05	0.000516339554451406	8.285831540888466e-07
ADAMTS2	8.546832077627187e-07	4.869299118581694e-06	5.74198963931849e-07	7.690555503359064e-05	1.8259421267430298e-05	0.0014371761353686452	4.204362085147295e-07	6.944726465007989e-07	6.527374125653296e-07	2.546826181060169e-06	0.0016878164606168866	6.430752364394721e-06	3.749979100575729e-07	9.696103688838775e-07	7.556244963780046e-05	3.970436955569312e-05	6.8165229549777e-07	1.4478057892119978e-05	6.012875530814199e-08	3.406184623599984e-05	2.3488200895371847e-06	9.915845566865755e-07	4.795603217644384e-06	2.2156771592563018e-05	3.86731971957488e-06	0.00011299206380499527	2.0769244656548835e-05	0.00030098817660473287	0.00016556332411710173	2.7872479222423863e-06
ADAMTS4	5.798690381197957e-06	3.6904179978591856e-06	3.1168278837867547e-06	3.07427799270954e-05	4.128968430450186e-05	0.0014398159692063928	3.314550838240393e-07	4.067537156515755e-05	1.550324896015809e-06	2.4034391117311316e-06	0.0003439692663960159	4.374021500552772e-06	1.024980974762002e-05	4.964660092809936e-06	2.3177159164333716e-05	0.0008208269136957824	6.856102118035778e-05	9.646901162341237e-05	0.000519001332577318	0.00017978850519284606	6.000529083394213e-06	1.1206175258848816e-05	8.165080362232402e-05	6.924307854205836e-06	1.6844735000631772e-05	0.0006583153735846281	9.227970622305293e-06	6.623837543884292e-05	9.411332030140329e-06	9.599370969226584e-05
ADAMTS9	2.2502992180761794e-07	1.8183197880716762e-07	6.782200756560997e-08	1.8295801055501215e-05	7.631253538420424e-06	0.00032926598214544356	9.7414647370897e-07	3.586605146210786e-07	3.3362962881255953e-07	8.387409877741447e-08	2.1515128537430428e-05	8.791743653091544e-07	9.021073310577776e-08	9.825666325014026e-08	1.3811929420626257e-05	1.9425973732722923e-05	3.9556671254104e-06	0.00015171492123045027	0.0009296932257711887	2.4830444090184756e-05	1.6370898947570822e-07	1.1626178064716441e-07	7.778746180520102e-07	4.583915142575279e-06	5.0331778766121715e-05	0.0003314967907499522	5.61817068955861e-05	1.3457595741783734e-05	3.167925387970172e-05	7.678302154090488e-07
ADAMTS9-AS2	7.954905356655217e-08	8.310453125659478e-08	6.296361476643142e-08	3.386247408343479e-05	9.220760694006458e-05	0.0007102175732143223	1.647328673470838e-07	3.8596255080847186e-07	2.467919841819821e-07	3.66915848815097e-08	2.5011466277646832e-05	1.5613312598361517e-06	3.232095480143471e-08	1.211312934401576e-07	1.8545437342254445e-05	1.767839967214968e-05	1.6866341638888116e-06	9.037219570018351e-05	0.0001812994305510074	4.516641638474539e-06	1.4255687119657523e-07	9.216826413194212e-08	1.1629772416199557e-06	5.09645951751736e-06	1.4718231795995962e-05	0.0009371295454911888	0.00047128729056566954	9.297977521782741e-05	0.001086773001588881	9.752825747000315e-08
ADAMTSL1	4.050386451126542e-06	3.768402336845611e-07	6.643107752779542e-08	3.214281969121657e-05	2.9053137495793635e-06	0.0006163278594613075	2.1870603461593419e-07	2.777694305677869e-07	4.831771320823464e-07	7.399523127560315e-08	0.0002563684538472444	1.0676684496502276e-06	3.388359459677304e-08	1.1530889310051862e-07	2.6747020456241444e-05	1.706305192783475e-05	1.3064162885711994e-05	1.7980972188524902e-05	0.0009090944076888263	1.1062311386922374e-05	2.772906100290129e-07	1.7397259455265157e-07	1.2369839623715961e-06	8.898823580238968e-06	7.62205502269353e-07	3.553255965016433e-07	1.1522464546942501e-06	4.153764893999323e-05	0.0002237153530586511	1.7203424818035273e-07
ADAP2	2.368059358559549e-05	1.6929514458752237e-05	5.386485099734273e-06	1.936997978191357e-05	9.172919817501679e-06	0.0001096382038667798	5.716964324165019e-07	3.0457936190941837e-06	2.7163605409441516e-05	0.0020635356195271015	2.00493468582863e-06	0.00016189186135306954	9.588376997271553e-06	6.885905168019235e-05	4.648979665944353e-05	4.001761772087775e-05	2.2395824998966418e-05	4.742110468214378e-05	1.9510700894898036e-06	0.00043681106762960553	1.005132048703672e-06	2.399582626821939e-06	1.0378423667134484e-06	5.767707989434712e-06	2.1583914531220216e-06	0.0009983136551454663	1.0141917528017075e-06	7.90050592058833e-07	9.42074223075906e-07	3.2374508009525016e-05
ADCY3	5.0825829021050595e-06	0.00016427069203928113	3.0550221708836034e-05	5.528646215680055e-05	4.8922178393695503e-05	0.0008401761297136545	0.0002413205074844882	0.0001265984756173566	1.6157591744558886e-05	0.0001373120176140219	0.00010628761810949072	6.24968160991557e-05	3.935416771128075e-06	0.00016206172585953027	6.198058690642938e-05	0.0003245796833653003	7.515683137171436e-06	2.044803295575548e-05	1.6827751096570864e-05	4.048073242302053e-05	0.0005884971469640732	0.0001662618451518938	0.00024349524755962193	0.0009628810221329331	0.00028497102903202176	0.0010382264154031873	4.199679824523628e-05	0.00013007443340029567	0.0007131668971851468	7.382518379017711e-05
