Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
SDS	4.3751805378633435e-07	8.268357021279371e-08	6.781818683521124e-06	7.860166562068116e-08	1.4945906912089413e-07	0.001239058910869062	3.4213658182125073e-06	2.7884359710128592e-08	2.8752504022122594e-06	1.0461243249437757e-07	5.2501526681680843e-08	2.9687394089705776e-06	8.011356555925886e-08	3.6443570383681845e-09	7.769033061322261e-08	8.361022310054977e-07	9.86406462288869e-07	7.123455247892707e-08	6.963042778806994e-06	7.436551641148981e-06	1.0666291927918792e-05	1.9520783212101378e-08	1.101658355651125e-07	3.6399768532646704e-07	1.6737617158923968e-07	3.1529757507087197e-06	2.829280276728241e-08	4.350895039806346e-07
SDSL	9.17409488465637e-05	0.00020277306612115353	1.3782793757854961e-05	1.2495977443904849e-06	1.7784379451768473e-05	0.001032620551995933	5.488415808940772e-06	1.4528873180097435e-05	1.212259849125985e-05	1.9622602849267423e-05	0.00012633200094569474	4.294645350455539e-06	1.6153835531440563e-05	0.0004953655879944563	0.0009807823225855827	2.2927861209609546e-06	0.00010926480899797752	4.873890588896757e-07	0.00029110940522514284	0.02426888607442379	2.599520666990429e-05	8.412288480030838e-06	3.526609725668095e-05	1.6621459053567378e-06	1.629768917155161e-06	0.0002905612636823207	2.1024145269166183e-07	0.00014431937597692013
SEC11A	0.0004241892893332988	0.0009116256842389703	0.000844814523588866	0.00040635510231368244	0.0001884273369796574	0.0005082641146145761	0.0006887539639137685	0.0005907214945182204	0.0003893090761266649	0.00012785465514753014	0.0010313971433788538	0.000421405304223299	0.0009261341183446348	0.0003877304552588612	0.0012923938920721412	0.0009813958313316107	0.0006709014996886253	0.0009960789466276765	0.0016275777015835047	0.0006754613714292645	0.0004031425341963768	0.0016322435112670064	0.0004923815140500665	0.00042912503704428673	0.0005193128599785268	0.00022950828133616596	0.0006612734869122505	0.0008877352811396122
SEC11C	6.713529000990093e-05	0.001604200340807438	0.0006470982916653156	0.0002419331285636872	0.00011468057346064597	0.00021406567248050123	0.00017743166245054454	0.00014226486382540315	0.007689959369599819	4.0757146052783355e-05	0.0004533572355285287	0.0030469039920717478	2.2208047084859572e-05	0.00023973980569280684	0.00016579859948251396	0.0010008503450080752	7.639158866368234e-05	0.0005577852134592831	0.00020012409368064255	7.243577420013025e-05	0.0001942157105077058	0.0004029838601127267	0.0002045931905740872	0.00013281000428833067	0.00038012536242604256	0.0001480826613260433	0.0006010205252096057	0.00017215365369338542
SEC14L1	0.00021965522319078445	0.0001430813135812059	0.00022199559316504747	0.00025102021754719317	0.0007167374133132398	0.0004594232595991343	0.00024395871150773019	0.0011202271562069654	0.0018232979346066713	0.00024301590747199953	0.0001294833346037194	0.00048811541637405753	0.00016549645806662738	0.00012160968617536128	0.00018742846441455185	0.0004807559307664633	0.00017483893316239119	0.0003908793441951275	0.00019447787781246006	0.00017650202789809555	0.0003206088731531054	9.173600119538605e-05	0.00013542438682634383	0.00032499979715794325	0.0003021465672645718	0.0003903581527993083	0.0002005703718168661	0.00010168674634769559
SEC24A	0.0001301692973356694	0.0002976116957142949	0.00016510709247086197	6.327278242679313e-05	0.0006154681905172765	0.0001710150099825114	7.016050949459895e-05	0.00017341690545435995	0.001516272546723485	0.00042508996557444334	5.878252341062762e-05	0.0005686766817234457	0.00017691499670036137	0.00019746125326491892	0.00010686667519621551	0.0002805010590236634	0.00029432569863274693	0.0003131295379716903	9.072212560568005e-05	0.0006438103737309575	9.571450937073678e-05	7.202477718237787e-05	0.00018170868861488998	0.00048309669364243746	0.00014596650726161897	0.00038648085319437087	0.0002876385406125337	0.00016872756532393396
SEC24D	0.00038661868893541396	0.00033449879265390337	0.00018247668049298227	0.00025305472081527114	0.0007176751387305558	0.00018939870642498136	5.2582701755454764e-05	0.00011679445015033707	0.0008308289106935263	0.0012950091622769833	0.00013457940076477826	0.0003526056243572384	0.00026875673211179674	0.00021448859479278326	0.00012309019803069532	0.00015732122119516134	0.0006613469449803233	0.0002789935388136655	0.00023238912399392575	0.00029510597232729197	6.0831840528408065e-05	0.0001454451703466475	7.329944492084906e-05	0.00046139935147948563	0.00017603419837541878	0.0004873306315857917	0.00013484136434271932	0.00019857399456668645
SEC31A	0.00044625034206546843	0.0002350298163946718	0.00036320925573818386	0.0003891511005349457	0.0009784449357539415	0.00021562291658483446	0.0005399799556471407	0.00025821078452281654	0.0005697652813978493	0.0013983227545395494	0.00023693313414696604	0.0003903310280293226	0.0006156956078484654	0.00043746677692979574	0.00018654187442734838	0.00040136597817763686	0.0011503376299515367	0.0002954562078230083	0.0002013431367231533	0.0006834161467850208	0.00025371587253175676	0.00019591025193221867	0.00014581999857909977	0.000830823730211705	0.0002577494306024164	0.00024778436636552215	0.0003737588704098016	0.0005194416735321283
SEC61B	0.00046894047409296036	0.0034815592225641012	0.000873454671818763	0.0008025298011489213	0.0007459952612407506	0.0006914758705534041	0.000635949894785881	0.0005172229721210897	0.004024366848170757	0.000244836148340255	0.0012900708243250847	0.001543341320939362	0.0006579045439139009	0.0005139264394529164	0.0006170431734062731	0.0011065657017752528	0.001384529285132885	0.0011820339132100344	0.001385608920827508	0.0008691962575539947	0.0006037272396497428	0.0012961275642737746	0.0005465301801450551	0.0002726718666963279	0.0009367254679091275	0.0004883332294411957	0.0009219902567565441	0.0008015453349798918
SEL1L	0.0002586470218375325	0.00020219114958308637	0.00028306629974395037	0.00025123366503976285	0.00042047095485031605	0.0002680449979379773	0.0001983612310141325	0.000243036774918437	0.0029020856600254774	0.0006072295363992453	6.752456101821736e-05	0.0014751009875908494	0.00018911824736278504	0.0007191276527009904	0.00034535833401605487	0.000440741830971092	0.0003511308168526739	0.0003651175065897405	0.00016867478552740067	0.0002794019237626344	0.00021369647583924234	0.00012313340266700834	8.90238952706568e-05	0.0011052786139771342	6.852288061054423e-05	0.0003799202968366444	0.00026445966796018183	0.00025582421221770346
SEL1L3	6.7848077378585e-07	2.382869388384279e-05	0.000318660750053823	0.00032921062665991485	2.5432031179661863e-05	4.1452858567936346e-05	8.061218250077218e-05	7.575024937978014e-05	0.002889250172302127	8.396277735300828e-06	3.785874923778465e-06	0.0008117902907542884	4.404941137181595e-06	8.858786713972222e-06	2.8707341698464006e-05	0.0003097798035014421	7.211758656922029e-06	0.0009155063889920712	3.661767550511286e-05	2.4905868485802785e-05	0.0012668304843828082	3.900024603353813e-05	5.252546179690398e-05	0.0006605644011870027	0.00018089107470586896	0.00038830668199807405	0.00022248590539675206	9.563441381033044e-06
SELE	2.928821231762413e-06	3.362093892178564e-08	1.2253829481778666e-05	4.857590170104231e-07	6.631636642850935e-05	7.212252484123383e-08	7.374519100267207e-06	0.0007347199134528637	2.9033103032816143e-07	7.56074086893932e-07	1.7080212444398057e-07	2.4000410121516325e-06	5.420499746833229e-07	8.087786227406468e-07	1.4153542338135594e-07	2.3399961435188743e-07	2.0486925222940044e-07	1.0043048348507e-07	2.747594578522694e-07	5.442462679638993e-06	4.139297686833743e-07	1.6992263454085332e-06	1.2592434472935565e-07	6.139386528047908e-07	6.278506816670415e-07	7.68977861298481e-06	1.4232834644190007e-07	1.6614101241430035e-06
SELENBP1	0.0006558113964274526	2.4164997739717364e-05	4.543289105640724e-05	5.055060228187358e-06	2.351107650611084e-05	2.2814545445726253e-05	0.0010703924344852567	3.410446515772492e-05	1.9170531686540926e-06	0.00011720701877493411	0.0008228560327552259	1.5593313946737908e-05	0.0007640640251338482	0.0015866233734413981	1.3132730600773357e-06	4.3423560782684945e-06	6.074299380998127e-05	5.872212227586715e-07	3.8922473322600126e-05	5.253224662737921e-05	9.41810014865041e-07	3.2857056794455275e-05	6.1061982705723494e-06	2.3330600015469827e-05	4.2830974962271284e-06	0.00021301959350239486	3.500584625726333e-06	0.00014189023931976408
SELK	0.0003751882177311927	0.0016141415107995272	0.0005699176690541208	0.0012716221390292048	0.00037664535921067	0.00042964608292095363	0.00033595022978261113	0.000329738250002265	0.0036043114960193634	0.00013137611676938832	0.0005664998898282647	0.0018086222698912024	0.00043629607534967363	0.00045028841122984886	0.000762405339628458	0.001155102625489235	0.0004317017737776041	0.0008290251134894788	0.0004424886137712747	0.0001917573099490255	0.00034132564906030893	0.0012202110374346375	0.000364522886229679	0.00011868744331877679	0.00031385369948111475	0.00024250871501863003	0.0008113271323964	0.0005711973062716424
SELL	8.817837056085409e-07	2.884470632125158e-06	6.028612915542908e-05	0.0009161130292341113	1.3220080290921032e-05	1.60128838615492e-05	4.5684155338676646e-05	7.101824394339928e-06	2.17571941902861e-05	3.9152229192040977e-07	2.511102081825811e-07	5.715742372558452e-05	3.876292339555221e-06	4.902138073248352e-08	6.401344876394433e-07	0.0010177333606407046	4.592359914568078e-07	0.00016837776638567448	6.1201979406178e-05	3.0054961825953797e-05	0.0014200597070157528	6.0830690927105024e-05	1.1069079846492968e-05	0.0005588046042248607	1.741892810969148e-05	1.5128165614441969e-05	0.0018039033748209476	1.0693444210119196e-06
SELM	0.0010305293835699558	0.00041241449071094394	0.0008392271702177823	0.0005255018477328122	0.0004368718364275992	7.199913670774549e-05	0.00028038868913426995	0.00031193034374155104	0.001411830191500485	0.0005789209390059114	0.0007468882249668241	0.0010544366668909788	0.0019297426333650947	0.00043784361332654953	9.30129099288024e-05	0.00037728442111983895	0.0021125837229192257	0.0001485827669966966	4.361983519629575e-05	0.0006545726791955531	9.450552897760645e-05	0.0006484331097453833	3.186803587595932e-05	0.00013721859431825578	8.440011879429221e-05	0.00022216372599359602	0.00036579117295332253	0.0013446559896692634
SELP	6.060817213437986e-06	2.84433355091096e-07	2.2313704903353937e-05	1.448761577194091e-05	6.969106379983714e-06	1.5633483485544275e-07	1.268222422368126e-05	0.0010431497357785702	6.387709277078102e-07	3.3104586805166036e-07	6.037455335672348e-08	6.49690218779142e-06	1.4185968666424742e-06	1.0434442287987622e-07	6.402593726306804e-07	0.00011874083429574966	9.243607479447746e-08	5.608293577097356e-06	3.40952936994654e-07	1.4694885976496153e-05	1.3056083844276145e-05	6.729096185154049e-06	3.8603872098974534e-07	7.6235410233493894e-06	3.2946927603916265e-06	5.9995245464961044e-06	3.669995203381404e-05	6.346246550492651e-07
SEMA3F	5.7624933106126264e-05	7.765641640844478e-08	9.673892236605752e-06	2.1939476368970645e-07	0.003395511768758297	2.0513984964054544e-06	8.344019988726359e-06	0.0007062304066494107	2.602384029160021e-06	2.3513182441092795e-06	2.879984606352082e-07	1.178527145384578e-05	2.8564210197146167e-07	0.00023298757150769234	1.5821620991118834e-07	8.824289210451752e-08	2.539723936934024e-06	9.362751995922736e-08	4.751662174840021e-07	6.931730695214355e-06	4.6134454123603064e-07	2.6832788080355385e-07	1.5313381709347595e-06	3.3417285294490284e-07	3.136879740850418e-06	1.6529713320778683e-05	1.6128294078043837e-07	9.103196134674363e-06
SEMA3G	1.8483349776943214e-05	3.930652070494034e-08	9.103157026402187e-06	5.131824423187936e-07	0.0002488293976057321	7.164160109596196e-08	0.014956164173781872	0.0009463942842558026	1.8914619204224437e-07	4.811953431271832e-07	6.635508498220588e-07	2.897207195928786e-06	8.040270813580719e-07	4.5657012378796935e-05	1.1286318368775028e-07	5.173838530936337e-07	8.130278672524582e-08	4.0961964486996294e-08	5.908632374485023e-07	6.1812215790268965e-06	3.8735390717192786e-07	2.2319341042020824e-06	1.0126552041356263e-07	2.198777195872026e-07	6.329663619908388e-07	0.00010569332516752183	2.874530196095293e-07	1.8758223063741752e-07
SEMA4A	1.175346596937743e-06	0.0001191387782455422	8.30997887533158e-05	6.981734622968361e-05	5.872584733879194e-05	0.0005609033396467566	2.8235246645635925e-05	4.075612378073856e-05	0.000873337674420327	1.5551790056633763e-05	0.00011197362618986517	0.0004198365204501897	1.912463631015271e-05	0.00027013587532565	0.00014529851614497602	6.222760566743091e-05	1.4287123121903278e-05	0.000527002033777535	0.0006463401950895786	1.6618974768789485e-05	0.00010901053610723466	1.419092313881265e-05	3.7608653656207025e-05	5.54963517060969e-05	0.0001499863574281335	3.346686571603641e-05	6.448179919971153e-05	0.0003368875477463007
SEMA5A	0.001120312255807221	1.5247916962835006e-05	3.232925882912241e-05	8.931451702665072e-06	8.878041262505576e-05	2.295045987921185e-06	2.368738569202833e-05	2.7450596462585963e-07	1.972155132534681e-06	0.0015989778330549598	6.122652848716825e-06	1.2789087122655474e-05	0.0006226463592611253	8.917484956327826e-05	1.0828707672771998e-06	2.3344296096183825e-06	0.0003573814465198666	3.868859721478657e-07	1.8383208271188778e-06	0.0004098829813301563	6.227319772733608e-06	9.23130355658941e-05	7.834059942979366e-06	0.00010921729699475691	2.113985146934283e-06	8.583748422097415e-05	9.891824674923555e-07	8.616213744971901e-05
SEMA5B	0.001566625782288611	5.547415184992133e-07	2.1816273147123866e-05	1.5918520830382477e-06	8.910921678761952e-06	4.857886324316496e-07	6.175080216053175e-06	1.6552489796595182e-06	3.6234854405847727e-07	1.9296680875413585e-07	3.4927038541354705e-06	6.607154318771791e-06	2.9143373581064225e-07	2.706015322928579e-07	1.9093998560038017e-07	4.515162345342105e-06	1.679746617355704e-07	3.537779093676363e-06	5.394529694058292e-07	1.5187849385256413e-05	9.324911331987096e-08	5.388984050114232e-07	1.8412223425912089e-06	4.6453698132609134e-07	1.0435686590426485e-06	1.718032763164956e-05	2.371961329572514e-07	3.6512076349026756e-06
SEMA6A	3.131550329271704e-05	5.423743232313427e-08	2.6472982426639646e-05	1.230988573297509e-06	0.00011305951920803636	4.841853638026805e-07	2.2041984266252257e-05	0.0010734510142356157	2.875635232157947e-07	0.00022995294420979917	2.1637073587044142e-05	5.098062956676586e-06	0.0002789032878354192	2.6391144274384715e-05	9.113960004469845e-07	2.882772207613016e-07	5.3300632316677365e-06	4.912479880658793e-07	1.0665101399354171e-05	1.7204236428369768e-05	1.322471348430554e-06	4.703125796368113e-06	5.390355113377154e-07	1.9133981368213426e-06	2.865878968805191e-06	2.2037587768863887e-05	3.5290676692056877e-07	4.928579801344313e-05
SEMA6B	9.245680848835036e-05	1.034677907796322e-07	1.3329418834473472e-05	8.29942905511416e-07	0.0015767761506140232	0.0005799720529466867	1.6492733266204596e-05	0.0007118748035281897	5.572144914367527e-07	4.066198744112626e-05	4.537075426469528e-08	6.7341115936869755e-06	2.680613033589907e-05	9.271208796235442e-07	3.082929254105693e-07	6.666925855824957e-07	2.149923784600105e-05	2.074026212994795e-07	0.00016892892017494887	1.5062720194691792e-05	1.0243326869385783e-05	9.624544873076957e-06	6.456000960497477e-07	3.120203473372385e-06	7.728340847279469e-07	0.00014324461517389864	3.294722716873366e-07	4.012914587292471e-07
SEMA7A	2.18904938265041e-06	3.234747055103071e-05	4.231145067024045e-05	1.0490327440493274e-05	0.00032438288326375186	1.0131377166544553e-05	8.254087333625648e-06	6.17436962784268e-05	6.575408770004287e-05	7.898605690570548e-05	3.6692356388812186e-06	1.7384598322678357e-05	1.386482608722872e-06	1.071347455194882e-07	0.0003058236325159669	8.316362072946504e-05	4.605731737683527e-05	0.0005574055248871446	4.6749696593906265e-06	6.0530992413987406e-06	0.000958249147515744	3.154667183480342e-06	3.339029353810474e-05	7.067334081511945e-05	3.4794527891790494e-05	1.8980666936840862e-05	1.805342617444694e-05	3.397597174625844e-05
SENP7	0.00020132360805291682	0.00011614170944085345	0.00013876400771550834	0.0005255224532447755	0.0003361790149938315	3.889682920998894e-05	0.00033100522705353796	0.00017547607421875	0.00015227006224449724	0.0003332154592499137	1.9242143025621772e-05	6.232029409147799e-05	0.00013630186731461436	0.00011529862240422517	0.00011744206858566031	0.0004316260456107557	5.40748551429715e-05	0.0004053434531670064	3.360749178682454e-05	0.00018107974028680474	0.00017414243484381586	0.00010433350689709187	3.678177745314315e-05	0.0017498052911832929	6.886816117912531e-05	0.0006090925890021026	0.0007109763100743294	3.83026635972783e-05
SEPN1	0.0003066716017201543	3.895674308296293e-05	6.805598241044208e-05	8.104865264613181e-05	0.0010348843643441796	0.00025856378488242626	0.00048569109640084207	0.0011435289634391665	1.2661568689509295e-05	0.0008318704785779119	0.00012315971252974123	3.354075306560844e-05	0.0002760913921520114	0.0007852028356865048	6.348193710437045e-05	0.00013117556227371097	0.0004895530873909593	4.8883059207582846e-05	7.935390021884814e-05	0.001925877877511084	3.787694367929362e-05	0.00018746787100099027	0.00010520638898015022	0.0001778223377186805	0.0001384271017741412	0.0005475559155456722	0.00012157340825069696	0.0001554580667288974
