Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29
UACA	4.661157800001092e-05	3.4445013170625316e-06	0.0012451759539544582	0.00039658520836383104	0.0011736931046471	0.0003733828489203006	0.001991966040804982	2.305703901583911e-06	8.782296208664775e-05	0.00030698312912136316	1.6261174096143804e-05	3.3601318136788905e-05	2.7795449568657205e-05	0.00011102716234745458	1.7454834960517474e-05	1.3586700333689805e-06	1.9046276065637358e-05	0.0005505607114173472	7.975643711688463e-06	1.715569305815734e-05	4.995341078029014e-05	0.00030673641595058143	2.7652490643959027e-06	7.191188615252031e-06	6.617754934268305e-06	2.0234487237758003e-05	3.6083476970816264e-06	5.046373917139135e-05	5.4791571528767236e-06
UBA52	0.0007552223396487534	0.003378180554136634	0.00023483943368773907	0.0013236351078376174	0.0002995705872308463	0.0001371717662550509	0.00035761381150223315	0.001103073707781732	0.0012501629535108805	0.0009116228902712464	0.0020313230343163013	0.00045307388063520193	0.0016703468281775713	0.0006713229231536388	0.0012618686305359006	0.0012750671012327075	0.0008463751873932779	0.0007979337242431939	0.001438739593140781	0.0006459017167799175	0.0007729732315056026	0.0006768231396563351	0.0030010626651346684	0.0019111166475340724	0.00058676244225353	0.0006061997264623642	0.002003088127821684	0.0005704147042706609	0.0007944420212879777
UBA7	0.0005033931811340153	0.00013542105443775654	0.0002224888012278825	0.00021002706489525735	0.0002323207736480981	0.0007260741549544036	0.00020267863874323666	0.0004190905892755836	7.383187039522454e-05	4.2026098526548594e-05	0.0005411819438450038	4.734658432425931e-05	8.20864224806428e-05	1.7976459275814705e-05	9.561357728671283e-06	0.000718194991350174	4.736233677249402e-05	0.00015217182226479053	0.0008740675984881818	0.000243779068114236	0.00026510783936828375	0.00010859064059332013	0.00055069470545277	0.0005821774248033762	0.00022730848286300898	0.0014915267238393426	0.000704973645042628	7.806607754901052e-05	0.0011419830843806267
UBB	0.001126010320149362	0.0017653318354859948	0.00038445222890004516	0.0010532827582210302	0.0003104264324065298	0.0002599324507173151	0.0006582921487279236	0.0016597911017015576	0.0015024715103209019	0.0011116531677544117	0.0009244029643014073	0.0007328901556320488	0.000900142767932266	0.000395222072256729	0.0016622907714918256	0.0007838763413019478	0.001289839274249971	0.0007680983981117606	0.0012178017059341073	0.0010263280710205436	0.0005910389591008425	0.0007503512897528708	0.0009991859551519156	0.0016798436408862472	0.0007114905747584999	0.0007992462487891316	0.0017590520437806845	0.0009264766122214496	0.00154202023986727
UBE2C	6.673954885627609e-06	9.75337684394617e-07	5.211659370729649e-08	3.605086931202095e-07	5.545972499021445e-07	1.817539896364906e-07	1.159538953743322e-07	3.7513802908506477e-06	5.802125997433905e-07	5.95534459080227e-07	5.055474616710853e-07	1.1905104884135653e-06	2.4104124349833e-06	5.015987426304491e-06	2.4116493477777112e-06	2.4403307179454714e-06	0.0026583231519907713	2.386234996265557e-07	1.6661922472849255e-06	2.3047330159897683e-06	3.2976856800814858e-06	6.538915187093153e-08	1.3048450000496814e-06	1.2580909469761536e-06	3.010437012562761e-06	5.754876042374235e-07	1.007372361527814e-06	4.1717616028336124e-08	2.591913812466373e-07
UBE2D2	0.000545088667422533	0.0016503384103998542	0.00023047598369885236	0.0005399129004217684	0.00023111161135602742	0.00027202023193240166	0.0003157883766107261	0.001885002595372498	0.0009308286244049668	0.0005177870625630021	0.001201737206429243	0.00048232314293272793	0.00048268423415720463	0.0004540922527667135	0.0006134333671070635	0.0018014463130384684	0.0007109069847501814	0.00036010248004458845	0.0013574303593486547	0.000562008994165808	0.00039175129495561123	0.0003967296506743878	0.0014472096227109432	0.0013789681252092123	0.0007772021344862878	0.0006550167454406619	0.0015350024914368987	0.00047586546861566603	0.0007066308753564954
UBE2D3	0.0006149541586637497	0.00135983235668391	0.00034316524397581816	0.000672276655677706	0.0003270950692240149	0.0006337040103971958	0.0003906005877070129	0.001939024543389678	0.0008426607819274068	0.00045737100299447775	0.0008751201676204801	0.0006454340182244778	0.0006165274535305798	0.0004744606849271804	0.0011748153483495116	0.00138802919536829	0.0006096925353631377	0.0004168733721598983	0.0013077838812023401	0.0005239113816060126	0.0006768936291337013	0.000506924872752279	0.0016372624086216092	0.001411497127264738	0.0006241686060093343	0.00099910085555166	0.002108653075993061	0.000660037447232753	0.0005783224478363991
UBE2J1	0.0003010475484188646	0.00041080915252678096	0.000855826074257493	0.0002525532036088407	0.00026625918690115213	0.00014517022646032274	0.00038005170063115656	0.0004073667514603585	0.0013222363777458668	0.0003138071915600449	0.0010033049620687962	0.00026014071772806346	0.00014329885016195476	0.0004376521101221442	0.0003351292107254267	0.0004079679201822728	0.00022833609546069056	0.00026099514798261225	0.00037479333695955575	0.0010248529724776745	0.0002106002502841875	0.0003158277540933341	0.0003183606604579836	0.0005466627771966159	0.004860525485128164	0.0004878620966337621	0.00035428054980002344	0.00017254739941563457	0.00022106005053501576
UBE2L6	0.0003878967254422605	0.000416268827393651	0.00018288302817381918	0.0004091581504326314	0.00017380088684149086	2.0785870219697244e-05	0.00020077420049346983	0.0023681798484176397	0.00024537998251616955	0.00041706592310220003	0.00044364877976477146	9.867733024293557e-05	0.00023800734197720885	3.0498023988911882e-05	0.00016522689838893712	0.00048667186638340354	0.0006559321191161871	0.0003760549006983638	0.0007376678986474872	0.00034227623837068677	0.000559480395168066	0.00021157537412364036	0.0004775787820108235	0.0008146485779434443	0.0004816499713342637	0.0008449879824183881	0.0018855425296351314	0.00011231050302740186	0.0005682928021997213
UBE2N	0.0007310587679967284	0.0008831595187075436	0.00022572246962226927	0.00033586903009563684	0.00018277957860846072	0.00017933400522451848	0.0002741945500019938	0.001417970284819603	0.0005450285389088094	0.00029347147210501134	0.000947785098105669	0.00012799167598132044	0.0004963656538166106	0.00013757501437794417	0.00047339717275463045	0.0009974515996873379	0.0006787368329241872	0.0002853926853276789	0.0006618188344873488	0.00018435902893543243	0.00027440759004093707	0.00022876316506881267	0.0007592724286951125	0.000636171258520335	0.0002351391303818673	0.0006863371236249804	0.0010499852942302823	0.00027345260605216026	0.00024964980548247695
UBE2S	0.00013125990517437458	0.0003171860589645803	4.8708196118241176e-05	0.00030365827842615545	5.513504220289178e-05	0.0007779087754897773	8.329778211191297e-05	0.00017970503540709615	0.00011753915896406397	3.5654458770295605e-05	0.00012986994988750666	5.4646647186018527e-05	4.542516398942098e-05	7.398991147056222e-05	5.646294812322594e-05	0.0004222019633743912	0.0017171486979350448	3.605087476898916e-05	0.000248255004407838	9.624849917599931e-05	0.00015020219143480062	8.755493763601407e-05	0.0003483159525785595	0.000544892915058881	0.0003250647278036922	0.0005153806414455175	0.0003603859222494066	0.00017053951160050929	6.0675240092677996e-05
UBE2T	8.406886081502307e-06	6.791385385440663e-05	7.050301064737141e-06	5.042338671046309e-06	1.0097116501128767e-05	3.5406674214755185e-07	1.854342372098472e-05	0.00010294272215105593	8.514088222000282e-06	6.874214250274235e-06	5.987226541037671e-05	1.7504193010609015e-06	5.8174186960968655e-06	1.1503301720949821e-05	0.0008477162919007242	0.00015599960170220584	0.002916324185207486	8.304789844260085e-06	4.9759666580939665e-05	5.648836577165639e-06	1.0529566679906566e-05	1.898159462143667e-05	0.00010167816071771085	4.6899705921532586e-05	1.4451446986640804e-05	5.54493090021424e-05	6.371566996676847e-05	4.461728167370893e-05	1.933276735144318e-06
UBE2V2	8.971471106633544e-05	0.0006363485008478165	7.807001384207979e-05	0.000112431742309127	8.628874638816342e-05	5.5837208492448553e-05	0.00016307334590237588	0.00025403930339962244	0.00018123637710232288	0.00028067524544894695	0.0001939148351084441	2.241160109406337e-05	0.00017583822773303837	0.002843688940629363	0.0025228888262063265	0.00027735281037166715	0.0008596613770350814	0.00020361751376185566	0.0003035975678358227	9.538477752357721e-05	0.0001275527465622872	0.00010034458682639524	0.00015943059406708926	0.0003200418723281473	0.00012564957432914525	0.00020400065113790333	0.00025539007037878036	0.00029888813151046634	0.00012299804075155407
UCP2	0.00023373914882540703	0.0011350306449458003	3.4485133255657274e-06	1.2061382221872918e-05	1.2906619986097212e-06	0.00014370139979291707	2.166020749427844e-06	0.002049175789579749	0.00013100092473905534	6.72033502269187e-06	0.0014673226978629827	0.00039482020656578243	0.0009704963304102421	8.73666340339696e-06	0.00016051503189373761	0.0030495882965624332	0.000511706224642694	1.3291854656927171e-06	0.0005643190816044807	8.820573566481471e-05	0.00067265669349581	2.509133764760918e-06	0.0007946880650706589	0.0010050206910818815	0.0002918619429692626	0.0002659680030774325	0.0010200043907389045	0.0004266949254088104	0.00013018457684665918
UFC1	0.0004974264302290976	0.0020423957612365484	0.00023404191597364843	0.0005103247240185738	0.00025094684679061174	0.000212824423215352	0.00022040525800548494	0.0006836271495558321	0.0012295761844143271	0.00044125219574198127	0.0005952332285232842	0.0007679073605686426	0.0007171550532802939	0.00038554053753614426	0.0010648733004927635	0.000614858407061547	0.0007256207754835486	0.0003988712269347161	0.0008084499277174473	0.0004305286274757236	0.0003312975459266454	0.0005299775511957705	0.0006321813561953604	0.0009226533002220094	0.0006765129510313272	0.0004086458357051015	0.0005748902331106365	0.0011671687243506312	0.0004087950801476836
UGCG	0.00010864296928048134	0.00012966703798156232	0.0002118724660249427	0.00020455903722904623	0.00014429257134906948	0.0008341706125065684	0.00048250306281261146	0.0003783479332923889	7.935337634989992e-05	7.836879376554862e-05	0.0005724923103116453	0.0002537976542953402	0.00045043922727927566	3.598761395551264e-05	5.96818381382036e-06	0.000539820350240916	2.4313329049618915e-05	0.00020854291506111622	0.00039595781709067523	2.772836342046503e-05	0.00023382744984701276	0.0004400068719405681	0.00028681548428721726	0.0001746440539136529	0.0005998795386403799	0.00028159323846921325	0.0004377143341116607	0.0003853579983115196	2.623226828291081e-05
UHRF1	5.928311566094635e-06	2.04924948121743e-08	1.0537492016737815e-06	3.364093288382719e-07	4.1254854295402765e-05	1.3723234815188334e-07	1.6767922716098838e-05	3.7544396036537364e-06	5.126141786604421e-06	3.837554231722606e-06	5.9415151554276235e-06	9.892518164633657e-07	5.879610398551449e-07	2.7005639822164085e-06	4.998734311811859e-06	4.4902681111125275e-06	0.0029873617459088564	2.349835540371714e-06	2.6529212959758297e-07	7.193828878371278e-06	4.172527496848488e-06	1.4708821254316717e-06	4.1487353996672027e-07	1.7596723012047732e-07	1.1882048056577332e-05	8.242344620157382e-07	7.43855707696639e-07	6.616994596697623e-07	8.43685768359137e-07
UNC13D	0.00022361587616614997	0.00014264832134358585	3.242679304094054e-05	3.661471782834269e-05	5.067924575996585e-06	7.182441186159849e-05	2.535300836825627e-06	0.0006129714893177152	6.953855063329684e-06	1.2061464076396078e-05	0.0002533317601773888	2.8498729079728946e-05	8.920319669414312e-05	4.427113253768766e-06	2.3511398467235267e-05	0.0008584883180446923	3.455169644439593e-05	1.0435334843350574e-05	0.0008607370546087623	0.0002126921754097566	0.00017744346405379474	2.344824497413356e-05	0.0004996440839022398	0.0009252486634068191	0.000193163868971169	0.0013953789602965117	0.0006967171793803573	4.198103397357045e-06	0.00067135039716959
UNC5B	4.203350908937864e-05	3.12405234126345e-07	0.0010741619626060128	4.9979313189396635e-05	0.0020503501873463392	4.862015339313075e-05	0.00012227836123201996	4.144135345995892e-07	0.00016278654220514	1.0601846042845864e-05	6.459292762883706e-07	0.00018999644089490175	2.865361784643028e-05	0.00020595347450580448	5.5246418924070895e-06	2.481894227912562e-07	1.8323405583942076e-06	0.0001502952800365165	5.368279744288884e-06	1.0431742339278571e-05	0.00014833100431133062	4.608337803801987e-06	1.0680017794584273e-06	5.086719170321885e-07	1.274991291211336e-06	2.9065442959108623e-06	6.883143441882567e-07	8.5187657532515e-06	0.00014319193724077195
UNC93B1	7.570419256808236e-05	4.486703619477339e-05	5.223093830863945e-05	0.00017802187358029187	8.90355440787971e-05	1.853964749898296e-05	3.442067463765852e-05	0.00010359524458181113	4.6907010982977226e-05	3.680222653201781e-05	0.00074094656156376	4.405900472193025e-05	0.0001334935805061832	0.0009021410951390862	5.3443483921000734e-05	0.00013837270671501756	6.995301373535767e-05	8.352389704668894e-05	0.00019254513608757406	3.124188879155554e-05	0.0008456644136458635	3.489737355266698e-05	0.0001255144743481651	0.0002565280010458082	0.0004836066218558699	0.0005523008294403553	0.00011499645188450813	9.984508506022394e-05	5.3200583352008834e-05
UPP1	4.7007648390717804e-05	0.00018477019330020994	0.0003356958332005888	9.864510502666235e-05	5.5743726989021525e-05	2.047563793894369e-05	9.09052396309562e-05	0.0002520383568480611	0.00019810326921287924	8.197997522074729e-05	9.45167903410038e-06	9.861606486083474e-06	0.00011994957458227873	0.0001628771860850975	5.89134797337465e-05	0.0002188752987422049	0.00010462124191690236	6.544712232425809e-05	0.0006528373342007399	7.566251588286832e-05	0.0008584020542912185	0.00035741186002269387	0.0006804925506003201	0.0006523709162138402	3.922122050425969e-05	0.000375698582502082	0.0009656725451350212	4.787614216184011e-06	4.2051215132232755e-05
UQCC2	0.00022720498964190483	0.0008442986290901899	0.0001376946020172909	0.00034334059455432	0.0003451365337241441	6.412898073904216e-05	0.0002731990534812212	0.0007057025795802474	0.0011906721629202366	0.00033387119765393436	0.0001549073786009103	0.00022809114307165146	0.00016940639761742204	0.0005922829150222242	0.0015039208810776472	0.00020602066069841385	0.0013835981953889132	0.00032421390642412007	0.00034193284227512777	0.0004450663982424885	0.0003736936778295785	0.00014451169408857822	0.0002668413217179477	0.0004078406491316855	0.0005480824620462954	0.0003442219749558717	0.0003042923053726554	0.0011120899580419064	0.0003251702873967588
UQCRB	0.0006717041251249611	0.002655432792380452	0.00021784350974485278	0.0005182502791285515	0.00018462630396243185	0.0001094869221560657	0.0004118364886380732	0.0007883379585109651	0.002178681083023548	0.0011010270100086927	0.0006707448046654463	0.0005000977544113994	0.0006326956790871918	0.0028905365616083145	0.0028416630811989307	0.0008629583171568811	0.0010550391161814332	0.0004911319119855762	0.0009738865192048252	0.00031199512886814773	0.00040898643783293664	0.0005823182291351259	0.0011582697043195367	0.0008982085273601115	0.0003930992097593844	0.0005827824934385717	0.0010828112717717886	0.0008367303526028991	0.0006172602297738194
UQCRH	0.0009633683366701007	0.0021125159692019224	0.00018967890355270356	0.0008262968622148037	0.0002793122548609972	6.973306881263852e-05	0.00047207134775817394	0.00103216792922467	0.0013585968408733606	0.0009085859637707472	0.0009185875533148646	0.0003979631292168051	0.0005876990035176277	0.0015554236015304923	0.0036851095501333475	0.0005184478941373527	0.0018962295725941658	0.0004333646793384105	0.0005353572778403759	0.0005987726617604494	0.00047965734847821295	0.0004301053413655609	0.0005982505972497165	0.0008088756003417075	0.0010011853883042932	0.0003343338321428746	0.0008543155272491276	0.0008998458506539464	0.0006207302794791758
UQCRQ	0.0005624559125863016	0.0016347519122064114	0.0005061544361524284	0.00034495274303480983	0.0008079623221419752	7.680113048991188e-05	0.000500096648465842	0.0008593755774199963	0.0013820019084960222	0.0009036445408128202	0.00031980039784684777	0.0005804527318105102	0.000336028344463557	0.0009629338164813817	0.0013228481402620673	0.00046908773947507143	0.0012654191814363003	0.0006771130720153451	0.0005758787738159299	0.000753778382204473	0.0006889165379106998	0.0005517955869436264	0.000432560162153095	0.0008573928498663008	0.0014451511669903994	0.0004994813352823257	0.0006935915444046259	0.0017101253615692258	0.0007064524688757956
USHBP1	1.2317368600633927e-05	3.312875307415197e-08	0.0015340521931648254	6.06573394179577e-07	9.58025225372694e-07	2.744457106018672e-07	1.7318912171049305e-07	7.497900611497244e-08	3.947759523725836e-06	1.6274857443931978e-06	1.0409718242954114e-06	5.85388943363796e-06	2.1480684608832235e-06	7.559271466561768e-07	5.4130913440531e-07	1.2943320371050504e-07	1.443969921410826e-07	1.2321764586431527e-07	1.8592726291899453e-07	3.957321314373985e-05	6.593537449361975e-08	0.000540384731721133	6.988997114376616e-08	1.41130996667016e-07	1.8183397969551152e-06	5.759475811828452e-07	9.923624588736857e-08	1.4548584559292976e-08	1.5548695841971494e-07
