Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
ATP5D	0.000643885403405875	9.862238221103325e-05	0.0006613185978494585	0.0013828224036842585	0.0013861240586265922	0.00027530526858754456	0.0009892970556393266	0.00038858107291162014	0.0005314683075994253	0.000951492867898196	0.0009087151265703142	0.0004678840050473809	0.0004728335188701749	0.001587302191182971	0.0004651807830668986	0.0005547426408156753
ATP5E	0.0013546195114031434	0.0002198563888669014	0.00044200479169376194	0.0019565089605748653	0.001190981362015009	0.0007425928488373756	0.0013750174548476934	0.0019934356678277254	0.0007376508438028395	0.0008799907518550754	0.0008768917177803814	0.0005739080370403826	0.0008494347566738725	0.0026748848613351583	0.0011268178932368755	0.001521419733762741
ATP5G2	0.0008980883285403252	0.0006359543767757714	0.000834285921882838	0.002104968298226595	0.0009711037273518741	0.0004281018627807498	0.0014762429054826498	0.0029044593684375286	0.0007036754977889359	0.0007868604734539986	0.001528060296550393	0.000950233603361994	0.0007983103860169649	0.001852596877142787	0.00045170317753218114	0.0009568142122589052
ATP5L	0.0014073059428483248	0.00032439138158224523	0.000853921112138778	0.0022574136964976788	0.0012693061726167798	0.0003834431990981102	0.0013779322616755962	0.001782128820195794	0.0009412436629645526	0.000995015841908753	0.0008219645824283361	0.0006412580260075629	0.0005439703236334026	0.0020717536099255085	0.0005392486928030849	0.0009150124387815595
ATP6V0A1	1.803488157747779e-05	0.0005106387543492019	0.000211085076443851	3.252350870752707e-05	0.00018648717377800494	0.00021935460972599685	0.000175268723978661	4.8217319999821484e-05	0.00022765606991015375	0.00010253478103550151	0.00022676073422189802	0.00022677973902318627	0.0001733774261083454	3.897660644724965e-05	0.0002307592221768573	0.0005633769324049354
ATP6V0A2	0.00011716152221197262	0.00028761985595338047	0.00011595881369430572	0.00028488453244790435	0.000133804147480987	0.00013378386211115867	0.00023183206212706864	2.52894897130318e-05	8.768316911300644e-05	0.00017212207603733987	0.002291571581736207	6.206999387359247e-05	0.0001638024696148932	0.0004286079201847315	0.00020245810446795076	0.00011397755588404834
ATP6V0B	0.0005145526374690235	0.0005697159213013947	0.0003118932363577187	0.0005685879732482135	0.0011561628198251128	0.0003111915721092373	0.0006454301765188575	0.0014419365907087922	0.0003447267517913133	0.0004596348153427243	0.0007658382528461516	0.0003364217991475016	0.00028267846209928393	0.0007625142461620271	0.0003155342710670084	0.0017248442163690925
ATP6V0C	0.0003167284594383091	0.0003335930814500898	0.000687240797560662	0.0008485381840728223	0.0007853184943087399	0.00016690100892446935	0.0006395080708898604	0.0012072790414094925	0.00043668950092978776	0.0006887332419864833	0.0008426181157119572	0.0003670485457405448	0.0002492594940122217	0.0011084083234891295	0.00027373249758966267	0.0016962424851953983
ATP6V0D1	0.0002728207327891141	9.289346780860797e-05	0.0004259444831404835	0.0004367255896795541	0.00031947079696692526	0.00023680328740738332	0.0005175967235118151	0.00027935291291214526	0.00029530987376347184	0.00042761649820022285	0.00045491033233702183	0.00028282994753681123	0.00025251423357985914	0.0006235368200577796	0.00015345944848377258	0.0011184768518432975
ATP6V1B2	0.0001282416342291981	0.0004990245797671378	0.0002825882111210376	0.0002569349016994238	8.70467338245362e-05	0.00011647777137113735	0.00016784780018497258	0.00022108200937509537	0.000160526717081666	6.073706754250452e-05	9.29922389332205e-05	0.00016778436838649213	9.152580605586991e-05	0.00030696045723743737	0.00027451387722976506	0.0012246179394423962
ATP6V1F	0.0005802098312415183	7.151353929657489e-05	0.00045018622768111527	0.0006461370503529906	0.00047469325363636017	0.00027343418332748115	0.0005052295164205134	0.0012490714434534311	0.0004248923505656421	0.0005191433010622859	0.0014844777761027217	0.00026243936736136675	0.0003279382945038378	0.0009114075801335275	0.00030996929854154587	0.001633780775591731
ATP6V1G1	0.0003700807283166796	0.0009780382970348	0.0005449100281111896	0.0012291882885619998	0.0006130627007223666	0.00029611634090542793	0.0010149150621145964	0.002832410391420126	0.0005229708622209728	0.0005522678839042783	0.0006303285481408238	0.0004909684066660702	0.00026415649335831404	0.0008475782815366983	0.00041749555384740233	0.0006012156954966486
ATP8A1	4.193243512418121e-05	5.0989088776987046e-05	7.385614480881486e-06	0.00041573899216018617	9.972097905119881e-05	0.0002003358822548762	0.00037415968836285174	3.7011363929195795e-06	1.1345504390192218e-05	8.653012628201395e-05	3.1164112442638725e-05	1.7801213516577263e-06	0.0002539317647460848	0.0007917435723356903	3.6432572869671276e-06	2.3454598704120144e-05
ATP8B4	2.4829976609908044e-05	2.6496865757508203e-05	5.8217206969857216e-05	1.3023044402871164e-06	3.676743972391705e-06	1.4673126713660167e-07	2.5787432605284266e-05	1.5998542949091643e-05	1.1571028153412044e-05	2.3379743652185425e-05	0.0005712707643397152	4.8199279262917116e-05	6.812362585151277e-07	0.0004602271073963493	5.707121545128757e-06	0.00042513725929893553
ATPIF1	0.0012937276624143124	0.000311760843032971	0.0005478902021422982	0.0010370075469836593	0.0008678017184138298	0.000423039571614936	0.0006561556947417557	0.0018130755051970482	0.0006772839115001261	0.0009060867596417665	0.000494819600135088	0.00035698097781278193	0.0004411018453538418	0.0012774172937497497	0.00035070203011855483	0.0003943740448448807
AURKA	0.002218862297013402	2.1942940293229185e-05	7.466001534339739e-06	2.726041384448763e-05	2.958605546155013e-05	9.680028597358614e-06	3.708839358296245e-05	7.2833609010558575e-06	1.2747657820000313e-05	9.756452527653892e-06	9.913824032992125e-05	4.5583587962028105e-06	1.5071305824676529e-05	3.981962436228059e-05	4.148158495809184e-06	4.394564894028008e-05
AURKB	0.00223166705109179	7.390749345859149e-08	2.203886992901971e-07	4.570244271917545e-08	4.315718797442969e-06	1.2611631916570332e-07	1.2258821016075672e-06	1.1464391747040281e-07	4.761355114624166e-07	8.87204168975586e-06	1.1887512130215327e-07	3.3686217193462653e-07	2.525235345274268e-07	1.0831591907844995e-06	2.80611516245699e-07	8.495969268551562e-06
AUTS2	6.240404036361724e-05	0.0034094350412487984	7.663673750357702e-05	0.00015792988415341824	5.020107437303523e-06	5.7179397117579356e-05	0.00018287674174644053	0.0005203557666391134	0.00018706644186750054	3.7391673686215654e-05	1.3777892490907107e-05	0.00010660113184712827	9.038041753228754e-05	0.00018326846475247294	0.00022822005848865956	6.353391199809266e-06
AVPR1A	1.8761465980787762e-07	1.1520232590100932e-07	6.3056509134185035e-06	2.1485716672486888e-07	6.085049335524673e-07	3.18630810625109e-07	2.3057884845911758e-07	2.737123239171524e-08	6.692584975098725e-07	1.1846865163533948e-05	4.787007696904766e-07	0.0020740642212331295	8.149172572302632e-07	2.637058855725627e-07	5.280965524434578e-06	1.0394764871080042e-07
AVPR2	1.3187165848194127e-07	4.666653197205051e-08	2.424721401439456e-07	3.9322532785490694e-08	7.458273216798261e-07	0.0007721051806584001	1.839564021111073e-07	1.584730746628793e-08	1.3882922758057248e-06	1.3174921150493901e-05	1.8833890180758317e-07	1.2600519028183044e-07	0.00120637530926615	1.4610938592340972e-07	1.2455656417387218e-07	8.307578696076234e-07
AXL	1.4886418284731917e-06	6.830767233623192e-06	0.0003039455914404243	9.136091989603301e-07	1.8077838603858254e-06	1.0036000048785354e-06	3.6180510960548418e-06	4.920831315757823e-07	5.6580905948067084e-05	2.5597872081561945e-05	6.566816864506109e-06	0.0006800643750466406	1.0936624903479242e-06	6.092849389460753e-07	0.001154562458395958	0.0006562687922269106
AZGP1	4.1885621612891555e-05	0.0007953955791890621	1.4336790627567098e-05	1.381793845212087e-05	5.74170371692162e-06	3.129769311271957e-06	1.1739001820387784e-05	0.001241214107722044	1.6448640963062644e-05	4.144884223933332e-05	5.974702162347967e-06	9.753326594363898e-06	1.0321045010641683e-05	4.3164777707715984e-06	4.027408067486249e-06	2.9029667985014385e-06
BACE2	3.526288128341548e-05	5.035494723415468e-06	0.00018406617164146155	8.060180221036717e-07	2.075782322208397e-05	0.0003195583703927696	0.00020101910922676325	0.00013562568346969783	0.0002774047898128629	8.471677574561909e-05	0.001833406277000904	0.00016417841834481806	0.0012982197804376483	2.5045526399480877e-06	0.00044822361087426543	1.3639256394526456e-05
BACH2	1.4361038665811066e-05	9.08129004528746e-06	9.713522013043985e-05	0.00042107223998755217	6.660521648882423e-06	8.072011951298919e-06	0.0011642506578937173	2.7042058263759827e-06	0.00014815654139965773	1.9733010049094446e-05	1.335740671493113e-05	5.753161985921906e-06	1.2690815310634207e-05	7.183968409663066e-05	0.00010514639143366367	1.156475718744332e-06
BAD	0.000468315469333902	0.0002248414675705135	0.0006150960107333958	0.00040246793651022017	0.00036256088060326874	0.00022985247778706253	0.000200269088963978	0.0015744366683065891	0.00043331345659680665	0.00038150211912579834	0.00023588931071572006	0.00036643302883021533	0.00038805685471743345	0.0005297522875480354	0.0003577507450245321	0.00018737884238362312
BAIAP2	2.9649625503225252e-05	0.0016881588380783796	0.0002541145368013531	7.66996672609821e-05	3.09992756228894e-05	0.00024684565141797066	3.9721286157146096e-05	0.0007120004738681018	0.00017896792269311845	0.00011688657832564786	7.846452353987843e-05	3.1928175303619355e-06	0.000609288108535111	3.420603752601892e-05	8.956878446042538e-05	0.0003336857189424336
BAMBI	8.956485544331372e-06	0.000319468614179641	1.1588786946958862e-05	3.330667459522374e-05	1.6945190509431995e-05	1.2110187697089714e-07	1.9325643734191544e-05	0.0003462868044152856	2.2103382434579544e-05	1.9566406990634277e-05	2.6705752134148497e-06	1.811369656934403e-05	1.006001912173815e-05	5.117098680784693e-06	1.1264250133535825e-05	4.617750164470635e-06
BANK1	5.497486199601553e-07	8.454179578620824e-07	3.5485529679135652e-06	4.924164613839821e-07	3.305063728475943e-05	1.3198712167650228e-06	0.002368427813053131	1.1430456936523115e-07	1.072599047802214e-06	3.9232560084201396e-05	1.648436864343239e-06	5.202069814913557e-07	4.314745638112072e-06	1.2745533695124323e-07	3.7973793496348662e-06	1.802670226425107e-06
BARD1	0.00113054015673697	0.0005148266209289432	6.019699139869772e-05	0.00015811948105692863	0.00017671626119408756	6.551416299771518e-05	0.0002838160435203463	0.00014447286957874894	0.0001594148634467274	0.00010757934069260955	0.00014592941442970186	6.222219963092357e-05	6.136088632047176e-05	0.00047331239329651	7.70838450989686e-05	0.00012881589645985514
BASP1	6.884994945721701e-05	0.0006320793181657791	0.0002026727597694844	1.0953982382488903e-05	0.0003341197152622044	1.8591185835248325e-06	0.0010298867709934711	0.0003619909402914345	2.716562812565826e-05	0.0003624384989961982	0.00022586650447919965	8.606843039160594e-06	7.540034403064055e-06	1.918781663334812e-06	0.0006770066102035344	0.0003970897232647985
BCAM	4.2905753616651054e-06	0.002892471384257078	2.771840081550181e-05	5.153410256752977e-06	8.600522960477974e-06	0.001354985754005611	1.504362330706499e-06	0.000565977010410279	0.0009205881506204605	7.81472263042815e-05	9.837460311246105e-06	0.0006951653631404042	0.0018627787940204144	2.731500217123539e-06	2.8987233235966414e-06	8.944281034928281e-06
BCAS4	0.00022828289365861565	9.625518578104675e-05	1.1600547622947488e-05	0.00022632697073277086	4.6696735807927325e-05	5.301819214764691e-07	0.0009474693215452135	0.00037561869248747826	6.473804387496784e-05	5.4057025408837944e-05	3.340133116580546e-05	2.5807767087826505e-05	1.7797322016122052e-06	0.0005008556763641536	3.599897172534838e-05	1.3614753697765991e-06
BCAT1	0.00011347755935275927	1.3056428542768117e-06	4.581526354741072e-06	1.4846881640551146e-05	1.8597791495267302e-05	9.476480045123026e-05	5.9006750234402716e-05	2.4615615075163078e-06	4.998762960894965e-06	1.8293070752406493e-05	9.108205631491728e-06	2.0069141100975685e-05	1.3241188980828156e-06	3.975332583650015e-05	0.0006770829786546528	0.0009643501834943891
BCL11A	7.588279913761653e-06	1.0762489637272665e-06	5.487051384989172e-05	1.3526590691981255e-06	2.3165073798736557e-05	1.2793377663911087e-06	0.0016540917567908764	2.849914744729176e-05	0.00027190716355107725	2.3418366254190914e-05	2.9259241273393854e-05	1.576043928253057e-06	6.104093586145609e-07	1.2844762409258692e-07	4.3991353777528275e-06	2.6177192921750247e-05
BCL2A1	1.6161937310243957e-05	7.151907652769296e-07	4.4089335915487027e-07	0.0002472675987519324	9.233801392838359e-06	7.658317144887405e-07	0.0004407957021612674	1.0494737807675847e-06	1.7790291622077348e-06	4.842377529712394e-05	7.414539868477732e-05	2.986830054396705e-07	2.1578573523584055e-06	7.636693044332787e-05	2.350127203953889e-07	0.0011865260312333703
BCL2L12	0.0012483852915465832	2.9663766326848418e-05	0.0002093373768730089	0.0002794543106574565	0.0003554843133315444	0.00010400859173387289	0.000293139077257365	0.0003576413437258452	9.538145241094753e-05	0.00023034490004647523	0.00016583468823228031	6.34651878499426e-05	0.00010662768909242004	0.0003267158172093332	0.000110363878775388	0.00016153411706909537
BCL6B	3.3157974144160107e-07	3.24280563290813e-07	9.683425560069736e-06	1.2706200891443586e-07	6.75155024509877e-06	0.0020091941114515066	3.6245600654183363e-07	3.3748243311038095e-08	4.6992695388325956e-06	1.717394479783252e-05	8.096184274108964e-07	2.1125057969584304e-07	0.00041636661626398563	8.430279763160797e-08	2.0237412172718905e-05	1.8321436527912738e-06
BDKRB2	6.438427249122469e-07	1.69811028172262e-05	0.0002140045544365421	1.5748881310173601e-07	1.979922899408848e-06	0.0013788114301860332	2.610223361898534e-07	1.1680974239425268e-05	2.931009112216998e-05	1.4741902305104304e-05	6.293856813499588e-07	5.258523856355168e-07	0.0001516402408014983	1.550770178937455e-07	4.36322225141339e-05	2.3887187126092613e-06
BEX4	7.299894059542567e-05	0.0006052586250007153	0.0006011439836584032	0.0005073503125458956	0.00016033643623813987	0.00014313828432932496	0.0002529668854549527	0.0011266618967056274	0.0007619194802828133	0.00014605344040319324	0.001705965376459062	0.00018758562509901822	0.00019615661585703492	0.000229673067224212	0.00011690581595757976	0.00047968729631975293
BGN	3.2006981200538576e-05	3.238130545923923e-07	0.00047994437045417726	2.730239202719531e-06	3.96103268940351e-06	9.706690616440028e-05	2.205646751463064e-06	2.8295844458625652e-05	0.0002424458070890978	3.7080386391608045e-05	6.093820502428571e-06	0.0014447902794927359	4.347922367742285e-05	1.3969283827464096e-06	0.0018167431699112058	2.0582126580848126e-06
BHLHE40	0.00012136629811720923	0.0008076712838374078	0.000176098124939017	0.0003034974215552211	5.5915676057338715e-05	0.00018836824165191501	0.0002163134777219966	0.0002153152454411611	5.6694436352699995e-05	0.00021926488261669874	0.0006906698108650744	0.00027979895821772516	0.00042127049528062344	0.0009926563361659646	0.0005183408502489328	0.00024977486464194953
BICC1	5.382194103731308e-06	1.6775378526290297e-06	0.0009729221928864717	6.296193078014767e-07	1.2867283203377156e-06	3.1350197104984545e-07	1.7040225657183328e-06	6.657287485722918e-07	8.000252273632213e-05	3.852759982692078e-05	2.4757732717262115e-06	2.023612250923179e-05	1.6507151485711802e-06	8.92716059297527e-07	0.0011063796700909734	2.2798001282353653e-06
BID	0.00026195222744718194	1.0295087122358382e-05	0.00010649580508470535	0.0003575354057829827	0.0004764999612234533	0.0003446494520176202	0.0003407578042242676	0.00022123832604847848	0.00015600693586748093	0.00035083197872154415	0.00015936113777570426	2.6541209081187844e-05	0.000384883867809549	0.00045592704555019736	8.161526784533635e-05	0.0008107803296297789
BIRC5	0.0039682090282440186	2.3286065697902814e-06	6.485906851594336e-07	6.536415497748749e-08	1.238884033227805e-05	6.391706506292394e-07	3.4038966987282038e-06	2.0813356968574226e-05	5.365982360672206e-07	1.1176774933119304e-05	1.503667306224088e-07	9.739878805703484e-07	4.3537870624277275e-06	1.3426807754512993e-06	8.921820722207485e-07	5.479720130097121e-06
BLK	8.206682764466677e-07	1.454594098504458e-07	3.1664441735301807e-07	1.7296993974014185e-05	5.4964490118436515e-05	1.654665879868844e-07	0.002511471277102828	7.607076923932254e-08	1.081893856280658e-06	3.376959648448974e-05	4.4068508486816427e-07	3.4599145237734774e-07	3.4934581094603345e-07	1.534655666546314e-06	7.026583404012854e-08	9.201736617114875e-08
BLNK	6.583871254406404e-06	0.0007436839514411986	2.2223396172194043e-06	1.803320856197388e-06	0.0013668059837073088	7.218310997814115e-07	0.0018012741347774863	0.0001614473876543343	5.9755217080237344e-05	0.000526112096849829	1.2543661114250426e-06	1.6916208096517948e-06	8.516029765814892e-07	4.397428483571275e-07	1.6066633179434575e-06	0.00035412711440585554
