Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17
PHF19	4.8156311095226556e-05	0.00020838742784690112	1.1262687621638179e-05	7.99723929958418e-05	0.001712916069664061	4.808181620319374e-05	0.00012880563735961914	0.0007451103301718831	0.00011205755436094478	6.8176697823219e-05	2.7407788365962915e-05	0.00018614361761137843	1.7605807443032973e-05	0.0001782645413186401	6.841011781943962e-05	1.7759399270289578e-05	0.0009786870796233416
PHGDH	0.0004412474809214473	1.3482434951583855e-05	1.4758589713892434e-05	0.00012478699500206858	0.000730905681848526	0.00023082183906808496	0.0004498405323829502	1.2690184121311177e-05	4.5555152610177174e-05	0.00013375637354329228	5.8963596529792994e-06	4.482828080654144e-05	0.0001404184295097366	1.0396063771622721e-05	0.0002142746525350958	8.008417466953688e-07	7.9746161645744e-05
PHGR1	1.7314941658241878e-07	7.640024080046715e-08	5.48349845530538e-08	3.389268243836341e-08	6.773677796445554e-08	3.444245422201675e-08	3.363212783824565e-07	5.563566674027243e-08	5.980044903708404e-08	6.988684475572882e-08	3.7178129019821426e-08	3.0857936650363627e-08	3.948152915711489e-09	1.7740681812483672e-08	1.7981265898470156e-07	3.289765615477336e-08	5.5320448666407174e-08
PHLDA1	1.72528325492749e-05	4.5524080633185804e-05	1.9486460587359034e-06	7.944920798763633e-05	3.444315370870754e-05	0.0001991243043448776	0.00025181262753903866	0.0002148327766917646	6.110599497333169e-05	0.0009585063089616597	0.00015433970838785172	0.000307168229483068	1.9296061509521678e-05	4.272570367902517e-05	8.562911534681916e-05	3.437340637901798e-05	0.002262621186673641
PHLDA2	2.865104761440307e-05	8.684534259373322e-05	7.29092862457037e-05	0.0003113517595920712	4.848171738558449e-05	0.00035452807787805796	2.2359756258083507e-05	3.38329809892457e-05	7.161702524172142e-05	0.0013483840739354491	0.00041606699232943356	2.537390355428215e-05	7.732200901955366e-05	7.846722292015329e-05	1.4935224498913158e-05	2.6578889446682297e-05	0.00026333791902288795
PHLDA3	1.447431441192748e-05	8.276449989352841e-06	1.6380122360715177e-06	0.0009459085995331407	4.038154293084517e-05	9.762717672856525e-05	0.0003692658501677215	1.1319375516904984e-05	0.0005924798315390944	0.0003125093935523182	8.597034320700914e-05	1.387256179441465e-05	0.00012657284969463944	9.982438314182218e-06	0.0003869779175147414	0.0002024659770540893	0.00012183799117337912
PHLDB1	9.111722647503484e-06	2.2826852728030644e-06	9.217368983627239e-07	0.00045225629583001137	3.902884418494068e-05	1.2364944268483669e-05	0.0009895843686535954	4.2613005462044384e-06	0.0019924140069633722	0.000879029044881463	3.7212779716355726e-05	3.0158230401866604e-06	0.00013930679415352643	1.3224243048171047e-05	0.0004759781004395336	0.00037567783147096634	7.795050805725623e-06
PHLDB2	3.235534450141131e-06	4.667075700126588e-06	4.737883045891067e-06	0.0002714234869927168	2.4996601496241055e-05	1.6183239495148882e-05	9.575614240020514e-05	5.854525079485029e-05	0.0006991480477154255	0.001320655457675457	8.207101018342655e-06	7.956878107506782e-05	0.0002424681297270581	8.896956569515169e-05	7.273288065334782e-05	0.0002928032190538943	2.3714859707979485e-05
PHPT1	0.0012617341708391905	0.00033732480369508266	0.00019803433679044247	0.0011551377829164267	0.0006073235999792814	0.0014465603744611144	0.0005486429436132312	0.00048264945507980883	0.00027135119307786226	0.0003838619159068912	0.00041166620212607086	0.0005035065696574748	0.0011694675777107477	0.00025281860143877566	0.00044281096779741347	0.00023942094412632287	0.0010110469302162528
PI15	2.3773631596668565e-07	1.0918471815557496e-07	7.336034713034678e-08	5.060610419604927e-07	3.8464841622953827e-07	1.6690937627572566e-06	1.5250788237608504e-05	6.322238732536789e-08	3.3879368857014924e-06	0.00021056160039734095	1.6823374835439608e-06	3.576070994881775e-08	0.0003566916275303811	2.6077507300215075e-06	3.647036282927729e-05	6.471564262255924e-08	6.81331400187446e-08
PIK3AP1	7.633551285834983e-05	0.00133563915733248	0.0006429923814721406	2.67576160695171e-05	3.5114196634822292e-06	1.3921419849793892e-05	9.728573786560446e-07	5.383449752116576e-05	2.3255317501025274e-05	1.0458697943249717e-06	0.0007354760891757905	0.0004673806542996317	2.214496817032341e-07	2.516907215976971e-06	4.026501756015932e-06	3.3914187724803924e-07	0.00011417474161135033
PIK3C2A	0.00016612824401818216	0.00015878895646892488	0.00025549769634380937	9.326085273642093e-05	7.278443081304431e-05	2.621314888529014e-05	0.00034843661705963314	0.00036278614425100386	0.00048370406148023903	0.00020217835844960064	0.0001820294710341841	0.000205759730306454	0.00048439271631650627	0.0002759500639513135	0.0003256623458582908	0.00102617044467479	0.00023695135314483196
PIK3C2B	3.76055104425177e-05	0.0001069304853444919	0.0006518918089568615	1.2005011740257032e-05	3.0752955353818834e-05	6.59363649901934e-06	6.830413622083142e-05	0.00026503473054617643	9.863041486823931e-05	1.9215216525481082e-05	3.0695700843352824e-05	8.956615783972666e-05	0.00011514688230818138	0.00016404170310124755	9.445410978514701e-05	0.0008060199324972928	0.000143466517329216
PIK3R3	7.334809197345749e-05	1.5667797924834304e-05	5.908915409236215e-05	9.554044481774326e-06	0.0001787045766832307	2.2883425117470324e-05	0.00013075445895083249	5.545353997149505e-05	5.613603934762068e-05	5.7924920838559046e-05	4.454987356439233e-05	7.61652336223051e-05	0.0008542371797375381	3.246322739869356e-05	5.330802741809748e-05	0.0007602489204145968	0.00017334795848000795
PIK3R6	1.4976445754655288e-06	0.00023957107623573393	0.001701410161331296	1.1046135028891513e-07	3.8832823179291154e-07	5.771504447693587e-07	4.293397978472058e-06	7.1904896685737185e-06	6.922599595782231e-07	1.3857503233793977e-07	0.00020741623302455992	0.00018281160737387836	4.336253311976179e-08	1.7130390688180341e-06	2.387592530794791e-06	0.00014669590746052563	5.40363816980971e-06
PIKFYVE	0.00010230034968117252	0.0002803554816637188	0.0005559924757108092	8.086644811555743e-05	8.670191164128482e-05	4.263844311935827e-05	0.0001228998153237626	0.0007438327302224934	0.0003935059648938477	0.00012921741290483624	0.0001514390460215509	0.0003533665440045297	0.00013098672206979245	0.0003820656274911016	0.0001557463692734018	0.0001491201837779954	0.00023300111934076995
PILRA	1.1836585144919809e-05	0.0006693852483294904	6.69060227664886e-07	2.2763047127227765e-06	4.037220151076326e-06	2.527977358113276e-06	1.1467636795714498e-06	2.2809997517470038e-06	3.820375241048168e-06	8.329599836542911e-07	0.002302373992279172	8.107878784358036e-06	7.2708121479081456e-06	1.597313854517779e-07	7.046340670058271e-06	7.886003459134372e-07	1.0196288258157438e-06
PIM3	0.00020295401918701828	0.0003655148029793054	0.00015568314120173454	5.927351230639033e-05	0.00022971593716647476	0.0003942925250157714	0.00019825731578748673	0.0009650656138546765	5.0324710173299536e-05	0.0001035089953802526	0.00020738890452776104	0.0003889912331942469	0.00015093669935595244	0.0004708980559371412	0.00017719321476761252	0.0006382369319908321	0.0012235533213242888
PITPNC1	3.7645753764081746e-05	5.477571176015772e-05	7.4182239586662035e-06	5.6784414482535794e-05	5.357397458283231e-05	3.811072019743733e-05	6.396995740942657e-05	0.0005321063217706978	5.2004110330017284e-05	3.05560533888638e-05	4.1747047362150624e-05	0.0011951483320444822	1.0398643098596949e-05	0.0005500596598722041	3.823610313702375e-05	0.00035982643021270633	0.000255200284300372
PKD1	9.261878585675731e-05	4.163284756941721e-05	8.64131870912388e-05	0.0003285665297880769	0.00021261090296320617	3.957717490266077e-05	0.00038437906187027693	0.00020460743689909577	0.0018009276827797294	0.00018722684762906283	0.00012427607725840062	0.0002029001625487581	0.0002414774935459718	0.000198116889805533	0.00015946353960316628	0.0002375803014729172	0.0001596873189555481
PKIB	1.6290312032651855e-06	0.0002952568174805492	7.735877147752035e-07	1.0894120805460261e-06	1.3091452046865015e-06	5.490116018336266e-05	5.18510830715968e-07	6.469534241659858e-07	4.6337549974850845e-06	4.744462103190017e-07	0.00016549018619116396	4.9313262024952564e-06	0.002527056960389018	2.3755851543683093e-06	5.312494408826751e-07	9.062623576028273e-06	2.071338712994475e-06
PKIG	4.4224630983080715e-05	0.0001726837654132396	0.001484191627241671	0.0007054595043882728	2.6375226298114285e-05	0.0004777217982336879	0.00035198271507397294	1.200947917823214e-05	0.0001820593315642327	0.0009520200546830893	8.014987542992458e-06	3.835276856989367e-06	0.0004373708798084408	2.270502591272816e-05	0.0010803538607433438	0.0005573122762143612	3.7651750517397886e-06
PKMYT1	8.331936669492279e-07	7.118403300410137e-05	1.4772645329230727e-07	1.570297172293067e-07	0.003490390721708536	5.022053528591641e-07	7.017509346951556e-07	7.312678462767508e-07	1.0370595759923162e-07	1.5675823306082748e-07	2.600542075015255e-07	7.242589958877943e-07	1.0752543857961427e-05	2.8276254226966557e-08	2.8629352755160653e-07	2.6801200192494434e-07	1.3135969538780046e-06
PKN3	1.3574164086094243e-06	1.0238512913929299e-05	7.1891677180246916e-06	9.818832950259093e-06	0.00020664982730522752	2.4650200430187397e-05	4.646747765946202e-05	4.021025961264968e-05	3.34396208927501e-05	7.974414302225341e-07	1.7005948393489234e-05	9.276720084017143e-05	0.0002782154188025743	4.253576844348572e-05	1.8468643247615546e-05	0.0009437288390472531	5.864317245141137e-06
PKP4	1.9408020307309926e-05	1.8676615582080558e-05	4.304205140215345e-05	5.233082265476696e-05	0.0002515499363653362	2.6233239623252302e-05	0.00014259795716498047	5.059066097601317e-05	0.0003199767379555851	5.385104304878041e-05	4.966010237694718e-05	2.504148505977355e-05	0.0005248391535133123	0.00011752620048355311	0.00016649179451633245	0.0013915299205109477	4.241052010911517e-05
PLA2G15	6.424162711482495e-05	0.00020524286082945764	5.5266809795284644e-05	0.00027551918174140155	7.016329618636519e-05	1.5126179278013296e-05	3.2601747079752386e-05	9.898699499899521e-05	0.0002757897600531578	9.084904741030186e-05	0.0008128410554490983	0.00013213237980380654	5.7302375353174284e-05	0.00011686811194522306	1.780694947228767e-05	0.00018052967789117247	0.0001676184037933126
PLA2G16	0.00013693052460439503	0.0001913083397084847	5.4067855671746656e-05	0.00029594716033898294	0.00012842037540394813	0.0004369374655652791	0.000386016967240721	0.00019668012100737542	8.07526012067683e-05	0.0001236054813489318	0.0001361858012387529	0.0008966943132691085	0.0011711580445989966	4.556293788482435e-05	0.00031944713555276394	0.0003965050564147532	0.0004620277904905379
PLA2G7	3.236788643334876e-06	0.00010988122085109353	1.830238431921316e-07	1.411208472745784e-06	1.6614792457403382e-06	6.444719474529848e-05	1.0440306823511492e-06	4.957195756105648e-07	2.169446133848396e-06	2.0520927535017108e-07	0.0016702213324606419	1.1023535080312286e-06	1.5208748891382129e-06	5.1060180084050444e-08	2.6915522539638914e-05	5.252058699056761e-08	1.2892617462512135e-07
PLAC8	1.541974415886216e-05	0.0008215249981731176	0.0008607081836089492	4.236504196342139e-07	3.8230182326515205e-06	7.4784729804378e-06	2.2202846139407484e-06	8.37019324535504e-05	5.184243718758808e-07	4.6606322712250403e-07	1.1671827451209538e-05	0.0004081325023435056	1.5266300579241943e-07	0.0003782743006013334	6.8074609771429095e-06	8.580506687394518e-07	5.069372946309159e-06
PLAC9	4.735226411867188e-06	1.161051613962627e-06	1.292212687076244e-06	0.0010783183388411999	2.0155073798377998e-05	2.4442242647637613e-05	0.004893872421234846	1.1975216693826951e-06	0.00011074079520767555	0.0021428284235298634	4.009644726465922e-06	1.2728273759421427e-06	5.25716757238115e-07	4.530506430455716e-06	0.000323708460200578	5.310698543325998e-05	3.687085381898214e-06
PLAGL1	1.3454586223815568e-05	0.00014083991118241102	0.0001660687557887286	0.00027952526579611003	2.4467781258863397e-05	4.983215330867097e-05	0.001804559724405408	5.6003049394348636e-05	0.0015236102044582367	0.0001955583575181663	0.00018023212032858282	4.407804226502776e-05	7.958326023072004e-06	1.952436832652893e-05	0.0003406633622944355	5.4704491049051285e-05	0.00026778591563925147
PLAT	5.415321993496036e-06	6.496863420579757e-07	0.0001457381440559402	0.0002768027479760349	8.227822263506823e-07	8.887158401194029e-06	9.406164463143796e-05	1.2765676729031838e-05	0.0005673543782904744	8.601298759458587e-05	5.562304522754857e-06	3.777108531721751e-06	0.0017853938043117523	2.7000536647392437e-05	0.0009117588051594794	0.00034029988455586135	7.603551784995943e-05
PLAU	1.2327506055953563e-06	5.316589886206202e-05	1.398095832882973e-06	0.000973172951489687	6.9822731347812805e-06	2.6969662485498702e-06	2.6154782972298563e-05	1.3281277233545552e-06	0.0013835291611030698	0.00010773445683298633	0.0006536918226629496	1.987753239518497e-05	4.914824103252613e-07	4.3998193177685607e-07	3.143286448903382e-05	0.00011304760846542194	1.4833989553153515e-05
PLAUR	3.570246190065518e-05	0.0003325021534692496	5.679876721842447e-06	0.00041643489385023713	1.2050761142745614e-05	6.026332266628742e-05	7.795611963956617e-06	1.246708143298747e-05	0.0003446029149927199	1.7143860532087274e-05	0.002193969441577792	2.6937515940517187e-05	5.458502710098401e-05	3.0778035579714924e-05	7.450949397025397e-06	4.7968838771339506e-05	8.38537744130008e-06
PLBD1	2.777881127258297e-05	0.00039590575033798814	5.0937974265252706e-06	0.0003172395227011293	2.7467311156215146e-05	7.419558096444234e-05	0.001892018597573042	3.879828454955714e-06	0.00015455795801244676	0.0001348499790765345	0.0012564384378492832	5.2738487283932045e-06	0.00041073141619563103	2.397293656031252e-06	0.0007898716139607131	2.2182804968906567e-05	9.94236756923783e-07
PLCB1	5.939103630225873e-06	1.4457805264100898e-05	2.71164026344195e-06	7.130086487450171e-06	2.2520214770338498e-05	2.253664206364192e-05	0.0003610869753174484	6.686613778583705e-05	8.71380980242975e-05	1.709053867671173e-05	3.946640208596364e-05	0.00020203074382152408	2.440167918393854e-05	0.00011255786375841126	0.0002705026126932353	0.0010469240369275212	6.044601832400076e-06
PLCB4	1.3667016673934995e-06	4.0886618535296293e-07	3.414759476072504e-06	2.724671139731072e-05	1.336079185421113e-05	4.895442179986276e-05	0.0005821508821099997	1.6517755057066097e-06	8.353339217137545e-05	0.00011234329576836899	2.8626318453461863e-06	4.43270664618467e-07	5.734801379730925e-05	8.394587894144934e-06	0.00013539906649384648	0.000704190053511411	5.810067023048759e-07
PLCE1	2.1375292362790788e-06	1.217947328768787e-06	3.929289505322231e-06	5.627398059004918e-05	1.1268949492659885e-05	2.377704731770791e-05	0.00022231059847399592	2.8896963613078697e-06	0.00026792139397002757	0.0013631324982270598	3.917542471754132e-06	1.1602117410802748e-05	2.7418447643867694e-05	3.7757886275358032e-06	3.568905231077224e-05	4.459445335669443e-05	5.6303902056242805e-06
PLCG2	0.0005163913010619581	0.000372863287338987	0.0011972938664257526	2.618875259940978e-05	4.672388604376465e-05	0.00012504757614806294	9.094574488699436e-05	0.00018363416893407702	8.410383452428505e-05	8.291188714792952e-05	0.00012127697846153751	0.0003427948977332562	0.0002717782626859844	6.98347357683815e-05	0.00034406862687319517	0.00034031487302854657	5.165266338735819e-05
PLD4	1.2398526450851932e-05	0.0021340122912079096	0.0008931421907618642	4.528601778019947e-07	3.916829882655293e-07	4.102050297660753e-06	1.3131616469763685e-06	8.469021850032732e-06	1.9883516415575286e-06	5.921693286836671e-07	0.000141639044159092	3.348334757902194e-06	5.623511469821096e-07	7.442090463882778e-07	2.399001459707506e-06	2.06255791113108e-07	4.997341420676094e-07
PLEC	0.00010165721323573962	0.00022509900736622512	6.969132664380595e-05	0.0008616402628831565	0.00011761974747059867	7.602464756928384e-05	0.0001752030657371506	0.0009297537617385387	0.0017353935400024056	0.00029483469552360475	0.0006036617560312152	0.0004976748605258763	0.00031722820131108165	0.0005093435174785554	0.00014356808969751	0.0007625966100022197	0.0006431846995837986
PLEK	9.402567957295105e-05	0.0016031351406127214	0.0003220499202143401	4.1476164369669277e-07	3.1559500257571926e-06	1.192658965010196e-05	2.7356275040801847e-06	0.00011530143819982186	1.4144555962047889e-06	2.0444902020244626e-06	0.0009216120815835893	0.000794344290625304	7.002508368714189e-07	3.190278584952466e-05	5.274235263641458e-06	3.360417395015247e-06	2.1301581000443548e-05
PLEKHA2	8.387560956180096e-05	0.0005125071620568633	0.0006446093902923167	7.500155334128067e-05	6.190258136484772e-05	1.872440225270111e-05	0.0002842991380020976	0.0004939454956911504	0.00014321567141450942	0.00043067149817943573	0.000279262603726238	0.0006152432761155069	1.2762752703565639e-05	0.0002939266269095242	0.0003208611742593348	8.678011909069028e-06	0.0005827581626363099
