Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
AKAP2	1.9049823094974272e-05	0.00010686077439459041	7.386779907392338e-05	0.0009056577109731734	0.0007060641655698419	3.144277798128314e-05	0.0003097219450864941	4.780695235240273e-05	4.4283609895501286e-05	0.0002591278462205082	2.199607297370676e-05	0.00010457925236551091
AKAP5	2.957361402877723e-06	0.00030192427220754325	1.8892505977419205e-06	3.0622954909631517e-06	6.225224933587015e-05	1.5032608644105494e-05	9.4510742201237e-06	0.00020484319247771055	3.4795523333741585e-06	0.0017426208360120654	0.00012407703616190702	4.51799633083283e-06
AKR1A1	0.00041023531230166554	0.0004764464101754129	0.0007612566696479917	0.0004093252355232835	0.0009281056118197739	0.00045889909961260855	0.0002482191484887153	0.0003438527637626976	0.00024680286878719926	0.0004124910628888756	0.0006448734202422202	0.0012762744445353746
AKR7A3	2.0984059290185542e-07	3.261553274569451e-06	1.0816233952937182e-07	1.5234951433740207e-07	1.4334939351101639e-06	9.599006261851173e-06	4.4966711243432655e-07	1.0163572596866288e-06	3.294742418802343e-05	1.108268747884722e-07	0.001815480412915349	1.978150521608768e-06
ALCAM	4.7808960516704246e-05	4.704799721366726e-05	0.00021810998441651464	0.00018340942915529013	0.00013751276128459722	6.882321031298488e-05	2.236991531390231e-05	4.803500269190408e-05	0.00030536684789694846	1.6998601495288312e-05	0.0016489080153405666	0.00039005576400086284
ALDH1A1	0.0009236152400262654	5.451846050164022e-07	1.5198023902485147e-05	2.037686681433115e-05	2.6214167974103475e-06	0.0002944120205938816	9.68445874605095e-06	5.032275112171192e-07	7.316712981264573e-06	0.00013229786418378353	2.1771120373159647e-07	0.0006256045890040696
ALDH2	0.00039028498576954007	2.4444577775284415e-06	0.0017996294191107154	0.0002466600271873176	0.0001235861418535933	0.00014401585212908685	0.0002483753196429461	5.031846285419306e-06	0.0002543690206948668	1.0556082997936755e-05	0.00020846317056566477	0.0007665807497687638
ALDOA	0.0007784590125083923	0.0009217120823450387	0.001674915081821382	0.0002832706377375871	0.0004376067081466317	0.00032583149732090533	0.00022374230320565403	0.0008270451799035072	0.0004158939700573683	0.0006501407478936017	0.0010690849740058184	0.0007529014255851507
ALG5	0.00030738403438590467	0.00044162236736156046	0.0002467281592544168	0.00010168309381697327	0.0007442798232659698	0.00022307182371150702	0.00027170617249794304	0.00022277008974924684	0.00016080115165095776	0.0005985466996207833	0.0004899759660474956	0.0002324482484254986
ALOX15B	6.12029043622897e-06	1.665145418883185e-06	1.192863692267565e-05	8.338976476807147e-05	1.397366418132151e-06	7.621016266057268e-05	6.261108751459687e-07	8.593343636675854e-08	0.00019043184875044972	3.1551542633678764e-05	0.0005687890807166696	2.349413807678502e-05
ALOX5	8.729136879992438e-07	1.1712999366864096e-05	0.000883028085809201	0.0019821918103843927	0.0006705410196445882	2.3028471218822233e-07	5.8870950851996895e-06	1.2634873201022856e-06	2.6401577997603454e-05	2.9245871701277792e-05	1.3973274690215476e-05	0.0022586232516914606
ALS2	4.9920570745598525e-05	0.00010530048893997446	3.742810076801106e-05	0.00010390581883257255	5.4336913308361545e-05	0.00017121514247264713	0.00020528296590782702	0.0001073959210771136	0.0002848061267286539	0.0006157898460514843	0.00012134919234085828	0.00027767583378590643
AMHR2	2.56653834185272e-07	1.8973645765640867e-08	1.9184894028967392e-07	1.7380648387188558e-07	4.585282340485719e-07	3.7570394795238826e-08	5.656770696305102e-08	7.626363185408991e-08	4.549720870272722e-06	0.0005901597905904055	6.962907139751451e-09	0.0008939136168919504
AMOTL2	0.00035892397863790393	1.394075042071563e-07	3.0949129268265096e-06	2.198585934820585e-05	1.251692310688668e-06	0.000554031110368669	0.00034535257145762444	9.293704351875931e-06	0.0007923764642328024	1.0472134590600035e-06	0.0001505914406152442	1.3349058463063557e-06
ANAPC16	0.0008724125218577683	0.001595381530933082	0.00041083781979978085	0.0009989780373871326	0.0010038975160568953	0.00021527730859816074	0.00035552625195123255	0.0004799755406565964	0.00026716000866144896	0.0006493489490821958	0.0009523796034045517	0.00033378397347405553
ANGPT1	0.0002341626095585525	3.476510528344079e-07	9.380370102007873e-06	1.4804784314037533e-06	1.335078877673368e-06	0.0001091191079467535	1.2459664731068187e-06	1.3474213119479828e-05	0.0013567021815106273	5.285272891342174e-06	1.2199753655295353e-05	1.0382300388300791e-06
ANGPT2	4.871039345744066e-05	2.2830438410892384e-06	6.2181989051168784e-06	2.319732084288262e-05	4.08722826250596e-06	2.937501085398253e-05	0.0006174541194923222	1.8074847503157798e-06	0.0015008432092145085	2.7729529392672703e-06	6.215082066773903e-07	2.6699615318648284e-06
ANGPTL2	0.00023426934785675257	7.810707529642968e-07	8.959412980402703e-07	1.7796176052797819e-06	1.965358023880981e-06	0.0013743254821747541	0.00044659877312369645	2.7195160328119528e-06	0.00018376554362475872	5.6258359109051526e-06	2.711941249344818e-07	7.796780323587882e-07
ANKH	3.728707451955415e-05	0.0003947045770473778	0.00011791530414484441	0.00010898939945036545	0.00013814779231324792	0.0009152599377557635	0.000222632588702254	5.801804945804179e-05	2.5435796487727202e-05	0.00010445232328493148	1.7322099665761925e-05	0.0004845300572924316
ANKRD13A	8.811541192699224e-05	0.00047185085713863373	0.00020456397032830864	0.0004466406535357237	0.0006957970908842981	0.00019487933604978025	0.00014535986701957881	0.00016007012163754553	9.238540224032477e-05	0.00010153181938221678	9.573773422744125e-05	0.00016303783922921866
ANKRD22	1.522343637816448e-07	3.563062364264624e-06	0.0011417478090152144	1.937416982400464e-07	1.0676071724446956e-05	1.8262171863625554e-07	6.456473755633851e-08	4.527679266175255e-06	4.012772478745319e-06	1.7823880682499293e-07	8.688872185302898e-06	0.00030169833917170763
ANKRD27	9.92285058600828e-05	0.0003491964016575366	0.000101436409750022	0.00019629497546702623	0.00014387082774192095	0.00016264097939711064	0.00013403290358837694	8.321482164319605e-05	0.00015888582856860012	0.0005650631501339376	0.00014621278387494385	8.564022573409602e-05
ANKRD28	5.8437530242372304e-05	0.0001828796957852319	0.00011620535951806232	1.7833197489380836e-05	0.0003710197634063661	0.0005007930449210107	0.0004207775054965168	0.00016468088142573833	0.00023116965894587338	0.0012881297152489424	0.00018181621271651238	7.51564439269714e-05
ANKRD29	5.119133129483089e-05	7.387560572169605e-07	8.219183655455709e-06	4.7986777644837275e-06	5.932652129558846e-07	1.85048374987673e-05	0.0005782214575447142	1.1145183407279546e-06	0.00046595337335020304	1.6820735027067713e-06	5.490118837769842e-06	3.899477087543346e-05
ANKRD30A	1.1755363971133193e-07	9.824849257711321e-06	1.2002560652035754e-06	1.4457459656114224e-05	2.401733070200862e-07	1.5113181461856584e-06	2.1075006770843174e-06	1.1465993338788394e-05	0.0017597820842638612	1.154246973555928e-07	0.0009583972860127687	5.402078500083007e-07
ANKRD50	6.733591726515442e-05	3.852762802125653e-06	4.511895895120688e-05	1.866820866780472e-06	5.567008543039265e-07	0.0001312578096985817	0.0001844173384597525	1.0077451406687032e-05	0.0005952654173597693	9.640812095312867e-06	0.0017912504263222218	3.262354584876448e-05
ANLN	4.0808228618516296e-07	4.1538746131664084e-07	1.5076007002789993e-06	2.052355512205395e-07	3.3029073165380396e-07	1.114864517148817e-06	3.470598812782555e-07	0.0026594584342092276	3.4677268558880314e-06	5.211092570789333e-07	4.673034084134997e-07	2.3587972464156337e-06
ANO1	0.00021507345081772655	1.7787695583137975e-07	2.886622780806647e-07	9.203825356962625e-06	1.9860856355080614e-06	0.00035768424277193844	2.858239895431325e-06	2.9204209113231627e-06	0.0019910731352865696	9.154721283266554e-07	3.795955854002386e-05	4.0450450455864484e-07
ANP32B	0.0007591955945827067	0.0012935041449964046	0.0004872312129009515	0.0007424788782373071	0.0006047185161150992	0.0001516161282779649	0.0002663593622855842	0.0015231678262352943	0.00018151167023461312	0.0005943272262811661	0.0004844911163672805	0.00030542482272721827
ANP32E	0.00038328420487232506	0.0005467750015668571	0.00015540234744548798	0.00018708322022575885	0.00028490088880062103	0.000110208748083096	0.00010009204561356455	0.0014585620956495404	9.715302439872175e-05	0.00031144265085458755	0.00011659395386232063	0.00011832000018330291
ANPEP	8.350500866072252e-05	6.561704140040092e-07	0.00145552062895149	8.221994107771025e-07	2.7148096251039533e-06	0.00024340506934095174	5.331998636393109e-06	1.1580381169551401e-06	0.00010727869812399149	9.809099310587044e-07	0.00017742424097377807	0.00037940655602142215
ANTXR1	0.0001398274180246517	2.5140675461443607e-06	3.7358092868089443e-06	4.231085767969489e-06	2.452336957503576e-06	0.0018515513511374593	3.0674032132083084e-06	1.7091369954869151e-06	0.00019578939827624708	2.7640317057375796e-06	6.014442988089286e-06	2.201474671892356e-05
ANTXR2	0.00016955772298388183	0.00038863022928126156	0.00016816906281746924	0.0007632297347299755	0.00016924235387705266	0.0006493453402072191	5.9859914472326636e-05	2.7051659344579093e-05	0.0002011905744438991	0.00019425545178819448	2.8132003535574768e-06	0.00016776489792391658
ANXA1	0.0005380731890909374	0.0007673392537981272	0.0007534240721724927	2.0255796698620543e-05	1.5580722902086563e-05	0.0004108306602574885	0.00022428270312957466	9.628460247768089e-05	0.0001641832059249282	0.001102362759411335	4.114171315450221e-05	0.0005862367688678205
ANXA11	0.0006016830448061228	0.0013178203953430057	0.000572143355384469	0.0007152571924962103	0.0004636857192963362	0.0004781853349413723	0.00030207191593945026	0.00031206142739392817	0.0006124380743131042	0.0012672380544245243	0.0004760143638122827	0.000503124319948256
ANXA2	0.0007081117946654558	0.0002942664723377675	0.0011133024236187339	5.4758944315835834e-05	0.00010620855027809739	0.0007039610063657165	0.000800987530965358	0.0006010108627378941	0.00026707418146543205	0.00018182615167461336	0.0004260323476046324	0.0008976015378721058
ANXA2R	9.705439151730388e-05	0.0008130736532621086	2.74254271062091e-05	0.000266375980572775	0.000258057116298005	3.575679147616029e-05	0.00011596261902013794	6.651898729614913e-05	1.2657134902838152e-05	0.00040009390795603395	8.948548384069e-06	3.220332655473612e-05
ANXA4	0.0003661531663965434	0.00019349146168679	0.00032795866718515754	0.00031046062940731645	0.0001820394245442003	0.0005205162451602519	0.0002443944977130741	0.00023413621238432825	0.00028753644437529147	0.0005481452099047601	0.00036122772144153714	0.0007551033631898463
ANXA5	0.0010295527754351497	0.00042305144597776234	0.0013325799955055118	8.182512829080224e-05	0.00019053657888434827	0.0007469702395610511	0.00044923386303707957	0.0006897978018969297	0.0004994068294763565	0.00026086607249453664	0.00023669158690609038	0.000996892573311925
AOC3	5.054557914263569e-05	2.51342839874269e-07	5.050774802839442e-07	4.140026703680633e-06	1.187461634799547e-06	2.5567025659256615e-05	0.0011736780870705843	6.052316621207865e-07	0.0009414040250703692	8.276734320133983e-07	1.1819765433074281e-07	6.303160375864536e-07
AP1B1	6.100062819314189e-05	0.00025232761981897056	0.00042995731928385794	0.0005039811949245632	0.00037120821070857346	0.0001258704869542271	0.000197941655642353	0.00032287140493281186	0.00014151606592349708	5.425920244306326e-05	0.00013155861233826727	0.001301183714531362
AP1M2	6.613255436604959e-07	6.972068149480037e-06	4.567288669932168e-06	2.215553649875801e-06	1.2092667930119205e-05	2.1089915662741987e-06	5.26193980476819e-06	0.00025644616107456386	2.885695721488446e-05	1.0172637303185184e-05	0.001022227224893868	5.074576279184839e-07
AP1S2	0.00019537907792255282	0.00041120866080746055	0.0015615535667166114	0.00046625969116576016	0.00033979048021137714	0.00010180533718084916	0.0003863032616209239	0.0001997771905735135	6.786760059185326e-05	0.00020981514535378665	2.4604352802271023e-05	0.0007042823126539588
AP2M1	0.0009613193687982857	0.0006918381550349295	0.000630607595667243	0.00042754929745569825	0.00035402944195084274	0.0007449121330864727	0.0006602265639230609	0.0009433079394511878	0.0006398166879080236	0.0009886776097118855	0.0006361298146657646	0.0008295416482724249
AP2S1	0.000618612626567483	0.0005072871572338045	0.0016342299059033394	0.00026505865389481187	0.0002879849052987993	0.0004165394639130682	0.00045985792530700564	0.001499341567978263	0.0002736346214078367	0.0004311779048293829	0.0007290674839168787	0.0010824918281286955
APBB2	5.0273400120204315e-05	1.2340401553956326e-06	1.3032046808802988e-05	4.681979407905601e-05	9.842427061812486e-06	0.0007094406173564494	0.0006466452032327652	3.058465517824516e-05	0.0011361882789060473	1.9348374280525604e-06	0.0010608696611598134	9.477471394347958e-06
APLNR	4.68176358481287e-06	1.367132966834106e-07	5.32902220129472e-07	1.84322868790332e-06	3.4232976986459107e-07	3.3901160350069404e-06	0.0023353821597993374	8.71681550052017e-07	9.33368646656163e-05	4.3300119045852625e-07	7.549168401510542e-08	5.953330060037842e-07
APLP2	0.0002653075207490474	0.00013679993571713567	0.0009970745304599404	0.00018603114585857838	0.00010384177585365251	0.00037361279828473926	0.001035024062730372	0.0001691224897513166	0.0004457796458154917	9.15579657885246e-05	0.0007068085833452642	0.001023041200824082
APOA1BP	0.0005002201651223004	0.0004458352632354945	0.0002609299845062196	0.00019077413890045136	0.0005060148541815579	0.00016521205543540418	0.0001141309185186401	0.0005990272620692849	0.0002491855702828616	0.0006765484577044845	0.0016804661136120558	0.00019263914145994931
APOBEC3A	1.165861434060389e-07	1.7364284232712635e-08	0.0014236066490411758	1.40213671784295e-07	1.8509018673285027e-07	5.996636076588402e-08	4.591078095472767e-08	6.8476118997296e-08	9.323173344455427e-08	1.0424167840028531e-07	5.31675459214398e-09	6.451301305787638e-05
APOBEC3B	3.2776162584013946e-07	9.878135642793495e-07	0.00014629785437136889	1.1148056273668772e-06	1.673147562541999e-05	2.9004883117522695e-07	9.995927996442333e-08	0.0011035280767828226	9.508299854132929e-07	1.0933034900517669e-05	8.545752280042507e-06	8.656972568132915e-06
APOBEC3C	0.00012165251246187836	0.0006917151040397584	0.00014817035116720945	0.00017848226707428694	0.0004227164899930358	5.076662637293339e-05	3.7699949189118342e-06	0.0001489064161432907	3.924499833374284e-05	0.0005367767880670726	1.9510638594510965e-05	0.00010120966180693358
APOBR	1.5403957149828784e-06	0.00021945334447082132	0.0006931818788871169	2.307437853232841e-06	1.4313185602077283e-05	1.626240475616214e-07	1.7954229747374484e-07	2.563869747973513e-05	2.7427963686932344e-06	0.0004716206167358905	1.0891975534832454e-06	0.0006564068607985973
APOC1	0.00018648793047759682	5.309092102834256e-06	7.39385504857637e-05	3.96357199861086e-06	4.078969595866511e-06	1.8850165361072868e-05	9.44309704209445e-07	4.632353466149652e-06	1.6900325135793537e-05	1.638538947190682e-06	2.0189022507111076e-06	0.001893810578621924
APOC2	1.547186059269734e-07	5.207141384744318e-07	2.2662496121483855e-05	2.486275434421259e-07	5.25265079431847e-07	5.668873015451936e-08	5.8796356228185687e-08	7.209254135887022e-07	4.989636295249511e-07	5.109830453875475e-06	6.5849725672251225e-09	0.0008759621996432543
APOD	0.001317238318733871	4.336198799137492e-06	2.2409412849810906e-06	9.773838428372983e-06	2.187132395192748e-06	7.837685552658513e-05	1.278239597013453e-05	9.138312634604517e-06	2.0691675672424026e-05	7.84250642027473e-06	1.3476083950081374e-05	3.173655613863957e-07
APOE	0.0007990599842742085	3.757495278478018e-06	2.8024422135786153e-05	4.2918127292068675e-06	5.015350325265899e-06	9.85283259069547e-05	1.4646041108790087e-06	3.4364841212664032e-06	0.000218797373236157	4.797928340849467e-06	1.9036982621400966e-06	0.00188202946446836
APP	0.00022511588758789003	5.260891703073867e-05	0.00013132581079844385	0.00031545921228826046	4.992436879547313e-05	0.0008500777184963226	0.0014638365246355534	5.730518387281336e-05	0.0005220603779889643	1.7646672858973034e-05	0.00025068107061088085	8.232063555624336e-05
APRT	0.0008934454526752234	0.001672593061812222	0.0009267960558645427	0.0007747843046672642	0.0008313153521157801	0.00028071601991541684	0.000306205649394542	0.0005642199539579451	0.00023012289602775127	0.0005782427033409476	0.0005961534916423261	0.00035401375498622656
AQP1	4.050504867336713e-05	1.2029927347612102e-06	4.506036930251867e-06	4.689836259785807e-06	1.2147644383730949e-06	2.5829513106145896e-05	0.0019174584886059165	1.188545866170898e-06	2.434302950860001e-05	2.284030188093311e-06	1.558478629704041e-06	1.669614675847697e-06
AQP3	7.923282100819051e-05	0.0008562380098737776	3.0995430279290304e-05	2.162763848900795e-05	0.00019486401288304478	1.3013752322876826e-05	1.1893739610968623e-05	6.673462485196069e-05	4.54689834441524e-05	0.00021770971943624318	0.0004658236575778574	3.250145027777762e-06
AQP9	1.3725706082823308e-07	4.388672536492777e-08	0.000999686075374484	1.6249134660029085e-07	1.808420080351425e-07	4.438858525190881e-08	4.9841741400769024e-08	7.202773844028343e-08	1.9564221531709336e-07	1.1681773770533255e-07	5.44162448434804e-09	0.0006854227394796908
