Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13
RPS6KA5	0.0013335711555555463	9.111201507039368e-05	0.000297496619168669	0.00012781271652784199	2.9102311600581743e-05	5.51561861357186e-05	6.459716678364202e-05	0.001013587461784482	0.00010882294009206817	8.487855666317046e-06	7.982699025887996e-05	0.00013874971773475409	0.0003871436638291925
RPS7	0.00035058558569289744	0.0011468373704701662	0.005619179457426071	0.0012014583917334676	0.0006345410365611315	0.0006234511383809149	0.0006261687958613038	0.0013580870581790805	0.0008511615451425314	0.00048553961096331477	0.00014274270506575704	0.0011161509901285172	0.0021956004202365875
RPS8	0.0006382500869221985	0.000872799486387521	0.006503282114863396	0.0020306981168687344	0.0013713736552745104	0.0006025332259014249	0.000599403923843056	0.001025742501951754	0.0009568658424541354	0.0006720069795846939	0.00019934860756620765	0.0014943521237000823	0.001329743885435164
RPS9	0.0007241416606120765	0.000959588389378041	0.005658409558236599	0.0017617667326703668	0.0013219708343967795	0.0006192091386765242	0.0008291382691822946	0.0007191681652329862	0.0009653102024458349	0.0007379641756415367	0.0001808331289794296	0.0010950788855552673	0.0017175304237753153
RRAD	2.1019442897340923e-07	3.864949121634709e-06	1.472197226348726e-07	1.7101488936077658e-07	1.2962026403329219e-06	6.808369334976305e-08	8.523647920810618e-06	1.9007770788448397e-06	0.000927124812733382	4.568114945868729e-06	2.15585132536944e-05	2.1555046259891242e-05	2.1553233864324284e-07
RRBP1	0.00023161820718087256	0.00010564725380390882	8.744563820073381e-05	0.00026456749765202403	0.0005919685936532915	0.00032282568281516433	0.00029151784838177264	0.00022139291104394943	0.0002024719287874177	0.0013175802305340767	0.0014704437926411629	0.0006855128449387848	8.201145101338625e-05
RRM1	0.00014692579861730337	0.0013414524728432298	0.00032105151331052184	0.0003656960907392204	0.00010165678395424038	0.00014715518045704812	0.00012080772285116836	0.00017316800949629396	9.955542191164568e-05	8.98398575372994e-05	9.32194889173843e-05	5.814956602989696e-05	0.0003302300174254924
RRM2	5.2099309755249124e-08	0.00232795812189579	1.0386199278400454e-07	6.663668727924232e-07	8.769945452513639e-06	2.0296916147799493e-07	5.2019290706084576e-06	1.7806122514230083e-06	2.3740764731883246e-07	2.4880569071683567e-07	1.2196569514344446e-06	4.9270201998297125e-06	7.65757795306854e-06
RSRP1	0.002620366867631674	0.00015092187095433474	0.000861669541336596	0.00018624795484356582	0.00026639713905751705	0.00040709113818593323	0.00029653066303581	0.0012425023596733809	0.00024205294903367758	0.00015234295278787613	0.0009862508159130812	0.000575865269638598	0.001088633551262319
RSU1	9.434636012883857e-05	0.00037514310679398477	0.0003446452028583735	0.00015457924746442586	0.0002983903978019953	0.0006231022998690605	0.0003768946626223624	0.000332668365444988	0.0008513457723893225	0.0004213529755361378	0.0002849729498848319	0.00019104570674244314	0.00053934205789119
RUNDC3B	0.00010062853107228875	7.25608651919174e-06	1.015698398987297e-05	2.6186430659436155e-06	3.4528690662227746e-07	0.0010119929211214185	1.416851091562421e-06	3.137234671157785e-05	3.3230858775823435e-07	4.26425543764708e-07	1.8274370177095989e-06	4.548331276055251e-07	1.7324526197626255e-05
RUNX1	0.0012191581772640347	0.00012387159222271293	0.00022196838108357042	0.0003066067292820662	0.00017642641614656895	4.436385552253341e-06	0.0003502863983158022	0.00037263374542817473	0.0001885512174339965	0.0008454499184153974	0.0017871017334982753	0.00016722849977668375	0.0003315190551802516
RUNX1T1	9.861161743174307e-06	7.821059853085899e-07	4.351079041953199e-06	1.684173724925131e-07	0.0014987705508247018	0.0002176729030907154	5.547494197344349e-07	7.999402669156552e-07	0.00033040778362192214	0.00013602196122519672	0.0014074343489482999	8.604077379459341e-07	6.72310534355347e-07
RUNX2	2.055010781987221e-06	8.748452819418162e-05	0.00010194895730819553	3.987877903455228e-07	0.00019886533846147358	6.778687406949757e-07	5.440831228042953e-05	0.00033063700539059937	9.8427417469793e-06	0.00101253401953727	0.0009328842279501259	6.240881339181215e-05	0.000347400811733678
S100A1	3.018772076757159e-08	4.544388866634108e-05	2.113089067279361e-06	0.0002064327272819355	1.0439578090881696e-06	2.2046024241717532e-06	1.792462740013434e-06	3.670825662993593e-06	9.398921463343868e-08	1.701833980405354e-07	1.0682275615181425e-06	1.6921239875955507e-07	3.308717168692965e-06
S100A10	1.327683639829047e-05	0.0003869770735036582	0.0006520310416817665	0.000146279955515638	0.0007468121475540102	0.000687432533595711	0.0013119080103933811	0.0002702200144995004	4.593355333781801e-05	0.0008790007559582591	0.00010708649642765522	2.239175773866009e-05	0.0006294933846220374
S100A11	2.1523499526665546e-05	0.0005249255918897688	0.00030891443020664155	0.0006387896137312055	0.0005524331354536116	0.0003443702298682183	0.0018259970238432288	0.00033544248435646296	0.0004402396734803915	0.0009649785351939499	0.0002193749969592318	6.79816585034132e-05	0.0006893124082125723
S100A13	4.245545278536156e-05	0.00011126991012133658	6.0956492234254256e-05	0.0009381506824865937	0.0019166471902281046	0.000533764308784157	5.368053462007083e-05	5.0762377213686705e-05	0.0001780243474058807	0.0007397340959869325	0.00025164021644741297	1.9804105249932036e-05	3.433808160480112e-06
S100A14	4.125889319084308e-08	1.2291924576857127e-05	5.58840156372753e-06	0.0007290018256753683	1.9014489680557745e-06	1.2275138487893855e-06	3.540922079992015e-06	1.46851255067304e-06	1.2872800425611786e-07	6.148055717858369e-07	1.7924601706909016e-05	6.1240057220857125e-06	6.65101470076479e-06
S100A16	6.586343806702644e-05	5.600026634056121e-05	2.4662889700266533e-05	0.0009479527361690998	0.0004138236108701676	0.0009336542570963502	7.878404176153708e-06	8.946397429099306e-06	1.0819807357620448e-05	0.0010134628973901272	0.0001306398189626634	7.6234368862060364e-06	5.787645477539627e-06
S100A6	2.63678975898074e-05	0.0002639120211824775	0.0004187760059721768	0.0004793363332282752	0.0014187003253027797	0.00038304267218336463	0.0008701903279870749	0.0007831644616089761	0.0005603184108622372	0.0015812194906175137	0.00019798522407654673	6.041251617716625e-05	0.0005737834726460278
S100A8	8.822227215432576e-08	8.597455234848894e-06	2.7608748496277258e-06	3.161987478961237e-05	9.801667602005182e-07	1.368089556308405e-06	0.0008015036582946777	1.8750567960523767e-06	3.0487049684779777e-07	6.807722456869669e-07	2.178094518967555e-06	3.1334238315139373e-07	3.0329256333061494e-06
S100A9	7.890984221603503e-08	4.719512799056247e-05	3.056068408113788e-06	3.701046443893574e-05	1.0840163895409205e-06	1.343054577773728e-06	0.0007780559826642275	2.384577783232089e-06	9.950209687303868e-07	7.801487527103745e-07	2.5196281967510004e-06	6.155073037916736e-07	2.5772299068194116e-06
S100P	4.327073838794604e-06	1.7651884263614193e-05	5.986163614579709e-06	0.0011164062889292836	8.495736096847395e-07	5.780860874438076e-07	4.1934063119697385e-06	6.468491847044788e-06	4.108461780560901e-06	2.0944021343893837e-06	3.300400521766278e-06	4.356758154244744e-07	6.000956545904046e-06
S1PR1	1.7341704733553343e-05	1.1039456694561522e-05	0.0009967227233573794	2.878202280953701e-07	1.9090501155005768e-05	0.0009031372610479593	2.1843357899342664e-05	0.0001907659461721778	3.1018778372526867e-06	1.1403088819861296e-06	3.003914343935321e-06	3.3059288398362696e-05	0.0003285499115008861
S1PR3	0.00011835878103738651	1.008509389066603e-05	4.476361482375069e-06	0.0003524132480379194	7.36167494324036e-05	3.509738348839164e-07	2.594568650238216e-05	4.856470923186862e-07	0.0009629190899431705	8.164440805558115e-05	0.0006020742584951222	6.63423747937486e-07	5.948906505182094e-07
S1PR4	7.0992323344398756e-06	4.511326551437378e-05	0.00033153995173051953	1.471032504696268e-07	1.3252696362542338e-06	2.5197994546033442e-05	6.514180131489411e-05	0.00035365598159842193	1.3000477565583424e-06	3.624906526056293e-07	8.661854735692032e-07	0.0002329327107872814	0.0008785563986748457
SAC3D1	4.6566769015043974e-05	0.0011787215480580926	7.974922482389957e-05	0.000208808429306373	0.00012419294216670096	6.0086767916800454e-05	0.00014204175386112183	7.963032112456858e-05	0.0001552220492158085	0.00020351484999991953	0.00010558585927356035	0.0001510774891357869	0.0001608000893611461
SAE1	0.0001974185142898932	0.0010851999977603555	0.00029282193281687796	0.000316109653795138	0.00011641530727501959	0.0002456879010424018	0.00017225534247700125	0.00021500138973351568	0.00023920768580865115	0.00014608319906983525	8.033792983042076e-05	8.990553033072501e-05	0.0004434095462784171
SAMD9	0.00015164428623393178	0.0001379172463202849	4.919874481856823e-05	1.548797263239976e-05	9.680764196673408e-05	0.00012630285345949233	0.00024232963914982975	0.00043888541404157877	5.521929415408522e-05	0.0001246941537829116	7.746540359221399e-05	0.0001795531716197729	0.0007331516826525331
SAMD9L	3.866989572998136e-05	0.00013963208766654134	4.585050646710442e-06	6.329257303150371e-06	8.297351450892165e-05	0.00014685197675134987	0.00031886741635389626	0.00040501527837477624	3.915375054930337e-05	0.000157926682732068	0.0003594017180148512	0.0003204115782864392	0.0006695746560581028
SAMHD1	8.489339961670339e-05	0.00014056921645533293	0.0002496028027962893	7.026877028692979e-06	0.00036480091512203217	0.00020216651319060475	0.0013377415016293526	0.00026805061497725546	0.0002203859476139769	0.00010127069981535897	0.00021843811555299908	5.1567520131357014e-05	0.0007300641736947
SAMSN1	1.1026319270968088e-06	6.334453064482659e-05	3.068524893024005e-05	1.0191772048528946e-07	1.252092488357448e-06	6.650157047261018e-07	0.00027466827305033803	0.0015031809452921152	1.9016535588889383e-05	5.152672315489326e-07	8.847879371387535e-07	0.00015805124712642282	0.0007442373898811638
SASH1	0.0009919783333316445	2.4802025109238457e-06	3.830056812148541e-06	0.00013422963093034923	0.0006310572498477995	0.0010221173288300633	0.0002424192934995517	3.380346925041522e-06	0.00047342662583105266	0.00012816379603464156	0.0008722576894797385	6.862252348582842e-07	3.7392752005871444e-07
SAT1	0.000314152188366279	0.0001136260834755376	0.00013499446504283696	0.00029266290948726237	0.00020629374193958938	0.0005436808569356799	0.0017836866900324821	0.00024352106265723705	4.6469973312923685e-05	0.00017067138105630875	0.0002680109755601734	0.00039578721043653786	0.0004196537483949214
SBSPON	1.979158469112008e-06	4.260388777765911e-06	5.46522232980351e-06	5.9092224546475336e-05	7.607407314935699e-05	1.142859446190414e-06	6.456790515585453e-07	8.713112720215577e-07	0.0003701847745105624	7.608130090375198e-06	9.178424079436809e-05	3.7795709317833825e-07	4.5102535750629613e-07
SCARB1	0.00010804653720697388	0.000150409119669348	1.8152501070289873e-05	0.00027338595828041434	5.5253534810617566e-05	0.0007746138726361096	0.0002400256780674681	9.596698873792775e-06	3.5376269806874916e-05	8.25499591883272e-05	0.00011366216494934633	5.577828414971009e-05	1.112873633246636e-05
SCARB2	0.0006315402570180595	8.831659943098202e-05	9.926282655214891e-05	0.00045054341899231076	0.0005810707225464284	0.000438626972027123	0.0006630000425502658	9.768798918230459e-05	0.00044459704076871276	0.0008092399220913649	0.0011926143197342753	0.00027807618607766926	0.00014286798250395805
SCARF1	0.0001164180866908282	1.7935539062818862e-06	1.5699148434578092e-06	3.238603767385939e-06	7.872889000282157e-06	0.001495991600677371	0.00022303576406557113	1.3041152442383463e-06	3.574523361749016e-05	1.4446478417085018e-05	2.4199815015890636e-05	1.386475378239993e-05	7.301857749553164e-07
SCARF2	1.0881532034545671e-05	2.8016943360853475e-06	2.0729801690322347e-05	8.078990276771947e-07	0.0001929105637827888	4.18648160120938e-05	2.0515699361567385e-06	1.1058778000005987e-05	6.355233199428767e-05	0.0018191257258877158	0.0011120719136670232	2.3813179268472595e-06	6.081557785364566e-06
SCCPDH	0.0003769563918467611	0.0004625572182703763	8.931711636250839e-05	0.0010146279819309711	0.00025653591728769243	0.00020044826669618487	0.0002991129003930837	0.00029478047508746386	0.0002759846393018961	0.00019072144641540945	0.00025512135471217334	4.840743713430129e-05	0.00022058332979213446
SCD	7.142831691453466e-06	0.0001257459953194484	4.089621143066324e-06	0.0004341069725342095	1.4991602256486658e-05	3.216051482013427e-05	0.0002681323967408389	1.9345128748682328e-05	2.1720850327255903e-06	0.00014560832642018795	6.857366679469123e-05	6.334460522339214e-06	2.892206612159498e-05
SCIMP	2.9400621315289754e-07	3.904484401573427e-06	1.754417098709382e-05	1.1000074096045864e-07	2.582564775366336e-07	6.076068643778854e-07	0.0007717842236161232	3.676854703371646e-06	2.4686021333764074e-06	1.887285492330193e-07	4.0815947954797593e-07	0.0012487242929637432	2.182456000809907e-06
SCIN	2.793090243358165e-05	1.1062841622333508e-05	5.403857130659162e-07	3.34133037540596e-05	2.034163799180533e-06	0.00022977672051638365	0.00010564477997832	0.0011600609868764877	0.0005230196402408183	7.161364692365169e-07	1.775729651853908e-05	9.693832907942124e-06	1.1598471871820948e-07
SCLT1	0.000353161507518962	0.00042473067878745496	8.588140917709097e-05	3.11278818116989e-05	7.752979581709951e-05	8.671728573972359e-05	0.0001959167275344953	0.00031052043777890503	0.00022956750763114542	0.00010554432083154097	0.00017559694242663682	0.0002681169717106968	0.00037990117562003434
SCN4B	2.2954996836688224e-07	4.872924819210311e-07	2.395107969732635e-07	9.181668758628803e-08	2.4270631911349483e-05	1.1508526398529284e-07	2.7369571853341768e-06	1.5251769980295649e-07	0.0014880654634907842	5.974712166789686e-06	9.094797860598192e-05	3.3444368341406516e-07	6.141530661807337e-08
SCO2	6.755075446562842e-05	0.00021881386055611074	9.759272506926209e-05	0.00024055491667240858	0.00014074370847083628	0.00020002192468382418	0.0006048500072211027	0.0001113810867536813	0.00014474544150289148	0.0002461548428982496	0.0003954692219849676	0.00025681997067295015	0.0003904531477019191
SCUBE2	0.0021074197720736265	1.5515202278493234e-07	1.2383409739413764e-05	0.0011514283251017332	0.0001355948916170746	3.586555612855591e-05	7.097133334355021e-07	1.9009661400559708e-07	3.6834258025919553e-06	0.0002021605323534459	0.00044761132448911667	2.698169510040316e-06	1.3321063363491703e-07
SDC1	2.3896873244666494e-06	1.9503886505845003e-05	5.283515747578349e-06	6.429581117117777e-05	7.940299110487103e-05	1.5732646261312766e-06	1.7032746200129623e-06	3.101622496615164e-06	1.4629838460678002e-06	0.0024032965302467346	0.0006085833301767707	0.0004569930024445057	3.5196039789298084e-06
SDC2	1.0049868706119014e-06	0.00011879529483849183	5.111866357765393e-06	0.00011781630746554583	0.00019823854381684214	8.788536547399417e-07	9.275905904360116e-05	1.2349970575087355e-06	0.0006402725703082979	0.0009760878747329116	0.00011646309576462954	8.665666086926649e-07	1.0870529649764649e-06
SDC3	0.00021403422579169273	5.445454007713124e-06	3.3294513741566334e-06	0.0001696376275504008	0.0005698021850548685	0.0003755670040845871	0.0007501082727685571	2.323092303413432e-06	3.577792813302949e-05	8.980714483186603e-05	0.0005106721655465662	4.947737579641398e-07	4.490393337164278e-07
SDC4	0.00014892990293446928	0.00012470495130401105	1.0978256796079222e-05	0.0010749882785603404	0.00015521033492404968	1.42664093800704e-05	8.95987031981349e-05	6.670485163340345e-05	9.159176443063188e-06	8.629423973616213e-05	0.00010978335922118276	8.887558578862809e-06	0.0001472852163715288
SDCBP	0.00011108713806606829	0.00021050279610790312	0.0004490467254072428	0.0001643182768020779	0.0005840252269990742	0.000593075412325561	0.0011360717471688986	0.00048570759827271104	0.0003374024818185717	0.0003994871804025024	9.806552407098934e-05	2.9850159990019165e-05	0.0003467140777502209
SDF2L1	4.183249257039279e-05	0.0005122138536535203	0.00017894915072247386	0.0002799904905259609	0.00015691437874920666	0.00023771930136717856	0.0005537233664654195	0.00037120876368135214	0.00020143293659202754	0.0003476052370388061	7.308936619665474e-05	0.0017904345877468586	0.0006871919031254947
SDHC	0.00024262236547656357	0.0006394797819666564	0.0005211429670453072	0.0011464206036180258	0.00038103898987174034	0.0003026407503057271	0.00036134669790044427	0.00026694228290580213	0.00037338901893235743	0.00023028319992590696	0.00016666908049955964	0.0002691314439289272	0.000583267246838659
SDPR	1.2831273124902509e-05	2.39182242012248e-07	4.166101462033112e-06	1.3747980176503916e-07	9.593417416908778e-06	0.000909000460524112	2.282238710904494e-06	0.0005314061418175697	0.00042243831558153033	6.145389193079609e-07	7.479183750547236e-06	3.1196723284665495e-06	1.9400444273287576e-07
SDS	4.129589115109411e-08	1.7972868704418943e-07	1.6364099053589598e-07	1.1130210708643062e-07	1.4424338701246597e-07	1.6353605758467893e-07	0.0009989633690565825	1.684405646074083e-07	4.65396141180463e-07	1.553094534756383e-06	2.0119212251756835e-07	5.639479923047475e-07	2.8876769420094206e-08
SDSL	5.6269105698447675e-05	3.102204209426418e-05	3.561781340977177e-06	0.0004449897678568959	3.856468902085908e-05	3.8114620110718533e-05	0.001072012004442513	0.0001981761888600886	0.00013945989485364407	0.00010511916480027139	2.0069137462996878e-05	5.131827037985204e-06	7.915297146610101e-07
SEC11A	0.0002912835916504264	0.0005814214237034321	0.0007925244863145053	0.0007214735960587859	0.0008939965628087521	0.0005870937020517886	0.0006153628928586841	0.0010944498935714364	0.0005455284845083952	0.0006246535922400653	0.00011759661720134318	0.00036216291482560337	0.0008854953339323401
SEC11C	0.00014606647891923785	0.00026719062589108944	0.00025137412012554705	0.00048509862972423434	3.172704964526929e-05	0.00015919009456411004	0.00021126065985299647	0.0002061587874777615	8.815175533527508e-05	8.882945257937536e-05	3.759607716347091e-05	0.0034330785274505615	0.0007584869163110852
SEC14L1	0.00023288694501388818	0.0001632252096896991	0.00011818218627013266	0.00010022938658948988	0.00018293691391590983	0.0010662713320925832	0.00041457274346612394	0.00039177393773570657	0.00020042956748511642	0.0001766691857483238	0.0002653243427630514	0.0010143384570255876	0.00033777294447645545
SEC24A	0.0003136489540338516	0.00015934121620375663	8.679659367771819e-05	0.0001515312906121835	0.00020955885702278465	0.00024397413653787225	0.00015820322732906789	0.00016294539091177285	0.0001303384779021144	0.000345941458363086	0.000351760012563318	0.0007173659978434443	0.0003354043001309037
SEC24D	0.0003935481945518404	0.00011845750123029575	0.00010573708277661353	0.00017369996930938214	0.00035636540269479156	0.00017492644838057458	0.0001853196299634874	0.00023710775712970644	0.00032277987338602543	0.0007942896336317062	0.0012424683663994074	0.0004022040811832994	0.00023173022782430053
SEC31A	0.0006783684366382658	0.0001749127550283447	0.0002953159564640373	0.00030978128779679537	0.000753295433241874	0.00032118952367454767	0.0002139647549483925	0.00033948710188269615	0.0004164484271313995	0.0012382210697978735	0.0012406453024595976	0.00040500808972865343	0.0003458104038145393
SEC61B	0.0002475820074323565	0.0008447609143331647	0.0008423412800766528	0.0011086356826126575	0.0007078999769873917	0.0006045746267773211	0.0007927343831397593	0.000706565857399255	0.0005743292858824134	0.001348907477222383	0.0001922982046380639	0.002165817189961672	0.0012384207220748067
SEL1L	0.0014154353411868215	6.179758929647505e-05	0.00016006255464162678	0.0003611802530940622	0.00022956897737458348	0.00025722954887896776	0.0002525454037822783	0.0004425254592206329	0.00022761765285395086	0.0004262601723894477	0.0005807562847621739	0.0013841221807524562	0.00036388158332556486
SEL1L3	2.976542600663379e-05	9.83243589871563e-05	6.672932067885995e-05	6.762726570741506e-06	4.135067683819216e-06	7.040084892651066e-05	7.402208575513214e-05	0.0005437729996629059	1.347578972854535e-06	9.20700858841883e-06	5.938110007264186e-06	0.002389585366472602	0.0005371143925003707
SELE	4.465798610908678e-06	3.0182960131242e-07	2.6107971962119336e-07	7.076905035319214e-07	5.9649534023265e-07	0.0006455844850279391	1.5707172451584483e-07	1.3117602293277741e-07	2.611159288790077e-07	7.740478622508817e-07	1.2108058626836282e-06	3.219506368168368e-07	9.458367600245765e-08
SELENBP1	0.0008755451417528093	8.322708708874416e-06	1.557969517307356e-05	0.001233138027600944	0.0005767493858002126	3.405027382541448e-05	1.0591775208013132e-05	2.28984436034807e-06	0.0006488719373010099	3.392846338101663e-05	0.00019145538681186736	2.39696441894921e-06	1.6912262026380631e-06
SELK	0.0002774320018943399	0.00040586545947007835	0.000897749385330826	0.0007370795356109738	0.00039194730925373733	0.00035883739474229515	0.0004320511070545763	0.0007453885627910495	0.0004252478538546711	0.00043740420369431376	7.964703399920836e-05	0.0018040913855656981	0.0009170103585347533
SELL	2.4343580662389286e-06	2.1974770788801834e-05	0.0011813124874606729	1.273641601073905e-07	1.788324198059854e-06	7.307955456781201e-06	7.843707135180011e-05	0.0002781297080218792	1.9135559341521002e-06	5.41741201232071e-07	7.763953817629954e-07	0.0005855828640051186	0.0006244010291993618
SELM	8.097843237919733e-05	6.636672333115712e-05	0.0005403519026003778	0.0005850570742040873	0.0019081669161096215	0.0003244481049478054	5.276953015709296e-05	0.0001313852408202365	0.0011230253148823977	0.0019070591079071164	0.0003960128524340689	0.0007009531836956739	0.000240114371990785
SELP	3.1333331662608543e-06	9.08415017875086e-07	3.517282675602473e-05	1.4259141778438789e-07	8.49633011057449e-07	0.0008999504498206079	4.5204376419860637e-07	6.666278295597294e-06	4.0632914988236735e-07	1.754890490701655e-07	6.180772516017896e-07	5.0647709031181876e-06	3.270259185228497e-05
SEMA3F	0.0002102754224324599	8.557489081795211e-07	4.85681880491029e-07	0.0001541941164759919	5.849551030223665e-07	0.0010683643631637096	1.2055595561832888e-06	1.210852076383162e-07	3.3691947464831173e-05	1.0104721695824992e-05	5.9742320445366204e-05	5.532144768949365e-07	1.5178302703588997e-07
SEMA3G	0.00024059046700131148	1.0649376918081543e-06	5.883359222025319e-07	4.040276962768985e-06	5.025693099014461e-06	0.0008808395359665155	8.188952733689803e-07	2.2276510946994676e-07	6.186048722156556e-06	1.706901713305342e-07	3.7216065607026394e-07	6.97388429671264e-07	1.384675556437287e-07
SEMA4A	0.0003487574867904186	8.85146509972401e-05	1.2014412277494557e-05	0.00019111989240627736	1.5845063899178058e-05	3.2939264201559126e-05	0.0005382397212088108	0.0001888177648652345	3.832059974229196e-06	9.978980415326077e-06	4.6299726818688214e-05	0.0004149398591835052	0.0002828960423357785
SEMA5A	0.00031405428308062255	5.54912730876822e-06	1.810912726796232e-05	2.5730652851052582e-05	0.0006339692627079785	4.3317672293596843e-07	1.7692284473014297e-06	3.4892555049736984e-06	0.0008400312508456409	0.0003987658128608018	0.0019657202064990997	2.85663941212988e-06	3.92246249703021e-07
SEMA5B	5.547855380427791e-06	6.205620593391359e-06	4.1760210933716735e-07	9.367454367747996e-07	4.895734377896588e-07	2.1242913135210983e-06	1.2641980617900117e-07	1.7322082612736267e-06	0.0014292836422100663	1.9832436919386964e-06	9.863931154541206e-06	3.863561630623735e-07	5.806811600450601e-07
SEMA6A	7.372893742285669e-05	9.375700074087945e-07	4.280192570149666e-06	1.4165399988996796e-05	0.00019238138338550925	0.0009291638853028417	6.488240273938572e-07	3.8362261989277613e-07	1.9052229617955163e-05	3.953477971663233e-06	0.00030457042157649994	3.1565829772262077e-07	3.251674058901699e-07
SEMA6B	1.0810502317326609e-05	3.8824933312753274e-07	3.2077075502456864e-06	1.3402868717093952e-06	5.344904639059678e-05	0.0008232468971982598	0.0005066344747319818	1.6604529662345158e-07	1.6982365195872262e-05	3.5079032386420295e-05	9.186005627270788e-05	6.367205855895008e-07	3.3556869993844884e-07
SEMA7A	1.762228635016072e-06	4.6010103687876835e-05	3.869088686769828e-05	1.4471736449195305e-06	6.53667939332081e-06	8.907863957574591e-05	4.7338697186205536e-05	0.0006148950778879225	8.157286401910824e-07	8.43184971017763e-05	2.816017877194099e-05	0.000712016480974853	0.00018714282487053424
SENP7	0.0005335813038982451	5.4606844059890136e-05	0.000248572847340256	2.9136092052794993e-05	0.0001036245230352506	0.0001867561659310013	5.276043521007523e-05	0.0003693841863423586	0.0001613073836779222	7.586620631627738e-05	0.00044069738942198455	0.0001492872106609866	0.0005880736862309277
SEPN1	0.0011441626120358706	0.00013332173693925142	0.000143218640005216	0.0004562738467939198	0.0003781982231885195	0.0011064561549574137	0.00022131422883830965	8.634879486635327e-05	0.00023915783094707876	0.0005731421988457441	0.0007909772684797645	1.3065382518107072e-05	7.572305185021833e-05
SEPP1	0.00018211276619695127	1.0214886060566641e-05	2.1246403775876388e-05	0.00016146803682204336	0.0018186091911047697	0.00019972135487478226	0.0008050614269450307	6.073004442441743e-06	0.0002882656699512154	2.926345587184187e-05	0.0002012434124480933	6.118760211393237e-06	1.8732998796622269e-06
SEPT10	0.00014592878869734704	8.05352974566631e-05	5.798467100248672e-05	0.0002986553590744734	0.0004946377594023943	0.0007618023082613945	0.00016682072600815445	5.8109581004828215e-06	0.0005005582934245467	0.0003671231970656663	0.0003459900035522878	3.699379522004165e-05	6.3587490330974106e-06
SEPT11	6.822912837378681e-05	0.00024276121985167265	0.00011316450400045142	5.767223046859726e-05	0.0008603355381637812	0.00016921936185099185	0.00012851822248194367	0.0002897557569667697	0.000594595680013299	0.0019023983040824533	0.0009593721479177475	3.7509544199565426e-05	0.00015773392806295305
SEPT2	0.0008658280712552369	0.000493549567181617	0.0005635335110127926	0.0005531911738216877	0.0005863776314072311	0.0006500121671706438	0.0004123165854252875	0.0014600815484300256	0.0006704545230604708	0.0008916346123442054	0.0006317271618172526	0.00047678136616013944	0.0007224023574963212
SEPT4	6.963921350688906e-06	5.584252721746452e-05	1.557918767502997e-05	3.63410945283249e-05	0.0002882357803173363	5.9010868426412344e-05	1.3527157534554135e-05	3.014434696524404e-06	0.003338150680065155	0.00014950921467971057	0.0003574103466235101	6.2336030168808065e-06	7.53963547595049e-07
SEPT5	1.114825590775581e-05	6.732412293786183e-05	8.583336239098571e-06	0.00019883156346622854	0.0002285732771269977	1.7716292859404348e-05	7.168158617787412e-07	2.2071849343774375e-06	0.0009515761048533022	0.00020828873675782233	0.0003429102071095258	2.256085053886636e-06	5.837628123117611e-07
SEPT7	0.0003380866546649486	0.0005597792915068567	0.0005662233452312648	0.00018746462592389435	0.0006261577946133912	0.00043136999011039734	0.00026616096147336066	0.0008322478970512748	0.0013899486511945724	0.00037128853728063405	0.00034821315784938633	0.00028117105830460787	0.0011353931622579694
SEPT8	0.0001990808523260057	0.00016899809997994453	4.6583278162870556e-05	0.00011164967872900888	0.0003014779358636588	0.00029709222144447267	6.97354698786512e-05	0.00011564942542463541	0.000610780029091984	0.0008457413641735911	0.001070099649950862	6.615075562876882e-06	8.878363587427884e-05
SEPW1	0.0004466478421818465	0.0007586460560560226	0.0006968270754441619	0.001529575907625258	0.0007587746949866414	0.0011882736580446362	0.0003771026385948062	0.0004306343325879425	0.0010943487286567688	0.0010359382722526789	0.0002589710056781769	0.0001204654763569124	0.0006799912080168724
SERF2	0.0006138232420198619	0.0012180780759081244	0.0013123711105436087	0.0023498074151575565	0.0010589065495878458	0.0007893122383393347	0.001449434901587665	0.0008545248419977725	0.0007526158588007092	0.0025053718127310276	0.00023709215747658163	0.0010113036260008812	0.0015624722000211477
SERHL2	0.0002293184370500967	2.123447757185204e-06	4.186082514934242e-05	0.0006610606797039509	2.499982474546414e-05	8.09578978078207e-06	3.3651801345513377e-07	1.2361303561192472e-05	2.719402255024761e-05	3.126197725578095e-06	2.17719170905184e-05	4.748173523694277e-06	3.7056690871395404e-06
SERINC2	5.437243453343399e-05	1.925494689203333e-05	4.8669126044842415e-06	0.0016459741163998842	2.8856366043328308e-05	6.205020326888189e-05	7.88477118476294e-05	3.8395144656533375e-05	1.0306498552381527e-06	0.0001847131352405995	0.00017579177801962942	6.223019227036275e-06	6.7011478677159175e-06
SERP1	0.0005064220749773085	0.0005601487355306745	0.0017224838957190514	0.0020528084132820368	0.00036077623371966183	0.00024587911320850253	0.0007868208922445774	0.0007304499740712345	0.00024144969938788563	0.0007243490545079112	0.0001407601812388748	0.0019270575139671564	0.0008876214269548655
SERP2	9.044997568707913e-05	9.601355850463733e-05	1.560343116580043e-05	0.00016679124382790178	0.0005055724759586155	3.5423043300397694e-05	6.042017730578664e-07	0.0010181915713474154	0.00019030386465601623	4.559094304568134e-05	0.0001467070251237601	6.408589001694054e-07	0.00018452064250595868
