Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19
SMDT1	0.0004330664814915508	0.0007329710060730577	0.0005408072611317039	0.000400536839151755	0.00032294579432345927	0.00031393259996548295	0.0005378634086810052	0.0010533444583415985	0.00035989252501167357	0.0011215824633836746	0.00031800902797840536	0.0010275132954120636	0.0004070688446518034	0.00010241927520837635	0.0002637224970385432	0.00025045668007805943	0.0008828568970784545	0.0006886420305818319	9.319437958765775e-05
SMIM1	6.346100417431444e-05	8.120114944176748e-05	3.583001307561062e-05	0.0001118868967751041	9.20677775866352e-05	5.1313723815837875e-05	4.327587885200046e-05	0.0005031271721236408	6.985809886828065e-05	0.0010720368009060621	7.114100753824459e-06	8.33373997011222e-05	0.00020043818221893162	1.7974069123738445e-05	0.0008441628888249397	2.0560628399834968e-07	0.0001006320962915197	8.738399628782645e-05	0.0001050043647410348
SMIM10	0.0001665855379542336	6.497165941254934e-06	0.00025813133106566966	1.2366582268441562e-05	3.5657260013977066e-05	0.00010865984222618863	0.0009174722363241017	5.036032234784216e-06	1.3864550965081435e-05	1.0379446393926628e-05	0.0007172403857111931	3.2450461731059477e-06	0.0005777747719548643	0.00019827276992145926	0.00024523399770259857	0.00042603223118931055	9.365739060740452e-06	0.0005931031773798168	2.249516484198466e-07
SMIM14	0.00014312154962681234	5.3942792874295264e-05	4.005188384326175e-05	0.0005386670818552375	0.00014185841428115964	0.00031168037094175816	0.00037152558797970414	8.439341036137193e-05	0.0001360282039968297	0.0006381862913258374	0.00019672959751915187	0.00013639789540320635	0.00034101252094842494	0.00019379491277504712	0.0001925058022607118	0.0002016926446231082	0.0020694369450211525	0.00025390397058799863	0.00198607100173831
SMIM22	2.0462880456761923e-06	2.3820950900699245e-06	1.8000989712163573e-06	0.0020153478253632784	6.159014446893707e-06	5.274642376207339e-07	8.632675303488213e-07	2.329769813513849e-06	1.4258656619858812e-06	0.0036249447148293257	6.928323273314163e-05	3.173221557517536e-06	4.6561947897316713e-07	1.2365399015834555e-05	5.110164806865214e-07	5.350118499336531e-07	7.238207899717963e-07	9.326566896561417e-07	4.247791730449535e-05
SMIM3	0.0001261727447854355	0.00014007107529323548	0.00012999199680052698	2.276498889841605e-05	6.471548840636387e-05	0.0007960042566992342	0.0014341595815494657	2.969497836602386e-05	0.0003091681865043938	3.7446985515998676e-05	0.00034797791158780456	0.00022738768893759698	0.0004358060541562736	0.0004940363578498363	0.0013947306433692575	3.789094989770092e-05	1.939873800438363e-05	0.00011452924809418619	6.17780169704929e-05
SMOC2	3.5671616842591902e-06	6.874977316329023e-07	1.625605932531471e-06	1.8000999261857942e-05	2.118363590852823e-05	5.48435709788464e-05	0.00031929093529470265	6.5105709836643655e-06	1.0113911912412732e-06	2.697366289794445e-05	0.0011783511145040393	2.7232110824115807e-06	0.00165777956135571	0.0014605015749111772	1.0316689440514892e-05	9.600455541658448e-07	1.3384437806962524e-06	0.00014210490917321295	5.4678395827068016e-05
SMS	0.0002988284395541996	0.000856150989420712	0.0004241920541971922	0.0010128823341801763	0.00010926768300123513	0.00038454754394479096	0.00014278689923230559	7.731570076430216e-05	0.0005124108865857124	0.0009533991105854511	8.493388304486871e-05	0.00037658069049939513	0.000125535560073331	6.535775173688307e-05	0.00015669837011955678	0.00012164809595560655	0.0002169080835301429	0.00021795464272145182	6.859250424895436e-05
SMTN	1.2119174243707675e-05	7.640929652552586e-06	3.188152186339721e-05	0.00019689668260980397	8.734683797229081e-05	0.0009103586780838668	0.0004535344196483493	0.0001077790220733732	2.555781065893825e-05	3.326269506942481e-05	0.0007092758896760643	3.654012289189268e-06	0.0002499585098121315	0.0006934705888852477	4.319177241995931e-05	0.00042198397568427026	6.334407953545451e-05	0.00026188421179540455	0.00011726243246812373
SMYD3	0.0003852687659673393	0.0002656534779816866	0.0002284314250573516	0.00024482831940986216	0.0001705998438410461	0.0001057258850778453	0.0005743587389588356	0.00021639821352437139	3.358912363182753e-05	0.00015444359451066703	0.0001793066185200587	0.0002623695763759315	9.619332558941096e-05	0.0003869511710945517	0.0026892588939517736	9.388398029841483e-05	0.00013907230459153652	0.00010993513569701463	0.0005880146054551005
SNCG	8.251982990259421e-07	7.902019660832593e-07	6.265904630708974e-07	1.2533625522337388e-05	4.5131797378417104e-05	9.360165677207988e-06	2.926132083302946e-06	2.2488602553494275e-06	4.3844136143889045e-07	2.478957139828708e-05	0.0006051791715435684	9.552549045110936e-07	5.494969445862807e-05	1.0008282060880447e-06	2.923897682194365e-06	0.0008495604852214456	9.672172609498375e-07	0.004115911666303873	5.299284111970337e-06
SNHG12	0.0007812195690348744	0.0005167839699424803	0.0005163484020158648	0.00010542094969423488	0.00012994525604881346	0.00018817515228874981	0.0001300034491578117	0.000225585259613581	0.0003167654504068196	0.0001754148688632995	8.514719957020134e-05	0.0011157498229295015	0.00022768146300222725	0.00014825914695393294	0.00018105166964232922	8.531139610568061e-05	0.0006852774531580508	0.0002381413651164621	0.0007976387860253453
SNHG18	9.87080738923396e-07	3.1448539061784686e-07	3.854953547488549e-07	1.8881224605138414e-05	1.649952173465863e-05	0.000670426117721945	0.0012608692049980164	3.4457309538993286e-06	8.750528195378138e-07	0.00034247926669195294	0.0005525805754587054	4.842426278628409e-06	0.000483738724142313	0.0010778362629935145	1.7754031432559714e-05	5.931544819759438e-07	2.0390991721797036e-06	0.00017892308824229985	9.7399388323538e-05
SNHG8	0.0004193743225187063	0.00046859198482707143	0.0003408761403989047	0.00022579877986572683	0.00021176741574890912	0.00022758732666261494	0.0002100732090184465	0.00047075640759430826	0.00015588999667670578	0.0017947799060493708	0.0001560762757435441	0.0012467758497223258	0.0005724026123061776	6.542869959957898e-05	0.0006926452042534947	0.00023201046860776842	0.0009626083192415535	0.0004577812214847654	0.0007904081139713526
SNHG9	0.0005723896902054548	0.00028195654158480465	0.00038344712811522186	0.00029114363132975996	0.00017335456504952163	8.952369535109028e-05	0.00012652180157601833	0.0003623241209425032	8.45359536469914e-05	0.00040631176671013236	0.0002228482044301927	0.0008146840264089406	0.0003101665060967207	0.00017466080316808075	0.00018497709243092686	0.0001630690967431292	0.00041527379653416574	0.0001404723443556577	0.0022146941628307104
SNRPB	0.0007757184794172645	0.0011573134688660502	0.001217375393025577	0.0012384172296151519	0.0004909373237751424	0.0004702440928667784	0.0003123767382930964	0.0002200535382144153	0.0003566080122254789	0.0007681867573410273	0.0002561948786024004	0.0007525839610025287	0.00014510369510389864	0.00015656517643947154	0.00015111203538253903	0.00027097659767605364	0.0005690634134225547	0.00046629103599116206	3.508085137582384e-05
SNRPD1	0.0003930990060325712	0.0009032533853314817	0.0011355213355273008	0.0012659351341426373	0.00029404499218799174	0.0007228393806144595	0.00050257338443771	0.00029365558293648064	0.0003880186704918742	0.0010344072943553329	0.00030401593539863825	0.0006648603593930602	0.0002613956166896969	0.0001552196772536263	0.00026362910284660757	0.00029705552151426673	0.0005145909963175654	0.0003910087689291686	5.722329660784453e-05
SNRPE	0.00042380078230053186	0.0005751899443566799	0.0005498834070749581	0.0012217304902151227	0.00019867504306603223	0.0005360018112696707	0.00044975514174439013	0.00019279295520391315	0.00023974187206476927	0.0015301088569685817	0.00023154098016675562	0.0004846763622481376	0.0003397541877347976	0.00015271297888830304	0.00018402912246529013	0.00023259255976881832	0.0003379408153705299	0.0005104879382997751	2.8583075618371367e-05
SNRPG	0.0007795213023200631	0.0012671180302277207	0.0012435769895091653	0.0017430445877835155	0.0002649475063662976	0.0007842180202715099	0.0008329741540364921	0.00047993010957725346	0.0004853435675613582	0.0013510823482647538	0.000265283219050616	0.000763783638831228	0.00023615304962731898	0.0002231755934190005	0.00038289072108455	0.0003946899378206581	0.0005508901085704565	0.00040253959014080465	6.728044536430389e-05
SNX10	0.0004871912533417344	0.0003241004596929997	0.0005194004043005407	0.00016588321886956692	2.9918155632913113e-05	1.4327148164738901e-05	3.577658935682848e-05	1.2914631042804103e-05	0.000941417645663023	0.00020975978986825794	5.123160349285172e-07	0.0001608679594937712	8.873832484823652e-06	1.0406334695289843e-05	0.00012607646931428462	1.4351515346788801e-05	0.0007122592069208622	1.7930669855559245e-05	4.818128581973724e-05
SNX2	0.0003253940085414797	0.00037855826667509973	0.0002798119094222784	0.00011428983270889148	0.00022341476869769394	0.00036493001971393824	0.00034233619226142764	0.0002168967912439257	0.0007224141154438257	0.0002539015549700707	0.00028681624098680913	0.00043868215288966894	0.0003396482497919351	0.0002572495141066611	0.00023244974727276713	0.0001711224322207272	0.0016649769386276603	0.00027231519925408065	0.0001901384093798697
SNX22	1.3106821825203951e-05	8.000426532817073e-06	6.9000602707092185e-06	2.9561642804765143e-05	1.4493752132693771e-05	5.156409315532073e-06	3.397850741748698e-05	3.75387717213016e-05	1.1797697879956104e-05	0.00013112013402860612	6.67232313844579e-07	3.9446358641725965e-06	3.192172471244703e-06	6.5136432567669544e-06	8.181428370335198e-07	5.630753094010288e-06	0.0014152079820632935	4.5018263335805386e-05	1.485756655483783e-07
SNX29	0.0002946256136056036	0.0001673299411777407	0.00020698350272141397	3.415946048335172e-05	7.088780694175512e-05	8.574153616791591e-05	0.00011240115418331698	0.00024624186335131526	0.00039077294059097767	2.5591871235519648e-05	0.0001251017820322886	0.0002946116728708148	0.0003760308027267456	0.0005933464854024351	0.0009085670462809503	0.0001660511625232175	0.0008258593152277172	3.9468555769417435e-05	0.00023970103939063847
SNX3	0.0007310385699383914	0.0008239384042099118	0.0008507961756549776	0.00048727233661338687	0.000663500395603478	0.0009799388935789466	0.000998971750959754	0.0005572562222369015	0.0007834314601495862	0.0007385229109786451	0.0004908875562250614	0.0006969390087760985	0.0006704662228003144	0.0003727200091816485	0.0006711470778100193	0.0008140500285662711	0.0014206682099029422	0.0007206916925497353	0.00012998947931919247
SNX5	0.0005717097083106637	0.0007164832204580307	0.0006301013054326177	0.0005030477768741548	0.00031144643435254693	0.0003392523794900626	0.00027287754346616566	0.00030700661591254175	0.00047076091868802905	0.00041793182026594877	0.0001517177006462589	0.0005011718021705747	0.0003949576348531991	0.00018525528139434755	0.0006838974659331143	0.0002137025585398078	0.0006562704220414162	0.0002924677392002195	0.00015134426939766854
SOAT1	0.0003162545326631516	0.00026584480656310916	0.0003512287512421608	4.815147985937074e-05	7.042445213301107e-05	0.00025896631996147335	0.0001247659238288179	6.138072058092803e-05	0.0005612350068986416	2.608618524391204e-05	5.324880112311803e-05	0.00030085729667916894	0.00013920241326559335	0.0002182527823606506	7.016312156338245e-05	0.00011619844008237123	0.00013303555897437036	0.0001306872582063079	1.5431618521688506e-05
SOCS2	9.86241502687335e-05	0.0001907099358504638	4.5673499698750675e-05	4.4601089030038565e-05	7.021541387075558e-05	0.0024120397865772247	5.1753879233729094e-05	1.886491554614622e-05	1.7205369658768177e-05	4.2073017539223656e-05	6.33155505056493e-05	7.60529437684454e-05	0.0002473505446687341	6.458639109041542e-05	0.0001942390954354778	0.000597236561588943	1.0051914614450652e-05	0.00018592303968034685	0.00043191571603529155
SOD1	0.0007700741407461464	0.0023237864952534437	0.0016173541080206633	0.0010313563980162144	0.0002504514704924077	0.0005114289233461022	0.0007904391386546195	0.00026928033912554383	0.0003093430132139474	0.0014085927978157997	0.0004746544291265309	0.0012087052455171943	0.0006386050954461098	0.00022021180484443903	0.0005520914564840496	0.0003108841774519533	0.0005347346886992455	0.0010087944101542234	0.00024762804969213903
SOD2	0.0001015921079670079	0.0001261907018488273	8.696226723259315e-05	0.00012008290650555864	0.00010150652815354988	0.0003489771333988756	0.00037896589492447674	9.867299377219751e-05	0.0010412659030407667	0.00024684835807420313	0.00018317694775760174	0.00020605148165486753	0.0005432200850918889	0.00017575967649463564	8.765027450863272e-05	0.00010965956607833505	9.297840733779594e-05	0.000214882951695472	3.3264550438616425e-05
SOD3	2.43383306042233e-06	2.2320643893181114e-06	2.7735800358641427e-06	0.00010104583634529263	1.8339338566875085e-05	0.0001380207686452195	0.00033142833854071796	5.815499662276125e-06	1.28911472074833e-06	7.71761333453469e-05	0.0021365981083363295	1.7900907778312103e-06	0.0015909369103610516	3.2889056456042454e-05	7.550560894742375e-06	1.165772118838504e-06	1.3362600839172956e-06	0.00021738262148573995	9.854065865511075e-06
SORBS1	5.499875896930462e-06	3.008640533153084e-06	7.12689507054165e-06	9.621940989745781e-05	1.1432519386289641e-05	4.3515319703146815e-05	0.00012872894876636565	1.5526018614764325e-05	2.3425204744853545e-06	0.0003363330033607781	0.0005843219696544111	2.9195339266152587e-06	0.00013030183617956936	0.0008354384335689247	0.00018152125994674861	0.00011903655831702054	4.397031148073438e-07	0.0016696382081136107	0.0009802945423871279
SORBS2	2.7032674552174285e-06	1.1956200296481256e-06	1.02546857760899e-06	0.00018410816846881062	5.682038317900151e-05	1.737496131681837e-05	1.2070454431523103e-05	1.3724301425099839e-05	5.250028038972232e-07	0.0002738931798376143	0.000970119726844132	1.930482540046796e-06	9.526547728455625e-06	4.965047264704481e-05	8.598406566306949e-06	0.0004225734737701714	1.2047020163663547e-06	0.0008004429400898516	0.0002767523401416838
SORBS3	8.191641245502979e-05	2.703831523831468e-05	3.0696301109855995e-05	0.00010965838737320155	0.00012549868552014232	0.0004801590694114566	0.0010157934157177806	5.785668327007443e-05	0.00025442286278121173	0.0004460439376998693	0.0014860602095723152	0.00041826392407529056	0.0008983221487142146	0.0006019962020218372	0.00010118130740011111	0.00047704720054753125	4.443808938958682e-05	0.0005872155888937414	0.00037189049180597067
SORD	2.3558557586511597e-05	0.00011684341006912291	7.65044242143631e-05	0.0013482299400493503	2.1953988834866323e-05	0.000545114278793335	2.5914181605912745e-05	3.191599535057321e-05	0.00010580317029962316	0.001694345846772194	2.229464371339418e-05	6.433844100683928e-05	5.0541530072223395e-05	4.669756526709534e-05	5.73986217204947e-05	3.191256109857932e-05	4.900350177194923e-05	6.534342537634075e-05	0.00014443280815612525
SORL1	0.0006589370314031839	0.00028090120758861303	5.915743895457126e-05	5.293798312777653e-05	3.383804869372398e-05	1.0407453373773023e-05	2.117940766765969e-06	3.890152584062889e-06	0.0004959005163982511	3.266601561335847e-05	1.748523209244013e-05	0.0011194985127076507	8.758923286222853e-06	1.6052111959652393e-06	1.7309346731053665e-05	4.788518594978086e-07	0.00014998398546595126	2.8037895390298218e-05	0.0003774694341700524
SORT1	1.2992125448363367e-05	5.69926896787365e-06	9.269060683436692e-06	0.00078227324411273	2.6051740860566497e-05	0.00010972579912049696	8.032294863369316e-05	1.265945229533827e-05	0.0003857178962789476	0.0002436614449834451	0.0009785128058865666	4.941407951264409e-06	4.719479875348043e-06	0.0004826264048460871	0.0001651970815146342	0.0002028814924415201	1.4557200302078854e-05	0.00010442877101013437	0.0008004200644791126
SOX17	2.2337196980970475e-07	1.759798351486097e-07	1.577949433340109e-07	7.70565264929246e-08	0.00010910743731074035	1.0154097935810569e-06	2.8771623306056426e-07	4.75939543775894e-07	4.1358012481396145e-07	1.837023972939278e-07	1.591849922988331e-07	2.7496653842717933e-07	2.337390583306842e-07	1.9236789228216367e-07	4.5171825036049995e-07	0.0012675273464992642	2.7272713509773894e-07	8.096177225525025e-06	3.059898290302954e-08
SOX18	2.3249694436344726e-07	4.118036542877235e-07	4.113562113161606e-07	1.992863900568409e-07	0.00012856785906478763	1.5314906249841442e-06	2.6179536689596716e-06	5.928668542765081e-07	2.58073981740381e-07	5.604238708656339e-07	1.12241343686037e-06	1.114138399316289e-07	1.2281076351428055e-06	1.1376384918548865e-06	4.868635187449399e-06	0.0020546752493828535	2.1422502527457254e-07	1.5222732145048212e-05	4.312173729204005e-08
SOX4	5.312404391588643e-05	0.00020790149574168026	3.893478788086213e-05	0.0005203370819799602	8.434313349425793e-05	0.0008465044666081667	0.0005743608344346285	1.601081203261856e-05	5.745326780015603e-05	0.0008675701101310551	0.0002887171576730907	1.1156697837577667e-05	0.00037490492104552686	0.0007296090479940176	0.0009169669356197119	0.0005857899086549878	5.59352120035328e-05	0.00022271936177276075	0.0009661332005634904
