Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
MARCKSL1	0.00013088181731291115	4.860466287937015e-05	0.00011535138764884323	0.00011635444388957694	6.328853487502784e-05	9.005150059238076e-05	4.375940625322983e-05	7.518117490690202e-05	0.0005855553317815065	6.851249054307118e-05	6.663650856353343e-05	0.006657877936959267	9.601280180504546e-05	0.00013716137618757784	1.9872127268172335e-06	0.00013941134966444224	0.000562109868042171	0.000392033631214872	0.00014378961350303143	0.0001047283731168136	8.19019041955471e-05	0.00011749958503060043	3.588886102079414e-05	0.0018656960455700755	0.0001034871966112405	0.000153257031342946	6.357419624691829e-05	0.0005424636765383184	7.71441773395054e-05	3.287104846094735e-05	0.00031740395934320986	0.00013246147136669606
MARCO	8.396983730563079e-07	6.802635255098721e-08	3.928099090444448e-07	1.0283885387707414e-07	1.1240592812100658e-06	0.0009117693407461047	1.3282938198244665e-06	4.6437733658422076e-07	2.313207403403794e-08	6.979485789315731e-08	4.1187524857377866e-07	4.0984596694215725e-07	6.283055142830563e-08	1.954545268745278e-06	4.8377501116192434e-08	4.741087650472764e-06	1.0735013766804968e-08	4.096908412520861e-08	7.780103260301985e-06	2.165710384360864e-06	1.642791147560274e-07	4.1039385223484715e-08	7.832506980776088e-07	1.7869759176392108e-05	8.204079193774305e-08	4.178740255156299e-06	7.2632224146218505e-06	8.463464951091737e-08	3.390878191567026e-06	4.844342242904531e-07	2.349084837760529e-07	3.6654924429058156e-07
MARK1	3.1273310696633416e-07	2.7642289524010266e-07	1.3075878086965531e-06	8.213409046220477e-07	3.5752650546783116e-06	1.2456000320071325e-07	5.953853815299226e-06	3.416398385525099e-06	7.87237786425976e-06	0.00012861074355896562	9.109224663461646e-08	3.010191676366958e-06	9.637676703277975e-05	7.097559773683315e-06	1.5952829812704294e-07	1.7926216969499364e-05	4.13912266594707e-06	5.2978166422690265e-06	5.835976844537072e-05	0.055272091180086136	0.0001822555932449177	0.0006528125377371907	3.2277810078085167e-06	2.2967221866565524e-06	8.088405593298376e-06	4.850724053540034e-07	2.5410678063053638e-05	6.148353349999525e-06	1.3647764717461541e-05	3.939484031434404e-06	3.3115768474090146e-06	9.211536422526478e-08
MARVELD1	1.7917434888659045e-05	4.8185479499807116e-06	1.4218338037608191e-05	8.173162314051297e-06	0.0002977867843583226	0.00013530621072277427	2.3567314201500267e-05	1.8396720406599343e-05	0.00010316784755559638	0.0016869290266186	5.163000196262146e-07	1.800697464204859e-05	9.32224647840485e-05	2.8708509489661083e-05	1.5191251804935746e-05	6.243710231501609e-05	5.2689727453980595e-05	2.802741221330507e-07	0.0002710219705477357	0.00011489332973724231	0.0002664005442056805	0.00027928806957788765	1.1431284292484634e-05	1.602444172021933e-05	7.821812687325291e-06	2.6013256501755677e-05	7.072991138556972e-05	0.00030739689827896655	2.597583988972474e-05	4.977886055712588e-05	4.475165769690648e-05	6.735615443176357e-07
MAST4	1.2174263247288764e-05	0.0008031166507862508	0.00064426613971591	1.314491601078771e-05	1.8165270375902764e-05	3.947870482079452e-06	0.00028172763995826244	0.00018079570145346224	0.00031310407212004066	0.00012016688560834154	0.00014202739112079144	4.9555743316886947e-05	0.00010361582098994404	1.2333239283179864e-05	0.0008787456899881363	1.4782456673856359e-05	4.040827843709849e-05	5.63233406865038e-05	0.00013692909851670265	7.807672227500007e-05	0.000140148084028624	0.0001008686886052601	9.106037759920582e-05	6.82379468344152e-05	0.000919875456020236	7.93621366028674e-05	5.9646536101354286e-05	4.690295463660732e-05	1.123235506383935e-05	8.048842573771253e-05	0.0024790402967482805	0.0001042562653310597
MASTL	0.00026796519523486495	0.0001374704297631979	0.0004070312133990228	2.046056579274591e-05	2.1822639610036276e-05	9.4221206381917e-05	0.0002084802690660581	2.654410081959213e-06	6.378594844136387e-05	5.4261370678432286e-05	4.797336441697553e-05	0.0002618338621687144	1.032235195452813e-05	2.3780065021128394e-05	2.713872845561127e-06	1.1600927791732829e-05	2.806421252898872e-05	8.205597259802744e-05	2.2127709598862566e-05	6.75969158692169e-06	1.2866258657595608e-05	2.9680104489671066e-05	2.627153889989131e-06	4.762062962981872e-05	3.846524850814603e-05	0.0011667280923575163	2.000961103476584e-05	1.3785484952677507e-05	1.648960096645169e-05	1.6799501736386446e-06	6.382707215379924e-05	8.54629761306569e-05
MATN2	1.7447509890189394e-06	5.164758476894349e-06	5.515810698852874e-06	3.571473143892945e-07	2.648920599312987e-06	7.527198135903745e-07	3.2741409086156636e-06	2.3437219169863965e-06	0.0008279710309579968	1.6608473742962815e-05	2.880356646528526e-07	1.7708089217194356e-05	0.0007386734941974282	4.79131767860963e-06	2.6352992676947906e-07	3.453449971857481e-05	4.0112649912771303e-07	1.4034570483545394e-07	2.1830517653143033e-05	1.4417424608836882e-05	0.002763395896181464	2.0768360627698712e-05	3.45662760992127e-06	4.177644314040663e-06	0.00020004785619676113	3.000548531417735e-06	1.8741067833616398e-05	7.2983170866791625e-06	6.794102318963269e-06	1.956320193130523e-05	1.464805677642289e-06	8.278443601739127e-07
MBD4	0.0008669404196552932	0.0003358332614880055	0.0012549153761938214	0.00024868431501090527	0.0005289906985126436	0.0002975969109684229	0.000713092740625143	0.0006074584671296179	0.0001933150051627308	0.0002253904822282493	0.00043573000584729016	0.00011560236453078687	0.0002625405613798648	0.00022102522780187428	0.00017960961849894375	0.00016452273121103644	0.00017207843484357	0.0009366538724862039	0.00015234573220368475	0.00014670328528154641	0.0002813759201671928	0.00017223411123268306	0.00020184714230708778	0.0002435466885799542	0.00028825883055105805	0.0003475958073977381	9.690561273600906e-05	0.00017543237481731921	0.0001605686265975237	0.00020196726836729795	0.00041089250589720905	0.0004191000771243125
MBOAT2	1.1180883120687213e-05	9.72211728367256e-06	0.000393242749851197	3.0902226626494667e-06	5.223077459959313e-05	1.4869972801534459e-05	2.6405188691569492e-05	9.472222882322967e-05	8.976447861641645e-05	0.0004163399862591177	8.999694728117902e-06	0.0004436746530700475	3.948973972001113e-05	8.921443622966763e-06	6.023012701916741e-06	9.769657481228933e-06	2.4958815629361197e-05	1.9951778540416854e-06	3.017072413058486e-05	9.773291822057217e-05	5.017644798499532e-05	4.6506022044923156e-05	3.6636942240875214e-05	0.0005593446549028158	9.706287528388202e-05	0.0001042234362103045	1.608525235496927e-05	3.181208739988506e-05	1.7320400729659013e-05	5.80531959712971e-05	0.0015040398575365543	1.873258952400647e-05
MBOAT7	0.00014573684893548489	0.0009674190077930689	0.0002749008999671787	0.00011579643614822999	2.418675649096258e-05	0.000387458159821108	0.0001710367650957778	0.00027590786339715123	0.00021282881789375097	0.00014765335072297603	0.0001924193638842553	0.0004713027738034725	0.00015587193774990737	0.00015041926235426217	0.0011910332832485437	0.00020050843886565417	8.41310466057621e-05	8.514938235748559e-05	0.000133785157231614	6.834378291387111e-05	0.00033566573983989656	0.00028043665224686265	3.252069654990919e-05	0.00020289034000597894	0.0001652974751777947	0.00012676799087785184	9.585858060745522e-05	5.917330418014899e-05	1.8916760382126085e-05	0.0003628311969805509	0.0005346086691133678	0.00026479936786927283
MCAM	2.128506821463816e-06	8.720077312318608e-05	4.016431557829492e-05	5.738781396757986e-07	1.6690568372723646e-05	8.276597895928717e-07	2.097581818816252e-05	2.102302278217394e-05	0.0009623565129004419	5.84646659262944e-06	2.8280810511205345e-06	9.166937161353417e-06	1.9330641407577787e-06	1.6407802831963636e-05	5.114252985549683e-07	2.0811519789276645e-05	3.7631912164215464e-06	4.050377526709781e-07	0.00013910935376770794	3.261944220867008e-05	0.00040287102456204593	0.0024803003761917353	5.231458544585621e-06	9.042560122907162e-06	0.0005291322595439851	1.1245048881391995e-05	8.601166337030008e-05	1.4358054613694549e-05	2.3164386220742017e-05	1.6788460925454274e-05	3.06291281049198e-06	5.110774509375915e-06
MCCC2	0.00047995036584325135	0.0007262043072842062	0.0006519118323922157	0.0002730569976847619	0.00020698795560747385	8.731273555895314e-05	8.168646309059113e-05	0.000537464686203748	0.00016801050514914095	0.00011286162043688819	0.00027698196936398745	0.000215028747334145	0.00011754278966691345	5.827066343044862e-05	0.00012248869461473078	0.00013490812852978706	0.00030479783890768886	0.0002240991307189688	8.361370419152081e-05	0.00019701225392054766	0.00011778825137298554	4.683722727349959e-05	0.00019698648247867823	0.0003648616839200258	0.00014738287427462637	0.0001681351277511567	0.00014516177179757506	3.135127917630598e-05	3.6566842027241364e-05	3.713116893777624e-05	0.0015885882312431931	0.0002875040518119931
MCEMP1	7.287044212489491e-08	6.36037924550692e-08	2.235184979326732e-07	1.0439077868795721e-07	1.1394346302040503e-06	0.0008470897446386516	1.3587783769253292e-06	4.5043671548228303e-07	2.348773442406582e-08	1.4729279129710449e-08	1.9451936950076743e-08	4.1353075630468084e-07	6.303573485411107e-08	1.9872752545779804e-06	5.114576850928643e-08	4.575663751893444e-06	1.0706023623185956e-08	3.665848780087799e-08	7.637555427209008e-06	2.309019919266575e-06	1.666432183355937e-07	4.161072908459573e-08	7.289307859537075e-07	9.324632621598994e-09	7.616765884677079e-08	3.208342036487011e-08	7.357956747000571e-06	6.29894927328678e-08	3.5269670206616865e-06	4.873224952461896e-07	3.0082525359631518e-09	1.824721707066601e-08
MCF2L	0.00016877932648640126	9.39136680244701e-06	1.9275736121926457e-05	3.4826568935386604e-06	9.098339432966895e-06	2.3055083602230297e-06	1.3978259630675893e-05	9.615814633434638e-05	0.0010140786180272698	1.3402993772615446e-06	4.601635737344623e-06	6.307980220299214e-05	2.953333023469895e-06	3.1046165531734005e-05	3.546139453192154e-07	2.4243230654974468e-05	2.9818340408382937e-05	9.681900337454863e-06	2.3894841433502734e-05	5.379429421736859e-05	2.707681960600894e-05	2.159249925171025e-05	4.38362894783495e-06	5.646884164889343e-05	0.0019163730321452022	5.4979982451186515e-06	2.4818764359224588e-05	9.690583283372689e-06	7.453109446942108e-06	1.408237153555092e-06	0.0006357191596180201	3.9460988773498684e-05
MCL1	0.0010401195613667369	0.0013092074077576399	0.001872616121545434	0.0009543118649162352	0.0009545517386868596	0.00074966304237023	0.001151353819295764	0.0008882238762453198	0.00018545472994446754	0.00021724533871747553	0.0012486440828070045	0.0010614462662488222	0.0005392971215769649	0.0005651395185850561	0.00037847398198209703	0.00026998601970262825	0.00028935910086147487	0.0005153216188773513	0.0004194847715552896	0.0001227876782650128	0.0005375618929974735	0.00023832138685975224	0.0004981337115168571	0.0001830568362493068	0.00023468122526537627	0.000194447478861548	0.00019819612498395145	0.00010001556074712425	0.0002565964823588729	0.0003029310319107026	0.0011899706441909075	0.0010407015215605497
MCM10	1.0592689392296961e-07	1.1713921566069985e-07	5.259910835775372e-07	1.84653941914803e-07	1.5074741668286151e-06	3.6636188838201633e-07	2.3859809061832493e-06	6.774448593205307e-07	1.1107924535735947e-07	1.7107575800423547e-08	2.9696159344894113e-06	4.980324774805922e-07	1.1038410718811065e-07	2.448815848765662e-06	6.803128371757339e-08	5.530142516363412e-06	1.337847663762659e-07	7.822986702876733e-08	3.176680547767319e-05	3.805898359132698e-06	2.0807485157092742e-07	5.3116335038794205e-05	1.090402065528906e-06	5.886344638383889e-07	2.113501977873966e-07	0.0016363734612241387	1.1655547496047802e-05	2.925412445620168e-07	4.249351604812546e-06	2.340215814911062e-06	2.914021557387514e-08	3.5327533964846225e-07
MCM2	1.161390173365362e-05	7.48079182812944e-05	2.3346681700786576e-05	1.5722676835139282e-05	1.3086088074487634e-05	4.4278120185481384e-05	8.711375267012045e-05	1.1672279470076319e-05	6.972257324378006e-06	3.084602576564066e-05	0.00010957683116430417	2.361943006690126e-05	8.444475679425523e-05	5.511219114850974e-06	1.0635541912051849e-05	9.71221652434906e-06	4.742203600471839e-05	0.00011938594252569601	3.443144305492751e-05	1.2792002053174656e-05	0.00010092235606862232	2.6937990696751513e-05	3.013865352841094e-06	0.0002760550705716014	2.032129850704223e-05	0.0018417921382933855	1.165755747933872e-05	4.6213237510528415e-05	3.487082722131163e-05	2.1205838493187912e-05	3.462992754066363e-05	9.213426528731361e-05
MCM3	0.00034188025165349245	0.00045744667295366526	0.0010001632617786527	4.4623880967264995e-05	6.0153040976729244e-05	9.753615449881181e-05	0.000186783101526089	0.00012101371976314113	0.0003264733823016286	8.284786599688232e-05	0.0003770013281609863	6.84797196299769e-05	0.00014187692431733012	8.382330270251259e-05	0.00011909146269317716	0.00013818996376357973	8.471545152133331e-05	0.0002619767910800874	0.0003401788999326527	0.00043025927152484655	0.0003666149568744004	0.0002665668725967407	2.6651476218830794e-05	0.0001738899591146037	0.00017824694805312902	0.0012968732044100761	4.818120942218229e-05	5.6588371080579236e-05	6.436424155253917e-05	1.7229534932994284e-05	0.0001665027957642451	0.00034330462221987545
MCM4	4.2695293814176694e-05	2.4861396013875492e-05	0.00010380338062532246	1.3482098438544199e-05	1.4101861779636238e-05	2.0408706404850818e-05	3.134483995381743e-05	8.242195690399967e-06	3.578317046049051e-05	3.149332769680768e-05	6.417954864446074e-05	6.453602509282064e-06	4.671012356993742e-05	1.5118384908419102e-05	8.82123003975721e-06	1.5551866454188712e-05	7.445553637808189e-05	3.20428007398732e-05	4.987289503333159e-05	0.000236135208979249	1.6519063137820922e-05	5.029507155995816e-05	2.2815324882685672e-06	0.0005481094704009593	1.6909865735215135e-05	0.0017389499116688967	1.8910845028585754e-05	0.00017385084356646985	5.3415096772369e-06	9.426675387658179e-05	7.1929425757844e-05	4.649053516914137e-05
MCM5	0.0002776492037810385	0.0004002685600426048	0.00041057553607970476	0.00011762721260311082	0.00013316325203049928	0.00024694669991731644	0.00011636828276095912	9.094165579881519e-05	8.546217577531934e-05	3.273596303188242e-05	0.0005127277108840644	0.0015303322579711676	4.988045111531392e-05	0.00011440311936894432	4.34922258136794e-05	5.40285327588208e-05	0.00012637847976293415	0.0007091383449733257	0.0003604213707149029	0.00013643031707033515	0.0002034860081039369	7.367401849478483e-05	2.272984966111835e-05	9.983951167669147e-05	0.0002186570200137794	0.0012046025367453694	6.681591185042635e-05	5.653251355397515e-05	0.00028516759630292654	2.205000419053249e-05	3.3409454772481695e-05	0.0003175007877871394
MCM6	6.0817230405518785e-05	0.0001895507739391178	0.0007017070311121643	4.3202093365835026e-05	1.5753979823784903e-05	4.503397940425202e-05	4.5510256313718855e-05	4.468013139558025e-05	0.00011404285032767802	0.00014519081742037088	0.0004330629308242351	3.2745650969445705e-05	0.00012255679757799953	3.7239889934426174e-05	3.0759485525777563e-05	0.00013918394688516855	3.50581067323219e-05	9.388496255269274e-05	0.000100821336673107	0.0001007510581985116	0.00010629957978380844	0.00013226190640125424	2.0465222405618988e-05	7.845208892831579e-05	1.24971065815771e-05	0.0009480440057814121	3.0852486816002056e-05	0.0002126390318153426	3.6448043829295784e-05	8.676268043927848e-05	4.9031728849513456e-05	0.00024150317767634988
MCM7	0.0004047960974276066	0.0002430339518468827	0.0005073889042250812	4.322370295994915e-05	0.0001925842370837927	8.53143646963872e-05	0.0002850334858521819	0.00020554648654069752	0.00013390790263656527	0.00012929050717502832	0.0002830777957569808	0.00019794079707935452	0.00020612058870028704	4.1478066123090684e-05	0.00010372391261626035	4.3207361159147695e-05	0.00011651372187770903	0.00025704875588417053	5.8462610468268394e-05	0.0002003476838581264	0.0004631000629160553	0.00018199610349256545	1.908531521621626e-05	0.00019536796025931835	0.00028603358077816665	0.001971490914002061	5.366392360883765e-05	0.0001076925836969167	3.0547980713890865e-05	4.460632044356316e-05	0.00023828398843761533	0.0003130438271909952
MCOLN1	0.00029009152785874903	0.0002604020410217345	0.0001586807193234563	0.00018049153732135892	8.65422553033568e-05	0.0008927033632062376	0.0001358569716103375	4.5204600610304624e-05	0.0002690669789444655	0.0003014930116478354	0.00016704038716852665	3.945458956877701e-05	0.0002863300032913685	0.00026287295622751117	2.838808904925827e-05	0.0001001751734293066	0.0001308571663685143	6.287871656240895e-05	0.00014799153723288327	3.619749259087257e-05	0.00017359013145323843	0.000214340616366826	5.631809472106397e-05	0.00013328580826055259	0.00038257925189100206	6.703800318064168e-05	0.0002936598611995578	6.267191201914102e-05	2.5085331799346022e-05	0.0002787719713523984	0.0002939914702437818	0.00019936735043302178
