Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
ADAM8	3.3698736388032557e-06	0.000546092283912003	6.585234950762242e-05	0.0010319192660972476	0.0005654433625750244	1.686133873590734e-05	6.595545710297301e-05	0.00015341219841502607	9.147827881861303e-07	0.00017546293383929878	0.00040778095717541873	0.0002443518314976245	0.00022743539011571556	3.3511735182401026e-06	6.572660822712351e-06	2.3086665805749362e-06	0.0010346894850954413	0.0003126216761302203	4.351221832621377e-06	4.556868952931836e-05	9.652251264924416e-07	2.473609811204369e-06
ADAMDEC1	4.8933557081909385e-06	2.499943150269246e-07	1.4446767409026506e-06	1.1734336879953844e-07	7.087091802304712e-08	1.510095160028868e-08	2.3920229352825118e-08	2.661797395830945e-07	1.7674329910732922e-06	7.068231298035244e-07	1.1514715652083396e-06	0.0004512940940912813	6.00072780798655e-06	6.552614877364249e-07	3.9829305933380965e-06	1.2005552889604587e-06	0.0007467089453712106	4.600417014444247e-05	2.479802674315579e-07	4.913385964755435e-07	1.4226014172891155e-05	1.5115398355192156e-07
ADAMTS1	0.0005764738889411092	1.1314943549223244e-05	4.830913553632854e-07	6.200960797286825e-06	2.92880440611043e-06	7.864745725782996e-07	2.0736515580210835e-05	2.616279459743964e-07	0.00045790939475409687	3.3000622352119535e-05	3.3185511938427226e-07	2.2331914806272835e-07	1.0066434697364457e-05	0.000345213629771024	1.8672315491130576e-05	0.000909695343580097	8.076021913439035e-07	2.0245887810688146e-07	0.00023990093905013055	5.004372951589175e-07	2.0654995751101524e-05	3.391587142687058e-06
ADAMTS10	0.0005995488609187305	8.315317973028868e-05	2.1080935766804032e-05	5.703965143766254e-05	8.237846486736089e-05	4.591644483298296e-06	3.824703526333906e-05	3.10880750475917e-05	0.0002407664869679138	0.0015840667765587568	2.4870840206858702e-05	3.327948797959834e-05	0.00021094796829856932	0.0001275944960070774	0.00039639530587010086	0.0003488861257210374	8.817180969344918e-06	2.668527031346457e-06	6.123603088781238e-05	2.5136944259429583e-06	4.8493879148736596e-05	3.2541065593250096e-05
ADAMTS12	0.0008850282174535096	9.746200930749183e-07	1.4096752920522704e-06	4.65912137315172e-07	4.364455321592686e-07	4.5394494918582495e-06	9.893492460832931e-06	3.5489301808411255e-07	2.1314028344932012e-05	2.9916027415310964e-05	9.369198892272834e-07	3.167544662119326e-07	2.2734448066330515e-05	0.0006087154615670443	0.0014943135902285576	5.051978178016725e-07	3.144348568184796e-07	3.1672863087806036e-07	1.3139720067556482e-06	8.332240213348996e-07	0.000121347198728472	4.838244649363332e-07
ADAMTS2	0.0003817593096755445	1.039075073094864e-06	1.3576755009125918e-06	2.4074256543826777e-06	6.86090572799003e-07	5.934846285526874e-07	2.814320509969548e-07	9.29584700770647e-07	0.00010657576058292761	3.945846765418537e-05	2.2206781977729406e-06	4.874551450484432e-06	2.523592411307618e-05	0.00017695181304588914	0.001826667576096952	1.950040626752525e-07	2.4171606582967797e-06	1.1492501243992592e-06	4.962253683515883e-07	1.1452225407992955e-06	0.0006240020738914609	7.6118735705676954e-06
ADAMTS4	0.0013211291516199708	1.7133632354671136e-05	0.00011016819189535454	6.622581622650614e-06	2.032981001320877e-06	1.2246415280969813e-05	1.3095053873257712e-05	2.742023923474335e-07	8.274413994513452e-05	7.627266313647851e-05	4.6704676606168505e-06	5.386204065871425e-06	1.4603684576286469e-05	3.1521707569481805e-05	0.00040997363976202905	0.0006737615913152695	5.506570232682861e-06	1.2654730198846664e-05	0.00011708665988408029	6.302190740825608e-06	0.00010370435484219342	1.4916651707608253e-05
ADAMTS9	0.0004624580906238407	2.740713682669593e-07	1.3535537846109946e-06	1.0445739206943472e-07	9.191111161044319e-08	2.5886265575536527e-08	3.094748535659164e-06	2.3788641101418762e-07	7.871963316574693e-05	1.3022601706325077e-05	9.660217159535023e-08	1.7130106755303132e-07	8.452578185824677e-06	2.8831160307163373e-05	3.252779788454063e-05	0.0010832748375833035	2.2520883646848233e-07	1.8189420813996549e-07	0.00025084748631343246	3.922698681435577e-07	2.567374576756265e-05	1.6282177739412873e-06
ADAMTS9-AS2	0.001095194136723876	1.5237520756272716e-07	1.29552262251309e-07	9.656785948664037e-08	6.039329036866548e-08	1.7561472276383938e-08	5.734223122999538e-06	3.0182843602233334e-07	0.00047283730236813426	7.652200110896956e-06	1.3662511832990276e-07	1.4419033789181412e-07	9.748509000928607e-06	0.0010867404052987695	9.947768558049574e-05	0.00019115283794235438	1.4204378828708286e-07	1.6082344700407702e-07	0.0001659864792600274	4.3977624386570824e-07	1.7733553249854594e-05	2.5667361569503555e-07
ADAMTSL1	3.271486320954864e-06	2.3820645367322868e-07	1.6441420314095012e-07	1.0314960974255882e-07	8.687500496762368e-08	1.7871522572932008e-07	4.84486122331873e-07	1.707417567331504e-07	3.4289439554413548e-06	1.80783881660318e-05	3.360994469403522e-07	1.532852849095434e-07	1.1083350727858488e-05	0.00019063835497945547	0.000389714288758114	0.0009100608294829726	3.0167802833602764e-07	2.1160869323466613e-07	0.0008166421903297305	7.369193895101489e-07	7.173876656452194e-05	3.6253567259336705e-07
ADAP2	0.0010226895101368427	6.342165761452634e-06	2.997676801896887e-06	8.128952231345465e-07	6.018833119014744e-06	5.444541329779895e-06	2.0557126845233142e-05	1.2434709333319915e-06	8.84467299329117e-05	1.177662761620013e-05	1.0421583283459768e-05	0.0020309744868427515	3.388984623597935e-05	9.165937626676168e-07	3.3070841709559318e-06	4.828126293432433e-06	0.001926711411215365	0.00012475060066208243	4.5635141532329726e-07	2.8362441298668273e-05	2.7284650059300475e-06	5.711453354706464e-07
ADCY3	0.001359642599709332	4.03778140025679e-05	0.00014444018597714603	0.00036203957279212773	4.272625665180385e-05	1.3037132475801627e-06	1.1545275810931344e-05	0.00020125668379478157	0.0003318736853543669	0.000608390080742538	0.00011814320168923587	8.111754868878052e-05	8.038101805141196e-05	0.0006801050039939582	0.00016415496065746993	2.136087277904153e-05	0.0002149978099623695	0.0001690681092441082	3.2519677915843204e-05	1.3065995517536066e-05	8.005423296708614e-05	7.356111018452793e-05
ADCY4	0.0003891699598170817	1.0150425623578485e-05	3.100982894466142e-06	1.1305352927593049e-05	2.078054785670247e-05	6.554542051162571e-05	0.00016871500702109188	8.014144441403914e-06	2.0351870261947624e-05	3.3193337003467605e-05	6.333301371341804e-06	2.1211591956671327e-05	1.4116636521066539e-05	3.2186697353608906e-05	1.7575248421053402e-06	0.0020180465653538704	1.198309564642841e-05	7.457726042048307e-06	0.0011241909814998507	4.6848749661876354e-06	4.121597612538608e-06	7.332018299166521e-07
ADCY7	1.5297154050131212e-06	0.0009657245245762169	0.00010003479837905616	0.0007405969663523138	0.0002469915780238807	7.018445558060193e-07	1.1039998071282753e-06	0.00028651097090914845	1.996135324588977e-06	0.00041761851753108203	0.0002909610338974744	0.0006195027381181717	0.000266189657850191	9.891774425341282e-06	0.00026397823239676654	5.301730652718106e-06	0.0003427710907999426	0.00039917996036820114	2.080266312987078e-06	0.00011275981523795053	2.6693171093938872e-05	5.660527222062228e-06
ADCYAP1	7.563927795217751e-08	5.16046370080403e-08	4.3304122954168633e-08	2.351261763067214e-08	1.2378102098864474e-08	4.937902531310101e-09	7.165335436098985e-09	6.567464083673258e-08	1.1735685490066317e-07	3.8017921610844496e-07	4.978206646910621e-08	3.989702790363481e-08	3.2055390875029843e-06	8.593253397748413e-08	2.3338916577131386e-08	3.1535570599317e-08	5.666510816126902e-08	6.026115073609617e-08	1.128810112049905e-07	1.3304563140081882e-07	8.700512665882343e-08	4.7815312598231685e-08
ADGRA2	0.0018353969790041447	8.809408882370917e-07	3.530242054239352e-07	4.0597223005534033e-07	6.122140803199727e-07	1.7198472335167025e-07	1.2119141956645763e-06	4.899754912912613e-06	0.00019376256386749446	1.1551033821888268e-05	6.393635203494341e-07	2.7563728508539498e-06	7.552439637947828e-05	0.0017635717522352934	0.0006533385021612048	0.0002911509363912046	6.962753786865505e-07	1.0675344128685538e-06	0.00026653471286408603	2.480938746884931e-06	6.85387130943127e-05	2.3290053832170088e-06
ADGRE2	0.00027352821780368686	6.961532199056819e-05	5.973794941382948e-06	6.533270789077505e-05	1.5151274055824615e-05	1.2448791153474303e-07	9.837630386755336e-06	0.0009729642770253122	1.1255897334194742e-06	0.0005757196922786534	3.951279722969048e-06	0.001573268324136734	1.0768054380605463e-05	2.0094964838790474e-06	1.0578585715848021e-05	9.480559697294666e-07	0.0007579809753224254	0.0004217750101815909	2.1673001526778535e-07	8.741201781958807e-06	2.5383014872204512e-05	1.0450557056174148e-05
ADGRF5	0.0014934884384274483	4.91880712161219e-07	5.352763992050313e-07	7.85638007982925e-07	3.9655273553762527e-07	7.211997967715433e-07	1.590752958691155e-06	5.570075813920994e-07	5.139974382473156e-05	3.795374368564808e-06	1.0953415312542347e-06	1.880878528481844e-07	1.0135904631169979e-05	6.195950845722109e-07	3.7894949400651967e-06	0.0019320787396281958	2.053122045708733e-07	6.876647944409342e-07	0.000126558355987072	8.025835995795205e-07	3.2554673907725373e-06	2.325475634279428e-07
ADGRG1	2.416552433714969e-06	3.7957750009809388e-06	0.00021900156571064144	0.0009701823000796139	1.1112755601061508e-05	6.369279435602948e-05	0.00017087730520870537	1.7503826938991551e-06	4.4868520490126684e-06	0.0003187989932484925	2.0919887901982293e-05	4.55200779470033e-06	1.2456433069019113e-05	2.2214064756553853e-06	2.807230146117945e-07	0.0007277948898263276	4.538974280876573e-06	1.3268703469293541e-06	0.0001979886437766254	2.056232688119053e-06	1.0265731361869257e-05	0.0004859465698245913
ADGRL2	0.0009591030539013445	9.013673434310476e-07	1.975438408408081e-06	2.2768104201986716e-07	2.0611909690160246e-07	8.142818614942371e-07	2.7595409846981056e-05	1.0112125892192125e-06	8.22023066575639e-05	0.0009192479192279279	4.057634441778646e-07	3.7152733511902625e-07	1.4994133380241692e-05	0.0003928000805899501	0.00026174329104833305	0.0010899907210841775	5.728439873564639e-07	1.066785785042157e-06	0.0006464133621193469	6.730726909154328e-07	1.0375460078648757e-05	4.119857112527825e-05
ADGRL4	8.247228606705903e-07	3.2221437322732527e-06	2.392865496858576e-07	2.9552396085819055e-07	8.292790880659595e-07	7.338055638683727e-07	3.7441043332364643e-07	1.4214375596566242e-06	7.709903115937777e-07	1.848314241215121e-06	8.471522505715257e-07	9.495058748143492e-07	1.33824760268908e-05	2.3665627395530464e-06	2.26172983275319e-06	0.0027233220171183348	4.292321875709604e-07	1.0383118933532387e-06	0.0017940978286787868	3.912958163709845e-06	3.6127332805335755e-06	3.1610741757504e-07
ADH1B	1.8970427845488302e-05	2.495755097697838e-06	1.6934987456806994e-07	2.7014701231564686e-07	1.4353006463352358e-06	1.6437374128486226e-08	7.186039852058457e-08	2.625482125040435e-07	0.0002548704214859754	1.920790964504704e-06	8.779405789027805e-07	5.257114708001609e-07	2.701479388633743e-05	0.001503271167166531	6.577807653229684e-06	7.662460177471075e-08	9.694359732748126e-07	1.398050017087371e-06	8.631967034489207e-07	4.455959299320966e-07	5.522480478248326e-06	1.7343518265988678e-07
ADI1	0.00026215938851237297	0.0003642051597125828	0.00046914900303818285	0.0001930770667968318	0.00042346076224930584	0.0012248042039573193	0.0001857646566350013	0.0004528590361587703	0.0007410180405713618	0.00013808501535095274	0.0008340775966644287	0.00035514048067852855	0.0003475628327578306	0.0005639755981974304	0.0001712956727715209	0.00011761298083001748	0.0002535900566726923	0.00019374422845430672	0.00029040785739198327	0.0006968965171836317	0.00039643491618335247	0.0010314320679754019
ADIPOR1	0.00013736006803810596	0.00045279209734871984	0.00048158506979234517	0.0006384568987414241	0.0007015960873104632	0.0017115187365561724	0.0004770526138599962	0.0005317376344464719	0.0002909934555646032	0.0004378824378363788	0.0005619371077045798	0.00048475980293005705	0.00031899436726234853	0.00023085020075086504	0.000168288781424053	0.00021308260329533368	0.0005774219171144068	0.0003223635721951723	0.0002709819527808577	0.0009984889766201377	0.0006869763019494712	0.0011338453041389585
ADIRF	0.000579573679715395	1.6034475265769288e-05	1.0293618970536045e-06	1.810800313251093e-06	4.13099178331322e-06	0.0006986085209064186	0.0005941801937296987	4.851844096265268e-06	0.003915058448910713	1.7996559108723886e-05	3.1868653422861826e-06	2.4076846329990076e-06	3.810835914919153e-05	0.0003487493668217212	8.187277853721753e-05	0.000168664802913554	4.299153715692228e-06	2.7058647447120165e-06	0.0021404221188277006	3.583895249903435e-06	3.0030674679437652e-05	1.4782050129724666e-05
ADK	0.00018215863383375108	0.0010618737433105707	0.00030158093431964517	0.00023631796648260206	0.0003856989205814898	0.00029406844987533987	0.0005635072593577206	0.00012289419828448445	0.0001494988246122375	0.00016896241868380457	0.0010201596887782216	0.00010915754683082923	0.00025683155399747193	9.605474042473361e-05	0.00016879051690921187	4.0489092498319224e-05	9.945508645614609e-05	0.0008385915425606072	6.314626807579771e-05	0.00010629359894664958	7.242333231261e-05	0.00016719792620278895
ADM5	3.488039510557428e-07	7.914795787655748e-06	1.6751658904468059e-06	4.6181793322830345e-07	2.339830643904861e-06	9.493983270658646e-06	8.327274554176256e-05	1.6907052895476227e-06	2.4834394025674555e-06	6.888392090331763e-05	1.8268032135893009e-06	1.4244826616049977e-06	1.981528112082742e-05	1.6290135818053386e-06	2.372439951159322e-07	0.0002835632476489991	3.1159956961346325e-06	6.525205662910594e-06	0.0017945595318451524	3.889340405294206e-06	4.10596794608864e-06	2.9113746222719783e-06
ADORA3	6.903364351273922e-07	1.4509298296161433e-07	1.3528817817132222e-06	6.564066978853589e-08	4.210071224974854e-08	1.1972044688945971e-08	1.255339387995491e-08	1.0792338116516476e-06	2.7624039944385004e-07	5.07088827816915e-07	2.1190787435898528e-07	0.0008773395675234497	6.7499850047170185e-06	2.2043812464289658e-07	1.3500033446689486e-07	1.4701814507134259e-05	0.0013140049995854497	4.3151245336048305e-05	3.9838420207161107e-07	5.269464509183308e-07	2.323585306385212e-07	1.3662939579717204e-07
ADRA2A	0.0004805952194146812	3.348825998727989e-07	2.89876481929241e-07	2.0109487763875222e-07	1.682968928662376e-07	5.584825703408569e-05	0.00022784475004300475	8.946319576352835e-05	0.0005927736056037247	3.689970981213264e-05	2.935644545232208e-07	6.8700984456882e-07	2.6249093934893608e-05	4.8599442379781976e-05	0.0007680152193643153	1.6539381419988786e-07	1.6255876289505977e-06	1.2226241778989788e-06	1.104392822526279e-06	6.13993279330316e-07	0.00011519668623805046	3.875518359564012e-07
ADRB2	4.878942945651943e-06	0.00024668010883033276	1.2423503903846722e-05	0.00036215706495568156	0.0002617394784465432	9.491179184806242e-07	1.6752992451074533e-05	0.002446507103741169	2.416426696072449e-06	0.00014391679724212736	2.2839689336251467e-05	0.00011457071377662942	0.00025687215384095907	1.0988242138409987e-06	1.5020391685993673e-07	0.00012234480527695268	4.0609789721202105e-05	0.00025597537751309574	0.00014294846914708614	0.00012217868061270565	8.392500490117527e-07	1.8469405631549307e-06
AEBP1	0.00018796027870848775	5.892074568691896e-06	1.4287328440332203e-06	1.887755274765368e-06	1.9234551018598722e-06	8.534179869457148e-07	1.1137470892208512e-06	5.102382147015305e-06	0.00014823261881247163	4.2120365833397955e-05	3.015471975231776e-06	2.355813876420143e-06	4.0952574636321515e-05	0.00019314025121275336	0.0026507151778787374	8.616652849013917e-06	2.300095502505428e-06	1.1861071470775642e-05	8.874578270479105e-06	5.83181054025772e-06	0.00012874075036961585	8.885961051419144e-07
AES	0.0003252569295000285	0.0019814143888652325	0.0005218689329922199	0.0008882181718945503	0.0014674131525680423	0.0003083798801526427	0.0002996221883222461	0.00015729690494481474	0.00020984633010812104	0.0006269863224588335	0.0007840670878067613	0.00012948950461577624	0.0003403026785235852	0.00044191506458446383	0.0004206050653010607	0.00047653907677158713	0.00030863116262480617	0.00017905821732711047	0.00023238170251715928	9.3574431957677e-05	0.00017561670392751694	0.0002206649078289047
AFAP1L1	3.9778591599315405e-05	6.902972131683782e-07	1.3704502634936944e-06	1.5276695819466113e-07	9.756281826867053e-08	7.987900403350068e-07	1.5700628637205227e-06	1.099059772968758e-06	2.6728946977527812e-05	4.687781711254502e-06	3.8558104620278755e-07	2.2688377043778019e-07	1.599300594534725e-05	4.7586368054908235e-06	4.3557656681514345e-06	0.002013383898884058	2.1865431335754693e-05	1.8386667477443552e-07	0.0002607728529255837	2.862515202650684e-06	4.709077984443866e-05	2.1578223368123872e-06
AFAP1L2	0.0011083172867074609	6.306744762696326e-05	0.000125601320178248	0.0006175296730361879	4.749809522763826e-05	3.1650276923755882e-06	9.346704609924927e-05	5.516326950782968e-07	0.00027656654128804803	1.2533126209746115e-05	4.8899521061684936e-05	9.937197091858252e-07	7.095692126313224e-05	8.207643986679614e-05	0.00019388427608646452	0.00026444264221936464	7.221157829917502e-06	1.756341771397274e-05	0.0006416680407710373	1.0820002671607654e-06	4.642867861548439e-05	2.066882416329463e-06
AFF3	4.396680708396161e-07	8.009419252630323e-05	8.138323437378858e-07	1.3084403462926275e-06	2.9403652661130764e-05	0.0002976943796966225	0.004014461301267147	3.633879168774001e-05	1.4261730029829778e-05	6.647494501521578e-06	0.00010070887947222218	2.6309220629627816e-05	5.639779192279093e-05	3.103876224486157e-05	1.7152253349195234e-05	1.4646951967733912e-05	1.2561923767862027e-06	0.001085210358723998	1.0615834980853833e-05	1.0772347422971507e-06	9.360631452182133e-07	1.2128755770390853e-05
