Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25
LAPTM4A	0.000331556104356423	0.0007075776229612529	0.00047023058868944645	0.0018241952639073133	0.00021515879780054092	0.00025301898131147027	0.0002732531283982098	0.00010644552094163373	0.00040795732638798654	0.00130026217084378	0.0002080197009490803	0.00038418397889472544	0.000861023087054491	0.00025262695271521807	0.00023944879649206996	0.001250346191227436	0.00023127651365939528	0.0013192817568778992	0.0003297789371572435	0.0006699777441099286	0.0006042373715899885	0.0004385043866932392	0.000492790131829679	0.0002833333273883909	8.267840166809037e-05
LAT2	0.00016557415074203163	2.4460699933115393e-05	7.269386514963116e-08	8.584808597333904e-07	0.0005086707533337176	0.0001433177530998364	1.7587668480700813e-05	0.00022838964650873095	7.720428402535617e-05	0.0016485215164721012	8.604618415120058e-06	1.555778544570785e-05	1.556821160875188e-07	0.001215722062624991	0.00018881856522057205	7.612484864694125e-07	0.0019596731290221214	7.045154575280321e-07	2.2175097910803743e-05	2.1318908238754375e-06	6.714133604646122e-08	2.269545404942619e-07	0.0008884657872840762	1.3034762559982482e-05	3.0432795028900728e-05
LAX1	0.00010968431161018088	2.520861744415015e-05	1.245765020030376e-07	1.0501699989617919e-06	0.0005047369631938636	0.0007784403278492391	7.261782684508944e-06	0.0003128988028038293	0.00018386723240837455	0.0006634723395109177	9.34877316467464e-05	3.088952507823706e-05	1.2058745824106154e-07	1.3426978284769575e-06	0.0011746293166652322	1.4615245618188055e-06	0.00017353019211441278	3.9872836055110383e-07	4.9395304813515395e-05	3.138452768780553e-07	2.9883349128567716e-08	1.826594626663791e-07	8.868572081155435e-07	0.0004974686307832599	7.965611985127907e-06
LBR	0.0001422344212187454	0.00011404936230974272	1.8001852367888205e-05	0.0001846031955210492	0.0007956702611409128	0.0007272961083799601	0.0001278452982660383	0.001199428690597415	0.0001025118981488049	3.1734925869386643e-06	0.00026812806027010083	7.649895269423723e-05	7.174666825449094e-05	0.00030966184567660093	8.585183240938932e-05	0.00021082190505694598	0.0003676408377941698	2.905194560298696e-05	0.0002903516578953713	0.0002361882070545107	8.849229197949171e-05	0.00018946800264529884	0.00016024295473471284	0.0008595440885983407	0.0005974376108497381
LDB2	2.237560875073541e-05	8.944299042923376e-05	5.691415339015293e-08	0.0010022677015513182	6.839737761765718e-05	8.470860848319717e-07	0.00016186411085072905	1.0265673154208343e-05	3.4517266612965614e-05	0.00012472707021515816	1.0807369108079001e-05	2.4246552129625343e-05	0.0002629143127705902	2.8154277060821187e-06	1.6936828615143895e-06	0.0002992347872350365	2.548135853430722e-06	1.7345646483590826e-05	0.0001808555389288813	0.0020229110959917307	4.735685706691584e-06	0.0010849718237295747	7.452612180713913e-07	4.612720658769831e-06	9.186745160150167e-07
LDB3	1.0917498912021983e-05	9.936717106029391e-06	7.909410904005654e-09	5.811836558677896e-07	7.463894036163765e-08	1.230558694942374e-07	5.887862698727986e-06	6.741951779076771e-07	0.0017092050984501839	4.356262479632278e-07	1.4752336028323043e-06	5.010126187698916e-06	3.2163736705115298e-06	2.789151096749265e-07	3.3571407698218536e-07	0.0009036140399985015	5.205976094657672e-07	1.935246018547332e-06	1.3047508218733128e-05	1.6388598567118606e-07	1.4756408745597582e-05	1.3737341078012832e-06	2.0239269815647276e-07	2.2794209542098542e-07	9.524369914970521e-08
LDHB	0.00035513873444870114	0.0004353932454250753	0.00016044988296926022	0.00047301221638917923	0.0005619421135634184	0.0007284776074811816	0.0009279378573410213	6.21560902800411e-05	0.0002916449448093772	0.0008478683303110301	0.001248918822966516	0.00040133873699232936	7.219250255730003e-05	0.0001533285976620391	0.00023891651653684676	0.00040418957360088825	0.00036962502053938806	0.000729922263417393	0.00033277738839387894	0.00021383502462413162	6.458166808442911e-06	0.00015322495892178267	0.0001041660871123895	0.0019070481648668647	0.0008683881023898721
LDLRAD3	8.59772990224883e-06	7.371057108684909e-06	0.0011112585198134184	0.00022869168606121093	1.7874959894470521e-06	2.9171776532166405e-06	3.5882909287465736e-05	0.00019793241517618299	2.3088092348189093e-05	9.901494922814891e-05	1.3606297670776257e-06	1.949046600202564e-05	4.064710083184764e-05	0.00011738222383428365	5.14043165367184e-07	0.0002631861134432256	1.3315827800397528e-06	0.00010764193575596437	1.5470472135348246e-05	7.553765317425132e-05	0.0016091063152998686	0.00022176069614943117	3.8262325688265264e-05	3.1215165563480696e-07	1.6271314962068573e-05
LDLRAD4	6.296407809713855e-05	0.00023300513566937298	0.000572934455703944	2.402479003649205e-05	0.0004019663028884679	0.000472562707727775	0.00010906541865551844	0.0010567840654402971	7.513637683587149e-05	3.141876368317753e-05	0.0006497305585071445	0.00015646719839423895	5.687060911441222e-05	0.0001415146398358047	4.4625780901697e-06	5.0578619266161695e-06	0.0001647331955609843	1.2967932889296208e-05	0.000309998809825629	3.983949136454612e-05	0.003282133722677827	2.7534701075637713e-05	5.045042053097859e-05	0.00021855454542674124	9.689068974694237e-05
LDLRAP1	0.0001578667579451576	0.00012795027578249574	0.0001868652179837227	7.064568490022793e-05	0.00018012235523201525	0.00021083765022922307	0.00016198591038119048	0.0002572757948655635	0.0005103031871840358	1.946396878338419e-05	0.0006599104381166399	0.000372603302821517	5.5054078984539956e-05	2.80003860098077e-05	0.00023555882216896862	9.907857747748494e-05	6.323018169496208e-05	8.193056419258937e-05	0.00019150156003888696	9.594416042091325e-05	0.0003774101787712425	0.00017488405865151435	2.2330175852403045e-05	0.0016210692701861262	7.993722829269245e-05
LEF1	4.1903673263732344e-05	0.0005709425895474851	6.412385573639767e-06	2.485460390744265e-05	7.977594941621646e-05	0.0007418113527819514	0.0009474934777244925	0.00023642061569262296	0.0001171385301859118	1.7349119616483222e-06	0.0006540815229527652	0.00022438883024733514	0.00014018957153894007	1.955365632966277e-06	1.1289957001281437e-05	0.00011318835458951071	1.5000742678239476e-05	1.8448487026034854e-05	0.00018670159624889493	0.00010127222049050033	8.766058454057202e-05	0.00024601214681752026	4.1807371076174604e-07	0.0019473211141303182	6.609786942135543e-05
LEO1	0.0001528925495222211	0.000120220058306586	0.0003525555075611919	0.00013491105346474797	0.0002759938361123204	0.00046264653792604804	0.0005834550829604268	0.00030867208261042833	7.616524817422032e-05	0.0008762504439800978	0.00021491512598004192	0.00042021344415843487	0.00015167883248068392	0.00010037320316769183	0.00013217164087109268	0.0001484059466747567	0.00018084206385537982	6.843989103799686e-05	7.081472722347826e-05	0.00015677112969569862	0.00028023941558785737	5.251348557067104e-05	9.845750901149586e-05	0.0003891615488100797	0.00023436844639945775
LEPR	1.4391257536772173e-05	1.8924363757832907e-05	4.097753389942227e-06	0.0012639024062082171	1.0783758625620976e-05	4.567145515466109e-05	1.1642667232081294e-05	2.62204648606712e-05	2.4596434741397388e-05	2.7601878173300065e-05	2.6819379854714498e-05	1.7685058992356062e-05	0.00010057096369564533	1.27470866573276e-05	3.1841811960475752e-06	9.06783952814294e-06	2.831724486895837e-05	5.465562207973562e-05	6.176625174703076e-05	0.0003722899709828198	5.543004226638004e-05	8.75217083375901e-05	2.837064312188886e-05	2.988196320075076e-05	1.1028034350601956e-05
LEPROT	0.00023832473380025476	0.0002491128398105502	0.00019043046631850302	0.0009589658002369106	0.00022392415849026293	0.0003406503819860518	0.00021416509116534144	0.00047472186270169914	0.00026663413154892623	0.0003089495294261724	0.00017671177920419723	0.00036863662535324693	0.0007723300368525088	0.00038432408473454416	0.00016563970712013543	0.0007910649292171001	0.00012482570309657604	0.00043826657929457724	0.00013096742623019964	0.00108472746796906	0.0005129972705617547	0.0006368525209836662	0.00042242504423484206	0.00026065317797474563	7.226903107948601e-05
LGALS1	0.00013822292385157198	0.001035406137816608	6.018849671818316e-05	0.0008794082095846534	0.0003454421239439398	0.00024455192033201456	0.0014273173874244094	6.253597530303523e-05	0.0002918636309914291	0.00020767880778294057	0.0002576247206889093	0.002195190405473113	0.0020545634906738997	0.0004847338714171201	0.00017253574333153665	0.0006982558988966048	5.106751632411033e-05	0.0017488630255684257	0.00019205418357159942	6.687179848086089e-05	1.2243191122252028e-05	0.00048703153152018785	0.0009545654174871743	4.242198701831512e-05	0.00045475008664652705
LGALS2	5.512953521247255e-06	7.148255463107489e-06	1.4788086843964265e-07	1.1654786931103445e-06	4.096797852071177e-07	4.2931020516334684e-07	2.9810014439135557e-06	4.192825872451067e-05	2.1724647012888454e-05	7.719616519352712e-07	2.0023995261908567e-07	5.0225553422933444e-06	1.367477352687274e-06	0.0035549637395888567	4.134248285936337e-07	3.7889844861638267e-07	1.7855516034614993e-06	2.549520559114171e-06	9.486161616223399e-06	9.234778985955927e-08	1.6413213188570808e-07	1.143840790973627e-07	0.0001078390414477326	4.68263181119255e-07	6.36412210042181e-07
LGALS3	0.00015570016694255173	0.00035513544571585953	0.00015251903096213937	0.0016605798155069351	0.0003863449674099684	0.00031943328212946653	0.0002396535564912483	6.191574357217178e-05	0.00018752847972791642	0.0014294328866526484	0.0001613920321688056	0.000269781012320891	0.0005542536382563412	0.0003431427467148751	0.0001505268446635455	0.0003550891997292638	1.4216216186468955e-05	0.00115868728607893	0.00039259972982108593	0.000694265472702682	4.963499668519944e-05	7.146263669710606e-05	0.0011827377602458	0.00015488699136767536	7.922241638880223e-05
LGALS3BP	0.00023381532810162753	0.0001431472774129361	0.0002965439634863287	0.0004098827193956822	4.4108935981057584e-05	0.00015940946468617767	0.0001997077779378742	0.00024858227698132396	0.0002573666861280799	6.1033373640384525e-05	3.935040513169952e-05	0.00016437954036518931	0.0011658292496576905	1.9325623725308105e-05	7.412749982904643e-05	0.0010226322337985039	1.353727111563785e-05	7.628618186572567e-05	0.00036282543442212045	4.4343752961140126e-05	0.0005573498783633113	0.00024517206475138664	0.00046392210060730577	0.00012109793169656768	8.329127012984827e-05
LGALS9	4.4942673412151635e-05	0.0005009279120713472	2.4281740479636937e-05	0.00014175036631058902	0.00046986620873212814	0.0006798581453040242	0.00029367810930125415	0.0001416385784978047	5.043109558755532e-05	0.0003170050331391394	3.2477608328917995e-05	7.823514170013368e-05	8.659862942295149e-05	0.0009340847609564662	3.172739525325596e-05	2.48506275966065e-05	0.0003225853433832526	1.105449609895004e-05	0.00014101523265708238	0.0003195823519490659	1.958861048478866e-06	0.0004284872265998274	0.0012969747185707092	9.831296483753249e-05	0.00020436062186490744
LGALSL	6.830545316915959e-05	2.6950756364385597e-05	0.00015043951862026006	0.00017622835002839565	9.94192305370234e-07	2.0481566025409847e-06	2.242898517579306e-05	3.887469688379497e-07	5.031596447224729e-05	2.2249427274800837e-05	6.255986136238789e-06	9.255767508875579e-06	0.00012227175466250628	1.3404350056589465e-06	6.654673052253202e-05	0.0008097845129668713	5.847627562616253e-06	0.0008790424908511341	0.0003198334889020771	0.0003259132499806583	0.00012106917711207643	0.00014939064567442983	8.817640264169313e-06	5.450606863632856e-07	4.0164421079680324e-05
LGI4	1.4695572644995991e-05	2.9148188332328573e-05	4.247062861395534e-07	4.945649379806127e-06	5.4382844894007576e-08	2.909044098942104e-07	8.844941476127133e-06	5.768299160990864e-06	0.000679988123010844	2.8259361783966597e-07	1.9808678075605712e-07	5.690492798748892e-06	1.3678439245268237e-05	3.586746117889561e-07	2.740548188739922e-05	0.0019219741225242615	3.006196891419677e-07	2.5472676497884095e-05	1.1751518286473583e-05	1.3157341527403332e-07	1.2485847037169151e-05	3.848214419122087e-06	8.539280429431528e-07	4.015032004645036e-07	8.902205763661186e-07
LGMN	3.1251311156665906e-05	0.0004643776919692755	0.00011305544467177242	0.00014568245387636125	6.312084678938845e-06	7.295207615243271e-05	0.00014134394587017596	0.00010053040023194626	0.00013996991037856787	3.3869114304252435e-06	1.2376011909509543e-05	8.830107253743336e-05	0.0003268255677539855	0.00013290843344293535	6.341307744150981e-05	0.0002501404087524861	6.220629438757896e-05	0.00019517660257406533	0.00011954162619076669	8.146010077325627e-05	5.530521957552992e-05	0.00013820234744343907	0.001830016146413982	1.3022098755754996e-05	1.4914786333974916e-05
LHFP	2.768153717624955e-05	0.0002157865819754079	2.3359115175480838e-07	0.0025259144604206085	3.8582247725571506e-06	0.0001973005710169673	0.00020375323947519064	5.800101280328818e-05	0.00017902515537571162	8.025525630728225e-07	5.888042323931586e-06	4.425505903782323e-05	0.0003243028768338263	6.97551695338916e-06	2.160957137675723e-06	0.0034170295111835003	2.3799009341018973e-06	8.027724106796086e-05	0.00021102320170029998	0.0003672942111734301	1.4370564713317435e-05	0.00010522232332732528	2.1094783733133227e-06	4.371793693280779e-06	1.3728064914175775e-05
LHFPL2	1.644962867430877e-05	8.167194755515084e-05	3.352826024638489e-05	0.0006976142176426947	1.8123947711501387e-06	1.8996139488081099e-06	0.0001696567633189261	1.416209306626115e-05	8.857250213623047e-05	6.325227150227875e-05	1.156617372544133e-06	0.00014722281775902957	0.00045994584797881544	0.00018454952805768698	7.5172874858253635e-06	2.3760077965562232e-05	6.128945824457332e-05	0.0001240063429577276	0.00021343343541957438	0.0001158016239060089	3.0259972845669836e-05	0.0001531972229713574	0.0013029255205765367	9.154717304227233e-07	1.0864851901715156e-05
LHX6	1.0140287486137822e-05	2.1415786250145175e-05	1.766055174812209e-05	1.768859334561057e-07	1.1095848861941704e-07	1.34911658733472e-07	1.9771102870436152e-06	4.062549976424634e-07	8.756013812671881e-06	1.6505542532740947e-07	5.553724591322862e-08	3.436291081015952e-06	6.84311558529771e-08	2.031219707987475e-07	3.498712999316922e-07	4.831658588955179e-05	1.7756698866833176e-07	9.230982686858624e-05	7.623115834576311e-06	0.0012351772747933865	6.030122676747851e-07	0.00011934826761716977	1.1693951051938711e-07	7.030623550008386e-08	3.282116836089699e-07
LIF	4.24301333623589e-06	5.269574558042223e-06	1.5685998278058833e-06	2.064053745698402e-07	1.874408008006867e-05	0.0004022450593765825	3.004427890118677e-05	2.2456237275036983e-05	5.7578877203923184e-06	0.0030779000371694565	2.6952411644742824e-06	1.7174024833366275e-05	3.692300379043445e-05	1.6133271856233478e-05	2.0773045434907544e-06	1.8247366995183256e-07	9.781663720787037e-06	2.4147309432009934e-06	3.6843005091213854e-06	6.438063593350307e-08	1.7644167655817e-06	4.870616976404563e-07	5.910046183998929e-06	2.506747250663466e-06	4.045539299113443e-06
LIFR	6.301913344941568e-06	1.6199626770685427e-05	2.2936113964533433e-05	0.00034084104117937386	7.275057356537218e-08	1.2055923548359715e-07	4.4218495531822555e-06	2.805216354317963e-06	1.2393561519274954e-05	2.1526712146169302e-07	2.5812610715547635e-07	9.469246833759826e-06	9.727712313178927e-05	7.029872222119593e-07	9.496275197307114e-07	6.461478187702596e-05	1.9474707642075373e-06	8.96686760825105e-05	1.125370090448996e-05	0.0012072058161720634	0.0002819039800669998	4.412630005390383e-05	6.568067192347371e-07	1.7828665477281902e-07	1.4721987326993258e-06
LIG1	0.0003550791007000953	0.000108039726910647	9.569677786203101e-05	6.800769915571436e-05	0.00023973628412932158	0.0002291916753165424	5.943854193901643e-05	0.0011907971929758787	0.00012146482185926288	6.378227408276871e-05	0.00028275547083467245	3.36682605848182e-05	3.764821303775534e-05	1.8272818124387413e-05	0.000200511742150411	5.001998215448111e-05	0.00022523070219904184	0.00016565095575060695	0.0002567795745562762	6.565835792571306e-05	0.00036520237335935235	0.00013089417188894004	6.53661772958003e-05	0.00035526929423213005	0.001142057590186596
LILRA2	3.6697972518595634e-06	5.706950560124824e-06	6.238538574621089e-09	1.45834732734329e-07	3.7367439631452726e-07	2.583919069820695e-07	1.4624731647927547e-06	1.0344170959797339e-06	7.066600574034965e-06	1.2199132470414042e-05	4.3432009988464415e-08	2.4128628410835518e-06	2.8969468601758308e-08	0.0025385343469679356	1.6732315089029726e-07	6.855731982113866e-08	2.0891198460049054e-07	1.485924769895064e-07	3.755191528398427e-06	1.7198507862303813e-07	1.028747753650805e-08	1.1433534297111692e-07	0.0007294532260857522	1.6311281569869607e-07	7.834253068494945e-08
LILRA5	2.9423654268612154e-06	3.7334652915888e-06	4.990174939933922e-09	1.0547091022772292e-07	1.3584741509475862e-07	1.0228828273284307e-07	1.1109416391263949e-06	4.345012030171347e-07	5.192960088606924e-06	1.9799229278305575e-07	1.772368740660113e-08	2.0874949768767692e-06	1.9041630494598394e-08	0.0020170756615698338	1.3337239579414017e-07	5.492618271318861e-08	1.471412076625711e-07	1.244932974486801e-07	2.8633146484935423e-06	4.0233260278910166e-08	6.674240271564713e-09	5.255017754279834e-08	0.0002844584232661873	7.833805426571416e-08	5.183751738968567e-08
LILRA6	5.93770164414309e-06	1.0113371899933554e-05	1.0710091480348183e-08	2.146624780152706e-07	1.9081191737768677e-07	1.8441927807089087e-07	2.5528993319312576e-06	1.6165405440915492e-06	8.990272363007534e-06	6.10931635947054e-07	2.7880915354216995e-08	3.547590495145414e-06	3.2367587721182645e-08	0.0011514623183757067	2.0190385896512453e-07	9.169558268240507e-08	3.359693891979987e-07	2.2187499837400537e-07	8.195657756004948e-06	6.235035243662423e-08	1.4614508714316798e-08	6.175402234021021e-08	0.0007169345044530928	2.2763988738461194e-07	9.517403043446393e-08
