Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11
SLBP	0.00018450422794558108	0.00020704744383692741	0.0002844215778168291	0.0001270715001737699	0.0010589074809104204	0.00021738385839853436	0.0006080719758756459	0.00021751395252067596	0.0003424250753596425	0.00011937641829717904	0.00015463028103113174
SLC11A1	5.2772370509046596e-06	1.4569563063560054e-05	4.079742211615667e-06	2.2432101332015009e-07	5.661362592945807e-06	1.8002370779868215e-05	9.40258632908808e-06	0.0013609190937131643	2.0018062514282065e-06	1.005108288154588e-06	6.532538827741519e-05
SLC11A2	9.267082350561395e-05	0.00016364167095161974	0.00010888723045354709	0.00010031127749243751	0.0001035394670907408	0.00020648182544391602	0.00019349902868270874	0.0004222590650897473	0.00022567583073396236	0.00023392183356918395	9.02337342267856e-05
SLC15A3	4.4268912461120635e-05	8.089707262115553e-05	1.826116204028949e-05	0.0001513203460490331	2.9995298973517492e-05	6.172555004013702e-06	7.062780582600681e-07	0.0012001001741737127	0.00010955351899610832	0.00026231061201542616	8.822179552225862e-06
SLC16A3	2.5990164431277663e-05	0.00022929963597562164	8.946361049311236e-05	0.0001571848406456411	0.00019181657989975065	2.2735695893061347e-05	0.00024507922353222966	0.0011931516928598285	9.294530173065141e-05	0.00029284192714840174	2.66162878688192e-05
SLC16A7	9.936212882166728e-05	4.4820495531894267e-05	6.406618922483176e-05	7.222186104627326e-05	3.124938302789815e-05	2.926963418303785e-07	0.00046345090959221125	2.7378937375033274e-05	0.00012480108125600964	7.449532859027386e-05	0.00014059114619158208
SLC17A9	4.3297586671542376e-05	0.0023097663652151823	0.0002974195231217891	9.92017794487765e-06	4.466824248083867e-05	6.8706208367075305e-06	5.170051736058667e-05	0.00020439689978957176	0.00034106613020412624	0.00025273027131333947	9.567118468112312e-06
SLC18A2	1.8323578387935413e-07	3.5072417858827976e-07	7.07663230059552e-06	3.0980342557995755e-07	5.6480494095012546e-06	7.432820711983368e-05	4.348011088950443e-07	2.252536660307669e-06	0.005167677532881498	1.7091063853058586e-07	0.0002503130817785859
SLC19A2	9.935591151588596e-06	2.569602474977728e-05	5.213065378484316e-05	2.0542991478578188e-05	5.589330612565391e-05	0.0010716883698478341	6.999493052717298e-05	2.7788422812591307e-05	3.7386093026725575e-05	5.925086225033738e-05	0.0002465630241204053
SLC1A3	9.242202395398635e-06	2.621096427901648e-05	1.1385146535758395e-05	1.4738554909854429e-06	2.7730884539778344e-06	2.8537904199765762e-06	1.4017975047408981e-07	0.0006896823761053383	3.2189780085900566e-07	0.00038774797576479614	7.187670121311385e-07
SLC1A4	0.00021769573504570872	0.0015417934628203511	0.0004911010037176311	0.00013540188956540078	0.0003581899800337851	9.3742688477505e-05	0.00017322265193797648	0.00019574217731133103	7.832357368897647e-05	0.00015762390103191137	2.02310493477853e-05
SLC24A3	8.322716894326732e-05	4.880424739894806e-07	7.0969135776977055e-06	1.7941074759164621e-07	9.251199912796437e-07	9.345561556983739e-05	4.875133186033054e-08	3.014919002453098e-06	0.0006558196619153023	0.00031806412152945995	5.0516696319391485e-06
SLC25A19	8.106351742753759e-05	0.0003169816336594522	0.00011401772644603625	6.420930003514513e-05	0.0002797844645101577	0.00011224354238947853	0.00014871632447466254	0.0007185584981925786	0.00018869712948799133	4.175003050477244e-05	7.723118324065581e-05
SLC25A5	0.0005570150096900761	0.0005110942292958498	0.0004258182889316231	0.00026991256163455546	0.0014567890902981162	0.0005995716783218086	0.0007311013177968562	0.0006751798209734261	0.0005611162632703781	0.00011928781896131113	0.0007015391602180898
SLC25A6	0.001173689030110836	0.0011416742345318198	0.001533959642983973	0.0004565846757031977	0.00047204148722812533	0.0009096989524550736	0.0014776987954974174	0.0006643459782935679	0.0014514436479657888	0.0006154007860459387	0.0029694673139601946
SLC29A1	0.0007088558631949127	0.00020698594744317234	5.5655451433267444e-05	0.0009268751018680632	0.00020203851454425603	0.0007853526039980352	1.886062636913266e-05	0.0003268237633164972	5.354564927984029e-05	0.00016939901979640126	0.00034239186788909137
SLC2A6	8.860291563905776e-05	0.000296508806059137	8.889589662430808e-05	0.00010790970554808155	3.457325146882795e-05	7.161380381148774e-06	9.368175233248621e-05	0.00027794926427304745	0.0012127736117690802	4.885045200353488e-05	7.28803061065264e-05
SLC31A1	9.381026029586792e-05	0.0002380095247644931	0.0002440561802359298	0.000120959070045501	0.00017549359472468495	0.000273058278253302	8.813828753773123e-05	0.000697482842952013	2.8355369067867287e-05	0.0002484676952008158	7.205011206679046e-05
SLC31A2	6.748768646502867e-05	0.0001288109488086775	5.3282656153896824e-05	4.2907457100227475e-05	2.551655961724464e-05	0.0003503671323414892	9.458509885007516e-05	0.0008479970856569707	9.658685485192109e-06	0.00018207980610895902	0.0001425340014975518
SLC35G2	9.613169822841883e-05	4.153998816036619e-05	3.312609624117613e-05	0.0007365502533502877	5.711192898161244e-06	4.568548774841474e-06	7.759506843285635e-05	3.242648062951048e-06	1.7010097508318722e-06	0.00014133995864540339	1.9256194718764164e-05
SLC37A2	1.1852092711706064e-06	5.502438580151647e-05	1.5727002391940914e-05	5.720175067835953e-06	1.5959238226059824e-05	4.933249783789506e-06	8.564928748455714e-07	0.0013227594317868352	7.221937266876921e-05	5.543583370126726e-07	3.423601810936816e-07
SLC38A1	5.963992953184061e-05	0.0001708328927634284	0.0002351997245568782	6.492799730040133e-05	0.00019656775111798197	0.0007560149533674121	0.0010057585313916206	4.129236458538799e-06	0.00038578081876039505	2.7752445021178573e-05	0.00036970764631405473
SLC38A11	0.0009785644942894578	1.226842300638964e-06	1.1468856428109575e-05	3.756534852072946e-07	5.59323268589651e-07	3.466352183068011e-08	9.402099721000923e-08	3.7075068348713103e-07	0.0003406585310585797	3.865028247673763e-06	1.4213344456948107e-06
SLC39A11	0.00016207312000915408	0.0004208266909699887	0.00023612735094502568	0.000119396710942965	7.085853576427326e-05	0.00014718798047397286	0.00017632557137403637	0.000319641170790419	0.00040839158464223146	8.494438952766359e-05	8.953164069680497e-05
SLC39A13	0.00032846658723428845	0.0001172328702523373	0.00013875604781787843	0.00023131251509767026	9.443879389436916e-05	0.00014317540626507252	0.00025322643341496587	0.00017139004194177687	8.311399142257869e-05	0.0010049674892798066	9.512148244539276e-05
SLC39A4	9.493599645793438e-05	0.00031052972190082073	0.00015149221871979535	8.072990021901205e-05	0.00019440174219198525	0.0007980541558936238	0.00017985289741773158	0.00015942877507768571	0.00016098242485895753	0.00011550331691978499	0.00018108548829331994
SLC39A6	5.403867908171378e-05	3.0372126275324263e-05	2.6067165890708566e-05	1.228199926117668e-05	4.6176635805750266e-05	0.0019062908831983805	5.056117151980288e-05	2.1233225197647698e-05	3.799047044594772e-05	6.50074944132939e-05	0.00014617701526731253
SLC43A2	2.2511143470183015e-05	0.0002499700349289924	5.242052429821342e-05	6.905046757310629e-05	6.028958523529582e-05	0.0004330247174948454	3.716101491590962e-05	0.0011700467439368367	0.00016299982962664217	0.00010557914356468245	0.00010921359353233129
SLC43A3	0.0004981245729140937	4.6138084144331515e-05	8.576895925216377e-05	0.0002764811215456575	0.0003366564342286438	2.2140000510262325e-05	0.00016445672372356057	0.0008815799374133348	9.850376227404922e-05	0.00017662350728642195	0.00010969254799420014
SLC44A1	0.00019547784177120775	0.0008783983066678047	0.0005880118114873767	0.00027643548673950136	6.0022819525329396e-05	0.0003463379107415676	0.00012849757331423461	0.00024361218675039709	0.00034518243046477437	0.0011101682903245091	0.00042153356480412185
SLC44A4	1.8692422543153953e-07	6.632073450418829e-07	5.108683126309188e-06	0.00018517654098104686	5.545515250560129e-06	0.0014288838719949126	3.6796025142393773e-06	9.454335980763062e-08	8.489346470241799e-08	3.573599940409622e-07	2.69627867055533e-06
SLC45A3	6.182955257827416e-05	9.134681704381364e-07	6.036061222403077e-06	3.739873500308022e-05	3.3112485198216746e-06	9.243929525837302e-06	1.9662671491005312e-07	3.7243476981529966e-05	0.0024450093042105436	2.999617572641e-05	3.448346433287952e-06
SLC50A1	0.00012846075696870685	0.0008019274682737887	0.0007105343393050134	0.00018709628784563392	0.0002589443465694785	0.0008336270111612976	0.00027684663655236363	0.00023276667343452573	0.000306937494315207	0.0001481640647398308	0.0002207340585300699
SLC6A9	0.0006377678946591914	0.000245547853410244	0.00035014544846490026	7.840459943508904e-07	3.6040863051312044e-05	8.066363807301968e-05	3.510833721520612e-07	4.2356549556643586e-07	3.2128364182426594e-06	6.058967119315639e-05	2.067752348011709e-06
SLC7A2	0.0006248864228837192	6.768263460799062e-07	1.6327725461451337e-05	5.518807938642567e-06	3.6568669656844577e-06	0.0016140408115461469	1.8767515541640023e-07	2.0736894157380448e-07	1.2164547342763399e-06	3.4766268072417006e-05	0.00012059753498760983
SLC7A5	7.92724677012302e-05	0.00046422870946116745	0.0002348729904042557	1.6002928532543592e-05	0.0004884458030574024	8.227763464674354e-05	0.000546639843378216	0.00011975921370321885	0.0001900745410239324	1.9452147171250544e-05	0.000164467201102525
SLC7A7	2.0140625565545633e-05	0.000475750130135566	0.00022796606936026365	2.413170295767486e-05	2.347474719499587e-06	7.668437547181384e-07	8.230669550357561e-07	0.001691624172963202	0.00012569794489536434	7.580079545732588e-05	1.9049111870117486e-05
SLC8A1	0.00023169256746768951	2.4185275833588094e-05	9.51470519794384e-06	0.0001579091913299635	3.7872664506721776e-06	1.2364475310278067e-07	3.1219127549775294e-07	0.001046694815158844	2.2314105763143743e-07	7.506860129069537e-06	2.2411320514947874e-06
SLC9A3R2	9.320681419922039e-05	1.2719873666355852e-05	3.6237604945199564e-05	0.0019220584072172642	2.9942420951556414e-05	0.00032700240262784064	2.7852161110786255e-06	1.0196635230386164e-05	7.928980494398274e-07	0.00014423560060095042	0.00014084286522120237
SLCO2A1	2.020771262323251e-06	1.9519407032930758e-06	1.5509469449170865e-05	0.0018370659090578556	4.1556020846655883e-07	1.5651473859179532e-06	8.167263132463631e-08	3.1691166668679216e-07	1.0681428648240399e-06	2.2416526917368174e-05	4.26446149504045e-06
SLCO2B1	1.473805582463683e-06	1.9079387129750103e-05	1.0013795872509945e-05	0.000319486454827711	7.652153612980328e-07	1.0804218675275479e-07	1.273748182484269e-07	0.0018636435270309448	7.441997240675846e-06	2.6606974188325694e-06	3.168341436321498e-06
SLCO3A1	0.0007871489506214857	2.9208697014837526e-05	2.6216323021799326e-05	0.00024176047008950263	4.098740828339942e-05	0.0001589683524798602	0.00013339071301743388	0.00021739696967415512	3.3168744266731665e-05	0.00011273039854131639	9.20169914024882e-05
SLF1	6.236003537196666e-05	4.0218619687948376e-05	0.00013540592044591904	4.943216481478885e-05	0.0002736233873292804	5.539363337447867e-05	0.0006350432522594929	2.5724217266542837e-05	0.0001329080987488851	6.642348307650536e-05	7.282636215677485e-05
SLIRP	0.0005399746587499976	0.00045798832434229553	0.0004435265145730227	0.00041958861402235925	0.0009398412075825036	0.0013977352064102888	0.00046414375538006425	0.0004620686231646687	0.00021742151875514537	0.0004028129333164543	0.0004179242823738605
SLIT2	0.00018121184257324785	1.0784468713609385e-06	3.290157110313885e-05	1.9268215964984847e-06	5.315310431797116e-07	5.690533271263121e-07	2.69597677515776e-07	2.1571750608018192e-07	7.338024374803354e-07	0.0011725608492270112	7.076087786117569e-05
SLIT3	0.0011921686818823218	4.2401284190418664e-06	4.0391620132140815e-05	5.095337201055372e-06	2.3521815819549374e-06	1.089765419237665e-06	7.804918027431995e-07	2.7794962988991756e-06	1.540198240945756e-06	0.0010045611998066306	3.053343971259892e-05
SLPI	1.9890533167199465e-06	5.986267296975711e-06	2.692529233172536e-05	3.2730251859902637e-06	2.8392041713232175e-05	7.70233673392795e-05	4.225356860843021e-06	3.7488907764782198e-06	1.425626805939828e-06	4.135999461141182e-06	3.6839855965808965e-07
SMAD1	0.0001494622410973534	5.342598342394922e-06	2.8065853257430717e-05	0.0012224169913679361	3.548412132658996e-05	0.00018505178741179407	3.467263377388008e-05	2.2683370843878947e-05	5.766769845649833e-06	0.00025354279205203056	0.00013432234118226916
SMAD9	8.072820492088795e-05	1.8886444195231888e-06	1.7369924535159953e-05	0.0006600058986805379	1.3923350934419432e-06	5.7710813052835874e-06	3.6028393424203387e-07	8.655068768348428e-07	4.160600326486019e-07	0.0002976253454107791	8.348649134859443e-05
SMAGP	3.5057440982200205e-05	2.2534064555657096e-05	0.00011673583503579721	0.0007913419394753873	9.492546087130904e-05	6.746580766048282e-05	0.0001671774371061474	1.5396479284390807e-05	0.00041382567724213004	0.00011363277008058503	0.0001523620740044862
SMAP2	7.995699706953019e-05	0.0002005885326070711	0.0002725788508541882	2.5339575586258434e-05	0.0001736293052090332	0.00011698569142026827	0.0007735733524896204	0.00035393229336477816	0.0005510458140634	3.228696732548997e-05	0.0002527949691284448
SMARCB1	0.0005792115698568523	0.0007084740209393203	0.0005051133339293301	0.00027687117108143866	0.0006894909893162549	0.0002939417026937008	0.0005497566307894886	0.00025226175785064697	0.0008868013392202556	0.00039083426236175	0.0006562464404851198
SMC1A	0.00027112546376883984	0.00022223711130209267	0.00016224755381699651	0.00029463012469932437	0.0010550973238423467	0.0002918026875704527	0.0005502996500581503	0.00029275991255417466	0.00021805358119308949	0.00019437925948295742	0.00036795964115299284
SMC2	0.00010635818034643307	0.00011271647235844284	4.0029382944339886e-05	0.00017355452291667461	0.001652573118917644	0.0001919642963912338	0.00019731624342966825	0.00011985964374616742	0.00018567887309473008	9.71770059550181e-05	0.00026644181343726814
SMC3	0.00020827088155783713	0.00018974333943333477	0.0005384351243264973	0.00024223641958087683	0.0007752503152005374	0.00028215121710672975	0.0006388407782651484	0.0001421741908416152	0.00022031021944712847	0.00017574361118022352	0.0003255519550293684
SMC4	0.0001111351084546186	0.00015539380547124892	0.00017869521980173886	0.0001053087689797394	0.002223378513008356	0.00018218807235825807	0.00034293567296117544	9.725135168991983e-05	0.00022367778001353145	0.00018844932492356747	0.0001131918397732079
SMC6	0.0004062717198394239	0.00016954977763816714	0.00017766044766176492	0.0002636220015119761	0.0003308540617581457	0.00013362581375986338	0.00035016550100408494	8.911631448427215e-05	0.0004978883662261069	0.0003024415054824203	0.00037418384454213083
SMCO4	5.019919262849726e-05	0.0002019696548813954	0.00011181341687915847	0.00016208243323490024	0.0004449926782399416	6.004778333590366e-05	0.00018046103650704026	0.0008111507049761713	5.397593122324906e-05	0.0007179041276685894	7.132554310373962e-05
SMDT1	0.00036626754445023835	0.0009921371238306165	0.000953286187723279	0.00026595094823278487	0.00033821535180322826	0.0006341687985695899	0.0008221040479838848	0.0003457244310993701	0.0006632660515606403	0.0001991078897845	0.0011754995211958885
SMIM1	2.3642360247322358e-05	0.000440046947915107	0.0001752223033690825	1.2915071465613437e-06	2.1138515876373276e-05	0.0005982355214655399	7.513270975323394e-05	7.67262899898924e-05	0.0003675295156426728	4.6580476919189095e-05	0.00036997589631937444
SMIM10	0.0007982822717167437	1.4485683095699642e-05	2.5231069230358116e-05	0.0004155807546339929	0.00010453903814777732	5.44543127034558e-06	4.867750976700336e-05	1.8735228877631016e-05	8.613246609456837e-05	0.00041529571171849966	7.356749847531319e-05
SMIM14	0.00022388091019820422	0.00012626931129489094	0.00012915630941279233	0.0002160853036912158	4.760976298712194e-05	0.0011459019733592868	9.970139944925904e-05	0.00013680507254321128	0.0015038729179650545	0.0002464794088155031	0.0005056264344602823
SMIM22	2.5513983928249218e-05	3.7691645502491156e-06	4.630625426216284e-06	1.6002612710508402e-06	8.14392842585221e-06	0.0022496969904750586	3.106296389887575e-06	1.0531465477470192e-06	6.221039257070515e-07	5.549020443140762e-06	1.379921172883769e-07
SMIM3	0.0004013962170574814	4.1838386096060276e-05	0.0001436612947145477	4.0930495742941275e-05	4.107216591364704e-05	3.7205350963631645e-05	0.00017347629182040691	0.0004329947114456445	0.00021115937852300704	0.0007503844099119306	0.0006591964047402143
SMOC2	0.0010876855812966824	8.186606464732904e-06	3.722175824805163e-05	1.2660972288358607e-06	7.881214514782187e-06	3.669740181067027e-05	1.128224312196835e-06	1.1823653949250001e-06	1.4683687368233223e-06	0.001262159552425146	1.902055009850301e-05
SMS	0.00011107714817626402	0.00010309724166290835	0.00015395037189591676	0.00014319347974378616	0.0010617931839078665	0.0006360115366987884	0.00048208649968728423	0.0005132830701768398	0.0001932125596795231	8.491791959386319e-05	0.00012325207353569567
SMTN	0.000691648165229708	9.986934310290962e-05	0.00018763169646263123	0.0004263234732206911	0.00019555559265427291	8.621723100077361e-05	8.394456926907878e-06	2.7545604098122567e-05	4.240963244228624e-05	0.0005650511011481285	3.4148109989473596e-05
