Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32	Topic33
SIGLEC10	9.317839158029528e-07	0.00017910191672854125	2.709281545776321e-07	6.890812898063814e-08	2.65647322521545e-05	7.836281952222635e-07	0.0006171366549097002	1.4402131682800245e-06	0.0008565038442611694	3.8948971337049443e-07	7.572270988021046e-08	2.6409402380522806e-06	9.114914689689613e-08	4.405052607125981e-07	2.0985467585887818e-07	2.17092779308814e-08	2.3998796905289055e-07	7.936784527373675e-07	1.261982924916083e-05	5.017873718315968e-06	1.9527938377450482e-07	3.739539579328266e-06	1.6622076373096206e-06	0.0010656188242137432	5.629259902661943e-08	7.2919565354823135e-06	1.973205826288904e-06	3.5034156553592766e-07	3.927343186660437e-06	1.920654085552087e-06	8.201033807608837e-08	1.1200746996564703e-07	9.762943591340445e-06
SIGLEC6	7.882288741711818e-07	0.0003692961181513965	1.0675003636606561e-07	5.02876886798731e-08	4.062877110300178e-07	2.3262424519998604e-07	0.0046944632194936275	7.52729420128162e-07	5.121829872223316e-06	2.4332419457095966e-07	4.102737349853669e-08	7.838305577934079e-07	4.447041490607262e-08	1.4718933627477782e-08	1.5504380712627608e-07	4.018692489893283e-09	8.030418285898122e-08	7.685628844456005e-08	5.588208750850754e-06	2.410477463854477e-06	1.346200946272802e-07	1.2991894493552536e-07	4.102531079297478e-07	0.00019785933545790613	8.9560456828508e-09	2.2989399894868257e-06	3.652710631740774e-07	2.486334551576874e-07	1.1199324944755062e-05	1.446600094823225e-06	1.6116766587970233e-08	3.6509028689124534e-08	1.4894145579091855e-06
SIGLEC8	5.556326527766942e-07	1.1435206204168935e-07	1.0326889565703823e-07	5.901018340637165e-08	6.196902404553839e-07	6.428901144772681e-08	0.002110962988808751	7.530730385951756e-07	0.00023674820840824395	1.4773736722872854e-07	4.389462660014942e-08	5.473385158438759e-07	6.504949112695613e-08	1.4313000562538036e-08	1.5243819007082493e-07	4.354850702270596e-09	7.039292171384659e-08	5.4035218965964305e-08	4.264532890374539e-06	2.0959564608347137e-06	1.4932138014955854e-07	1.5560635802103207e-07	4.979490242362772e-08	7.990062300677891e-08	6.414020869982551e-09	1.8895508446803433e-06	1.8481885888377292e-07	2.225666833055584e-07	2.5720260055095423e-06	1.2607504231709754e-06	2.125460163426851e-08	6.422975218356441e-08	1.413552240592253e-06
SIGLEC9	3.5942057365900837e-06	6.80077209835872e-05	1.0452706646901788e-06	1.160806917255286e-07	0.004500181879848242	2.4996455749715096e-07	1.009617278668884e-07	1.592798184901767e-06	0.0014475610805675387	2.35234961110109e-06	5.28560590851157e-08	1.0785785207190202e-06	4.3815913386424654e-07	1.1805228439243365e-07	1.330256935716534e-07	1.4516959190302714e-08	1.9797091965756408e-07	1.3277412108436693e-05	5.485142537509091e-06	2.8704212127195206e-06	7.40226425932633e-07	2.6304979883207125e-07	4.5105111894372385e-06	2.529268670059537e-07	1.1065658611641993e-08	5.38791482540546e-06	2.9950240332254907e-06	3.768222143207822e-07	3.035436520804069e-06	8.622723726148251e-07	6.384223070199369e-07	3.4755615274661977e-07	2.386330606896081e-06
SIL1	0.00043010004446841776	0.0002655530406627804	0.00023234223772305995	0.00034293284988962114	0.0004211849009152502	7.491948053939268e-05	0.0003396029642317444	0.00019743714074138552	0.0003968375385738909	0.0017794633749872446	0.0003120083420071751	0.00018639072368387133	0.00020921381656080484	0.00017921072139870375	0.00019514218729455024	0.00041284479084424675	0.0001579580712132156	0.00022817228455096483	0.0005192479002289474	0.00017661550373304635	0.0007053884328342974	0.000234003528021276	0.00021913801901973784	3.5929981095250696e-05	0.0009170465054921806	2.9929205993539654e-05	0.00019018398597836494	8.125264866976067e-05	0.0006268316064961255	0.0012456653639674187	0.00014636851847171783	0.0002367320703342557	0.00039563330938108265
SIRPA	3.702600224642083e-05	0.00013997206406202167	0.00020741380285471678	0.00024695656611584127	6.506585486931726e-05	3.059790833503939e-05	1.438322760805022e-05	0.00012007384793832898	0.0015719892689958215	1.2795178918167949e-05	0.0001733842509565875	5.247751232673181e-06	2.329680683033075e-06	0.00010370197560405359	0.00014098527026362717	4.6430994871116127e-07	0.00044647525646723807	6.248105819395278e-07	2.6636324037099257e-05	1.866499769676011e-05	0.00012733085895888507	0.0004950355505570769	4.0611021745462494e-07	4.1037808841792867e-05	2.309192859684117e-05	3.8747824874008074e-05	4.572179477690952e-06	0.00022924557561054826	0.00039043734432198107	5.744293957832269e-06	4.706310221536114e-07	0.00013561503146775067	0.00025913043646141887
SIVA1	0.0008575432002544403	0.000817592313978821	0.0012350365286692977	0.0007216842495836318	0.0004351792158558965	0.0020747638773173094	0.000361548998625949	0.00037405372131615877	0.00043389672646299005	0.0005058057140558958	0.0002895088109653443	0.0009029096108861268	0.0005326713435351849	0.0011686492944136262	0.0010084091918542981	0.0005203168839216232	0.0003865179023705423	0.0010585119016468525	0.0005121742724440992	0.0005452752229757607	0.0004999326774850488	0.0005406891577877104	0.0006472161621786654	0.0005021558026783168	0.0008388955029658973	0.0014560942072421312	0.0010586244752630591	0.0010609403252601624	0.0002896163787227124	0.00035755574936047196	0.0008919555111788213	0.00022233142226468772	0.0006551746046170592
SKA1	4.6637396167170664e-07	1.3392447328897106e-07	1.2366550095066486e-07	4.7501863775778475e-08	3.7205774106041645e-07	0.0024243497755378485	6.908209826406164e-08	7.4088023893637e-07	6.082962045184104e-07	3.9778262816980714e-07	4.11455289395235e-07	9.522432083031163e-05	4.920276452935468e-08	5.594969465505528e-08	2.350443111254208e-07	1.0591042709506837e-08	6.0588708947761916e-06	2.0952460033640818e-07	4.7586768232577015e-06	1.9725305264728377e-06	1.483281266700942e-07	1.480026128319878e-07	1.6756098375481088e-07	5.323634468368255e-06	5.476206297316821e-07	0.00015964198973961174	2.7957491965935333e-07	5.465112735691946e-07	2.1086548258608673e-06	7.392368388536852e-07	2.3781710822845525e-08	3.7062566349277404e-08	1.1829066579593928e-06
SKA2	0.00019530754070729017	0.00013817648869007826	0.00022970326244831085	0.00037311765481717885	0.00032379760523326695	0.0018986825598403811	0.00015731387247797102	0.00015869880735408515	9.95983209577389e-05	0.00023340366897173226	0.00019368603534530848	0.00040753287612460554	0.00038659918936900795	0.0002499964029993862	5.925791629124433e-05	0.00016632907500024885	9.277991921408102e-05	0.0008873622864484787	0.00014026221469976008	0.00021923599706497043	5.623518882202916e-05	0.00013040118210483342	0.0006437954725697637	0.00021404059953056276	8.136740507325158e-05	0.0003975033760070801	0.0004901996580883861	0.0001682939036982134	8.775207243161276e-05	0.00029595434898510575	0.0003415934043005109	0.00015322648687288165	0.00013481474888976663
SKA3	6.237784191398532e-07	1.4200806219832884e-07	2.0696283797860815e-07	9.57286232505794e-08	5.322555693965114e-07	0.0028194990009069443	7.58488951646541e-08	8.289455308840843e-07	7.02941278518665e-08	2.463435464505892e-07	1.0162027592741651e-06	0.00025945782545022666	5.3056691484698604e-08	6.705404302920215e-07	5.462148919832543e-07	3.430423234362934e-08	2.1780542738270015e-06	2.667985654625227e-07	1.2002054063486867e-05	2.5083490982069634e-06	1.8400253054551285e-07	1.5513128914790286e-07	4.3564668317230826e-07	3.3617102417338174e-06	2.027668870141497e-06	9.886652151180897e-06	7.232415555336047e-08	2.641687331106368e-07	2.6776483537105378e-06	9.066988582162594e-07	1.4852525431763297e-08	4.5601790787941354e-08	1.3734098729401012e-06
SKAP2	4.736741175292991e-05	0.0006813386571593583	0.0005209055379964411	0.00019682907441165298	0.0005986198666505516	4.8106950998771936e-05	0.0003324778808746487	4.145835919189267e-05	0.0006865806644782424	0.00011928712046938017	0.0003561457560863346	6.905628106324002e-05	0.00030420266557484865	2.275069164170418e-05	3.093241684837267e-05	1.3335073163034394e-05	0.00046383292647078633	0.00020945376309100538	8.060212712734938e-05	7.341717719100416e-05	0.0002557203406468034	0.0003595800662878901	0.00017547183961141855	0.0007284735329449177	2.3293059712159447e-05	0.00031444174237549305	0.00038918122299946845	0.000288503710180521	8.242405601777136e-05	9.686224075267091e-05	7.812797412043437e-05	0.0002924833679571748	0.00018790186732076108
SKIL	0.00012461737787816674	0.00015274033648893237	4.162948243902065e-05	0.00025687809102237225	0.00016001967014744878	9.300394594902173e-05	0.00021257884509395808	8.59449282870628e-05	0.00035930497688241303	0.00014690168609376997	0.0005965601885691285	0.0003488884540274739	5.09929632244166e-05	0.00011009299487341195	4.685008025262505e-05	0.0007202497799880803	0.00015620609337929636	0.00014429038856178522	0.00024198844039347023	9.721921378513798e-05	0.00015153289132285863	0.00018514051043894142	0.00040368514601141214	0.0006724819540977478	0.00023387120745610446	9.528388181934133e-05	0.0003309526655357331	0.00023100759426597506	0.00031276384834200144	0.00017135648522526026	0.00039214701973833144	0.0005368849961087108	0.00031821380252949893
SLAMF7	2.1739397197961807e-05	0.0008209877414628863	1.0082338803840685e-06	2.0765362762631412e-07	8.99923688848503e-05	6.765586476831231e-06	1.5838515537325293e-05	2.896967089327518e-06	0.0002678907767403871	0.0026521473191678524	1.259157045296888e-07	5.840415178681724e-05	2.3142021632338583e-07	8.208574797663459e-08	5.943863925494952e-07	3.6700335215300584e-08	2.1390543736288237e-07	1.943320967257023e-06	0.0002968404733110219	2.329294875380583e-05	6.67641131713026e-07	6.53180336485093e-07	0.000571928103454411	3.251702946727164e-05	2.363021849305369e-07	2.1997488147462718e-05	0.0013856998411938548	1.1639865533652483e-06	0.0002478724345564842	0.002004149602726102	3.766880399780348e-05	1.2684103012361447e-07	2.791545557556674e-05
SLAMF8	3.4129348932765424e-05	0.00011511140473885462	0.00011196934065083042	7.134374027373269e-05	0.000433774315752089	7.333702797041042e-06	1.2177855523987091e-06	3.0937242172512924e-06	0.0010826990474015474	1.3590571370514226e-06	6.519698945339769e-05	3.763212589547038e-06	8.782783879723866e-06	2.8937014917573833e-07	2.357837047384237e-06	7.153317937991233e-08	3.5814484817819903e-06	1.4324336007121019e-05	1.5496993000851944e-05	8.362145308637992e-06	2.351483635720797e-05	6.205191766639473e-06	8.262263145297766e-05	2.9012630875513423e-06	3.229501714940852e-07	5.229698945186101e-05	0.0002116552204824984	8.371074500246323e-07	4.5162751121097244e-06	1.988643816730473e-06	1.0047201612906065e-06	1.2991175708521041e-06	4.742554210679373e-06
SLBP	0.0008564317831769586	0.00018532012472860515	0.0002564539900049567	0.00016941428475547582	0.00033270506537519395	0.0011107893660664558	0.0002961266436614096	0.00021740715601481497	0.0002075222582789138	0.00017057880177162588	8.643590263091028e-05	0.0005062344716861844	0.0001557393989060074	0.0002650986425578594	0.0008196443668566644	9.463104652240872e-05	0.00011768838885473087	0.0007296180119737983	0.0005560113349929452	9.943424811353907e-05	0.0001941079826792702	0.00018663164519239217	0.0006997942109592259	0.0003965109644923359	0.00033376997453160584	0.00020511154434643686	0.0006123355124145746	0.00010265134915243834	0.00012740252714138478	0.0001925060641951859	0.0005546187749132514	0.00010576016211416572	0.0001928171986946836
SLC11A1	6.396432468136481e-07	2.484931940216484e-07	8.971020179160405e-06	3.9770000626049296e-07	2.5191675376845524e-06	3.798800662480062e-06	5.733873109647902e-08	7.834007647034014e-07	0.001634317566640675	2.50660582423734e-06	1.4570591702067759e-06	6.850557952020608e-07	5.75654939893866e-06	5.844415682076942e-06	1.0344798795358656e-07	3.357001696713269e-05	6.547946185264664e-08	3.4007935028057545e-06	5.127392341819359e-06	2.189455699408427e-06	1.1176809522339681e-07	1.2692447626250214e-07	1.3907030734117143e-05	2.2920346509636147e-06	1.0885955816775095e-05	4.967487620888278e-05	9.095182576857042e-06	2.2180890368872497e-07	2.0347727058833698e-06	5.377747243073827e-07	1.339698337687878e-05	3.2512030401221637e-08	1.594171180840931e-06
SLC11A2	0.00016883925127331167	3.8200054405024275e-05	7.611889304826036e-05	0.0001627582241781056	1.3381943972490262e-05	4.530224759946577e-05	0.0008392449235543609	0.0002911182236857712	0.0003973261045757681	0.00015105219790712	0.00025545695098116994	7.863302016630769e-05	8.107319445116445e-05	2.4774590201559477e-05	1.9582401364459656e-05	0.0003295015194453299	0.0001349629310425371	0.0002861684770323336	0.00010938372724922374	0.00014357140753418207	0.0002134707465302199	4.406129664857872e-05	0.00016047563985921443	7.137865031836554e-05	0.00010684505105018616	1.7531450794194825e-05	0.00013050978304818273	0.000300308020086959	9.490813681622967e-05	0.00015172475832514465	0.00018103070033248514	8.564165909774601e-05	0.00019814615370705724
SLC15A3	1.2715381672023796e-06	0.0003300902317278087	1.9594159311964177e-05	0.00018742719839792699	8.118122786981985e-05	1.506547414464876e-05	3.36177836288698e-05	1.2775572031387128e-05	0.0013683659490197897	5.236652214080095e-05	0.00035420822678133845	5.809531648992561e-05	3.268846558057703e-05	1.122869252867531e-05	6.451018634834327e-07	4.0033819459495135e-06	0.00011251860269112512	1.2891842970930156e-06	1.5725110642961226e-05	4.467208327696426e-06	3.934582491638139e-05	7.443781214533374e-05	1.4630813893745653e-06	0.00013939416385255754	1.0718639714468736e-05	1.925042124639731e-05	1.5713022776253638e-06	1.590385363670066e-05	0.0008055644575506449	2.796717126329895e-05	1.515847856126129e-07	0.0002101460559060797	0.00010160620149690658
SLC16A3	0.002813078695908189	0.0001191384726553224	8.903992420528084e-05	0.0004595565260387957	0.00023992623027879745	9.748026059241965e-05	0.00020006255363114178	0.00031633448088541627	0.0013002650812268257	0.00019127783889416605	0.0002669620153028518	4.073148011229932e-05	4.974448529537767e-06	2.186978599638678e-05	0.000127252540551126	3.019880807642039e-07	6.401912105502561e-05	0.0004788244259543717	7.906348764663562e-05	5.789073838968761e-05	5.0644625844142865e-06	8.36971594253555e-05	0.0003606201789807528	0.00011584759340621531	2.9618595362990163e-05	0.00024136409047059715	0.00035263330210000277	9.412279723619577e-06	5.413725375547074e-05	0.0001670300989644602	9.628274710848927e-05	0.00021918726270087063	0.00036273791920393705
SLC16A7	6.622522778343409e-05	5.2417970437090844e-05	9.3295362603385e-05	3.348020982230082e-05	0.0002734207664616406	1.2157038327131886e-05	8.33584344945848e-05	8.648732546134852e-06	1.426753351552179e-05	4.572885882225819e-05	8.841258386382833e-05	0.00013111841690260917	0.00010483772348379716	2.8687534836535633e-07	2.704516418816638e-06	1.8822635183823877e-07	0.00011391477892175317	7.37366353860125e-05	5.669694292009808e-05	7.595995703013614e-05	0.00019047157547902316	0.00012192496069474146	0.0004157985677011311	0.0002120338031090796	1.7558568288222887e-07	3.9642156480113044e-05	0.0004050643474329263	7.353990076808259e-05	4.748387436848134e-05	5.678485467797145e-05	0.0005770743009634316	3.5166194720659405e-05	0.00022511440329253674
SLC17A9	0.00011537575483089313	9.396200766786933e-06	2.1668879526259843e-06	0.00012219560449011624	2.812163256749045e-05	1.1810288924607448e-05	2.229243364126887e-06	2.7331202545610722e-06	8.65927868289873e-05	0.001834338647313416	6.761300755897537e-05	1.0036445928562898e-05	1.7248602262043278e-06	5.756770633524866e-07	1.8898343114415184e-05	1.587849318696044e-08	2.986376102853683e-06	2.0080262856936315e-06	0.0001430151314707473	1.4250812455429696e-05	2.7760631837736582e-06	3.4506704196246574e-06	1.4326844393508509e-05	6.949300586711615e-05	3.9254879879990767e-07	2.369151661696378e-05	8.142883416439872e-06	3.333087761347997e-06	0.0002765420649666339	0.0017830893630161881	2.8612359415092214e-07	1.1850662531287526e-06	0.06474579870700836
SLC18A2	1.5505814872085466e-06	3.36861899086216e-06	1.2094950818664074e-07	5.033943040189115e-08	3.8997086448944174e-07	6.3957063503039535e-06	0.01336329709738493	7.152237913032877e-07	6.097044661146356e-06	1.6534251301436598e-07	3.4037970664257955e-08	1.6537146620976273e-06	4.6100737449705775e-08	6.718669283145573e-07	3.5773049944509694e-07	1.022758677748925e-08	2.6471076353118406e-07	5.212556430933546e-08	6.976750682952115e-06	2.490786073394702e-06	1.3132878962096584e-07	5.484977236847044e-07	1.8400645274141425e-07	6.739588798154728e-08	2.311389471287839e-05	3.540181978678447e-06	1.1089414897469396e-07	2.20852456322973e-07	9.082212272915058e-06	8.314724482261227e-07	1.0707020692279912e-07	3.832085582189393e-08	1.6781191334303003e-06
SLC19A2	9.53729177126661e-05	1.2161086715423153e-06	3.6843590351054445e-05	4.476866524782963e-05	8.32116202218458e-05	1.0106527042808011e-05	7.198020466603339e-05	0.0004579024971462786	3.0445058655459434e-05	2.546199903008528e-05	5.6465145462425426e-05	0.0004418182361405343	5.497402071341639e-06	2.5134992029052228e-05	5.834778221469605e-06	0.002014665398746729	5.0959083637280855e-06	1.6942123693297617e-05	2.1057559933979064e-05	7.168234333221335e-06	5.690068064723164e-05	7.296465355466353e-06	6.134594150353223e-05	4.166874350630678e-05	0.00012303749099373817	2.2340000214171596e-05	7.839432510081679e-05	1.081303707906045e-05	1.1803956112999003e-05	3.157511673634872e-05	7.278900011442602e-05	3.262143945903517e-05	0.00024435989325866103
