Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23
IGHM	5.330411113391165e-06	0.002790421014651656	5.8023583733302075e-06	0.00010273221414536238	1.7559392517796368e-07	1.1728138815669809e-06	1.2619692313364794e-07	8.246855941251852e-06	4.375050366434152e-07	5.4442148211819585e-06	1.1671263564494438e-06	1.858315044955816e-05	9.182078883895883e-07	1.77366885623087e-07	8.216892410928267e-08	1.060216959558602e-06	2.3348213744611712e-06	1.1164148645548266e-06	3.772366835619323e-05	3.4744168715405976e-06	3.3512009167679935e-08	3.371816603703337e-07	5.198704002395971e-06
IGHV1-18	1.299494101658638e-06	0.001242453814484179	4.2116371901101957e-07	4.9553316785022616e-05	4.926127417093085e-07	5.90746594753e-07	3.702641304670351e-09	1.4363366744873929e-06	3.7893684634582314e-08	1.4876409295538906e-06	9.742461770656519e-07	3.7277768569765612e-06	1.5898115179879824e-06	1.8385594557912555e-07	5.306744554900433e-08	2.26981118345293e-08	2.498886260582367e-06	6.500186344737813e-08	1.980204615392722e-06	4.524188312871047e-08	8.536822804217081e-08	1.8668906420771236e-07	9.069639617109715e-08
IGHV1-2	7.187107257777825e-05	0.0020382050424814224	7.175007965543045e-08	2.137807859980967e-05	1.3333688286820689e-07	8.135507414408494e-07	3.964164108083423e-09	6.274945718587333e-08	1.2843218044622517e-08	1.4964627553126775e-05	7.259716312546516e-06	4.558949513011612e-06	1.256317204934021e-06	1.7654488715379557e-07	7.917244033706083e-07	2.725755621213466e-08	2.2777728645451134e-06	1.054482225981701e-07	3.2303073567163665e-06	6.561436975971446e-07	2.1486775025891802e-08	6.384163953043753e-07	2.0287082236336573e-07
IGHV1-24	1.2987817399334745e-06	0.00014045153511688113	6.2451786106976215e-06	1.588956729392521e-05	1.2733026721889473e-07	6.7203213802713435e-06	3.7104790351349948e-09	9.303240062763507e-07	1.118686387968637e-08	1.2451961083570495e-05	9.74488671090512e-07	3.7230790894682286e-06	9.439445989301021e-07	3.5062353020975934e-08	2.8147836061975795e-08	2.2747377315113226e-08	2.242775963168242e-06	1.418583508439042e-07	0.0016416346188634634	4.5193118580755254e-08	2.171155699670635e-08	1.527777868659541e-07	8.667109341331525e-08
IGHV3-11	1.3433647154670325e-06	0.0016189765883609653	5.3120274969842285e-06	5.115321528137429e-06	1.5170894585025962e-07	3.4377325164314243e-07	3.7505354377742606e-09	5.527260427129477e-08	3.5981198465151465e-08	1.2011579997306399e-07	9.920297543430934e-07	4.4950224946660455e-06	1.489534628973388e-08	2.74384657217297e-08	8.007278040622623e-08	2.5459728547616578e-08	1.7385710862072301e-06	1.573043704183874e-07	4.2421515900059603e-07	4.9995396267377146e-08	7.165382243101703e-08	2.4185581537494727e-07	8.659216632622702e-08
IGHV3-13	0.017733287066221237	0.0001729354407871142	2.1930545699433424e-06	4.6271868114899917e-08	2.945534163245611e-07	1.6625257330815657e-06	3.742637311177077e-09	5.40185283171013e-08	1.1206672922980943e-08	5.5637542573094834e-08	9.82294068307965e-07	3.865752660203725e-06	1.4492846922564695e-08	2.7113506106957175e-08	2.664323695000803e-08	2.2902424845483438e-08	2.9308923288340338e-08	6.503696425852468e-08	3.1143687806434173e-07	3.145753453281941e-06	2.1014830764443104e-08	1.669242237767321e-07	9.759685326571343e-08
IGHV3-15	5.128193606651621e-06	0.0014385052490979433	7.98590988893011e-08	1.7671502064331435e-05	1.3045918478837848e-07	6.800033816034556e-07	3.8797987045313675e-09	1.4608190213039052e-07	1.2436268903570635e-08	8.413636720661088e-08	1.0078201739815995e-06	7.629083029314643e-06	4.0323757843907515e-07	2.814477184642783e-08	1.8332467277559772e-07	2.36396200392619e-08	3.403194568818435e-06	8.371838333687265e-08	1.3237267012300435e-05	4.763684202657714e-08	2.8483672309675967e-08	5.086500323159271e-07	9.055460736817622e-08
IGHV3-20	1.3742690043727634e-06	0.0012964687775820494	7.792020255692478e-07	1.1665632882795762e-05	1.311133814851928e-07	9.092797881748993e-06	4.124272034999876e-09	9.291590430393626e-08	1.7408289920695097e-08	7.759376785543282e-07	9.803876537262113e-07	3.269465014454909e-05	1.4660731295634832e-08	2.8218767766929886e-08	3.2174092723380454e-08	6.236427196881777e-08	2.4108148863888346e-06	1.1240263830814001e-07	4.0623970676278987e-07	8.668877882200832e-08	5.301447458805342e-08	6.967593435547315e-07	9.692190872101492e-08
IGHV3-21	5.550449714064598e-05	0.0010356376878917217	3.3319670365017373e-06	1.0918848602159414e-05	1.4659960356766533e-07	1.6742535080993548e-05	5.082339438189365e-09	5.98971681142757e-08	3.862168895807372e-08	7.869277851568768e-08	9.758305168361403e-07	7.121872386051109e-06	1.4648111168469313e-08	2.8214355296540816e-08	3.820553047262365e-07	3.801106345235894e-07	1.2877939070676803e-06	1.1262174837156635e-07	2.8233459943294292e-06	5.014836119698884e-07	4.679969478615931e-08	7.540847946074791e-07	1.9449314550001873e-06
IGHV3-23	1.1876355529238936e-05	0.003127886215224862	1.8942154156320612e-06	1.0504082638362888e-05	2.1038795239292085e-07	9.795745427254587e-06	5.387744916873771e-09	4.647382411349099e-06	2.8529148821121453e-08	4.301926765037933e-06	1.0077352499138215e-06	3.989957349403994e-06	3.979925367048054e-08	9.876199413838549e-08	2.7012516667923592e-08	2.8163441356809926e-08	2.374248651904054e-06	1.2529949344752822e-07	7.709547389822546e-06	7.935158805594256e-07	2.1417250195554516e-08	2.0150180546352203e-07	4.893416303275444e-07
IGHV3-30	0.00022084142256062478	0.0003784520085901022	1.3448798199533485e-06	6.723162641719682e-06	1.4130554859548283e-07	1.1799032790804631e-06	4.2204476358165266e-08	1.6253875401162077e-06	1.3829213330041057e-08	8.002904792192567e-07	4.910753432341153e-06	1.982235880859662e-05	1.405386171882128e-07	2.048264065024341e-07	3.7212227965710554e-08	2.8385160888433347e-08	1.673157186132812e-07	3.292518329089944e-07	2.1456605736602796e-06	1.1040793168604068e-07	2.1967803576217193e-08	1.5976533518369251e-07	1.0329102906325716e-06
IGHV3-33	2.500822347428766e-06	0.0009805888403207064	1.0502084251129418e-06	2.143534948118031e-05	1.3204044080339372e-07	7.9859228208079e-06	2.114895103488834e-08	8.697221431930302e-08	2.6709917833045438e-08	7.05406193901581e-07	1.52592510858085e-05	1.3201979527366348e-05	3.487688218228868e-07	5.255665769254847e-08	1.306231638409372e-06	3.137316184620431e-08	1.3484682312991936e-06	6.933341722969999e-08	1.1375381291145459e-05	5.502396049905656e-08	3.548680282960959e-08	4.3032642338403093e-07	3.5233872495155083e-06
IGHV3-43	1.2975611980436952e-06	1.3749476579505426e-07	6.577378286465319e-08	4.612554604932484e-08	1.2719826258944522e-07	5.957014792556947e-08	3.6981377959932615e-09	5.399012081852561e-08	1.1175333547441824e-08	5.561051352742652e-08	9.729351404530462e-07	3.7197194160398794e-06	1.449493414185099e-08	2.7076509923062986e-08	2.6338605962905604e-08	2.268113696857199e-08	2.930749509744146e-08	6.491081450121783e-08	3.1098733188628103e-07	4.5201527854032975e-08	2.0993111249367757e-08	1.5200551217731118e-07	8.423977249094605e-08
IGHV3-48	0.01020877342671156	0.0005049466271884739	2.0502096731433994e-07	9.278925062972121e-06	2.401700385235017e-07	8.043885486586078e-07	4.32341540346215e-09	6.777071348551544e-08	1.1204455141466951e-08	6.7409374082672e-08	9.77397235146782e-07	3.982360340160085e-06	1.4545505244711876e-08	2.720654990184812e-08	2.660387821151744e-08	4.265206499098895e-08	3.1589934224030003e-07	6.56031460266604e-08	3.1259173738362733e-07	1.3727104715144378e-06	2.1188929721915883e-08	2.3256245640368434e-07	1.1439597358275932e-07
IGHV3-53	1.4511448398479843e-06	0.001000196672976017	1.0003996209206889e-07	6.336025307973614e-06	1.3242895136045263e-07	2.622348915792827e-07	3.7812322162267265e-09	2.2014656053670478e-07	1.1325452575761119e-08	6.357650050858865e-08	9.818537591854692e-07	3.7618440273945453e-06	1.8403051527116077e-08	3.43582513551155e-08	2.6682116072151985e-08	3.066976717036596e-08	7.83319151764772e-08	6.532749807774962e-08	3.1382643328470294e-07	6.553320730517953e-08	2.1323863563793566e-08	1.5427977473336796e-07	9.193544059371561e-08
IGHV3-64	0.00019729218911379576	0.00027347446302883327	1.6339821229394147e-07	1.2324144336162135e-06	1.3840956114563596e-07	2.7522000323187967e-07	6.7569128070488205e-09	2.178680915676523e-07	1.2995930553927337e-08	1.5821770205093344e-07	3.709778411575826e-06	4.244322099111741e-06	6.781959882573574e-08	1.1488173612406172e-07	2.8211420755042127e-08	2.858782721659736e-08	5.241142986278646e-08	3.4748788380056794e-07	7.475941288248578e-07	5.468751140824679e-08	2.1511318948341795e-08	1.6704831296010525e-07	2.651650277130102e-07
IGHV3-66	1.576186036800209e-06	0.0004148013249505311	8.525555728056133e-08	6.234822649275884e-06	1.333804675596184e-07	1.9272798112979217e-07	3.904638390395121e-09	7.369863652684217e-08	1.171125862953204e-08	6.445650768682754e-08	1.0606296427795314e-06	3.8134103306219913e-06	1.7135770136178508e-08	3.1195412475426565e-08	2.809027144223819e-08	4.19264303275213e-08	6.084072623480097e-08	6.65320172288375e-08	3.2595548304925615e-07	6.335762492426511e-08	2.200655124795503e-08	1.600855767946996e-07	1.0871925582023323e-07
IGHV3-7	0.0003034317633137107	0.0002749729610513896	2.7165647225046996e-06	1.3324583051144145e-05	4.498003534081363e-07	8.108650035865139e-07	6.281052122858455e-09	1.0513015240576351e-06	2.9345869734243024e-08	1.0183985210687752e-07	3.106791837126366e-06	0.055708758533000946	2.9876463258915464e-07	3.149733274199207e-08	1.254993264865334e-07	1.2606062682607444e-07	5.085076892896723e-08	3.538596331509325e-07	7.692812687309925e-06	5.318109330687548e-08	3.4280486005400235e-08	7.657789637960377e-07	2.946854920082842e-07
IGHV3-71	0.008801021613180637	0.00034288965980522335	1.0201165423495695e-07	1.5481601849387516e-06	2.0931186099915067e-06	6.557619371960755e-07	7.63820828808548e-09	8.463800327263016e-08	1.4585287644308664e-08	1.4949102933314862e-07	1.1619679298746632e-06	1.5058585631777532e-05	2.6560885046933436e-08	4.449987400789723e-08	9.846758786125065e-08	4.44806573796086e-08	3.380761981475189e-08	1.1747690109586983e-07	3.8086517406554776e-07	4.0841462123353267e-07	5.4980187513820056e-08	4.3883511580133927e-07	8.714843602319888e-07
IGHV3-72	5.013585450797109e-06	0.00047213712241500616	7.904839094408089e-08	3.584570322345826e-06	1.2799215198810998e-07	2.0448517545901268e-07	3.9264147488893286e-08	9.863610017646351e-08	1.1338799232873953e-08	5.696031024626791e-08	1.4509809034279897e-06	3.8174548535607755e-06	1.5213196036256704e-08	3.512278823336601e-08	2.7881771558213586e-08	2.5717001861380595e-08	2.0124436161950143e-07	7.55751443648478e-08	8.465696055282024e-07	4.5936918269262605e-08	2.2801174281994463e-08	6.710488946737314e-07	8.839350584821659e-08
IGHV3-74	0.014517320320010185	1.6443851563963108e-05	6.632270554973729e-08	4.623975868867092e-08	1.2819684513942775e-07	4.041459646941803e-07	6.837385324587331e-09	7.454825379227259e-08	1.1209556838309709e-08	5.75779459666137e-08	9.7507756890991e-07	0.00016727039474062622	1.459081033772236e-08	2.718445557547966e-08	2.6482664949867285e-08	2.275412036567559e-08	1.0978067166433902e-06	6.548435749209602e-08	3.128859589196509e-07	4.53722250881583e-08	2.1171295827571157e-08	1.5272904363428097e-07	8.45076328914729e-08
IGHV3OR15-7	1.8335742424824275e-05	0.0009559324244037271	8.365582715441633e-08	5.3580483836412895e-06	1.831975282584608e-07	1.0383189419371774e-07	4.691111943344595e-09	7.623160058756184e-08	1.2577246799594377e-08	1.28313544678349e-07	1.0591112413749215e-06	5.273060196486767e-06	1.668100679808049e-08	3.006622861789765e-08	6.55821139616819e-08	3.105109414036633e-08	3.466337972213296e-08	6.795973206408235e-08	3.942161299619329e-07	7.906943011448675e-08	2.5036039019710188e-08	1.8480113794794306e-07	1.1934071153518744e-07
IGHV3OR16-13	0.0072565870359539986	0.00041147953015752137	6.657799644926854e-08	4.638802764134198e-08	2.760924928679742e-07	1.1909860404557548e-06	3.8933225532389315e-09	5.427502713928334e-08	1.1189167814507073e-08	1.392763522289897e-07	9.757068255566992e-07	5.075791705166921e-06	1.4625831212811136e-08	2.760178041683048e-08	2.6450289070112376e-08	2.296286893965771e-08	2.940244847593476e-08	6.530435570084592e-08	3.124990541891748e-07	5.739321409237164e-07	2.120345499179166e-08	2.4250846308859764e-07	1.0523272919726878e-07
IGHV4-31	1.4140518942440394e-06	0.00029092520708218217	1.72129091424722e-07	9.509843039268162e-06	1.3331042225672718e-07	5.215250098444812e-07	4.425144695119343e-09	6.164191290736198e-08	7.432480231273075e-08	7.968849047301774e-08	1.0029099257735652e-06	3.83963379135821e-06	1.4346775287776836e-06	6.039104505362047e-08	3.868420606067957e-08	3.255741987118199e-08	3.795114977833691e-08	1.7208249403211084e-07	1.3563109860115219e-05	1.8375728814135073e-06	1.119231143320576e-07	1.677475864880762e-07	9.261548683525689e-08
IGHV4-34	1.3390363164944574e-06	0.0005238128360360861	7.740622436358535e-07	2.303260589542333e-05	2.905298401856271e-07	2.3299068629967223e-07	2.749681549119032e-08	7.890311621849833e-07	1.370892199759055e-08	7.735747544757032e-07	1.0214689609711058e-06	7.520017788920086e-06	1.1728193385351915e-06	1.7627294823796547e-07	9.082742025157131e-08	4.1320664223576387e-08	2.4303886902998784e-07	6.499677056126529e-06	0.0009705235133878887	8.516016691828554e-08	3.108312185418072e-08	1.656431720675755e-07	1.0282250286763883e-06
IGHV4-39	1.883262711999123e-06	0.00306011107750237	3.0390128813451156e-07	1.6861464246176183e-05	1.4842640894130454e-07	2.9279094633238856e-06	9.160805092278679e-08	8.134421136674064e-08	3.3389542863915267e-07	8.578393817515462e-08	1.194844344354351e-06	4.747664661408635e-06	1.2897972965220106e-06	1.9128862049910822e-07	6.712414091225583e-08	1.6891186760403798e-07	3.1864913125900785e-06	5.815811618958833e-07	0.0001721385051496327	4.898990368928935e-08	3.071022547374014e-08	4.957414603268262e-07	1.1247816189552395e-07
IGHV4-4	1.3075017477603978e-06	1.423613724682582e-07	7.007055558005959e-08	1.2216745744808577e-05	1.2807262805836217e-07	7.864785800393292e-08	3.414676257307292e-07	5.504307765136218e-08	1.1216495288124406e-08	8.203855372812541e-08	9.77442482508195e-07	4.494244421948679e-06	1.4617699939378781e-08	2.7195554253012233e-08	2.6486722148888475e-08	2.2722183246060013e-08	2.5532424388075015e-06	5.399760993896052e-06	0.00903712585568428	4.546445708797364e-08	2.1058211174818098e-08	1.522995347613687e-07	8.878414803348278e-08
IGHV4-59	2.093777993650292e-06	0.001772581017576158	8.55001587751758e-07	1.1044405255233869e-05	2.455765297781909e-07	1.0847813882719493e-06	3.509840240667472e-08	4.910884854325559e-07	5.080683962432886e-08	5.554140329877555e-07	1.6313647392962594e-06	9.589516594132874e-06	6.726831998093985e-07	6.603887214851056e-08	3.930707492827423e-08	1.0284286844353119e-07	1.495428591624659e-06	9.711895927466685e-07	0.002257040934637189	9.754335650313806e-08	6.546015640651603e-08	4.382796987556503e-07	9.14030096055285e-08
IGHV4-61	8.414969670411665e-06	0.00012652821897063404	9.466815242831217e-08	8.144094863382634e-06	1.4417400961974636e-07	1.0444998110870074e-07	1.1982375269781187e-07	7.15741421686289e-08	1.1777847142013798e-08	9.070067363836642e-08	1.718145085760625e-06	3.980368092015851e-06	7.589868005197786e-07	2.1734919641858141e-07	4.0847527316145715e-07	4.037801204503921e-08	1.0125320386578096e-06	5.204464628150163e-07	0.003807441331446171	6.19682154479051e-08	3.527422620663856e-08	3.048618282264215e-07	9.435222381171116e-08
IGHV5-51	1.3089087360640406e-06	0.0009598774486221373	1.0327590871384018e-07	1.2344203241809737e-05	1.281760546589794e-07	7.502275423121318e-08	3.751647881244935e-09	4.4105334382038563e-05	4.90488680782164e-08	3.073938614761573e-07	1.1898343927896349e-06	3.739811518244096e-06	1.4871742060051929e-08	2.766139495236075e-08	2.6464132218961822e-08	2.2729945925448192e-08	2.980697999532822e-08	2.8864829459962493e-07	2.5704030122142285e-05	2.951685189600539e-07	1.1400856436694085e-07	1.8660423961591732e-07	1.2734633969557763e-07
IGHV5-78	1.3983689314045478e-05	0.00015206701937131584	2.590183214579156e-07	0.0022791556548327208	2.7812797043225146e-07	1.1127214349926362e-07	1.3690601541327396e-08	3.757868967113609e-07	2.456957659546788e-08	5.74474199765973e-07	1.5296518540708348e-06	2.783064883260522e-05	9.14884950020678e-08	1.0638251524142106e-07	2.1548329698362068e-07	4.13175946789579e-08	3.2528487281524576e-07	1.0502157721248295e-07	4.012844328826759e-06	1.015373314317003e-07	3.453942198916593e-08	2.545014865518169e-07	3.307641520677862e-07
IGHV6-1	1.2976264542885474e-06	0.0022000449243932962	6.714096656423862e-08	4.798838304509445e-08	1.2766417967213783e-07	1.3793147957130714e-07	3.7004532771334198e-09	5.409183145843599e-08	1.2392049164589025e-08	5.563029503719008e-08	9.7347833616368e-07	3.7204010823188582e-06	1.4594396802181109e-08	2.708023316699837e-08	2.635339946266413e-08	2.271463728220624e-08	4.820865484589376e-08	6.496001958566922e-08	3.11082089865522e-07	4.519648300060908e-08	2.0993345728470558e-08	1.520821797384997e-07	8.423280206670825e-08
