Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15
NEXN	0.0005838502547703683	0.0008684712811373174	3.893585380865261e-05	0.000668595836032182	2.7319261789671145e-05	3.96923041989794e-06	9.96091403067112e-05	0.0001060977519955486	1.2138581041654106e-05	1.6579526345594786e-05	8.986466127680615e-05	4.491769504966214e-05	1.0130747796210926e-05	1.001348323370621e-06	3.2179591471503954e-06
NFAM1	4.159168747719377e-05	2.9712139166804263e-06	9.946634094148976e-08	6.634601959376596e-06	1.395329576325821e-07	3.20538163123274e-07	5.648700494020886e-07	0.0010313034290447831	1.6647085487875302e-07	4.538644304830086e-07	2.7484344400363625e-07	0.0005151911173015833	8.749115295358934e-06	2.3022258233140747e-07	4.1156280872201023e-07
NFASC	0.000604796689003706	2.523981720514712e-06	1.7300951071774762e-07	0.001105362898670137	1.68555445156926e-07	6.242778181331232e-05	3.5042960462305928e-06	3.1431542879545304e-07	1.4472163911705138e-07	8.676397555973381e-05	3.503535594973073e-07	1.383419021294685e-05	0.00014875925262458622	9.957055908671464e-07	3.4235129078297177e-06
NFATC3	0.00012889911886304617	0.00013333909737411886	0.0007339803269132972	0.00011859607184305787	0.001296937232837081	6.74849798087962e-05	0.00022726505994796753	0.0001299652794841677	0.0005903738201595843	8.718899334780872e-05	0.00042382939136587083	0.00016428579692728817	9.758332453202456e-05	0.00020073876657988876	0.0001850631379056722
NFATC4	0.001545918988995254	0.0006394646479748189	4.6447135559901653e-07	0.0001670321507845074	7.727856541350775e-07	1.2507878636824898e-05	3.114382707281038e-06	3.5052747193731193e-07	2.5857610808088793e-07	2.6120291295228526e-05	8.143501872837078e-06	2.6792081371240783e-06	0.00015106327191460878	1.435321792087052e-05	1.6393812984460965e-05
NFE2	5.733365426863202e-08	9.759927621644238e-08	6.086776238589664e-08	1.2172272079169488e-07	5.920055556885018e-08	2.1648038028843075e-08	1.003703118840349e-06	2.7175624381925445e-06	3.380251456519545e-08	5.32366793777328e-05	5.905409921069804e-07	0.004783563315868378	7.372480848033547e-09	5.2968186281532326e-08	2.2584411851767072e-07
NFE2L3	2.006499926210381e-05	0.00011668946535792202	0.0003876005648635328	2.188537564506987e-06	7.905231177574024e-05	1.3820579624734819e-05	0.00042106382898055017	0.00013189954916015267	0.00020027039863634855	0.00015434341912623495	2.8596254196600057e-05	0.0005005577695555985	2.1680734789697453e-05	0.00011349375563440844	0.00023537561355624348
NFIA	0.0010227307211607695	0.0001019133924273774	1.4537472452502698e-05	0.0009134309366345406	8.347711263922974e-05	3.5940491216024384e-05	0.0001422246132278815	6.813695654273033e-05	9.169358236249536e-05	0.00010060518980026245	9.651784239395056e-06	0.000268675503320992	0.0002671616093721241	0.0007547592394985259	1.7523841961519793e-05
NFIB	0.0005020098760724068	0.00021887697221245617	5.495938694366487e-06	0.0009230145369656384	3.4173087897215737e-06	3.8275116821751e-05	7.259294761752244e-06	5.894723017263459e-06	3.419460426812293e-06	7.735293911537156e-05	6.4003525039879605e-06	2.1915895558777265e-05	0.00011294496653135866	0.0013431140687316656	6.299476353888167e-06
NFIC	0.0008238519658334553	0.0011309951078146696	0.00017881052917800844	0.0006672273157164454	0.00020424796093720943	0.00030130022787488997	6.659564678557217e-05	0.0003634892054833472	0.00027740286896005273	0.00036922164144925773	6.696698983432725e-05	0.00020479701925069094	0.001266713603399694	0.0005653809057548642	5.8981546317227185e-05
NFIX	0.0005502804415300488	0.0008133850642479956	3.8193397813302e-06	0.000510412675794214	1.1608055501710624e-05	0.0005689419922418892	1.2406572750478517e-05	1.8361270122113638e-05	1.8354656276642345e-05	0.0005333261797204614	2.7348649382474832e-05	4.223181531415321e-05	0.001150325988419354	3.7016528949607164e-05	7.244570952025242e-06
NFKBID	1.460781004425371e-05	1.3772869351669215e-05	0.0005666522774845362	2.1284553440636955e-05	0.0002954862138722092	1.600171162863262e-05	0.00024011936329770833	0.00017788982950150967	0.00014595499669667333	8.937994607549626e-06	0.000489919213578105	0.0006513966363854706	3.0216226150514558e-05	5.4233074479270726e-05	1.2551271538541187e-05
NFKBIZ	0.0001772177201928571	6.242196104722098e-05	0.00031100388150662184	0.000139387120725587	0.00024883344303816557	8.985320891952142e-05	0.00021078177087474614	0.00017466206918470562	0.0003567063540685922	6.318093073787168e-05	0.00020915520144626498	0.0016376019921153784	0.0015769255114719272	7.026628009043634e-05	0.00021781452232971787
NGFRAP1	0.0005920055555179715	0.0008305758819915354	0.00026824692031368613	0.0011179405264556408	1.1145886674057692e-05	0.0011947131715714931	2.5037486921064556e-05	0.00012758199591189623	0.0001991657045437023	0.0007883015787228942	7.158293556130957e-06	1.2029853678541258e-05	0.0003999499895144254	0.0005186533089727163	2.4566634237999097e-05
NGLY1	0.00012613402213901281	9.811633208300918e-05	0.00040537124732509255	7.50053659430705e-05	0.0006210058927536011	0.00012470730871427804	0.0007138214423321187	0.00013739308633375913	0.0005341324722394347	0.00012288754805922508	0.0006931578391231596	0.00037960088229738176	0.0002514116349630058	0.00011130634811706841	0.000825263443402946
NGRN	0.00032885230029933155	0.0003137901076115668	0.0005848769214935601	0.0008286102674901485	0.0005107137258164585	0.0018116595456376672	9.822366700973362e-05	0.00015166105004027486	0.0005851996829733253	0.0004311300872359425	0.00034294507349841297	5.499258259078488e-05	0.0007101009250618517	0.00023973868519533426	0.00019686231098603457
NHP2	0.00018287413695361465	0.0002504120930097997	0.0006941254250705242	0.000618307909462601	0.0005243384512141347	0.0023566570598632097	0.0005521211423911154	0.00032704323530197144	0.0006498963921330869	0.0008732274291105568	0.0005379192880354822	0.00017882771498989314	0.0008859384106472135	0.00024050194770097733	0.0002873117628041655
NHSL2	0.0005140480352565646	0.0002562986919656396	1.784930282155983e-05	1.8403348803985864e-05	0.00016983904060907662	6.807884346926585e-05	1.599060487933457e-05	4.192432970739901e-05	0.00011766677198465914	2.1804267817060463e-05	2.9540498871938325e-05	0.0002168159990105778	0.00022122602968011051	0.0008540686685591936	5.187190618016757e-05
NID1	0.002116252202540636	0.0010741353034973145	1.8583818928163964e-06	6.52167946100235e-05	2.6349100608058507e-06	5.3816879699297715e-06	2.1274108803481795e-06	4.780695689987624e-06	1.1458282642706763e-06	1.1788652955146972e-05	1.1285769687674474e-06	3.994857979705557e-05	1.0282187759003136e-06	0.0008712511043995619	4.373921001388226e-06
NID2	0.0016503379447385669	0.0007493029115721583	5.713669111173658e-07	1.3368396139412653e-05	1.6954737702690181e-06	9.049448976838903e-07	1.9446433725534007e-06	6.240335892471194e-07	7.09903702045267e-07	5.572502232098486e-06	1.036886146721372e-06	1.138217385232565e-06	2.2157996681926306e-06	0.0004492484440561384	2.528287723180256e-06
NINJ1	5.989763667457737e-05	0.00010998932702932507	0.0005371645675040781	0.00021997570001985878	0.00021189602557569742	0.0009103146730922163	2.246852636744734e-05	0.0015202470822259784	0.0004172155458945781	0.0002653404953889549	1.850966873462312e-05	0.00016014702850952744	0.001132004545070231	7.904716767370701e-05	0.00011325246305204928
NIPA2	0.00013335488620214164	0.00017747491074260324	0.0006491601816378534	0.00025337724946439266	0.0005793240270577371	0.0003126690862700343	0.0005484990542754531	0.0002882718399632722	0.0004266706819180399	0.000320219318382442	0.0008220571326091886	0.00015756975335534662	0.00025027416995726526	0.00020568579202517867	0.000430735555710271
NLRC5	0.00015410262858495116	0.00015422164869960397	0.0007524464162997901	2.0580449927365407e-05	0.0011539255501702428	5.813553798361681e-06	0.00011529364564921707	0.00012743196566589177	0.0006733877817168832	8.977024117484689e-05	0.00031792803201824427	0.00018007781181950122	1.7612293959246017e-05	0.00020535865041892976	4.8824349505594e-05
NLRP1	0.0001712850935291499	0.00013902086357120425	0.00039277467294596136	8.083377906586975e-05	0.0008851882303133607	1.2269777471374255e-05	9.881104233500082e-06	8.318415348185226e-05	0.0008279758621938527	4.637560778064653e-06	0.00029503388213925064	0.00040105869993567467	7.246667905747017e-07	0.000286738621070981	0.00013912896974943578
NLRP3	1.4823945093667135e-06	6.1814857872377615e-06	9.283205145038664e-05	6.893258728268847e-07	9.930180385708809e-05	9.600199746273574e-07	1.5709170838817954e-05	0.00042168577783741057	0.0001584776327945292	7.238900820993877e-07	5.7771812862483785e-06	0.0018952544778585434	3.964482431229044e-08	7.184958690231724e-07	9.939291203409084e-07
NME2	0.0003206523251719773	0.0007095772889442742	0.0004436553281266242	0.000927795481402427	0.0003975936269853264	0.0017618583515286446	0.0007029823609627783	0.0006902647437527776	0.0005479104002006352	0.0009112529805861413	0.0006098971934989095	0.00047652184730395675	0.0006570075056515634	0.0003904410405084491	0.0009847673354670405
NME4	0.00027085805777460337	0.0006807131576351821	1.4935339095245581e-05	0.000605414214078337	7.343595643760636e-05	0.0017615724354982376	0.000416750117437914	0.0001719706633593887	0.00021246536925900728	0.0009611456771381199	0.00010024707444244996	0.00012404924200382084	0.0006242610397748649	0.00017236809071619064	0.00048671659897081554
NMT2	0.00010170652240049094	5.86361056775786e-05	0.000376479874830693	0.0001430980919394642	0.0008394746109843254	3.063981421291828e-05	0.00014152296353131533	3.635769826360047e-05	0.00034259259700775146	0.00010299638233846053	0.00012729977606795728	5.915598740102723e-05	1.5125420759432018e-05	7.204335270216689e-05	5.073196007288061e-05
NNMT	0.000772499421145767	0.0015287530841305852	2.0456550373637583e-06	0.0005731856217607856	5.420522938948125e-06	3.556447336450219e-05	4.330120191298192e-06	6.083600965212099e-06	4.277827883925056e-06	1.667916694714222e-05	9.127589692070615e-06	1.052164861903293e-05	1.0281140930601396e-05	0.0003453941608313471	9.702422175905667e-06
NOS3	3.64280708708975e-07	4.820289177587256e-06	1.3812784345645923e-05	2.898655338867684e-06	4.024846202810295e-05	4.347674985183403e-05	3.916797140846029e-06	1.432769863640715e-06	9.721097740111873e-05	2.3960930775501765e-05	2.5175653718179092e-05	1.5353452909039333e-05	2.0239191655946343e-07	0.001289468607865274	2.4025750917644473e-06
NOSIP	0.00021884351735934615	0.00015844237350393087	0.00043576740426942706	0.0004404113569762558	0.0004464478406589478	0.0003788511676248163	0.0002156831178581342	0.0001935455366037786	0.0017094489885494113	0.00027410415350459516	0.0002971766807604581	0.00023703643819317222	0.00029577448731288314	0.0003607361577451229	0.00025239159003831446
NOSTRIN	4.734515096060932e-05	5.149034677742748e-06	4.0350894892071665e-07	9.723152470542118e-05	1.0187076213696855e-06	3.942702824133448e-05	3.348834525240818e-06	6.506214731416549e-07	7.491219093935797e-07	7.95884170656791e-06	1.0612610594762373e-06	1.64245084306458e-05	0.0006669684080407023	0.0013148688012734056	1.0115966233570362e-06
NOTCH1	0.0004865366208832711	6.567090895259753e-05	0.0004505323013290763	6.486855272669345e-05	0.0005737072206102312	2.9100516258040443e-05	5.017199146095663e-05	0.0001826564548537135	0.00019153306493535638	8.624477777630091e-05	0.0001292430970352143	0.0001901340001495555	3.997709063696675e-05	0.001082911272533238	9.438785127713345e-06
NOTCH2	0.0008258572779595852	0.0007154514896683395	0.0002908394963014871	8.92443276825361e-05	0.0002449544845148921	8.18812768557109e-05	0.0005485852598212659	0.0002458620583638549	0.00021729394211433828	0.00010644737631082535	0.0002439079835312441	0.0007390633691102266	0.0008880972163751721	2.341642584724468e-06	4.241115675540641e-05
NOTCH3	0.002386186271905899	8.523074211552739e-05	1.3072549336357042e-06	0.0010874797590076923	2.8758665848727105e-06	2.4488633698638296e-06	4.283272119209869e-06	1.8583427845442202e-06	3.7947285136397113e-07	7.5312659646442626e-06	1.4637677168138907e-06	8.340231943293475e-06	5.11306498083286e-05	9.544601198285818e-07	4.0640616134624e-06
NOTCH4	1.7530754121253267e-05	6.631176802329719e-06	3.2827651921252254e-06	5.560948557103984e-05	1.5028263987915125e-05	5.50686172573478e-06	0.0001698367268545553	1.642562165216077e-05	1.1010572961822618e-05	2.05389960683533e-06	4.973646719008684e-05	7.083960372256115e-05	8.752376743359491e-06	0.001949991099536419	3.989379547419958e-05
NOVA1	0.0004474887973628938	0.00010655099322320893	1.371001161487584e-07	2.1072066374472342e-05	2.2029509239018807e-07	2.9128645110176876e-05	5.56536861040513e-07	2.1198300714786456e-07	3.945461685361806e-06	1.928637175296899e-06	2.0086649783479515e-06	1.9557439827622147e-06	0.0016652599442750216	4.491671279538423e-05	6.650616910519602e-07
NOVA2	1.4281080495948117e-07	2.0943535616879672e-07	1.0278456841206207e-07	6.237788170437852e-07	1.220271030888398e-07	6.693298360005429e-08	7.511949320360145e-07	1.2646118818793184e-07	6.415587705532744e-08	4.31284263413545e-07	1.9111672600047314e-07	2.570204742369242e-06	1.354279444143458e-08	0.001386373653076589	4.010144039057195e-06
NOX4	0.00031905568903312087	0.0012922508176416159	2.3343582142842934e-06	1.994602143895463e-06	1.0274403621224337e-06	2.3589868192175345e-07	7.440123113156005e-07	6.434862598325708e-07	2.0156305424734455e-07	7.599016385029245e-07	2.79948721981782e-07	6.951709679015039e-07	5.681780521626933e-07	0.00012839447299484164	2.5260478651034646e-06
NPC2	0.0003088995872531086	0.0004894544254057109	9.665807010605931e-05	0.0004343298787716776	8.526849705958739e-05	0.0003153400612063706	0.001662791590206325	0.0026596980169415474	0.00019150954904034734	0.0002327877882635221	0.0002780187060125172	0.0006386720924638212	0.00015052083472255617	0.00032828759867697954	0.0009500942542217672
NPDC1	0.00013669219333678484	0.00021358576486818492	0.0004314007528591901	9.506021160632372e-05	4.9090685934061185e-05	0.00018688992713578045	9.728962140798103e-06	2.379620673309546e-05	0.00018518076103646308	8.167841588146985e-05	2.703619202293339e-06	1.5396066373796202e-05	0.00046609429409727454	0.0017339487094432116	1.2401180356391706e-05
NPL	4.078796337125823e-05	4.052692747791298e-05	9.899017459247261e-05	2.7012718419427983e-05	0.0001007711180136539	1.8065602489514276e-05	1.0562166607996915e-06	0.0015778809320181608	4.703140803030692e-05	3.171952994307503e-05	3.3948188047361327e-06	8.213582077587489e-06	1.1060461474698968e-05	1.1834029464807827e-05	2.459703136992175e-05
NPNT	0.0004771272069774568	1.821922523959074e-05	1.0435146577947307e-06	0.00026189276832155883	3.2398570510849822e-06	1.5124533092603087e-06	1.226578433488612e-06	2.552658315835288e-07	1.6504303630426875e-06	8.426544809481129e-06	1.3514865031538648e-06	2.0076790860912297e-06	0.0003702199610415846	0.0003146316739730537	1.3165818018023856e-06
NPR1	3.843707236228511e-05	3.57312501364504e-06	2.5848524387583893e-07	1.1622762031038292e-05	2.0133289524437714e-07	3.6147579862699786e-07	7.734473115306173e-07	1.4951181981359696e-07	5.423400395443423e-08	4.110284237412998e-07	1.8195147788446775e-07	1.0327624295314308e-05	4.5966213946257994e-08	0.0012025865726172924	8.966721907199826e-07
NPW	1.7011884665407706e-06	1.978321779461112e-05	4.039922350784764e-05	3.1154550015344284e-06	1.8579405605123611e-06	0.00025484926300123334	4.750993412017124e-07	3.2200941859628074e-06	1.5547701650575618e-06	0.0009342684061266482	3.379526788194198e-06	4.976190552952175e-07	4.659452315536328e-06	5.011191205994692e-06	1.971103483811021e-05
NQO1	3.2443709642393515e-05	3.108836244791746e-05	4.400548277772032e-05	6.440253491746262e-05	1.113855978474021e-05	0.00021093958639539778	9.506738933851011e-06	1.8162440028390847e-05	2.1747906430391595e-05	0.00046690419549122453	1.7121505152317695e-05	7.35814091967768e-06	0.0004756640992127359	0.00039489142363891006	7.26744929124834e-06
NR1H3	0.0003580019692890346	0.00011617664131335914	3.081563409068622e-05	5.104140655021183e-05	2.2091784558142535e-05	7.954149623401463e-05	1.1301066479063593e-05	0.0007672638748772442	3.8886424590600654e-05	4.543349496088922e-05	1.3924469385528937e-05	6.783501885365695e-05	0.00018588702369015664	0.00012480760051403195	1.4295171240519267e-05
NR2F1	0.0009372485219500959	0.00024217338068410754	1.5943415974106756e-06	0.00034737883834168315	6.30646491117659e-06	8.727319254830945e-06	2.1110824945935747e-06	3.1196591976367927e-07	3.626102625275962e-06	8.826034900266677e-06	8.828034879115876e-06	2.629566324685584e-06	0.0001920817157952115	3.0346256608027034e-05	1.8709872165345587e-05
NR2F2	0.0014477475779131055	5.4805175750516355e-05	1.3769225688520237e-06	0.0012193095171824098	3.588791287256754e-06	7.867227395763621e-05	1.9004970681635314e-06	1.0504070360184414e-06	2.4142748316080542e-06	5.014012276660651e-05	9.839928907240392e-07	5.968128334643552e-06	0.0001889785926323384	0.0006441797013394535	7.3341684583283495e-06
